"PORT","SP","DATE","SAMPLEID","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","OTOLITH_WEIGHT","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB","CAS","COMMENTS"
"Kodiak",142,2025-08-20,"3 082025 1 4",45,4,"M","45",,,,,,"Private","P1","525733",,2025,8,20,,"Black","Pelagic","0",
"Kodiak",142,2025-08-21,"3 082125 1 1",46,1,"M","37",,,,,,"Private","P1","525733",,2025,8,21,,"Black","Pelagic","0",
"Kodiak",142,2025-08-21,"3 082125 1 2",46,2,"M","39",,,,,,"Private","P1","525733",,2025,8,21,,"Black","Pelagic","0",
"Kodiak",142,2025-08-21,"3 082125 2 1",46,3,"F","50",,,,,,"Private","P2","525733",,2025,8,21,,"Black","Pelagic","0",
"Kodiak",145,2025-06-05,"3 060525 1 9",1,1,"","38","1.2",,,,,"Charter","MOONLIGHT","525733",,2025,6,5,,"Yelleye","Demersal","0",
"Kodiak",145,2025-06-21,"3 062125 1 1",2,1,"M","39","1.1000000000000001",,,,,"Charter","MOONLIGHT","525731",,2025,6,21,,"Yelleye","Demersal","0",
"Kodiak",145,2025-06-21,"3 062125 1 2",2,2,"M","61","3.5",,,,,"Charter","MOONLIGHT","525731",,2025,6,21,,"Yelleye","Demersal","0",
"Kodiak",145,2025-06-21,"3 062125 2 20",2,3,"","31","0.8",,,,,"Charter","REEL FUN","525732",,2025,6,21,,"Yelleye","Demersal","0",
"Kodiak",145,2025-06-23,"3 062325 1 11",3,1,"M","58","3.3",,,,,"Charter","MOON SHADOW","525733",,2025,6,23,,"Yelleye","Demersal","0",
"Kodiak",145,2025-06-29,"3 062925 8 2",4,1,"","42","1.5",,,,,"Private","P8","525731",,2025,6,29,,"Yelleye","Demersal","0",
"Kodiak",145,2025-06-29,"3 062925 9 25",4,2,"M","49",,,,,,"Private","P9","525731",,2025,6,29,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-07,"3 070725 3 8",5,1,"M","56","2.9",,,,,"Charter","LANA J","525702",,2025,7,7,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-07,"3 070725 3 18",5,2,"F","42","1.6",,,,,"Charter","LANA J","525702",,2025,7,7,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-08,"3 070825 1 6",6,1,"F","77","9.5",,,,,"Private","P1","525733",,2025,7,8,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-17,"3 071725 1 3",7,1,"M","45",,,,,,"Private","P1","525733",,2025,7,17,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-17,"3 071725 6 3",7,2,"M","57",,,,,,"Private","P6","525805",,2025,7,17,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-17,"3 071725 6 4",7,3,"F","49",,,,,,"Private","P6","525805",,2025,7,17,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-19,"3 071925 1 14",8,1,"F","47","2",,,,,"Charter","U RASCAL","525733",,2025,7,19,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-19,"3 071925 1 15",8,2,"M","36","1",,,,,"Charter","U RASCAL","525733",,2025,7,19,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-19,"3 071925 1 16",8,3,"F","50","2.2999999999999998",,,,,"Charter","U RASCAL","525733",,2025,7,19,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-19,"3 071925 1 17",8,4,"F","28","0.5",,,,,"Charter","U RASCAL","525733",,2025,7,19,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-19,"3 071925 1 27",8,5,"M","54","2.8",,,,,"Charter","U RASCAL","525733",,2025,7,19,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-19,"3 071925 1 28",8,6,"M","67","4.8",,,,,"Charter","U RASCAL","525733",,2025,7,19,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-19,"3 071925 1 29",8,7,"M","76","6.6",,,,,"Charter","U RASCAL","525733",,2025,7,19,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-20,"3 072025 1 1",9,1,"M","57",,,,,,"Private","P1","525732",,2025,7,20,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-20,"3 072025 2 9",9,2,"M","54","3",,,,,"Charter","SHEARWATER","525731",,2025,7,20,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-28,"3 072825 1 2",10,1,"M","55",,,,,,"Private","P1","525733",,2025,7,28,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-28,"3 072825 3 1",10,2,"M","54",,,,,,"Private","P3","525733",,2025,7,28,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-29,"3 072925 2 11",11,1,"F","59",,,,,,"Private","P2","525733",,2025,7,29,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-29,"3 072925 2 12",11,2,"F","53",,,,,,"Private","P2","525733",,2025,7,29,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-29,"3 072925 2 13",11,3,"M","43",,,,,,"Private","P2","525733",,2025,7,29,,"Yelleye","Demersal","0",
"Kodiak",145,2025-07-29,"3 072925 4 5",11,4,"M","44",,,,,,"Private","P4","525733",,2025,7,29,,"Yelleye","Demersal","0",
"Kodiak",145,2025-08-02,"3 073025 1 1",12,1,"M","76",,,,,,"Private","P1","525733",,2025,8,2,,"Yelleye","Demersal","0","No otoliths"
"Kodiak",145,2025-08-03,"3 080325 1 4",13,1,"M","37","1.2",,,,,"Charter","U RASCAL","525731",,2025,8,3,,"Yelleye","Demersal","0",
"Kodiak",145,2025-08-03,"3 080325 1 6",13,2,"M","40","1.4",,,,,"Charter","U RASCAL","525731",,2025,8,3,,"Yelleye","Demersal","0",
"Kodiak",145,2025-08-03,"3 080325 1 10",13,3,"M","35","1",,,,,"Charter","U RASCAL","525731",,2025,8,3,,"Yelleye","Demersal","0",
"Kodiak",145,2025-08-03,"3 080325 1 23",13,4,"F","37","1",,,,,"Charter","U RASCAL","525731",,2025,8,3,,"Yelleye","Demersal","0",
"Kodiak",145,2025-08-05,"3 080525 1 7",14,1,"F","64",,,,,,"Private","P1","525733",,2025,8,5,,"Yelleye","Demersal","0",
"Kodiak",145,2025-08-05,"3 080525 1 8",14,2,"M","64",,,,,,"Private","P1","525733",,2025,8,5,,"Yelleye","Demersal","0",
"Kodiak",145,2025-08-05,"3 080525 1 9",14,3,"M","66",,,,,,"Private","P1","525733",,2025,8,5,,"Yelleye","Demersal","0",
"Kodiak",145,2025-08-05,"3 080525 1 10",14,4,"F","65",,,,,,"Private","P1","525733",,2025,8,5,,"Yelleye","Demersal","0",
"Kodiak",145,2025-08-14,"3 081425 1 1",15,1,"M","64","5",,,,,"Charter","U RASCAL","525733",,2025,8,14,,"Yelleye","Demersal","0",
"Kodiak",145,2025-08-14,"3 081425 1 2",15,2,"M","38","1.3",,,,,"Charter","U RASCAL","525733",,2025,8,14,,"Yelleye","Demersal","0",
"Kodiak",145,2025-08-14,"3 081425 1 3",15,3,"M","42","1.5",,,,,"Charter","U RASCAL","525733",,2025,8,14,,"Yelleye","Demersal","0",
"Kodiak",145,2025-08-14,"3 081425 1 4",15,4,"M","33","1.3",,,,,"Charter","U RASCAL","525733",,2025,8,14,,"Yelleye","Demersal","0",
"Kodiak",172,2025-05-25,"3 052525 1 2",1,1,"M","43","1.6",,,,,"Charter","MOONLIGHT","525731",,2025,5,25,,"Dusky","Pelagic","0",
"Kodiak",172,2025-05-25,"3 052525 1 7",1,2,"M","42","1.4",,,,,"Charter","MOONLIGHT","525731",,2025,5,25,,"Dusky","Pelagic","0",
"Kodiak",172,2025-05-25,"3 052525 1 9",1,3,"M","38","1.1000000000000001",,,,,"Charter","MOONLIGHT","525731",,2025,5,25,,"Dusky","Pelagic","0",
"Kodiak",172,2025-05-25,"3 052525 1 11",1,4,"M","39","1.2",,,,,"Charter","MOONLIGHT","525731",,2025,5,25,,"Dusky","Pelagic","0",
"Kodiak",172,2025-05-25,"3 052525 1 15",1,5,"M","44","1.5",,,,,"Charter","MOONLIGHT","525731",,2025,5,25,,"Dusky","Pelagic","0",
"Kodiak",172,2025-05-25,"3 052525 1 21",1,6,"F","44","1.6",,,,,"Charter","MOONLIGHT","525731",,2025,5,25,,"Dusky","Pelagic","0",
"Kodiak",172,2025-05-25,"3 052525 6 11",1,7,"M","35","0.9",,,,,"Private","P5","525733",,2025,5,25,,"Dusky","Pelagic","0",
"Kodiak",172,2025-05-25,"3 052525 6 15",1,8,"M","42",,,,,,"Private","P5","525733",,2025,5,25,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-05,"3 060525 1 5",2,1,"F","48","2.2000000000000002",,,,,"Charter","MOONLIGHT","525733",,2025,6,5,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-05,"3 060525 1 6",2,2,"","41","1.3",,,,,"Charter","MOONLIGHT","525733",,2025,6,5,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-05,"3 060525 1 7",2,3,"M","48","2.1",,,,,"Charter","MOONLIGHT","525733",,2025,6,5,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-05,"3 060525 1 8",2,4,"F","49","2",,,,,"Charter","MOONLIGHT","525733",,2025,6,5,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-06,"3 060625 1 24",3,1,"","35","1",,,,,"Charter","U RASCAL","525731",,2025,6,6,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-09,"3 060925 2 2",4,1,"F","43",,,,,,"Private","P2","525733",,2025,6,9,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-10,"3 061025 1 10",5,1,"","42",,,,,,"Private","P1","525733",,2025,6,10,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-12,"3 061225 2 3",6,1,"","42",,,,,,"Private","P2","515730",,2025,6,12,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-12,"3 061225 2 4",6,2,"F","43",,,,,,"Private","P2","515730",,2025,6,12,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-12,"3 061225 3 1",6,3,"F","51",,,,,,"Private","P3","515730",,2025,6,12,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-16,"3 061625 3 3",7,1,"M","45","1.2",,,,,"Private","P3","525732",,2025,6,16,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-21,"3 062125 1 5",8,1,"F","45","1.2",,,,,"Charter","MOONLIGHT","525731",,2025,6,21,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-21,"3 062125 1 8",8,2,"M","45","1.8",,,,,"Charter","MOONLIGHT","525731",,2025,6,21,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-21,"3 062125 1 11",8,3,"M","46","1.6",,,,,"Charter","MOONLIGHT","525731",,2025,6,21,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-21,"3 062125 1 13",8,4,"F","44","1.3",,,,,"Charter","MOONLIGHT","525731",,2025,6,21,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-21,"3 062125 1 16",8,5,"","43","1.1000000000000001",,,,,"Charter","MOONLIGHT","525731",,2025,6,21,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-21,"3 062125 1 17",8,6,"F","43","1.1000000000000001",,,,,"Charter","MOONLIGHT","525731",,2025,6,21,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-21,"3 062125 1 19",8,7,"F","42","1.4",,,,,"Charter","MOONLIGHT","525731",,2025,6,21,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-21,"3 062125 2 1",8,8,"F","46","2.2000000000000002",,,,,"Charter","REEL FUN","525732",,2025,6,21,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-21,"3 062125 2 14",8,9,"M","46","2",,,,,"Charter","REEL FUN","525732",,2025,6,21,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-23,"3 062325 1 9",9,1,"M","43","1.4",,,,,"Charter","MOON SHADOW","525733",,2025,6,23,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-26,"3 062625 1 9",10,1,"M","38","1.1000000000000001",,,,,"Charter","FISH HAWK","525733",,2025,6,26,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-29,"3 062925 9 10",11,1,"F","48",,,,,,"Private","P9","525731",,2025,6,29,,"Dusky","Pelagic","0",
"Kodiak",172,2025-06-29,"3 062925 9 15",11,2,"M","47",,,,,,"Private","P9","525731",,2025,6,29,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-04,"3 070425 3 19",12,1,"F","44","1.6",,,,,"Charter","SHEARWATER","525731",,2025,7,4,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-06,"3 070625 1 7",13,1,"M","48","1.7",,,,,"Charter","MOON SHADOW","525731",,2025,7,6,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-06,"3 070625 1 8",13,2,"M","40","1.4",,,,,"Charter","MOON SHADOW","525731",,2025,7,6,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-07,"3 070725 2 5",14,1,"","41",,,,,,"Private","P2","525733",,2025,7,7,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-09,"3 070925 1 6",15,1,"F","42","1.4",,,,,"Charter","REEL FUN","525731",,2025,7,9,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-11,"3 071125 2 3",16,1,"F","46","2",,,,,"Charter","HARVEST MOON","525733",,2025,7,11,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-11,"3 071125 2 5",16,2,"M","41","1.5",,,,,"Charter","HARVEST MOON","525733",,2025,7,11,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-11,"3 071125 2 11",16,3,"M","53","3",,,,,"Charter","HARVEST MOON","525733",,2025,7,11,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-11,"3 071125 2 15",16,4,"M","44","1.7",,,,,"Charter","HARVEST MOON","525733",,2025,7,11,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-11,"3 071125 2 19",16,5,"M","40","1.3",,,,,"Charter","HARVEST MOON","525733",,2025,7,11,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-19,"3 071925 1 5",17,1,"M","41","1.4",,,,,"Charter","U RASCAL","525733",,2025,7,19,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-19,"3 071925 1 7",17,2,"M","41","1.2",,,,,"Charter","U RASCAL","525733",,2025,7,19,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-19,"3 071925 1 10",17,3,"M","48","1.9",,,,,"Charter","U RASCAL","525733",,2025,7,19,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-19,"3 071925 1 25",17,4,"F","43","1.7",,,,,"Charter","U RASCAL","525733",,2025,7,19,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-19,"3 071925 1 26",17,5,"F","51","2.1",,,,,"Charter","U RASCAL","525733",,2025,7,19,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-20,"3 072025 2 7",18,1,"M","41","1.5",,,,,"Charter","SHEARWATER","525731",,2025,7,20,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-26,"3 072625 1 10",19,1,"F","44","1.5",,,,,"Charter","DAYBREAK","525731",,2025,7,26,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-29,"3 072925 2 15",20,1,"","44",,,,,,"Private","P2","525733",,2025,7,29,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-29,"3 072925 2 16",20,2,"F","45",,,,,,"Private","P2","525733",,2025,7,29,,"Dusky","Pelagic","0",
"Kodiak",172,2025-07-29,"3 072925 2 17",20,3,"M","45",,,,,,"Private","P2","525733",,2025,7,29,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-03,"3 080325 1 2",21,1,"F","44","1.4",,,,,"Charter","U RASCAL","525731",,2025,8,3,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-03,"3 080325 1 5",21,2,"F","46","1.7",,,,,"Charter","U RASCAL","525731",,2025,8,3,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-03,"3 080325 1 9",21,3,"F","49","2.4",,,,,"Charter","U RASCAL","525731",,2025,8,3,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-03,"3 080325 1 14",21,4,"F","45","1.7",,,,,"Charter","U RASCAL","525731",,2025,8,3,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-03,"3 080325 1 19",21,5,"F","46","1.9",,,,,"Charter","U RASCAL","525731",,2025,8,3,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-03,"3 080325 1 24",21,6,"F","47","1.8",,,,,"Charter","U RASCAL","525731",,2025,8,3,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-03,"3 080325 1 40",21,7,"M","48","2",,,,,"Charter","U RASCAL","525731",,2025,8,3,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-03,"3 080325 1 42",21,8,"M","43","1.4",,,,,"Charter","U RASCAL","525731",,2025,8,3,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-03,"3 080325 1 43",21,9,"F","48","1.4",,,,,"Charter","U RASCAL","525731",,2025,8,3,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-05,"3 080525 1 13",22,1,"M","53",,,,,,"Private","P1","525733",,2025,8,5,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-05,"3 080525 1 14",22,2,"F","42",,,,,,"Private","P1","525733",,2025,8,5,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-07,"3 080725 1 13",23,1,"M","37","0.9",,,,,"Charter","U RASCAL","525731",,2025,8,7,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-11,"3 081125 2 19",24,1,"M","42","1.4",,,,,"Charter","LANA J","525802",,2025,8,11,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-14,"3 081425 1 13",25,1,"F","46","1.9",,,,,"Charter","U RASCAL","525733",,2025,8,14,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-14,"3 081425 1 14",25,2,"F","43","1.7",,,,,"Charter","U RASCAL","525733",,2025,8,14,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-14,"3 081425 1 27",25,3,"M","44","1.5",,,,,"Charter","U RASCAL","525733",,2025,8,14,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-17,"3 081725 1 12",26,1,"F","42","1.3",,,,,"Charter","U RASCAL","525731",,2025,8,17,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-17,"3 081725 1 13",26,2,"F","44","1.5",,,,,"Charter","U RASCAL","525731",,2025,8,17,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-17,"3 081725 1 28",26,3,"F","39","1",,,,,"Charter","U RASCAL","525731",,2025,8,17,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-18,"3 081825 1 2",27,1,"F","45",,,,,,"Private","P1","525733",,2025,8,18,,"Dusky","Pelagic","0",
"Kodiak",172,2025-08-18,"3 081825 4 9",27,2,"M","50",,,,,,"Private","P5","525733",,2025,8,18,,"Dusky","Pelagic","0",
"Kodiak",173,2025-05-25,"3 052525 1 10",1,1,"M","42","1.4",,,,,"Charter","MOONLIGHT","525731",,2025,5,25,,"Dark","Pelagic","0",
"Kodiak",173,2025-05-25,"3 052525 1 19",1,2,"F","47","2.1",,,,,"Charter","MOONLIGHT","525731",,2025,5,25,,"Dark","Pelagic","0",
"Kodiak",173,2025-05-25,"3 052525 1 20",1,3,"F","38","1.2",,,,,"Charter","MOONLIGHT","525731",,2025,5,25,,"Dark","Pelagic","0",
"Kodiak",173,2025-05-25,"3 052525 6 13",1,4,"M","41","1.4",,,,,"Private","P5","525733",,2025,5,25,,"Dark","Pelagic","0",
"Kodiak",173,2025-06-11,"3 061125 2 2",2,1,"F","37",,,,,,"Private","P2","525733",,2025,6,11,,"Dark","Pelagic","0",
"Kodiak",173,2025-06-21,"3 062125 1 3",3,1,"F","45","2.2000000000000002",,,,,"Charter","MOONLIGHT","525731",,2025,6,21,,"Dark","Pelagic","0",
"Kodiak",173,2025-06-21,"3 062125 2 2",3,2,"M","37","1.2",,,,,"Charter","REEL FUN","525732",,2025,6,21,,"Dark","Pelagic","0",
"Kodiak",173,2025-06-21,"3 062125 2 15",3,3,"M","41","1.4",,,,,"Charter","REEL FUN","525732",,2025,6,21,,"Dark","Pelagic","0",
"Kodiak",173,2025-06-21,"3 062125 2 16",3,4,"M","35","0.9",,,,,"Charter","REEL FUN","525732",,2025,6,21,,"Dark","Pelagic","0",
"Kodiak",173,2025-06-22,"3 062225 3 1",4,1,"","41",,,,,,"Private","P3","525733",,2025,6,22,,"Dark","Pelagic","0",
"Kodiak",173,2025-06-22,"3 062225 3 4",4,2,"F","41",,,,,,"Private","P3","525733",,2025,6,22,,"Dark","Pelagic","0",
"Kodiak",173,2025-06-23,"3 062325 1 7",5,1,"F","39","1.2",,,,,"Charter","MOON SHADOW","525733",,2025,6,23,,"Dark","Pelagic","0",
"Kodiak",173,2025-06-23,"3 062325 1 8",5,2,"F","41","1.3",,,,,"Charter","MOON SHADOW","525733",,2025,6,23,,"Dark","Pelagic","0",
"Kodiak",173,2025-06-23,"3 062325 1 16",5,3,"F","41","1.4",,,,,"Charter","MOON SHADOW","525733",,2025,6,23,,"Dark","Pelagic","0",
"Kodiak",173,2025-06-29,"3 062925 4 5",6,1,"F","44",,,,,,"Private","P4","525733",,2025,6,29,,"Dark","Pelagic","0",
"Kodiak",173,2025-06-29,"3 062925 9 22",6,2,"F","41",,,,,,"Private","P9","525731",,2025,6,29,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-04,"3 070425 3 7",7,1,"F","43","1.5",,,,,"Charter","SHEARWATER","525731",,2025,7,4,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-04,"3 070425 3 13",7,2,"F","43","1.5",,,,,"Charter","SHEARWATER","525731",,2025,7,4,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-06,"3 070625 1 1",8,1,"M","46","1.9",,,,,"Charter","MOON SHADOW","525731",,2025,7,6,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-06,"3 070625 4 7",8,2,"F","46",,,,,,"Private","P3","525733",,2025,7,6,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-07,"3 070725 3 36",9,1,"M","43","1.5",,,,,"Charter","LANA J","525702",,2025,7,7,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-09,"3 070925 1 2",10,1,"F","44","1.7",,,,,"Charter","REEL FUN","525731",,2025,7,9,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-09,"3 070925 1 8",10,2,"M","38","1.2",,,,,"Charter","REEL FUN","525731",,2025,7,9,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-17,"3 071725 4 2",11,1,"F","42",,,,,,"Private","P4","525733",,2025,7,17,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-18,"3 071825 1 15",12,1,"M","43","1.6",,,,,"Charter","MOON SHADOW","525731",,2025,7,18,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-18,"3 071825 1 16",12,2,"M","37","1",,,,,"Charter","MOON SHADOW","525731",,2025,7,18,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-19,"3 071925 1 11",13,1,"F","39","1.4",,,,,"Charter","U RASCAL","525733",,2025,7,19,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-20,"3 072025 2 1",14,1,"M","43","1.5",,,,,"Charter","SHEARWATER","525731",,2025,7,20,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-20,"3 072025 2 3",14,2,"F","49","1.9",,,,,"Charter","SHEARWATER","525731",,2025,7,20,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-20,"3 072025 2 4",14,3,"F","44","1.5",,,,,"Charter","SHEARWATER","525731",,2025,7,20,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-20,"3 072025 2 12",14,4,"F","42","1.4",,,,,"Charter","SHEARWATER","525731",,2025,7,20,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-20,"3 072025 2 16",14,5,"F","41","1.4",,,,,"Charter","SHEARWATER","525731",,2025,7,20,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-20,"3 072025 2 25",14,6,"M","44","1.5",,,,,"Charter","SHEARWATER","525731",,2025,7,20,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-20,"3 072025 2 26",14,7,"F","48","2",,,,,"Charter","SHEARWATER","525731",,2025,7,20,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-20,"3 072025 2 29",14,8,"F","47","2",,,,,"Charter","SHEARWATER","525731",,2025,7,20,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-20,"3 072025 2 40",14,9,"F","44","1",,,,,"Charter","SHEARWATER","525731",,2025,7,20,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-22,"3 072225 1 5",15,1,"F","39","1.2",,,,,"Charter","LANA J","525805",,2025,7,22,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-22,"3 072225 1 6",15,2,"F","42","1.3",,,,,"Charter","LANA J","525805",,2025,7,22,,"Dark","Pelagic","0",
"Kodiak",173,2025-07-22,"3 072225 1 14",15,3,"F","38","1",,,,,"Charter","LANA J","525805",,2025,7,22,,"Dark","Pelagic","0",
"Kodiak",173,2025-08-03,"3 080325 1 1",16,1,"F","37","1",,,,,"Charter","U RASCAL","525731",,2025,8,3,,"Dark","Pelagic","0",
"Kodiak",173,2025-08-03,"3 080325 1 44",16,2,"M","44","1.5",,,,,"Charter","U RASCAL","525731",,2025,8,3,,"Dark","Pelagic","0",
"Kodiak",173,2025-08-07,"3 080725 1 7",17,1,"M","39","1.3",,,,,"Charter","U RASCAL","525731",,2025,8,7,,"Dark","Pelagic","0",
"Kodiak",173,2025-08-11,"3 081125 1 4",18,1,"","42",,,,,,"Private","P1","525733",,2025,8,11,,"Dark","Pelagic","0",
"Kodiak",173,2025-08-12,"3 081225 1 2",19,1,"F","42",,,,,,"Private","P1","525733",,2025,8,12,,"Dark","Pelagic","0",
"Kodiak",173,2025-08-12,"3 081225 1 3",19,2,"F","46",,,,,,"Private","P1","525733",,2025,8,12,,"Dark","Pelagic","0",
"Kodiak",173,2025-08-12,"3 081225 1 9",19,3,"F","49",,,,,,"Private","P1","525733",,2025,8,12,,"Dark","Pelagic","0",
"Kodiak",173,2025-08-12,"3 081225 1 12",19,4,"F","44",,,,,,"Private","P1","525733",,2025,8,12,,"Dark","Pelagic","0",
"Kodiak",173,2025-08-12,"3 081225 1 13",19,5,"M","45",,,,,,"Private","P1","525733",,2025,8,12,,"Dark","Pelagic","0",
"Kodiak",173,2025-08-14,"3 081425 1 8",20,1,"M","48","2.8",,,,,"Charter","U RASCAL","525733",,2025,8,14,,"Dark","Pelagic","0",
"Kodiak",173,2025-08-14,"3 081425 1 11",20,2,"F","42","1.6",,,,,"Charter","U RASCAL","525733",,2025,8,14,,"Dark","Pelagic","0",
"Kodiak",173,2025-08-14,"3 081425 1 17",20,3,"M","39","1.4",,,,,"Charter","U RASCAL","525733",,2025,8,14,,"Dark","Pelagic","0",
"Kodiak",173,2025-08-14,"3 081425 1 23",20,4,"F","43","1.6",,,,,"Charter","U RASCAL","525733",,2025,8,14,,"Dark","Pelagic","0",
"Kodiak",173,2025-08-14,"3 081425 1 24",20,5,"F","44","1.6",,,,,"Charter","U RASCAL","525733",,2025,8,14,,"Dark","Pelagic","0",
"Kodiak",173,2025-08-14,"3 081425 1 28",20,6,"F","38","1.2",,,,,"Charter","U RASCAL","525733",,2025,8,14,,"Dark","Pelagic","0",
"Kodiak",173,2025-08-17,"3 081725 1 25",21,1,"F","43","1.5",,,,,"Charter","U RASCAL","525731",,2025,8,17,,"Dark","Pelagic","0",
