"PORT","SP","DATE","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","GENETICS_CARD_NUM","GENETICS_SLOT_NUM","GONAD_SAMPLE","SAMPLEID","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB"
"Kodiak",142,2021-06-13,11,9,"M",37,1.4,7,7,2,"","Private","P7",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-13,11,10,"F",41,1.5,16,NA,2,"","Private","P7",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-13,11,11,"F",38,1.3,7,NA,2,"","Private","P7",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-13,11,12,"M",43,1.5,7,NA,2,"","Private","P7",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-13,11,13,"M",41,1.4,7,NA,2,"","Private","P7",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-13,11,14,"M",39,1.3,7,7,2,"","Private","P7",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-13,11,15,"F",48,2.1,9,NA,2,"","Private","P7",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-13,11,16,"F",42,1.4,7,7,2,"","Private","P7",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-13,11,17,"F",40,1.4,8,NA,2,"","Private","P8",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-13,11,18,"M",35,1.1,9,NA,2,"","Private","P8",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-13,11,19,"F",38,1.2,8,8,2,"","Private","P8",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-13,11,20,"M",38,1.2,9,NA,2,"","Private","P8",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-13,11,21,"M",37,1.3,8,8,2,"","Private","P8",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-13,11,22,"F",41,1.5,9,9,2,"","Private","P8",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-13,11,23,"F",33,1,7,NA,2,"","Private","P8",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-13,11,24,"F",34,1,7,7,2,"","Private","P8",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-13,11,25,"F",38,1.5,15,NA,2,"","Private","P8",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-13,11,26,"M",38,1.3,8,NA,2,"","Private","P8",525733,NA,NA,NA,NA,2021,6,13,NA,"Black","Pelagic"
"Kodiak",142,2021-06-14,12,1,"M",39,1.5,7,7,2,"","Charter","FISH HAWK",525733,NA,NA,NA,NA,2021,6,14,NA,"Black","Pelagic"
"Kodiak",142,2021-06-14,12,2,"M",38,1.4,7,NA,2,"","Charter","FISH HAWK",525733,NA,NA,NA,NA,2021,6,14,NA,"Black","Pelagic"
"Kodiak",142,2021-06-14,12,3,"F",33,1,7,NA,2,"","Charter","FISH HAWK",525733,NA,NA,NA,NA,2021,6,14,NA,"Black","Pelagic"
"Kodiak",142,2021-06-14,12,4,"F",36,1.3,7,7,2,"","Charter","FISH HAWK",525733,NA,NA,NA,NA,2021,6,14,NA,"Black","Pelagic"
"Kodiak",142,2021-06-14,12,5,"M",36,1.2,7,NA,2,"","Charter","FISH HAWK",525733,NA,NA,NA,NA,2021,6,14,NA,"Black","Pelagic"
"Kodiak",142,2021-06-15,13,1,"M",43,1.6,9,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,15,NA,"Black","Pelagic"
"Kodiak",142,2021-06-15,13,2,"M",52,2.7,25,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,15,NA,"Black","Pelagic"
"Kodiak",142,2021-06-15,13,3,"M",41,1.6,7,7,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,15,NA,"Black","Pelagic"
"Kodiak",142,2021-06-15,13,4,"M",48,2.2,17,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,15,NA,"Black","Pelagic"
"Kodiak",142,2021-06-15,13,5,"M",53,2.2,24,25,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,15,NA,"Black","Pelagic"
"Kodiak",142,2021-06-15,13,6,"M",44,1.6,9,9,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,15,NA,"Black","Pelagic"
"Kodiak",142,2021-06-15,13,7,"M",43,1.7,8,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,15,NA,"Black","Pelagic"
"Kodiak",142,2021-06-15,13,8,"M",52,3,30,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,15,NA,"Black","Pelagic"
"Kodiak",142,2021-06-15,13,9,"M",44,1.9,9,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,15,NA,"Black","Pelagic"
"Kodiak",142,2021-06-15,13,10,"M",54,3,24,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,15,NA,"Black","Pelagic"
"Kodiak",142,2021-06-15,13,11,"M",53,2.7,26,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,15,NA,"Black","Pelagic"
"Kodiak",142,2021-06-15,13,12,"M",55,3,40,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,15,NA,"Black","Pelagic"
"Kodiak",142,2021-06-15,13,13,"M",38,1.4,7,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,15,NA,"Black","Pelagic"
"Kodiak",142,2021-06-15,13,14,"F",45,2,9,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,15,NA,"Black","Pelagic"
"Kodiak",142,2021-06-15,13,15,"F",44,2,7,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,15,NA,"Black","Pelagic"
"Kodiak",142,2021-06-15,13,16,"F",43,1.7,8,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,15,NA,"Black","Pelagic"
"Kodiak",142,2021-06-15,13,17,"F",41,1.4,7,7,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,15,NA,"Black","Pelagic"
"Kodiak",142,2021-06-26,14,1,"F",42,1.8,7,NA,2,"","Private","P2",525733,NA,NA,NA,NA,2021,6,26,NA,"Black","Pelagic"
"Kodiak",142,2021-06-26,14,2,"F",45,NA,8,NA,2,"","Private","P2",525733,NA,NA,NA,NA,2021,6,26,NA,"Black","Pelagic"
"Kodiak",142,2021-06-26,14,3,"F",42,2,8,NA,2,"","Private","P2",525733,NA,NA,NA,NA,2021,6,26,NA,"Black","Pelagic"
"Kodiak",142,2021-06-26,14,4,"F",41,1.6,7,NA,2,"","Private","P2",525733,NA,NA,NA,NA,2021,6,26,NA,"Black","Pelagic"
"Kodiak",142,2021-06-26,14,5,"F",42,1.9,7,7,2,"","Private","P2",525733,NA,NA,NA,NA,2021,6,26,NA,"Black","Pelagic"
"Kodiak",142,2021-06-26,14,6,"F",47,NA,9,NA,2,"","Private","P2",525733,NA,NA,NA,NA,2021,6,26,NA,"Black","Pelagic"
"Kodiak",142,2021-06-26,14,7,"F",42,1.9,7,NA,2,"","Private","P2",525733,NA,NA,NA,NA,2021,6,26,NA,"Black","Pelagic"
"Kodiak",142,2021-06-26,14,8,"M",41,NA,8,NA,2,"","Private","P2",525733,NA,NA,NA,NA,2021,6,26,NA,"Black","Pelagic"
"Kodiak",142,2021-06-27,15,1,"F",42,1.7,8,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,27,NA,"Black","Pelagic"
"Kodiak",142,2021-06-27,15,2,"F",43,1.7,8,8,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,27,NA,"Black","Pelagic"
"Kodiak",142,2021-06-27,15,3,"F",43,1.7,7,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,27,NA,"Black","Pelagic"
"Kodiak",142,2021-06-27,15,4,"F",44,1.9,8,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,27,NA,"Black","Pelagic"
"Kodiak",142,2021-06-27,15,5,"M",39,1.6,7,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,27,NA,"Black","Pelagic"
"Kodiak",142,2021-06-27,15,6,"M",45,1.7,8,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,27,NA,"Black","Pelagic"
"Kodiak",142,2021-06-27,15,7,"M",44,1.9,9,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,27,NA,"Black","Pelagic"
"Kodiak",142,2021-06-27,15,8,"M",43,1.6,8,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,27,NA,"Black","Pelagic"
"Kodiak",142,2021-06-27,15,9,"M",44,1.7,8,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,27,NA,"Black","Pelagic"
"Kodiak",142,2021-06-27,15,10,"M",42,1.6,7,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,27,NA,"Black","Pelagic"
"Kodiak",142,2021-06-27,15,11,"M",38,1.3,8,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,27,NA,"Black","Pelagic"
"Kodiak",142,2021-06-27,15,12,"M",42,1.5,8,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,27,NA,"Black","Pelagic"
"Kodiak",142,2021-06-27,15,13,"M",43,1.6,8,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,6,27,NA,"Black","Pelagic"
"Kodiak",142,2021-06-30,16,1,"F",50,2.6,13,NA,2,"","Charter","MOONSHADOW",525733,NA,NA,NA,NA,2021,6,30,NA,"Black","Pelagic"
"Kodiak",142,2021-06-30,16,2,"F",47,2.5,27,NA,1,"","Charter","MOONSHADOW",525733,NA,NA,NA,NA,2021,6,30,NA,"Black","Pelagic"
"Kodiak",142,2021-06-30,16,3,"F",44,1.7,8,NA,2,"","Charter","MOONSHADOW",525733,NA,NA,NA,NA,2021,6,30,NA,"Black","Pelagic"
"Kodiak",142,2021-06-30,16,4,"F",46,2,9,NA,2,"","Charter","MOONSHADOW",525733,NA,NA,NA,NA,2021,6,30,NA,"Black","Pelagic"
"Kodiak",142,2021-06-30,16,5,"M",39,1.3,7,NA,2,"","Charter","MOONSHADOW",525733,NA,NA,NA,NA,2021,6,30,NA,"Black","Pelagic"
"Kodiak",142,2021-06-30,16,6,"M",53,3,29,NA,2,"","Charter","MOONSHADOW",525733,NA,NA,NA,NA,2021,6,30,NA,"Black","Pelagic"
"Kodiak",142,2021-06-30,16,7,"M",46,2.1,8,NA,2,"","Charter","MOONSHADOW",525733,NA,NA,NA,NA,2021,6,30,NA,"Black","Pelagic"
"Kodiak",142,2021-06-30,16,8,"M",42,1.4,7,NA,2,"","Charter","MOONSHADOW",525733,NA,NA,NA,NA,2021,6,30,NA,"Black","Pelagic"
"Kodiak",142,2021-06-30,16,9,"M",57,3.2,24,NA,2,"","Charter","MOONSHADOW",525733,NA,NA,NA,NA,2021,6,30,NA,"Black","Pelagic"
"Kodiak",142,2021-06-30,16,10,"M",53,2.9,34,38,1,"","Charter","MOONSHADOW",525733,NA,NA,NA,NA,2021,6,30,NA,"Black","Pelagic"
"Kodiak",142,2021-06-30,16,11,"M",41,1.5,8,8,2,"","Charter","MOONSHADOW",525733,NA,NA,NA,NA,2021,6,30,NA,"Black","Pelagic"
"Kodiak",142,2021-06-30,16,12,"M",54,3,29,NA,2,"","Charter","MOONSHADOW",525733,NA,NA,NA,NA,2021,6,30,NA,"Black","Pelagic"
"Kodiak",142,2021-06-30,16,13,"M",57,3.5,41,NA,2,"","Charter","MOONSHADOW",525733,NA,NA,NA,NA,2021,6,30,NA,"Black","Pelagic"
"Kodiak",142,2021-06-30,16,14,"M",50,2.3,20,NA,2,"","Charter","MOONSHADOW",525733,NA,NA,NA,NA,2021,6,30,NA,"Black","Pelagic"
"Kodiak",142,2021-06-30,16,15,"M",54,2.9,24,NA,2,"","Charter","MOONSHADOW",525733,NA,NA,NA,NA,2021,6,30,NA,"Black","Pelagic"
"Kodiak",142,2021-06-30,16,16,"M",51,2.8,39,NA,1,"","Charter","MOONSHADOW",525733,NA,NA,NA,NA,2021,6,30,NA,"Black","Pelagic"
"Kodiak",142,2021-06-30,16,17,"M",45,1.9,8,8,2,"","Charter","MOONSHADOW",525733,NA,NA,NA,NA,2021,6,30,NA,"Black","Pelagic"
"Kodiak",142,2021-07-01,17,1,"",42,1.6,7,NA,2,"","Charter","SHEARWATER",525731,NA,NA,NA,NA,2021,7,1,NA,"Black","Pelagic"
"Kodiak",142,2021-07-01,17,2,"F",45,1.9,8,NA,2,"","Charter","SHEARWATER",525731,NA,NA,NA,NA,2021,7,1,NA,"Black","Pelagic"
"Kodiak",142,2021-07-01,17,3,"F",42,1.6,8,NA,2,"","Charter","SHEARWATER",525731,NA,NA,NA,NA,2021,7,1,NA,"Black","Pelagic"
"Kodiak",142,2021-07-01,17,4,"F",39,1.5,8,8,2,"","Charter","SHEARWATER",525731,NA,NA,NA,NA,2021,7,1,NA,"Black","Pelagic"
"Kodiak",142,2021-07-01,17,5,"F",41,1.7,8,NA,2,"","Charter","SHEARWATER",525731,NA,NA,NA,NA,2021,7,1,NA,"Black","Pelagic"
"Kodiak",142,2021-07-01,17,6,"F",47,2.3,9,NA,2,"","Charter","SHEARWATER",525731,NA,NA,NA,NA,2021,7,1,NA,"Black","Pelagic"
"Kodiak",142,2021-07-01,17,7,"F",39,1.4,7,NA,2,"","Charter","SHEARWATER",525731,NA,NA,NA,NA,2021,7,1,NA,"Black","Pelagic"
"Kodiak",142,2021-07-01,17,8,"F",41,1.5,7,7,2,"","Charter","SHEARWATER",525731,NA,NA,NA,NA,2021,7,1,NA,"Black","Pelagic"
"Kodiak",142,2021-07-01,17,9,"M",34,1,7,NA,2,"","Charter","SHEARWATER",525731,NA,NA,NA,NA,2021,7,1,NA,"Black","Pelagic"
"Kodiak",142,2021-07-01,17,10,"M",41,1.6,8,NA,2,"","Charter","SHEARWATER",525731,NA,NA,NA,NA,2021,7,1,NA,"Black","Pelagic"
"Kodiak",142,2021-07-01,17,11,"M",50,2.9,44,NA,2,"","Charter","SHEARWATER",525731,NA,NA,NA,NA,2021,7,1,NA,"Black","Pelagic"
"Kodiak",142,2021-07-01,17,12,"M",51,2.6,19,19,2,"","Charter","SHEARWATER",525731,NA,NA,NA,NA,2021,7,1,NA,"Black","Pelagic"
"Kodiak",142,2021-07-01,17,13,"M",57,3.3,31,NA,2,"","Charter","SHEARWATER",525731,NA,NA,NA,NA,2021,7,1,NA,"Black","Pelagic"
"Kodiak",142,2021-07-01,17,14,"M",36,1.1,7,NA,2,"","Charter","SHEARWATER",525731,NA,NA,NA,NA,2021,7,1,NA,"Black","Pelagic"
"Kodiak",142,2021-07-01,17,15,"M",41,1.4,7,NA,2,"","Charter","SHEARWATER",525731,NA,NA,NA,NA,2021,7,1,NA,"Black","Pelagic"
"Kodiak",142,2021-07-01,17,16,"M",36,1.1,7,7,2,"","Charter","SHEARWATER",525731,NA,NA,NA,NA,2021,7,1,NA,"Black","Pelagic"
"Kodiak",142,2021-07-01,17,17,"M",36,1.3,7,NA,2,"","Charter","SHEARWATER",525731,NA,NA,NA,NA,2021,7,1,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,1,"M",38,1.4,7,NA,2,"","Charter","FISH HAWK",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,2,"M",41,1.7,8,NA,2,"","Charter","FISH HAWK",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,3,"M",41,1.4,7,NA,2,"","Charter","REEL FUN",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,4,"M",41,1.4,7,NA,2,"","Charter","REEL FUN",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,5,"M",41,1.6,8,8,2,"","Charter","REEL FUN",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,6,"M",44,1.7,7,7,2,"","Charter","REEL FUN",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,7,"M",43,1.6,7,NA,2,"","Charter","REEL FUN",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,8,"M",43,1.6,7,NA,2,"","Charter","REEL FUN",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,9,"M",39,1.3,7,NA,2,"","Charter","REEL FUN",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,10,"M",38,1.3,7,NA,2,"","Charter","REEL FUN",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,11,"M",39,NA,7,NA,2,"","Charter","REEL FUN",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,12,"M",42,1.5,8,NA,2,"","Charter","REEL FUN",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,13,"F",NA,1.4,6,NA,2,"","Charter","REEL FUN",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,14,"F",39,1.3,7,NA,2,"","Charter","REEL FUN",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,15,"F",40,1.4,7,NA,2,"","Charter","REEL FUN",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,16,"F",47,2.2,8,NA,2,"","Charter","REEL FUN",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,17,"F",41,1.4,7,NA,2,"","Charter","REEL FUN",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,18,"F",42,1.5,7,NA,2,"","Charter","TROPHY II",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,19,"F",42,1.6,7,7,2,"","Charter","TROPHY II",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,20,"F",46,2,8,8,2,"","Charter","TROPHY II",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,21,"F",47,2,7,NA,2,"","Charter","TROPHY II",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,22,"F",45,2,8,NA,2,"","Charter","TROPHY II",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,23,"M",52,3,NA,NA,NA,"","Charter","TROPHY II",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,24,"M",40,1.3,7,7,2,"","Charter","TROPHY II",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,25,"M",56,3,27,27,2,"","Charter","TROPHY II",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,26,"M",53,2.9,26,NA,2,"","Charter","TROPHY II",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,27,"M",53,2.8,39,NA,1,"","Charter","TROPHY II",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,28,"M",45,1.8,8,8,2,"","Charter","TROPHY II",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,29,"M",51,2.9,NA,NA,NA,"","Charter","TROPHY II",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,30,"M",53,2.8,32,NA,2,"","Charter","TROPHY II",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-02,18,31,"M",41,1.3,7,NA,2,"","Charter","TROPHY II",525731,NA,NA,NA,NA,2021,7,2,NA,"Black","Pelagic"
"Kodiak",142,2021-07-03,19,1,"",43,NA,8,8,2,"","Private","P3",525733,NA,NA,NA,NA,2021,7,3,NA,"Black","Pelagic"
"Kodiak",142,2021-07-03,19,2,"F",41,NA,7,NA,2,"","Private","P3",525733,NA,NA,NA,NA,2021,7,3,NA,"Black","Pelagic"
"Kodiak",142,2021-07-03,19,3,"F",40,NA,7,NA,2,"","Private","P4",525733,NA,NA,NA,NA,2021,7,3,NA,"Black","Pelagic"
"Kodiak",142,2021-07-03,19,4,"M",40,1.5,7,7,2,"","Private","P4",525733,NA,NA,NA,NA,2021,7,3,NA,"Black","Pelagic"
"Kodiak",142,2021-07-03,19,5,"F",42,NA,8,NA,2,"","Private","P4",525733,NA,NA,NA,NA,2021,7,3,NA,"Black","Pelagic"
"Kodiak",142,2021-07-03,19,6,"M",39,NA,7,NA,2,"","Private","P4",525733,NA,NA,NA,NA,2021,7,3,NA,"Black","Pelagic"
"Kodiak",142,2021-07-03,19,7,"M",40,1.4,7,NA,2,"","Private","P4",525733,NA,NA,NA,NA,2021,7,3,NA,"Black","Pelagic"
"Kodiak",142,2021-07-03,19,8,"M",49,2.5,16,15,2,"","Private","P4",525733,NA,NA,NA,NA,2021,7,3,NA,"Black","Pelagic"
"Kodiak",142,2021-07-03,19,9,"F",41,1.5,7,NA,2,"","Private","P4",525733,NA,NA,NA,NA,2021,7,3,NA,"Black","Pelagic"
"Kodiak",142,2021-07-03,19,10,"F",47,2.2,8,NA,2,"","Private","P4",525733,NA,NA,NA,NA,2021,7,3,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,1,"F",40,1.6,7,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,2,"F",46,2,8,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,3,"F",41,1.7,7,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,4,"F",44,1.7,7,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,5,"F",45,1.9,8,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,6,"F",41,1.6,8,8,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,7,"M",44,1.7,8,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,8,"M",42,1.5,8,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,9,"M",40,1.6,8,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,10,"M",38,1.3,7,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,11,"M",42,1.7,8,8,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,12,"M",44,2.8,8,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,13,"M",52,2.6,32,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,14,"M",45,2,9,9,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,15,"M",49,2.4,20,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,16,"M",40,1.4,7,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,17,"M",46,2.1,17,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-04,20,18,"M",42,1.6,8,NA,2,"","Charter","REEL FUN",525733,NA,NA,NA,NA,2021,7,4,NA,"Black","Pelagic"
"Kodiak",142,2021-07-06,21,1,"F",36,1,7,NA,2,"","Charter","LANA J",525733,NA,NA,NA,NA,2021,7,6,NA,"Black","Pelagic"
"Kodiak",142,2021-07-06,21,2,"F",42,1.6,8,NA,2,"","Charter","LANA J",525733,NA,NA,NA,NA,2021,7,6,NA,"Black","Pelagic"
"Kodiak",142,2021-07-06,21,3,"F",39,1.3,7,NA,2,"","Charter","LANA J",525733,NA,NA,NA,NA,2021,7,6,NA,"Black","Pelagic"
"Kodiak",142,2021-07-06,21,4,"F",42,1.6,8,NA,2,"","Charter","LANA J",525733,NA,NA,NA,NA,2021,7,6,NA,"Black","Pelagic"
"Kodiak",142,2021-07-06,21,5,"F",40,1.3,7,NA,2,"","Charter","LANA J",525733,NA,NA,NA,NA,2021,7,6,NA,"Black","Pelagic"
"Kodiak",142,2021-07-06,21,6,"F",40,1.5,8,NA,2,"","Charter","LANA J",525733,NA,NA,NA,NA,2021,7,6,NA,"Black","Pelagic"
"Kodiak",142,2021-07-06,21,7,"F",43,1.9,8,NA,2,"","Charter","LANA J",525733,NA,NA,NA,NA,2021,7,6,NA,"Black","Pelagic"
"Kodiak",142,2021-07-06,21,8,"M",38,1.3,8,NA,2,"","Charter","LANA J",525733,NA,NA,NA,NA,2021,7,6,NA,"Black","Pelagic"
"Kodiak",142,2021-07-06,21,9,"M",35,1,7,NA,2,"","Charter","LANA J",525733,NA,NA,NA,NA,2021,7,6,NA,"Black","Pelagic"
"Kodiak",142,2021-07-06,21,10,"M",44,1.7,8,NA,2,"","Charter","LANA J",525733,NA,NA,NA,NA,2021,7,6,NA,"Black","Pelagic"
"Kodiak",142,2021-07-06,21,11,"M",40,1.4,7,NA,2,"","Charter","LANA J",525733,NA,NA,NA,NA,2021,7,6,NA,"Black","Pelagic"
