"AREA","SITE","YEAR","MONTH","DAY","PAGE","LINE","SP","SEX","MATURITY","LENGTH","WEIGHT","AGE","STATAREA","FINCLIPA","FINCLIPC","FINCLIPD","FINCLPAN","FL","AGECONF","RARE","SPECIES","USER","ASSEMB","PORT","PERIOD","RATE"
10,1,1991,9,3,34,1,147,"F",NA,34.5,NA,20,NA,"","","","",NA,NA,"","Quill","","Demersal","Valdez",NA,NA
10,1,1991,9,3,34,2,147,"M",NA,36.5,NA,26,NA,"","","","",NA,NA,"","Quill","","Demersal","Valdez",NA,NA
10,1,1991,9,3,34,3,147,"M",NA,40,NA,34,NA,"","","","",NA,NA,"","Quill","","Demersal","Valdez",NA,NA
10,1,1991,6,8,1,1,138,"",NA,34.5,0.75,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,8,1,2,138,"",NA,35,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,8,1,3,138,"",NA,38,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,8,1,4,138,"F",NA,40,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,8,1,5,138,"",NA,34.1,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,8,1,6,138,"F",NA,40.1,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,8,1,7,138,"F",NA,36.1,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,14,2,1,138,"M",NA,31.9,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,14,2,2,138,"",NA,33.5,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,14,2,3,138,"",NA,21.8,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,14,2,4,138,"",NA,33.1,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,15,3,1,138,"F",NA,37.5,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,15,3,2,138,"F",NA,44,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,15,3,3,138,"F",NA,37.8,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,15,3,4,138,"F",NA,40.4,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,15,3,5,138,"M",NA,38,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,16,4,1,138,"M",NA,34.3,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,16,4,2,138,"",NA,36,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,21,5,1,138,"",NA,30.9,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,21,5,2,138,"F",NA,41.9,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,21,5,3,138,"M",NA,35.1,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,22,6,1,138,"M",NA,29.2,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,22,6,2,138,"M",NA,35,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,22,6,3,138,"M",NA,27,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,23,7,1,138,"F",NA,39.6,1.25,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,23,7,2,138,"M",NA,38.4,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,27,8,1,138,"F",NA,36.9,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,27,8,2,138,"F",NA,43.1,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,4,9,1,138,"M",NA,30.8,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,4,9,2,138,"M",NA,26.1,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,4,9,3,138,"F",NA,27.8,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,4,9,4,138,"F",NA,27.2,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,4,9,5,138,"M",NA,22.9,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,4,9,6,138,"M",NA,25.8,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,4,9,7,138,"M",NA,28.8,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,4,9,8,138,"M",NA,32.1,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,5,10,1,138,"F",NA,28.1,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,5,10,2,138,"F",NA,20.4,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,5,10,3,138,"M",NA,26.2,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,5,10,4,138,"M",NA,23.2,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,5,10,5,138,"M",NA,27.1,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,6,11,1,138,"M",NA,33.3,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,6,11,2,138,"F",NA,32.1,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,13,12,1,138,"M",NA,37.3,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,13,12,2,138,"F",NA,28,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,13,12,3,138,"M",NA,34.2,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,13,12,4,138,"F",NA,41.9,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,18,13,1,138,"M",NA,23.9,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,18,13,2,138,"F",NA,25.1,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,18,13,3,138,"M",NA,27.7,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,18,13,4,138,"M",NA,24.1,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,18,13,5,138,"M",NA,23.2,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,18,13,6,138,"F",NA,24.2,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,18,13,7,138,"M",NA,28.1,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,18,13,8,138,"F",NA,24.1,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,18,13,9,138,"M",NA,27.3,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,18,13,10,138,"M",NA,26,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,18,13,11,138,"M",NA,28.4,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,18,13,12,138,"F",NA,29.9,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,7,29,14,1,138,"F",NA,34,NA,NA,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,8,1,15,1,138,"M",NA,32,NA,13,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,8,1,15,2,138,"F",NA,42,NA,45,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,8,1,15,3,138,"F",NA,46,NA,26,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,8,1,15,4,138,"F",NA,33,NA,16,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,8,1,15,5,138,"F",NA,30,NA,14,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,8,24,16,1,138,"M",NA,30,NA,13,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,8,24,16,2,138,"F",NA,33,NA,16,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,8,24,16,3,138,"M",NA,29,NA,11,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,8,24,16,4,138,"F",NA,55,NA,13,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,8,24,16,5,138,"F",NA,33,NA,14,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,8,25,17,1,138,"F",NA,36,NA,24,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,8,25,17,2,138,"F",NA,33,NA,12,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,8,25,17,3,138,"M",NA,39,NA,18,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,8,29,18,1,138,"F",NA,33.5,NA,21,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,9,2,19,1,138,"F",NA,28,NA,13,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,9,2,19,2,138,"M",NA,37.5,NA,20,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,9,3,20,1,138,"M",NA,36.5,NA,17,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,9,3,20,2,138,"M",NA,35.5,NA,16,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,9,3,20,3,138,"F",NA,35.5,NA,16,NA,"","","","",NA,NA,"","Copper","","Demersal","Valdez",NA,NA
10,1,1991,6,30,1,1,176,"F",NA,30.9,NA,13,NA,"","","","",NA,NA,"","Harleq","","Slope","Valdez",NA,NA
10,1,1991,7,6,2,1,176,"",NA,33.4,NA,15,NA,"","","","",NA,NA,"","Harleq","","Slope","Valdez",NA,NA
10,1,1991,8,23,3,1,176,"F",NA,33,NA,21,NA,"","","","",NA,NA,"","Harleq","","Slope","Valdez",NA,NA
10,1,1991,6,22,1,1,177,"F",NA,29.9,NA,12,NA,"","","","",NA,NA,"","Spltnose","","Slope","Valdez",NA,NA
10,1,1991,6,22,1,2,177,"",NA,22.3,NA,12,NA,"","","","",NA,NA,"","Spltnose","","Slope","Valdez",NA,NA
10,1,1991,6,22,1,3,177,"M",NA,30,NA,16,NA,"","","","",NA,NA,"","Spltnose","","Slope","Valdez",NA,NA
10,1,1991,7,5,2,1,177,"M",NA,21.4,NA,9,NA,"","","","",NA,NA,"","Spltnose","","Slope","Valdez",NA,NA
10,1,1991,6,20,1,1,149,"F",NA,32.7,NA,20,NA,"","","","",NA,NA,"","China","","Demersal","Valdez",NA,NA
10,1,1991,7,1,2,1,149,"M",NA,33.5,NA,18,NA,"","","","",NA,NA,"","China","","Demersal","Valdez",NA,NA
10,1,1991,8,3,3,1,149,"M",NA,29,NA,26,NA,"","","","",NA,NA,"","China","","Demersal","Valdez",NA,NA
10,1,1991,8,30,4,1,149,"F",NA,37.5,NA,25,NA,"","","","",NA,NA,"","China","","Demersal","Valdez",NA,NA
10,1,1991,8,31,5,1,149,"F",NA,37,NA,20,NA,"","","","",NA,NA,"","China","","Demersal","Valdez",NA,NA
10,1,1991,9,1,6,1,149,"F",NA,32,NA,17,NA,"","","","",NA,NA,"","China","","Demersal","Valdez",NA,NA
10,1,1991,6,21,1,1,151,"M",NA,39.1,NA,20,NA,"","","","",NA,NA,"","Rougheye","","Slope","Valdez",NA,NA
10,1,1991,9,3,1,1,152,"M",NA,56,NA,30,NA,"","","","",NA,NA,"","Shortrkr","","Slope","Valdez",NA,NA
10,1,1991,6,15,1,1,154,"",NA,NA,NA,12,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,6,17,2,1,154,"",NA,42.5,NA,NA,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,6,20,3,1,154,"F",NA,51.5,NA,15,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,6,20,3,2,154,"M",NA,51.1,NA,14,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,6,20,3,3,154,"F",NA,41,NA,14,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,6,20,3,4,154,"F",NA,41.9,NA,12,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,6,20,3,5,154,"F",NA,53.9,NA,15,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,6,20,3,6,154,"F",NA,51.2,NA,16,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,6,20,3,7,154,"F",NA,47,NA,15,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,6,20,3,8,154,"F",NA,54.2,NA,15,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,6,23,4,1,154,"",NA,NA,1.5,21,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,7,3,5,1,154,"F",NA,41.3,NA,12,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,7,26,6,1,154,"M",NA,37,NA,27,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,7,26,6,2,154,"M",NA,41,NA,49,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,7,26,6,3,154,"",NA,46,NA,35,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,7,27,7,1,154,"F",NA,39,NA,33,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,7,27,7,2,154,"F",NA,36.5,NA,21,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,8,2,8,1,154,"M",NA,37,NA,13,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,8,10,9,1,154,"F",NA,51,NA,18,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,8,12,10,1,154,"F",NA,37,NA,15,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,8,15,11,1,154,"M",NA,41,NA,11,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,8,16,12,1,154,"F",NA,47,NA,24,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,8,29,13,1,154,"F",NA,39.5,NA,16,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,8,31,14,1,154,"F",NA,38,NA,10,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,9,1,15,1,154,"M",NA,37,NA,10,NA,"","","","",NA,NA,"","Dusky","","Pelagic","Valdez",NA,NA
10,1,1991,7,4,1,1,157,"M",NA,51.2,NA,20,NA,"","","","",NA,NA,"","Silvergr","","Slope","Valdez",NA,NA
10,1,1991,7,4,1,2,157,"F",NA,28.5,NA,24,NA,"","","","",NA,NA,"","Silvergr","","Slope","Valdez",NA,NA
10,1,1991,7,7,2,1,157,"M",NA,40,NA,15,NA,"","","","",NA,NA,"","Silvergr","","Slope","Valdez",NA,NA
10,1,1991,7,14,3,1,157,"M",NA,37.8,NA,15,NA,"","","","",NA,NA,"","Silvergr","","Slope","Valdez",NA,NA
10,1,1991,7,14,3,2,157,"M",NA,44,NA,12,NA,"","","","",NA,NA,"","Silvergr","","Slope","Valdez",NA,NA
10,1,1991,7,14,3,3,157,"M",NA,39.3,NA,14,NA,"","","","",NA,NA,"","Silvergr","","Slope","Valdez",NA,NA
10,1,1991,7,14,3,4,157,"M",NA,39.2,NA,11,NA,"","","","",NA,NA,"","Silvergr","","Slope","Valdez",NA,NA
10,1,1991,9,2,4,1,157,"F",NA,42.5,NA,17,NA,"","","","",NA,NA,"","Silvergr","","Slope","Valdez",NA,NA
10,1,1991,6,20,1,1,158,"F",NA,35.1,NA,38,NA,"","","","",NA,NA,"","Redstrpe","","Slope","Valdez",NA,NA
10,1,1991,7,6,2,1,158,"F",NA,29,NA,13,NA,"","","","",NA,NA,"","Redstrpe","","Slope","Valdez",NA,NA
10,1,1991,7,6,1,1,166,"",NA,27.3,NA,24,NA,"","","","",NA,NA,"","Shrpchin","","Slope","Valdez",NA,NA
17,754,1992,6,4,1,1,142,"M",3,44.5,NA,14,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,2,142,"F",3,39,NA,9,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,3,142,"M",3,44.5,NA,14,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,4,142,"M",3,44,NA,13,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,5,142,"M",2,37.5,NA,8,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,6,142,"F",3,49.5,NA,15,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,7,142,"F",3,40,NA,7,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,8,142,"M",3,43,NA,14,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,9,142,"F",3,36.5,NA,7,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,10,142,"M",3,43.5,NA,14,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,11,142,"M",2,37.5,NA,8,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,12,142,"F",2,41.5,NA,8,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,13,142,"M",3,44,NA,13,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,14,142,"M",2,37.5,NA,7,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,15,142,"M",3,43,NA,12,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,16,142,"",1,36.5,NA,7,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,17,142,"M",3,44.5,NA,14,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,18,142,"M",3,44,NA,14,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,19,142,"M",3,45.5,NA,15,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,20,142,"M",3,44,NA,14,NA,"","","","",NA,NA,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,21,142,"M",3,42,NA,13,NA,"","","","",NA,2.5,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,22,142,"M",3,42.5,NA,13,NA,"","","","",NA,2.5,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,23,142,"M",2,36.5,NA,7,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,24,142,"F",1,38.5,NA,7,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,25,142,"F",3,46.5,NA,10,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,26,142,"F",1,36,NA,6,NA,"","","","",NA,3,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,27,142,"M",3,42.5,NA,13,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,28,142,"M",3,44.5,NA,13,NA,"","","","",NA,1.5,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,29,142,"F",3,45.3,NA,11,NA,"","","","",NA,3,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,4,1,30,142,"F",3,48.5,NA,12,NA,"","","","",NA,3,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,7,2,1,142,"F",4,49.2,NA,13,NA,"","","","",NA,3,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,10,3,1,142,"F",2,42,NA,7,NA,"","","","",NA,3,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,10,3,2,142,"F",3,53.1,NA,13,NA,"","","","",NA,2.5,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,10,3,3,142,"F",6,55.2,NA,11,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,10,3,4,142,"F",3,56.8,NA,12,NA,"","","","",NA,3,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,10,3,5,142,"F",3,55.9,NA,12,NA,"","","","",NA,2.5,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,13,4,1,142,"M",3,46.2,NA,12,NA,"","","","",NA,2.5,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,14,5,1,142,"F",3,47.3,NA,12,NA,"","","","",NA,2.5,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,14,5,2,142,"M",3,47.9,NA,13,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,14,5,3,142,"M",4,45.2,NA,14,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,14,5,4,142,"M",4,45.5,NA,13,NA,"","","","",NA,2.5,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,14,5,5,142,"M",3,46.1,NA,13,NA,"","","","",NA,2.5,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,14,5,6,142,"M",3,44.2,NA,13,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,14,5,7,142,"M",3,44.2,NA,12,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,14,5,8,142,"M",3,44.4,NA,12,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,14,5,9,142,"F",3,46.2,NA,11,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,14,5,10,142,"M",3,43.2,NA,11,NA,"","","","",NA,2.5,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,16,6,1,142,"M",3,43,NA,11,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,16,6,2,142,"F",2,38,NA,6,NA,"","","","",NA,3,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,16,6,3,142,"M",3,43.7,NA,15,NA,"","","","",NA,1.5,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,16,6,4,142,"M",5,47.3,NA,29,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,16,6,5,142,"M",3,46.9,NA,13,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,16,6,6,142,"M",3,47.5,NA,28,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,16,6,7,142,"F",3,46.1,NA,10,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,16,6,8,142,"F",3,49.2,NA,15,NA,"","","","",NA,2.5,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,20,7,1,142,"M",3,48.7,NA,14,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,20,7,2,142,"F",3,49.2,NA,12,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,20,7,3,142,"M",3,39.9,NA,8,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,20,7,4,142,"F",3,46.4,NA,9,NA,"","","","",NA,3,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,20,7,5,142,"M",3,46.2,NA,14,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,20,7,6,142,"M",4,49.2,NA,19,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,20,7,7,142,"M",3,48.9,NA,15,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,20,7,8,142,"F",3,48.6,NA,21,NA,"","","","",NA,2.5,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,20,7,9,142,"F",3,41,NA,14,NA,"","","","",NA,2.5,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,20,7,10,142,"M",2,41,NA,6,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,20,7,11,142,"F",3,57.4,NA,16,NA,"","","","",NA,2.5,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,20,7,12,142,"F",3,51.2,NA,12,NA,"","","","",NA,2.5,"","Black","","Pelagic","Kodiak",NA,NA
17,754,1992,6,20,7,13,142,"F",3,53.6,NA,11,NA,"","","","",NA,2,"","Black","","Pelagic","Kodiak",NA,NA
