"AREA","SITE","YEAR","MONTH","DAY","PAGE","LINE","SP","SEX","MATURITY","LENGTH","WEIGHT","HUNDRED","AGE","AGECONF","STATAREA","FINCLIPA","FINCLIPC","FINCLIPD","FINCLPAN","FL","RARE","SPECIES","USER","ASSEMB","PORT","sasdate"
161,2,1998,6,26,10,7,142,"F",2,41.6,1.1,",",7,NA,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-26
161,2,1998,6,26,10,8,142,"M",1,40.3,1,",",6,NA,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-26
161,2,1998,6,26,10,9,142,"M",1,40.8,1.1,",",7,NA,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-26
161,2,1998,6,26,10,10,142,"F",2,40.4,1,",",7,NA,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-26
161,2,1998,6,26,10,11,142,"M",1,38.3,0.8,",",7,NA,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-26
161,2,1998,6,26,10,12,142,"F",2,41.8,1.1,",",7,NA,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-26
161,2,1998,6,26,10,13,142,"F",2,40.8,1.1,",",7,NA,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-26
161,2,1998,6,26,10,14,142,"F",2,38,0.8,",",7,NA,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-26
161,2,1998,6,26,10,15,142,"F",2,39.7,1,",",7,NA,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-26
161,2,1998,6,26,10,16,142,"F",2,40.9,1,",",7,NA,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-26
161,2,1998,6,26,10,17,142,"F",2,36.7,0.7,",",7,NA,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-26
161,2,1998,6,26,10,18,142,"F",4,50.7,NA,",",11,NA,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-26
161,2,1998,6,26,10,19,142,"M",3,52.8,2.3,",",22,NA,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-26
161,2,1998,6,26,10,20,142,"F",4,50,2.1,",",12,NA,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-26
161,2,1998,6,28,11,1,142,"M",2,42.8,1.1,",",8,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,2,142,"M",2,41.8,1.1,",",7,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,3,142,"F",2,42.2,1.2,",",7,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,4,142,"M",2,41,1.1,",",7,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,5,142,"M",2,38.2,0.9,",",7,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,6,142,"M",3,NA,NA,",",19,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,7,142,"F",2,41.3,1.1,",",7,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,8,142,"M",3,46.7,1.5,",",17,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,9,142,"F",2,39.6,1,",",7,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,10,142,"M",3,49.1,1.8,",",14,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,11,142,"M",3,47,1.7,",",14,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,12,142,"",NA,34,NA,",",7,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,13,142,"F",5,53.8,NA,",",15,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,14,142,"F",2,36.5,0.7,",",7,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,15,142,"M",3,50.2,2,",",21,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,16,142,"M",3,49,1.7,",",16,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,17,142,"M",3,44,1.2,",",9,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,18,142,"F",4,55.2,2.5,",",12,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-28
161,2,1998,6,28,11,19,142,"F",4,54.8,NA,",",15,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-28
161,2,1998,6,29,12,1,142,"F",6,59.2,NA,",",15,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,2,142,"F",7,53.3,NA,",",20,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,3,142,"M",5,55.8,2.5,",",15,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,4,142,"F",5,50.3,1.9,",",14,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,5,142,"F",6,51,NA,",",17,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,6,142,"M",3,48.7,NA,",",23,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,7,142,"F",5,48.7,1.7,",",12,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,8,142,"F",7,50.3,2.3,",",14,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,9,142,"M",3,48.1,1.7,",",12,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,10,142,"M",3,49.5,1.8,",",23,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,11,142,"M",3,50,NA,",",17,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,12,142,"M",2,45.2,NA,",",9,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,13,142,"M",3,49.8,1.9,",",21,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,14,142,"M",3,51.3,2,",",19,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,15,142,"M",3,52,2.1,",",23,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,16,142,"F",4,51.3,2.1,",",14,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,17,142,"F",4,44.5,NA,",",8,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,18,142,"M",3,54.3,2.5,",",24,NA,485931,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,29,12,19,142,"F",6,62.2,3.7,",",NA,NA,485931,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-06-29
161,2,1998,6,30,13,1,142,"F",4,53,2.3,",",13,NA,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-30
161,2,1998,6,30,13,2,142,"F",6,47.3,1.5,",",10,NA,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-30
161,2,1998,6,30,13,3,142,"F",6,58.3,2.7,",",15,NA,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-30
161,2,1998,6,30,13,4,142,"M",3,50.7,2.3,",",16,NA,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-30
161,2,1998,6,30,13,5,142,"F",6,56.6,2.7,",",20,NA,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-30
161,2,1998,6,30,13,6,142,"F",4,52.5,2.4,",",13,NA,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-30
161,2,1998,6,30,13,7,142,"F",4,52,2.2,",",13,NA,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-30
161,2,1998,6,30,13,8,142,"F",2,42.5,1.2,",",7,NA,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-30
161,2,1998,6,30,13,9,142,"M",3,48.5,1.7,",",12,NA,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-30
161,2,1998,6,30,13,10,142,"F",4,50.3,2.1,",",12,NA,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-30
161,2,1998,6,30,13,11,142,"F",2,40.2,1,",",7,NA,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-30
161,2,1998,6,30,13,12,142,"M",3,48.8,1.9,",",15,NA,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-30
161,2,1998,6,30,13,13,142,"M",3,52,2.3,",",14,NA,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-30
161,2,1998,6,30,13,14,142,"F",4,55,2.6,",",15,NA,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-30
161,2,1998,6,30,13,15,142,"M",3,51.3,2,",",20,NA,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-30
161,2,1998,6,30,13,16,142,"",NA,51,2,",",20,NA,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-30
161,2,1998,6,30,13,17,142,"M",3,48.5,1.9,",",19,NA,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1998-06-30
161,2,1998,7,4,14,1,142,"F",6,53.8,NA,",",13,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-04
161,2,1998,7,4,14,2,142,"F",6,55.5,NA,",",15,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-04
161,2,1998,7,4,14,3,142,"F",6,52,2,",",13,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-04
161,2,1998,7,4,14,4,142,"F",6,57,NA,",",19,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-04
161,2,1998,7,4,14,5,142,"F",6,52.5,2,",",14,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-04
161,2,1998,7,4,14,6,142,"F",6,49.2,2,",",11,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-04
161,2,1998,7,4,14,7,142,"F",6,54.8,2.5,",",12,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-04
161,2,1998,7,4,14,8,142,"F",6,48.1,1.7,",",12,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-04
161,2,1998,7,4,14,9,142,"F",6,54.7,2.6,",",15,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-04
161,2,1998,7,4,14,10,142,"M",3,47.9,1.9,",",22,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-04
161,2,1998,7,8,15,1,142,"M",3,50.1,2,",",14,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-08
161,2,1998,7,8,15,2,142,"F",3,46.5,3.1,",",15,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-08
161,2,1998,7,8,15,3,142,"M",3,47.5,1.9,",",15,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-08
161,2,1998,7,8,15,4,142,"M",3,52.5,2.4,",",24,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-08
161,2,1998,7,8,15,5,142,"M",3,50,2.1,",",23,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-08
161,2,1998,7,8,15,6,142,"F",6,57.1,2.7,",",16,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-08
161,2,1998,7,8,15,7,142,"F",4,55,NA,",",14,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-08
161,2,1998,7,8,15,8,142,"M",3,49,NA,",",19,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-08
161,2,1998,7,8,15,9,142,"M",3,49.7,NA,",",15,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-08
161,2,1998,7,10,16,1,142,"F",7,51.8,1.9,",",13,NA,495932,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-10
161,2,1998,7,10,16,2,142,"M",3,51.4,2.1,",",24,NA,495932,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-10
161,2,1998,7,10,16,3,142,"F",2,41.3,1.1,",",7,NA,495932,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-10
161,2,1998,7,10,16,4,142,"F",6,55,2.7,",",16,NA,495932,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-10
161,2,1998,7,10,16,5,142,"M",2,48.4,1.7,",",15,NA,495932,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-10
161,2,1998,7,10,16,6,142,"M",3,50.5,2.2,",",15,NA,495932,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-10
161,2,1998,7,10,16,7,142,"M",2,39.7,1,",",7,NA,495932,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-10
161,2,1998,7,10,16,8,142,"F",4,53.2,2.3,",",19,NA,495932,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-10
161,2,1998,7,10,16,9,142,"F",6,57.2,3,",",17,NA,495932,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-10
161,2,1998,7,10,16,10,142,"M",3,49.8,2,",",18,NA,495932,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-10
161,2,1998,7,10,16,11,142,"F",6,56.8,2.9,",",15,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-10
161,2,1998,7,10,16,12,142,"F",3,50,1.9,",",13,NA,485933,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-10
161,2,1998,7,14,17,1,142,"F",NA,44.5,1.4,",",8,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-14
161,2,1998,7,14,17,2,142,"F",4,54.5,2.8,",",13,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-14
161,2,1998,7,16,18,1,142,"",NA,36,0.8,",",6,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-16
161,2,1998,7,16,18,2,142,"",NA,47.1,NA,",",24,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-16
161,2,1998,7,16,18,3,142,"M",1,38,0.8,",",7,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-16
161,2,1998,7,16,18,4,142,"M",NA,36.8,0.8,",",7,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-16
161,2,1998,7,18,19,1,142,"F",4,53,2.5,",",13,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,2,142,"F",4,56,2.8,",",16,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,3,142,"F",4,58,3.2,",",15,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,4,142,"F",5,53.5,2.1,",",14,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,5,142,"F",6,49.3,1.8,",",13,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,6,142,"M",3,49.2,2,",",24,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,7,142,"M",3,51.9,2.2,",",33,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,8,142,"M",3,49.7,2.1,",",23,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,9,142,"M",1,38.3,1,",",7,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,10,142,"M",3,50,2,",",19,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,11,142,"M",3,46.5,1.5,",",14,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,12,142,"F",4,49.5,NA,",",11,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,13,142,"M",3,46.8,NA,",",14,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,14,142,"M",3,51.2,1.2,",",15,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,15,142,"F",5,52,NA,",",13,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,16,142,"M",3,44,NA,",",11,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,17,142,"F",5,53.2,NA,",",15,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,18,142,"M",3,52.2,NA,",",21,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,19,142,"M",3,47.3,NA,",",13,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,20,142,"F",4,52.4,NA,",",13,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,21,142,"M",3,54.2,2.1,",",20,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,22,142,"M",3,51,NA,",",17,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,23,142,"F",6,49.5,NA,",",10,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,24,142,"F",4,54.3,NA,",",15,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,25,142,"F",4,57.8,NA,",",19,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,18,19,26,142,"M",3,52,NA,",",23,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-18
161,2,1998,7,19,20,1,142,"M",3,50,1.8,",",14,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-19
161,2,1998,7,19,20,2,142,"F",1,39.5,1,",",7,NA,475933,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-19
161,2,1998,7,20,21,1,154,"M",4,35,NA,",",18,NA,NA,"","","","AN",NA,"","DrkDsky","SewMilC","Pelagic","Seward",1998-07-20
161,2,1998,7,22,22,1,142,"",NA,38,NA,",",7,NA,NA,"","","","",NA,"","Black","","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,2,142,"F",1,45.2,1.4,",",9,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,3,142,"",NA,NA,2.6,",",32,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,4,142,"M",3,53.7,2.5,",",26,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,5,142,"F",6,59.2,3,",",17,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,6,142,"M",3,51.5,2.1,",",18,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,7,142,"M",3,53,2.5,",",20,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,8,142,"F",3,49.4,2,",",11,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,9,142,"M",3,51.2,2.3,",",15,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,10,142,"M",3,51.1,2.3,",",19,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,11,142,"M",3,51,2.2,",",19,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,12,142,"M",3,49,2,",",13,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,13,142,"F",6,53,1.5,",",13,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,14,142,"F",2,38.5,0.9,",",7,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,15,142,"M",3,48.2,1.7,",",17,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,16,142,"F",2,41.5,NA,",",8,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,17,142,"F",3,41.5,1.1,",",8,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,18,142,"M",3,45.7,1.6,",",13,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,19,142,"M",2,49,1.8,",",14,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,20,142,"F",3,46,1.6,",",9,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,21,142,"M",2,42.5,NA,",",8,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,22,142,"M",2,46.5,NA,",",23,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,23,142,"M",3,45.5,1.5,",",16,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,24,142,"M",3,48.2,1.8,",",29,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,25,142,"F",5,52.5,2.3,",",16,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,26,142,"M",3,42.2,1.2,",",9,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,27,142,"F",5,56.7,NA,",",17,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,28,142,"M",3,48.3,1.7,",",33,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,29,142,"M",3,48.7,1.7,",",18,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,22,30,142,"M",3,49,1.8,",",19,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,23,1,142,"F",2,44.5,1.3,",",13,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,23,2,142,"M",3,46,1.7,",",22,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,22,23,3,142,"M",2,49.3,1.7,",",32,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-22
161,2,1998,7,23,24,1,142,"M",3,48.2,1.7,",",19,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-23
161,2,1998,7,23,24,2,142,"F",1,37.8,0.7,",",7,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-23
161,2,1998,7,23,24,4,142,"M",3,52.2,2.2,",",23,NA,495938,"","","D","",NA,"","Black","Private","Pelagic","Seward",1998-07-23
161,2,1998,7,23,24,5,142,"M",3,48.5,1.9,",",17,NA,485933,"","","","",NA,"","Black","","Pelagic","Seward",1998-07-23
161,2,1998,7,23,24,6,142,"F",4,57,3.2,",",14,NA,485933,"","","","",NA,"","Black","","Pelagic","Seward",1998-07-23
161,2,1998,7,23,24,7,142,"M",3,50.5,NA,",",16,NA,NA,"","","","",NA,"","Black","","Pelagic","Seward",1998-07-23
161,2,1998,7,23,24,8,142,"F",1,38,NA,",",7,NA,NA,"","","","",NA,"","Black","","Pelagic","Seward",1998-07-23
161,2,1998,7,23,24,9,142,"",NA,38.5,NA,",",7,NA,NA,"","","","",NA,"","Black","","Pelagic","Seward",1998-07-23
161,2,1998,7,23,24,10,142,"M",3,48.5,NA,",",20,NA,NA,"","","","",NA,"","Black","","Pelagic","Seward",1998-07-23
161,2,1998,7,28,25,1,142,"M",3,50.5,2,",",22,NA,485935,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-28
161,2,1998,7,28,25,2,142,"F",3,55,3,",",15,NA,485935,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-28
161,2,1998,7,28,25,3,142,"M",3,51,2.1,",",23,NA,485935,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1998-07-28
161,2,1998,7,28,25,4,142,"F",4,50,2.2,",",14,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-28
161,2,1998,7,28,25,5,142,"M",3,45.1,1.4,",",11,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-28
161,2,1998,7,28,25,6,142,"F",4,53.5,2.6,",",15,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-28
161,2,1998,7,28,25,7,142,"F",2,42.2,1.2,",",7,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-28
161,2,1998,7,28,25,8,142,"F",1,44.7,1.5,",",8,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-28
161,2,1998,7,28,25,9,142,"F",7,51.7,2.2,",",14,NA,NA,"A","","","",NA,"","Black","SewMilC","Pelagic","Seward",1998-07-28
