"PORT","SP","DATE","PAGE","LINE","SEX","LENGTH","FORK_LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","OTOLITH_WEIGHT","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB"
"Homer",172,2019-07-05,13,4,"M",42,41,1.2,NA,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Dusky","Pelagic"
"Homer",172,2019-07-05,13,5,"F",42,41,1,NA,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Dusky","Pelagic"
"Homer",172,2019-07-05,13,6,"F",42,41,1.1,NA,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Dusky","Pelagic"
"Homer",172,2019-07-05,13,7,"",35,34,NA,NA,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Dusky","Pelagic"
"Homer",172,2019-07-05,13,8,"",39,38,0.9,NA,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Dusky","Pelagic"
"Homer",172,2019-07-14,14,1,"",33,32,NA,NA,NA,NA,"","Charter","RUNAMUCK V",525901,NA,2019,7,14,NA,"Dusky","Pelagic"
"Homer",172,2019-07-14,14,2,"",34,33,NA,NA,NA,NA,"","Charter","RUNAMUCK V",525901,NA,2019,7,14,NA,"Dusky","Pelagic"
"Homer",172,2019-07-14,14,3,"M",38,37,NA,NA,NA,NA,"","Charter","RUNAMUCK V",525901,NA,2019,7,14,NA,"Dusky","Pelagic"
"Homer",172,2019-07-15,15,1,"M",NA,NA,NA,NA,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Dusky","Pelagic"
"Homer",172,2019-07-16,16,1,"F",45,44,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dusky","Pelagic"
"Homer",172,2019-07-16,16,2,"",40,39,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dusky","Pelagic"
"Homer",172,2019-07-16,16,3,"M",48,47,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dusky","Pelagic"
"Homer",172,2019-07-16,16,4,"M",51,50,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dusky","Pelagic"
"Homer",172,2019-07-16,16,5,"F",51,50,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dusky","Pelagic"
"Homer",172,2019-07-16,16,6,"F",41,40,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dusky","Pelagic"
"Homer",172,2019-07-16,16,7,"F",34,33,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dusky","Pelagic"
"Homer",172,2019-07-16,16,8,"M",42,41,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dusky","Pelagic"
"Homer",172,2019-07-16,16,9,"M",45,44,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dusky","Pelagic"
"Homer",172,2019-07-16,16,10,"F",46,45,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dusky","Pelagic"
"Homer",172,2019-07-16,16,11,"F",43,42,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dusky","Pelagic"
"Homer",172,2019-07-16,16,12,"",43,42,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dusky","Pelagic"
"Homer",172,2019-07-16,16,13,"",33,32,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dusky","Pelagic"
"Homer",172,2019-07-16,16,14,"M",51,49,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dusky","Pelagic"
"Homer",172,2019-07-16,16,15,"",42,41,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dusky","Pelagic"
"Homer",172,2019-07-16,16,16,"F",41,40,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dusky","Pelagic"
"Homer",172,2019-07-19,17,1,"",41,40,1.2,NA,NA,NA,"","Charter","WEST CAPE",515903,NA,2019,7,19,NA,"Dusky","Pelagic"
"Homer",172,2019-07-19,17,2,"F",46,45,1.6,NA,NA,NA,"","Charter","WEST CAPE",515903,NA,2019,7,19,NA,"Dusky","Pelagic"
"Homer",172,2019-07-20,18,1,"",34,33,NA,NA,NA,NA,"","Charter","BLACK JACK",525931,NA,2019,7,20,NA,"Dusky","Pelagic"
"Homer",172,2019-07-20,18,2,"",33,32,NA,NA,NA,NA,"","Charter","BLACK JACK",525931,NA,2019,7,20,NA,"Dusky","Pelagic"
"Homer",172,2019-07-20,18,3,"",32,31,NA,NA,NA,NA,"","Charter","BLACK JACK",525931,NA,2019,7,20,NA,"Dusky","Pelagic"
"Homer",172,2019-07-25,19,1,"M",34,33,0.5,NA,NA,NA,"","Charter","WILDERNESS EXPLORER",515903,NA,2019,7,25,NA,"Dusky","Pelagic"
"Homer",172,2019-07-26,20,1,"F",46,45,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515832,NA,2019,7,26,NA,"Dusky","Pelagic"
"Homer",172,2019-07-26,20,2,"F",39,38,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515832,NA,2019,7,26,NA,"Dusky","Pelagic"
"Homer",172,2019-07-26,20,3,"F",34,33,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515832,NA,2019,7,26,NA,"Dusky","Pelagic"
"Homer",172,2019-07-26,20,4,"M",44,43,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515832,NA,2019,7,26,NA,"Dusky","Pelagic"
"Homer",172,2019-07-26,20,5,"F",43,42,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515832,NA,2019,7,26,NA,"Dusky","Pelagic"
"Homer",172,2019-07-28,21,1,"",32,31,0.4,NA,NA,NA,"","Private","P3",515936,NA,2019,7,28,NA,"Dusky","Pelagic"
"Homer",172,2019-07-28,21,2,"M",32,31,0.5,NA,NA,NA,"","Private","P3",515936,NA,2019,7,28,NA,"Dusky","Pelagic"
"Homer",172,2019-07-28,21,3,"",32,31,0.5,NA,NA,NA,"","Private","P3",515936,NA,2019,7,28,NA,"Dusky","Pelagic"
"Homer",172,2019-07-28,21,4,"",33,32,0.5,NA,NA,NA,"","Private","P3",515936,NA,2019,7,28,NA,"Dusky","Pelagic"
"Homer",172,2019-07-28,21,5,"F",38,37,0.7,NA,NA,NA,"","Private","P3",515936,NA,2019,7,28,NA,"Dusky","Pelagic"
"Homer",172,2019-07-28,21,6,"",33,32,0.5,NA,NA,NA,"","Private","P3",515936,NA,2019,7,28,NA,"Dusky","Pelagic"
"Homer",172,2019-07-28,21,7,"F",34,33,0.5,NA,NA,NA,"","Private","P3",515936,NA,2019,7,28,NA,"Dusky","Pelagic"
"Homer",172,2019-08-15,22,1,"M",37,36,NA,NA,NA,NA,"","Charter","YODA",515908,NA,2019,8,15,NA,"Dusky","Pelagic"
"Homer",172,2019-08-15,22,2,"M",38,37,NA,NA,NA,NA,"","Charter","YODA",515908,NA,2019,8,15,NA,"Dusky","Pelagic"
"Homer",172,2019-08-15,22,3,"",34,33,NA,NA,NA,NA,"","Charter","YODA",515908,NA,2019,8,15,NA,"Dusky","Pelagic"
"Homer",172,2019-08-15,22,4,"F",34,33,NA,NA,NA,NA,"","Charter","YODA",515908,NA,2019,8,15,NA,"Dusky","Pelagic"
"Homer",172,2019-08-21,23,1,"M",39,38,NA,NA,NA,NA,"","Private","P9",525901,NA,2019,8,21,NA,"Dusky","Pelagic"
"Homer",172,2019-08-22,24,1,"",41,40,NA,NA,NA,NA,"","Private","P4",525902,NA,2019,8,22,NA,"Dusky","Pelagic"
"Homer",173,2019-05-11,1,1,"F",35,34,1.1,NA,NA,NA,"","Private","P4",515907,NA,2019,5,11,NA,"Dark","Pelagic"
"Homer",173,2019-05-11,1,2,"M",36,35,1.1,NA,NA,NA,"","Private","P4",515907,NA,2019,5,11,NA,"Dark","Pelagic"
"Homer",173,2019-05-11,1,3,"F",35,33,NA,NA,NA,NA,"","Charter","OCEAN PREDATOR",515907,NA,2019,5,11,NA,"Dark","Pelagic"
"Homer",173,2019-05-15,2,1,"F",28,27,0.6,NA,NA,NA,"","Private","P5",515936,NA,2019,5,15,NA,"Dark","Pelagic"
"Homer",173,2019-05-19,3,1,"M",33,32,0.8,NA,NA,NA,"","Private","P3",515936,NA,2019,5,19,NA,"Dark","Pelagic"
"Homer",173,2019-05-21,4,1,"F",28,28,0.7,NA,NA,NA,"","Private","P5",515906,NA,2019,5,21,NA,"Dark","Pelagic"
"Homer",173,2019-05-21,4,2,"F",NA,NA,0.8,NA,NA,NA,"","Private","P5",515906,NA,2019,5,21,NA,"Dark","Pelagic"
"Homer",173,2019-05-21,4,3,"F",46,44,2.2,NA,NA,NA,"","Private","P5",515906,NA,2019,5,21,NA,"Dark","Pelagic"
"Homer",173,2019-05-21,4,4,"F",43,42,1.9,NA,NA,NA,"","Private","P5",515906,NA,2019,5,21,NA,"Dark","Pelagic"
"Homer",173,2019-05-21,4,5,"F",44,43,1.9,NA,NA,NA,"","Private","P5",515906,NA,2019,5,21,NA,"Dark","Pelagic"
"Homer",173,2019-05-21,4,6,"M",29,28,0.7,NA,NA,NA,"","Private","P5",515906,NA,2019,5,21,NA,"Dark","Pelagic"
"Homer",173,2019-05-25,5,1,"F",42,41,1.6,NA,NA,NA,"","Charter","WEST CAPE",525901,NA,2019,5,25,NA,"Dark","Pelagic"
"Homer",173,2019-05-25,5,2,"",42,41,NA,NA,NA,NA,"","Charter","SEA HAWK",515906,NA,2019,5,25,NA,"Dark","Pelagic"
"Homer",173,2019-05-26,6,1,"",30,29,0.6,NA,NA,NA,"","Charter","BELLE ISLE",515936,NA,2019,5,26,NA,"Dark","Pelagic"
"Homer",173,2019-05-26,6,2,"M",38,37,1,NA,NA,NA,"","Charter","BELLE ISLE",515936,NA,2019,5,26,NA,"Dark","Pelagic"
"Homer",173,2019-05-26,6,3,"",31,30,0.6,NA,NA,NA,"","Charter","BELLE ISLE",515936,NA,2019,5,26,NA,"Dark","Pelagic"
"Homer",173,2019-06-03,7,1,"F",31,30,0.6,NA,NA,NA,"","Private","P2",515936,NA,2019,6,3,NA,"Dark","Pelagic"
"Homer",173,2019-06-04,8,1,"F",37,36,NA,NA,NA,NA,"","Charter","PATRIOT",NA,NA,2019,6,4,NA,"Dark","Pelagic"
"Homer",173,2019-06-04,8,2,"M",43,42,NA,NA,NA,NA,"","Charter","PATRIOT",NA,NA,2019,6,4,NA,"Dark","Pelagic"
"Homer",173,2019-06-04,8,3,"M",39,38,NA,NA,NA,NA,"","Charter","PATRIOT",NA,NA,2019,6,4,NA,"Dark","Pelagic"
"Homer",173,2019-06-04,8,4,"M",41,40,NA,NA,NA,NA,"","Charter","PATRIOT",NA,NA,2019,6,4,NA,"Dark","Pelagic"
"Homer",173,2019-06-04,8,5,"F",44,43,NA,NA,NA,NA,"","Charter","OUTRAGEOUS",515905,NA,2019,6,4,NA,"Dark","Pelagic"
"Homer",173,2019-06-04,8,6,"",40,39,NA,NA,NA,NA,"","Charter","OUTRAGEOUS",515905,NA,2019,6,4,NA,"Dark","Pelagic"
"Homer",173,2019-06-04,8,7,"",NA,NA,NA,NA,NA,NA,"","Charter","OUTRAGEOUS",515905,NA,2019,6,4,NA,"Dark","Pelagic"
"Homer",173,2019-06-04,8,8,"M",45,44,NA,NA,NA,NA,"","Charter","OUTRAGEOUS",515905,NA,2019,6,4,NA,"Dark","Pelagic"
"Homer",173,2019-06-04,8,9,"M",39,38,NA,NA,NA,NA,"","Charter","OUTRAGEOUS",515905,NA,2019,6,4,NA,"Dark","Pelagic"
"Homer",173,2019-06-04,8,10,"F",47,46,NA,NA,NA,NA,"","Charter","OUTRAGEOUS",515905,NA,2019,6,4,NA,"Dark","Pelagic"
"Homer",173,2019-06-04,8,11,"",42,41,NA,NA,NA,NA,"","Charter","OUTRAGEOUS",515905,NA,2019,6,4,NA,"Dark","Pelagic"
"Homer",173,2019-06-04,8,12,"F",42,41,NA,NA,NA,NA,"","Charter","OUTRAGEOUS",515905,NA,2019,6,4,NA,"Dark","Pelagic"
"Homer",173,2019-06-04,8,13,"M",40,39,NA,NA,NA,NA,"","Charter","OUTRAGEOUS",515905,NA,2019,6,4,NA,"Dark","Pelagic"
"Homer",173,2019-06-04,8,14,"M",42,41,NA,NA,NA,NA,"","Charter","OUTRAGEOUS",515905,NA,2019,6,4,NA,"Dark","Pelagic"
"Homer",173,2019-06-04,8,15,"F",43,42,NA,NA,NA,NA,"","Charter","OUTRAGEOUS",515905,NA,2019,6,4,NA,"Dark","Pelagic"
"Homer",173,2019-06-04,8,16,"",37,36,NA,NA,NA,NA,"","Charter","OUTRAGEOUS",515905,NA,2019,6,4,NA,"Dark","Pelagic"
"Homer",173,2019-06-10,9,1,"M",40,39,NA,NA,NA,NA,"","Charter","CURRENT LADY",515903,NA,2019,6,10,NA,"Dark","Pelagic"
"Homer",173,2019-06-13,10,1,"F",38,37,0.7,NA,NA,NA,"","Charter","BADGER",525931,NA,2019,6,13,NA,"Dark","Pelagic"
"Homer",173,2019-06-13,10,2,"F",41,40,NA,NA,NA,NA,"","Charter","REEL TIME",515904,NA,2019,6,13,NA,"Dark","Pelagic"
"Homer",173,2019-06-17,11,1,"M",44,43,NA,NA,NA,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Dark","Pelagic"
"Homer",173,2019-06-17,11,2,"M",41,40,NA,NA,NA,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Dark","Pelagic"
"Homer",173,2019-06-17,11,3,"M",39,38,NA,NA,NA,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Dark","Pelagic"
"Homer",173,2019-06-17,11,4,"M",42,41,NA,NA,NA,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Dark","Pelagic"
"Homer",173,2019-06-17,11,5,"F",39,38,NA,NA,NA,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Dark","Pelagic"
"Homer",173,2019-06-17,11,6,"F",45,44,NA,NA,NA,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Dark","Pelagic"
"Homer",173,2019-06-17,11,7,"M",43,42,NA,NA,NA,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Dark","Pelagic"
"Homer",173,2019-06-17,11,8,"M",42,41,NA,NA,NA,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Dark","Pelagic"
"Homer",173,2019-06-17,11,9,"M",39,38,NA,NA,NA,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Dark","Pelagic"
"Homer",173,2019-06-17,11,10,"M",45,44,NA,NA,NA,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Dark","Pelagic"
"Homer",173,2019-06-17,11,11,"M",43,42,NA,NA,NA,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Dark","Pelagic"
"Homer",173,2019-06-17,11,12,"M",41,40,NA,NA,NA,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Dark","Pelagic"
"Homer",173,2019-06-18,12,1,"M",42,41,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Dark","Pelagic"
"Homer",173,2019-06-18,12,2,"M",41,40,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Dark","Pelagic"
"Homer",173,2019-06-18,12,3,"M",44,43,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Dark","Pelagic"
"Homer",173,2019-06-18,12,4,"F",50,48,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Dark","Pelagic"
"Homer",173,2019-06-18,12,5,"M",43,42,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Dark","Pelagic"
"Homer",173,2019-06-18,12,6,"F",45,44,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Dark","Pelagic"
"Homer",173,2019-06-18,12,7,"M",42,41,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Dark","Pelagic"
"Homer",173,2019-06-18,12,8,"M",42,41,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Dark","Pelagic"
"Homer",173,2019-06-18,12,9,"M",45,44,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Dark","Pelagic"
"Homer",173,2019-06-18,12,10,"M",43,42,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Dark","Pelagic"
"Homer",173,2019-06-18,12,11,"M",44,43,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Dark","Pelagic"
"Homer",173,2019-06-18,12,12,"M",43,42,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Dark","Pelagic"
"Homer",173,2019-06-18,12,13,"M",41,40,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Dark","Pelagic"
"Homer",173,2019-06-18,12,14,"F",45,44,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Dark","Pelagic"
"Homer",173,2019-06-18,12,15,"F",46,45,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Dark","Pelagic"
"Homer",173,2019-06-18,12,16,"M",41,40,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Dark","Pelagic"
"Homer",173,2019-06-26,13,1,"F",34,33,0.8,NA,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Dark","Pelagic"
"Homer",173,2019-06-26,13,2,"F",34,33,0.8,NA,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Dark","Pelagic"
"Homer",173,2019-06-27,14,1,"",39,38,NA,NA,NA,NA,"","Charter","JULIA LYNN",525931,NA,2019,6,27,NA,"Dark","Pelagic"
"Homer",173,2019-06-27,14,2,"",34,33,NA,NA,NA,NA,"","Charter","JULIA LYNN",525931,NA,2019,6,27,NA,"Dark","Pelagic"
"Homer",173,2019-06-27,14,3,"",40,39,NA,NA,NA,NA,"","Charter","JULIA LYNN",525931,NA,2019,6,27,NA,"Dark","Pelagic"
"Homer",173,2019-06-27,14,4,"F",33,32,NA,NA,NA,NA,"","Charter","JULIA LYNN",525931,NA,2019,6,27,NA,"Dark","Pelagic"
"Homer",173,2019-06-27,14,5,"",35,34,NA,NA,NA,NA,"","Charter","JULIA LYNN",525931,NA,2019,6,27,NA,"Dark","Pelagic"
"Homer",173,2019-07-01,15,1,"M",38,37,NA,NA,NA,NA,"","Charter","MISS PATIENCE",525931,NA,2019,7,1,NA,"Dark","Pelagic"
"Homer",173,2019-07-05,16,1,"F",36,35,NA,NA,NA,NA,"","Private","P2",515907,NA,2019,7,5,NA,"Dark","Pelagic"
"Homer",173,2019-07-05,16,2,"",37,36,NA,NA,NA,NA,"","Private","P2",515907,NA,2019,7,5,NA,"Dark","Pelagic"
"Homer",173,2019-07-05,16,3,"M",39,38,1,NA,NA,NA,"","Private","P2",515907,NA,2019,7,5,NA,"Dark","Pelagic"
"Homer",173,2019-07-05,16,4,"M",39,38,NA,NA,NA,NA,"","Private","P2",515907,NA,2019,7,5,NA,"Dark","Pelagic"
"Homer",173,2019-07-05,16,5,"M",40,39,1.2,NA,NA,NA,"","Private","P2",515907,NA,2019,7,5,NA,"Dark","Pelagic"
"Homer",173,2019-07-05,16,6,"",40,39,1.2,NA,NA,NA,"","Private","P2",515907,NA,2019,7,5,NA,"Dark","Pelagic"
"Homer",173,2019-07-05,16,7,"M",30,29,0.4,NA,NA,NA,"","Private","P2",515907,NA,2019,7,5,NA,"Dark","Pelagic"
"Homer",173,2019-07-05,16,8,"",32,31,NA,NA,NA,NA,"","Private","P2",515907,NA,2019,7,5,NA,"Dark","Pelagic"
"Homer",173,2019-07-07,17,1,"",42,41,1.2,NA,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Dark","Pelagic"
"Homer",173,2019-07-07,17,2,"",42,41,1.6,NA,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Dark","Pelagic"
"Homer",173,2019-07-07,17,3,"F",40,39,1.1,NA,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Dark","Pelagic"
"Homer",173,2019-07-07,17,4,"M",42,41,1.4,NA,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Dark","Pelagic"
"Homer",173,2019-07-07,17,5,"M",39,38,1.2,NA,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Dark","Pelagic"
"Homer",173,2019-07-07,17,6,"F",45,44,1.7,NA,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Dark","Pelagic"
"Homer",173,2019-07-07,17,7,"M",38,37,1.1,NA,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Dark","Pelagic"
"Homer",173,2019-07-10,18,1,"F",33,32,0.5,NA,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Dark","Pelagic"
"Homer",173,2019-07-10,18,2,"F",38,37,0.9,NA,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Dark","Pelagic"
"Homer",173,2019-07-10,18,3,"M",33,32,0.7,NA,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Dark","Pelagic"
"Homer",173,2019-07-14,19,1,"F",36,35,NA,NA,NA,NA,"","Charter","RUNAMUCK V",525901,NA,2019,7,14,NA,"Dark","Pelagic"
"Homer",173,2019-07-14,19,2,"",46,45,1.5,NA,NA,NA,"","Charter","POGO",515903,NA,2019,7,14,NA,"Dark","Pelagic"
"Homer",173,2019-07-15,20,1,"",40,39,NA,NA,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Dark","Pelagic"
"Homer",173,2019-07-15,20,2,"M",41,40,NA,NA,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Dark","Pelagic"
"Homer",173,2019-07-15,20,3,"",44,43,NA,NA,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Dark","Pelagic"
"Homer",173,2019-07-15,20,4,"",45,44,NA,NA,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Dark","Pelagic"
"Homer",173,2019-07-15,20,5,"",39,38,NA,NA,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Dark","Pelagic"
"Homer",173,2019-07-15,20,6,"M",46,45,NA,NA,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Dark","Pelagic"
"Homer",173,2019-07-15,20,7,"M",39,38,NA,NA,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Dark","Pelagic"
"Homer",173,2019-07-16,21,1,"F",43,42,1.3,NA,NA,NA,"","Charter","MISS PATIENCE",NA,NA,2019,7,16,NA,"Dark","Pelagic"
"Homer",173,2019-07-16,21,2,"F",34,33,NA,NA,NA,NA,"","Charter","MISS PATIENCE",NA,NA,2019,7,16,NA,"Dark","Pelagic"
"Homer",173,2019-07-16,21,3,"M",39,38,1.1,NA,NA,NA,"","Charter","MISS PATIENCE",NA,NA,2019,7,16,NA,"Dark","Pelagic"
"Homer",173,2019-07-16,21,4,"F",46,45,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dark","Pelagic"
"Homer",173,2019-07-16,21,5,"F",44,43,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dark","Pelagic"
"Homer",173,2019-07-16,21,6,"F",50,49,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dark","Pelagic"
"Homer",173,2019-07-16,21,7,"M",43,42,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dark","Pelagic"
"Homer",173,2019-07-16,21,8,"F",52,51,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dark","Pelagic"
"Homer",173,2019-07-16,21,9,"F",54,52,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dark","Pelagic"
"Homer",173,2019-07-16,21,10,"F",52,51,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dark","Pelagic"
"Homer",173,2019-07-16,21,11,"F",52,51,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dark","Pelagic"
"Homer",173,2019-07-16,21,12,"M",43,42,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dark","Pelagic"
"Homer",173,2019-07-16,21,13,"F",48,47,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dark","Pelagic"
"Homer",173,2019-07-16,21,14,"M",46,45,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dark","Pelagic"
"Homer",173,2019-07-16,21,15,"F",52,51,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dark","Pelagic"
"Homer",173,2019-07-16,21,16,"F",48,47,NA,NA,NA,NA,"","Charter","SUNDY",515831,NA,2019,7,16,NA,"Dark","Pelagic"
"Homer",173,2019-07-19,22,1,"",46,44,1.5,NA,NA,NA,"","Charter","WEST CAPE",515903,NA,2019,7,19,NA,"Dark","Pelagic"
"Homer",173,2019-07-19,22,2,"M",45,44,1.4,NA,NA,NA,"","Charter","WEST CAPE",515903,NA,2019,7,19,NA,"Dark","Pelagic"
"Homer",173,2019-07-19,22,3,"F",48,47,1.8,NA,NA,NA,"","Charter","WEST CAPE",515903,NA,2019,7,19,NA,"Dark","Pelagic"
"Homer",173,2019-07-19,22,4,"F",42,41,1.2,NA,NA,NA,"","Charter","WEST CAPE",515903,NA,2019,7,19,NA,"Dark","Pelagic"
"Homer",173,2019-07-20,23,1,"",31,30,NA,NA,NA,NA,"","Charter","BLACK JACK",525931,NA,2019,7,20,NA,"Dark","Pelagic"
"Homer",173,2019-07-20,23,2,"",28,27,NA,NA,NA,NA,"","Charter","BLACK JACK",525931,NA,2019,7,20,NA,"Dark","Pelagic"
"Homer",173,2019-07-26,24,1,"F",45,44,1.4,NA,NA,NA,"","Private","P4",525901,NA,2019,7,26,NA,"Dark","Pelagic"
"Homer",173,2019-07-26,24,2,"F",38,37,NA,NA,NA,NA,"","Charter","GRAND ALEUTIAN",525902,NA,2019,7,26,NA,"Dark","Pelagic"
"Homer",173,2019-07-26,24,3,"M",50,49,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515832,NA,2019,7,26,NA,"Dark","Pelagic"
"Homer",173,2019-07-26,24,4,"F",52,51,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515832,NA,2019,7,26,NA,"Dark","Pelagic"
"Homer",173,2019-07-26,24,5,"F",35,34,NA,NA,NA,NA,"","Charter","KACHEMAK KING",515832,NA,2019,7,26,NA,"Dark","Pelagic"
"Homer",173,2019-07-30,25,1,"F",37,36,NA,NA,NA,NA,"","Private","P2",515907,NA,2019,7,30,NA,"Dark","Pelagic"
"Homer",173,2019-08-05,26,1,"F",44,42,NA,NA,NA,NA,"","Charter","WILDERNESS EXPLORER",525902,NA,2019,8,5,NA,"Dark","Pelagic"
