"","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGEERR","SEX","LENGTH","OBSWT","AGE","STATAREA","CAS","PORT","USER","RNDLEN","NETWT","RNDWT"
"2892",NA,1994,6,10,7,2,2,"","M",71.8,NA,9,NA,0,"Homer","HomCPort",72,7.20984847775072,9.58917139686394
"2893",NA,1994,6,10,7,3,2,"","F",86.2,NA,7,NA,0,"Homer","HomCPort",86,12.8216474535934,17.0529207932853
"2894",NA,1994,6,10,7,4,2,"","F",86.5,NA,7,NA,0,"Homer","HomCPort",87,13.3110166823064,17.703786817025
"2895",NA,1994,6,10,7,5,1,"","M",90.5,NA,12,NA,0,"Homer","HomCPort",91,15.3979519606891,20.4794318448409
"2896",NA,1994,6,10,7,6,2,"","F",86.7,NA,7,NA,0,"Homer","HomCPort",87,13.3110166823064,17.703786817025
"2897",NA,1994,6,10,7,7,3,"","M",72.8,NA,7,NA,0,"Homer","HomCPort",73,7.53936755018688,10.0274350960078
"2898",NA,1994,6,10,7,8,2,"","F",140.3,NA,13,NA,0,"Homer","Private",140,62.1761296964466,82.6948813546873
"2899",NA,1994,6,10,7,9,2,"","F",85.4,NA,7,NA,0,"Homer","Private",85,12.344859985371,16.4187886382518
"2900",NA,1994,6,10,7,10,2,"","F",79,NA,8,NA,0,"Homer","Private",79,9.7382433958611,12.9519622105045
"2901",NA,1994,6,10,7,11,2,"","F",74.5,NA,5,NA,0,"Homer","Private",75,8.22938427965115,10.9451643251248
"2902",NA,1994,6,10,7,12,2,"","F",76.1,NA,8,NA,0,"Homer","HomCPort",76,8.5902319024382,11.4250953130969
"2903",NA,1994,6,10,7,13,2,"","F",86.3,NA,11,NA,0,"Homer","Unknown",86,12.8216474535934,17.0529207932853
"2904",NA,1994,6,10,7,14,2,"","F",84.2,NA,10,NA,0,"Homer","HomCPort",84,11.8804731210747,15.8011494118613
"2905",NA,1994,6,10,7,15,2,"","M",89.5,NA,12,NA,0,"Homer","HomCPort",90,14.8564340647168,19.7592075662069
"2906",NA,1994,6,10,7,16,3,"","F",88.3,NA,7,NA,0,"Homer","HomCPort",88,13.8131493343522,18.3716283228886
"2907",NA,1994,6,10,7,17,2,"","F",130.5,NA,10,NA,0,"Homer","HomCPort",131,50.1334794330865,66.6780347033032
"2908",NA,1994,6,10,7,18,2,"","F",92.3,NA,10,NA,0,"Homer","HomCPort",92,15.9529649068762,21.2176046767513
"2909",NA,1994,6,10,7,19,2,"","F",91.4,NA,11,NA,0,"Homer","HomCPort",91,15.3979519606891,20.4794318448409
"2910",NA,1994,6,10,7,20,2,"","F",106.6,NA,10,NA,0,"Homer","HomCPort",107,26.0238944567846,34.6120428369748
"2911",NA,1994,6,10,7,21,2,"","F",103.4,NA,10,NA,0,"Homer","HomCPort",103,23.0017806330211,30.5926008852709
"2912",NA,1994,6,10,7,22,2,"","F",90.4,NA,8,NA,0,"Homer","HomCPort",90,14.8564340647168,19.7592075662069
"2913",NA,1994,6,10,7,23,2,"","F",96.1,NA,11,NA,0,"Homer","HomCPort",96,18.3116569755219,24.3546889842045
"2914",NA,1994,6,10,7,24,2,"","M",103.2,NA,14,NA,0,"Homer","HomCPort",103,23.0017806330211,30.5926008852709
"2915",NA,1994,6,12,8,1,2,"","M",85,NA,12,NA,0,"Homer","HomCPort",85,12.344859985371,16.4187886382518
"2916",NA,1994,6,12,8,2,NA,"I","F",118.7,NA,NA,NA,0,"Homer","HomCPort",119,36.7232411172277,48.8422821101114
"2917",NA,1994,6,12,8,3,2,"","F",100.9,NA,8,NA,0,"Homer","HomCPort",101,21.5858969931053,28.7094613237299
"2918",NA,1994,6,12,8,4,2,"","F",141.9,NA,12,NA,0,"Homer","HomCPort",142,65.1003142585754,86.5840763979463
"2919",NA,1994,6,12,8,5,3,"","F",84.5,NA,7,NA,0,"Homer","Private",85,12.344859985371,16.4187886382518
"2920",NA,1994,6,12,8,6,3,"","F",85.7,NA,8,NA,0,"Homer","Private",86,12.8216474535934,17.0529207932853
"2921",NA,1994,6,12,8,7,2,"","M",77.4,NA,8,NA,0,"Homer","Private",77,8.96187328124,11.9193821057382
"2922",NA,1994,6,12,8,8,2,"","F",81.4,NA,7,NA,0,"Homer","Private",81,10.5599122758681,14.0447901313923
"2923",NA,1994,6,12,8,9,2,"","F",90.3,NA,10,NA,0,"Homer","Private",90,14.8564340647168,19.7592075662069
"2924",NA,1994,6,12,8,10,2,"","F",130.1,NA,11,NA,0,"Homer","HomCPort",130,48.9041044906044,65.0429535957251
"2925",NA,1994,6,12,8,11,3,"","F",95.6,NA,10,NA,0,"Homer","HomCPort",96,18.3116569755219,24.3546889842045
"2926",NA,1994,6,12,8,12,1,"","",96.6,NA,8,NA,0,"Homer","HomCPort",97,18.9369166767327,25.1862907107824
"2927",NA,1994,6,12,8,13,2,"","M",84.7,NA,9,NA,0,"Homer","HomCPort",85,12.344859985371,16.4187886382518
"2928",NA,1994,6,12,8,14,2,"","F",94,NA,11,NA,0,"Homer","HomCPort",94,17.1042129489918,22.7487762166551
"2929",NA,1994,6,12,8,15,3,"","F",91,NA,10,NA,0,"Homer","HomCPort",91,15.3979519606891,20.4794318448409
"2930",NA,1994,6,12,8,16,2,"","F",97,NA,10,525902,0,"Homer","HomCPort",97,18.9369166767327,25.1862907107824
"2931",NA,1994,6,12,8,17,1,"","",79,NA,9,525902,0,"Homer","HomCPort",79,9.7382433958611,12.9519622105045
"2932",NA,1994,6,12,8,18,NA,"I","F",67.1,NA,NA,NA,0,"Homer","HomCPort",67,5.71019855759206,7.59462183537565
"2933",NA,1994,6,12,8,19,2,"","F",109.7,NA,9,NA,0,"Homer","HomCPort",110,28.4630312197507,37.8561194015034
"2934",NA,1994,6,12,8,20,2,"","",136.8,NA,11,NA,0,"Homer","HomCPort",137,57.962016586709,77.0900682965838
"2935",NA,1994,6,13,9,1,2,"","F",76,NA,8,NA,0,"Homer","HomCPort",76,8.5902319024382,11.4250953130969
"2936",NA,1994,6,13,9,2,2,"","F",88.6,NA,8,NA,0,"Homer","HomCPort",89,14.3282275744224,19.0566875917582
"2937",NA,1994,6,13,9,3,2,"","",107.9,NA,10,NA,0,"Homer","HomCPort",108,26.8201879531908,35.6711212410232
"2938",NA,1994,6,13,9,4,2,"","M",76,NA,10,NA,0,"Homer","HomCPort",76,8.5902319024382,11.4250953130969
"2939",NA,1994,6,13,9,5,3,"","F",81.2,NA,7,NA,0,"Homer","HomCPort",81,10.5599122758681,14.0447901313923
"2940",NA,1994,6,13,9,6,2,"","F",83.5,NA,8,NA,0,"Homer","HomCPort",84,11.8804731210747,15.8011494118613
"2941",NA,1994,6,13,9,7,1,"","M",90.5,NA,12,NA,0,"Homer","HomCPort",91,15.3979519606891,20.4794318448409
"2942",NA,1994,6,13,9,8,2,"","M",91.6,NA,10,NA,0,"Homer","HomCPort",92,15.9529649068762,21.2176046767513
"2943",NA,1994,6,13,9,9,NA,"I","F",89.8,NA,NA,NA,0,"Homer","HomCPort",90,14.8564340647168,19.7592075662069
"2944",NA,1994,6,13,9,10,2,"","F",98.2,NA,8,NA,0,"Homer","HomCPort",98,19.5767833424166,26.0373198478463
"2945",NA,1994,6,13,9,11,2,"","F",119.2,NA,11,NA,0,"Homer","HomCPort",119,36.7232411172277,48.8422821101114
"2946",NA,1994,6,13,9,12,2,"","M",78.4,NA,9,NA,0,"Homer","HomCPort",78,9.34448480063655,12.4282592963242
"2947",NA,1994,6,13,9,13,2,"","F",92,NA,10,NA,0,"Homer","HomCPort",92,15.9529649068762,21.2176046767513
"2948",NA,1994,6,13,9,14,2,"","F",103.3,NA,9,NA,0,"Homer","HomCPort",103,23.0017806330211,30.5926008852709
"2949",NA,1994,6,13,9,15,2,"","F",117.1,NA,10,NA,0,"Homer","HomCPort",117,34.7609023202377,46.2323516627348
"2950",NA,1994,6,13,9,16,3,"","F",73.1,NA,8,NA,0,"Homer","HomCPort",73,7.53936755018688,10.0274350960078
"2951",NA,1994,6,13,9,17,2,"","F",105.6,NA,11,NA,0,"Homer","HomCPort",106,25.2440977221506,33.5749052929341
"2952",NA,1994,6,13,9,18,2,"","F",101.2,NA,11,NA,0,"Homer","HomCPort",101,21.5858969931053,28.7094613237299
"2953",NA,1994,6,15,10,1,2,"","F",82.6,NA,9,NA,0,"Homer","HomCPort",83,11.4283062149386,15.1997628534186
"2954",NA,1994,6,15,10,2,2,"","M",135.3,NA,10,NA,0,"Homer","HomCPort",135,55.2650107917659,73.5030233114009
"2955",NA,1994,6,15,10,3,2,"","F",102.5,NA,11,NA,0,"Homer","HomCPort",103,23.0017806330211,30.5926008852709
"2956",NA,1994,6,15,10,4,2,"","F",83.9,NA,10,NA,0,"Homer","HomCPort",84,11.8804731210747,15.8011494118613
"2957",NA,1994,6,15,10,5,2,"","F",101.9,NA,10,NA,0,"Homer","HomCPort",102,22.2860656615977,29.6406927344324
"2958",NA,1994,6,15,10,6,2,"","",84.4,NA,8,NA,0,"Homer","HomCPort",84,11.8804731210747,15.8011494118613
"2959",NA,1994,6,15,10,7,2,"","F",104.4,NA,12,NA,0,"Homer","HomCPort",104,23.7332311227181,31.5654374345644
"2960",NA,1994,6,15,10,8,1,"","M",114.5,NA,12,NA,0,"Homer","HomCPort",115,32.8722818526814,43.720467339103
"2961",NA,1994,6,15,10,9,2,"","F",115.6,NA,13,NA,0,"Homer","HomCPort",116,33.8074749051989,44.9642835576298
"2962",NA,1994,6,15,10,10,2,"","F",100.1,NA,8,NA,0,"Homer","HomCPort",100,20.9010858569024,27.7986555863006
"2963",NA,1994,6,15,10,11,2,"","F",86.1,NA,7,NA,0,"Homer","HomCPort",86,12.8216474535934,17.0529207932853
"2964",NA,1994,6,15,10,12,1,"","F",114,NA,9,NA,0,"Homer","HomCPort",114,31.9551284463005,42.5006440323936
"2965",NA,1994,6,15,10,13,2,"","F",95.2,NA,9,NA,0,"Homer","HomCPort",95,17.7008177429845,23.542266626813
"2966",NA,1994,6,15,10,14,2,"","F",94,NA,8,NA,0,"Homer","HomCPort",94,17.1042129489918,22.7487762166551
"2967",NA,1994,6,15,10,15,2,"","F",133.6,NA,11,NA,0,"Homer","HomCPort",134,53.9496207345737,71.7535412312889
"2968",NA,1994,6,15,10,16,2,"","M",88.1,NA,11,NA,0,"Homer","HomCPort",88,13.8131493343522,18.3716283228886
"2969",NA,1994,6,15,10,17,2,"","F",108.7,NA,10,NA,0,"Homer","HomCPort",109,27.633169602028,36.7523950565912
"2970",NA,1994,6,15,10,18,2,"","F",108.4,NA,10,NA,0,"Homer","HomCPort",108,26.8201879531908,35.6711212410232
"2971",NA,1994,6,15,10,19,2,"","F",80.9,NA,7,NA,0,"Homer","HomCPort",81,10.5599122758681,14.0447901313923
"2972",NA,1994,6,15,10,20,1,"","F",94.7,NA,11,NA,0,"Homer","HomCPort",95,17.7008177429845,23.542266626813
"2973",NA,1994,6,15,10,21,3,"","F",84.2,NA,11,NA,0,"Homer","HomCPort",84,11.8804731210747,15.8011494118613
"2974",NA,1994,6,15,10,22,2,"","F",120.3,NA,10,NA,0,"Homer","HomCPort",120,37.7325439379309,50.1846650698821
"2975",NA,1994,6,15,10,23,2,"","M",85.4,NA,8,NA,0,"Homer","HomCPort",85,12.344859985371,16.4187886382518
"2976",NA,1994,6,15,10,24,2,"","F",84.9,NA,10,NA,0,"Homer","HomCPort",85,12.344859985371,16.4187886382518
"2977",NA,1994,6,18,11,1,2,"","F",122.4,NA,8,NA,0,"Homer","HomCPort",122,39.8083979910079,52.9455719559642
"2978",NA,1994,6,18,11,2,2,"","M",94.3,NA,12,NA,0,"Homer","HomCPort",94,17.1042129489918,22.7487762166551
"2979",NA,1994,6,18,11,3,3,"","F",113.8,NA,10,NA,0,"Homer","HomCPort",114,31.9551284463005,42.5006440323936
"2980",NA,1994,6,18,11,4,2,"","M",100.3,NA,16,NA,0,"Homer","HomCPort",100,20.9010858569024,27.7986555863006
"2981",NA,1994,6,18,11,5,2,"","F",102.2,NA,11,NA,0,"Homer","HomCPort",102,22.2860656615977,29.6406927344324
"2982",NA,1994,6,18,11,6,3,"","F",92.5,NA,11,NA,0,"Homer","HomCPort",93,16.5216570328072,21.9739709560743
"2983",NA,1994,6,18,11,7,2,"","F",94.9,NA,9,NA,0,"Homer","HomCPort",95,17.7008177429845,23.542266626813
"2984",NA,1994,6,18,11,8,NA,"I","M",118.3,NA,NA,NA,0,"Homer","HomCPort",118,35.7327592174688,47.5249311655541
"2985",NA,1994,6,18,11,9,2,"","M",110.1,NA,11,NA,0,"Homer","HomCPort",110,28.4630312197507,37.8561194015034
"2986",NA,1994,6,18,11,10,3,"","F",80.4,NA,10,NA,0,"Homer","HomCPort",80,10.1433265474259,13.4907268991556
"2987",NA,1994,6,18,11,11,3,"","",70.2,NA,9,NA,0,"Homer","HomCPort",70,6.58091829516383,8.7526878929321
"2988",NA,1994,6,18,11,12,2,"","M",99,NA,12,NA,0,"Homer","HomCPort",99,20.2314439303907,26.9080250511842
"2989",NA,1994,6,18,11,13,1,"","M",112.7,NA,11,NA,0,"Homer","HomCPort",113,31.0558203756211,41.3045552026575
"2990",NA,1994,6,18,11,14,1,"","F",77.7,NA,6,515935,0,"Homer","Private",78,9.34448480063655,12.4282592963242
"2991",NA,1994,6,18,11,15,2,"","F",84.3,NA,7,515936,0,"Homer","Private",84,11.8804731210747,15.8011494118613
"2992",NA,1994,6,18,11,16,2,"","F",99.3,NA,10,NA,0,"Homer","HomCPort",99,20.2314439303907,26.9080250511842
"2993",NA,1994,6,18,11,17,2,"","F",94.2,NA,9,NA,0,"Homer","HomCPort",94,17.1042129489918,22.7487762166551
"2994",NA,1994,6,18,11,18,3,"","F",84.2,NA,9,NA,0,"Homer","HomCPort",84,11.8804731210747,15.8011494118613
"2995",NA,1994,6,18,11,19,1,"","M",100.4,NA,12,NA,0,"Homer","Unknown",100,20.9010858569024,27.7986555863006
"2996",NA,1994,6,18,11,20,2,"","M",85.2,NA,11,NA,0,"Homer","HomCPort",85,12.344859985371,16.4187886382518
"2997",NA,1994,6,18,11,21,2,"","F",87.9,NA,9,NA,0,"Homer","HomCPort",88,13.8131493343522,18.3716283228886
"2998",NA,1994,6,18,11,22,2,"","",86.2,NA,11,NA,0,"Homer","HomCPort",86,12.8216474535934,17.0529207932853
"2999",NA,1994,6,18,11,23,3,"","M",77.6,NA,9,NA,0,"Homer","HomCPort",78,9.34448480063655,12.4282592963242
"3000",NA,1994,6,18,11,24,2,"","F",79.3,NA,8,NA,0,"Homer","HomCPort",79,9.7382433958611,12.9519622105045
"3001",NA,1994,6,18,11,25,2,"","",79.8,NA,7,NA,0,"Homer","HomCPort",80,10.1433265474259,13.4907268991556
"3002",NA,1994,6,18,11,26,2,"","F",79.3,NA,8,NA,0,"Homer","HomCPort",79,9.7382433958611,12.9519622105045
"3003",NA,1994,6,18,11,27,3,"","F",100.1,NA,10,NA,0,"Homer","HomCPort",100,20.9010858569024,27.7986555863006
"3004",NA,1994,6,18,11,28,2,"","",89.3,NA,9,NA,0,"Homer","HomCPort",89,14.3282275744224,19.0566875917582
"3005",NA,1994,6,18,11,29,2,"","M",90.2,NA,11,NA,0,"Homer","HomCPort",90,14.8564340647168,19.7592075662069
"3006",NA,1994,6,18,11,30,2,"","F",116.3,NA,9,NA,0,"Homer","HomCPort",116,33.8074749051989,44.9642835576298
"3007",NA,1994,6,18,12,1,2,"","F",102.5,NA,9,NA,0,"Homer","HomCPort",103,23.0017806330211,30.5926008852709
"3008",NA,1994,6,18,12,2,2,"","F",76.8,NA,8,NA,0,"Homer","HomCPort",77,8.96187328124,11.9193821057382
"3009",NA,1994,6,21,13,1,3,"","F",154.4,NA,13,NA,0,"Homer","HomCPort",154,84.6712526224466,112.61362236521
"3010",NA,1994,6,21,13,2,2,"","F",127.7,NA,11,NA,0,"Homer","HomCPort",128,46.5081592524384,61.856322196026
"3011",NA,1994,6,21,13,3,2,"","F",158.1,NA,15,NA,0,"Homer","HomCPort",158,92.0063518858124,122.369378573747
"3012",NA,1994,6,21,13,4,2,"","F",83.8,NA,8,NA,0,"Homer","HomCPort",84,11.8804731210747,15.8011494118613
"3013",NA,1994,6,21,13,5,2,"","F",90.7,NA,7,NA,0,"Homer","HomCPort",91,15.3979519606891,20.4794318448409
"3014",NA,1994,6,21,13,6,2,"","M",77.9,NA,9,NA,0,"Homer","HomCPort",78,9.34448480063655,12.4282592963242
"3015",NA,1994,6,21,13,7,2,"","F",114.5,NA,10,NA,0,"Homer","HomCPort",115,32.8722818526814,43.720467339103
"3016",NA,1994,6,21,13,8,2,"","M",78.3,NA,10,NA,0,"Homer","HomCPort",78,9.34448480063655,12.4282592963242
"3017",NA,1994,6,21,13,9,2,"","M",82.4,NA,10,NA,0,"Homer","HomCPort",82,10.9881791366113,14.614389387734
"3018",NA,1994,6,21,13,10,2,"","F",147,NA,14,NA,0,"Homer","HomCPort",147,72.8244165439534,96.8572105601923
"3019",NA,1994,6,21,13,11,2,"","F",80.5,NA,9,NA,0,"Homer","HomCPort",81,10.5599122758681,14.0447901313923
"3020",NA,1994,6,21,13,12,2,"","M",86.8,NA,9,525931,0,"Homer","HomCPort",87,13.3110166823064,17.703786817025
"3021",NA,1994,6,21,13,13,2,"","F",75.2,NA,6,525931,0,"Homer","HomCPort",75,8.22938427965115,10.9451643251248
"3022",NA,1994,6,21,13,14,2,"","",104.2,NA,9,NA,0,"Homer","HomCPort",104,23.7332311227181,31.5654374345644
"3023",NA,1994,6,21,13,15,3,"","F",102.3,NA,8,NA,0,"Homer","HomCPort",102,22.2860656615977,29.6406927344324
"3024",NA,1994,6,21,13,16,3,"","F",72.4,NA,8,NA,0,"Homer","HomCPort",72,7.20984847775072,9.58917139686394
"3025",NA,1994,6,21,13,17,2,"","F",71.8,NA,8,NA,0,"Homer","HomCPort",72,7.20984847775072,9.58917139686394
"3026",NA,1994,6,21,13,18,2,"","F",109.4,NA,11,NA,0,"Homer","HomCPort",109,27.633169602028,36.7523950565912
"3027",NA,1994,6,21,13,19,2,"","M",87.8,NA,11,NA,0,"Homer","Unknown",88,13.8131493343522,18.3716283228886
"3028",NA,1994,6,22,14,1,2,"","",70.3,NA,7,515937,0,"Homer","HomCPort",70,6.58091829516383,8.7526878929321
"3029",NA,1994,6,22,14,2,2,"","",191.4,NA,16,515937,0,"Homer","Unknown",191,170.104952935846,226.241307870895
"3030",NA,1994,6,22,14,3,2,"","",80.6,NA,8,NA,0,"Homer","HomCPort",81,10.5599122758681,14.0447901313923
"3031",NA,1994,6,22,14,4,3,"","M",72.4,NA,8,525931,0,"Homer","HomCPort",72,7.20984847775072,9.58917139686394
"3032",NA,1994,6,22,14,5,2,"","",101.3,NA,9,NA,0,"Homer","HomCPort",101,21.5858969931053,28.7094613237299
"3033",NA,1994,6,22,14,6,2,"","",86.3,NA,8,NA,0,"Homer","HomCPort",86,12.8216474535934,17.0529207932853
"3034",NA,1994,6,22,14,7,3,"","F",123.3,NA,10,NA,0,"Homer","HomCPort",123,40.8753430279002,54.364619646268
"3035",NA,1994,6,22,14,8,NA,"I","F",129.3,NA,NA,NA,0,"Homer","HomCPort",129,47.6957311427726,63.4358048214451
"3036",NA,1994,6,22,14,9,2,"","F",107.3,NA,10,515936,0,"Homer","HomCPort",107,26.0238944567846,34.6120428369748
"3037",NA,1994,6,22,14,10,2,"","F",95.8,NA,7,515936,0,"Homer","HomCPort",96,18.3116569755219,24.3546889842045
"3038",NA,1994,6,22,14,11,NA,"","",73.6,NA,NA,NA,0,"Homer","HomCPort",74,7.87915458445051,10.4793552882339
"3039",NA,1994,6,22,14,12,NA,"","F",131.3,NA,NA,525931,0,"Homer","HomCPort",131,50.1334794330865,66.6780347033032
"3040",NA,1994,6,22,14,13,NA,"","F",78.2,NA,NA,NA,0,"Homer","Unknown",78,9.34448480063655,12.4282592963242
"3041",NA,1994,6,22,14,14,NA,"","F",73,NA,NA,NA,0,"Homer","Unknown",73,7.53936755018688,10.0274350960078
"3042",NA,1994,6,22,14,15,NA,"","F",84.8,NA,NA,525931,0,"Homer","HomCPort",85,12.344859985371,16.4187886382518
"3043",NA,1994,6,22,14,16,NA,"","F",80.9,NA,NA,NA,0,"Homer","HomCPort",81,10.5599122758681,14.0447901313923
"3044",NA,1994,6,22,14,17,NA,"","M",72.7,NA,NA,NA,0,"Homer","HomCPort",73,7.53936755018688,10.0274350960078
"3045",NA,1994,6,22,14,18,NA,"","F",91.7,NA,NA,515936,0,"Homer","HomCPort",92,15.9529649068762,21.2176046767513
"3046",NA,1994,6,22,14,19,NA,"","F",91.3,NA,NA,515936,0,"Homer","HomCPort",91,15.3979519606891,20.4794318448409
"3047",NA,1994,6,22,14,20,NA,"","M",83.3,NA,NA,NA,0,"Homer","HomCPort",83,11.4283062149386,15.1997628534186
"3048",NA,1994,6,22,14,21,NA,"","M",68,NA,NA,NA,0,"Homer","Unknown",68,5.99097802244174,7.96806136347005
"3049",NA,1994,6,22,14,22,NA,"","F",72.2,NA,NA,NA,0,"Homer","Unknown",72,7.20984847775072,9.58917139686394
"3050",NA,1994,6,22,14,23,NA,"","",72.6,NA,NA,NA,0,"Homer","HomCPort",73,7.53936755018688,10.0274350960078
"3051",NA,1994,6,23,15,1,NA,"","",86.3,NA,NA,NA,0,"Homer","HomCPort",86,12.8216474535934,17.0529207932853
"3052",NA,1994,6,23,15,2,NA,"","F",69.5,NA,NA,NA,0,"Homer","Private",70,6.58091829516383,8.7526878929321
"3053",NA,1994,6,23,15,3,NA,"","",66.2,NA,NA,525902,0,"Homer","HomCPort",66,5.43865111903038,7.23346099561835
"3054",NA,1994,6,23,15,4,NA,"","F",71,NA,NA,NA,0,"Homer","Private",71,6.89042324147201,9.16433260189999
"3055",NA,1994,6,23,15,5,NA,"","F",65.8,NA,NA,NA,0,"Homer","Private",66,5.43865111903038,7.23346099561835
"3056",NA,1994,6,23,15,6,NA,"","F",117.3,NA,NA,NA,0,"Homer","HomCPort",117,34.7609023202377,46.2323516627348
"3057",NA,1994,6,23,15,7,NA,"","F",93.5,NA,NA,NA,0,"Homer","HomCPort",94,17.1042129489918,22.7487762166551
"3058",NA,1994,6,23,15,8,NA,"","F",149.3,NA,NA,NA,0,"Homer","HomCPort",149,76.0838286642098,101.192261646301
"3059",NA,1994,6,23,15,9,NA,"","M",72.4,NA,NA,NA,0,"Homer","HomCPort",72,7.20984847775072,9.58917139686394
"3060",NA,1994,6,23,15,10,NA,"","M",84.3,NA,NA,NA,0,"Homer","HomCPort",84,11.8804731210747,15.8011494118613
"3061",NA,1994,6,23,15,11,NA,"","F",83.7,NA,NA,NA,0,"Homer","HomCPort",84,11.8804731210747,15.8011494118613
"3062",NA,1994,6,23,15,12,NA,"","F",96.1,NA,NA,NA,0,"Homer","HomCPort",96,18.3116569755219,24.3546889842045
"3063",NA,1994,6,23,15,13,NA,"","M",95.6,NA,NA,NA,0,"Homer","HomCPort",96,18.3116569755219,24.3546889842045
"3064",NA,1994,6,23,15,14,NA,"","F",95.8,NA,NA,NA,0,"Homer","HomCPort",96,18.3116569755219,24.3546889842045
"3065",NA,1994,6,23,15,15,NA,"","F",146,NA,NA,NA,0,"Homer","HomCPort",146,71.2315019887251,94.7386180907693
"3066",NA,1994,6,23,15,16,NA,"","F",88.6,NA,NA,NA,0,"Homer","HomCPort",89,14.3282275744224,19.0566875917582
"3067",NA,1994,6,23,15,17,NA,"","F",80.8,NA,NA,NA,0,"Homer","HomCPort",81,10.5599122758681,14.0447901313923
"3068",NA,1994,6,27,16,1,NA,"","",129.8,NA,NA,NA,0,"Homer","HomCPort",130,48.9041044906044,65.0429535957251
"3069",NA,1994,6,27,16,2,NA,"","",98.2,NA,NA,NA,0,"Homer","HomCPort",98,19.5767833424166,26.0373198478463
"3070",NA,1994,6,27,16,3,NA,"","F",90.2,NA,NA,NA,0,"Homer","HomCPort",90,14.8564340647168,19.7592075662069
"3071",NA,1994,6,27,16,4,NA,"","M",77.7,NA,NA,NA,0,"Homer","HomCPort",78,9.34448480063655,12.4282592963242
"3072",NA,1994,6,27,16,5,NA,"","F",99.5,NA,NA,NA,0,"Homer","HomCPort",100,20.9010858569024,27.7986555863006
"3073",NA,1994,6,27,16,6,NA,"","F",81.4,NA,NA,NA,0,"Homer","HomCPort",81,10.5599122758681,14.0447901313923
"3074",NA,1994,6,27,16,7,NA,"","M",78.3,NA,NA,NA,0,"Homer","HomCPort",78,9.34448480063655,12.4282592963242
"3075",NA,1994,6,27,16,8,NA,"","M",80.7,NA,NA,NA,0,"Homer","HomCPort",81,10.5599122758681,14.0447901313923
"3076",NA,1994,6,27,16,9,NA,"","F",101.1,NA,NA,NA,0,"Homer","HomCPort",101,21.5858969931053,28.7094613237299
"3077",NA,1994,6,27,16,10,NA,"","F",94.5,NA,NA,NA,0,"Homer","HomCPort",95,17.7008177429845,23.542266626813
"3078",NA,1994,6,27,16,11,NA,"","F",89.9,NA,NA,NA,0,"Homer","HomCPort",90,14.8564340647168,19.7592075662069
"3079",NA,1994,6,27,16,12,NA,"","M",79.4,NA,NA,NA,0,"Homer","Unknown",79,9.7382433958611,12.9519622105045
"3080",NA,1994,6,27,16,13,NA,"","F",71.9,NA,NA,NA,0,"Homer","HomCPort",72,7.20984847775072,9.58917139686394
"3081",NA,1994,6,27,16,14,NA,"","F",109.3,NA,NA,NA,0,"Homer","HomCPort",109,27.633169602028,36.7523950565912
"3082",NA,1994,6,27,16,15,NA,"","F",100.3,NA,NA,NA,0,"Homer","HomCPort",100,20.9010858569024,27.7986555863006
"3083",NA,1994,6,27,16,16,NA,"","F",108.7,NA,NA,NA,0,"Homer","HomCPort",109,27.633169602028,36.7523950565912
"3084",NA,1994,6,27,16,17,NA,"","F",136.3,NA,NA,NA,0,"Homer","HomCPort",136,56.6024086343144,75.2817759686265
"3085",NA,1994,6,27,16,18,NA,"","M",85.1,NA,NA,NA,0,"Homer","HomCPort",85,12.344859985371,16.4187886382518
"3086",NA,1994,6,27,16,19,NA,"","F",77.8,NA,NA,NA,0,"Homer","HomCPort",78,9.34448480063655,12.4282592963242
"3087",NA,1994,6,27,16,20,NA,"","F",102.4,NA,NA,NA,0,"Homer","Unknown",102,22.2860656615977,29.6406927344324
"3088",NA,1994,6,27,16,21,NA,"","F",109.5,NA,NA,NA,0,"Homer","HomCPort",110,28.4630312197507,37.8561194015034
"3089",NA,1994,6,27,16,22,NA,"","F",84.9,NA,NA,NA,0,"Homer","Unknown",85,12.344859985371,16.4187886382518
"3090",NA,1994,6,27,16,23,NA,"","",83.8,NA,NA,NA,0,"Homer","HomCPort",84,11.8804731210747,15.8011494118613
"3091",NA,1994,6,27,16,24,NA,"","M",76.8,NA,NA,NA,0,"Homer","Unknown",77,8.96187328124,11.9193821057382
"3092",NA,1994,6,27,16,25,NA,"","M",75.4,NA,NA,NA,0,"Homer","Unknown",75,8.22938427965115,10.9451643251248
"3093",NA,1994,6,27,16,26,NA,"","F",136,NA,NA,NA,0,"Homer","HomCPort",136,56.6024086343144,75.2817759686265
"3094",NA,1994,6,27,16,27,NA,"","M",73.5,NA,NA,NA,0,"Homer","HomCPort",74,7.87915458445051,10.4793552882339
"3095",NA,1994,6,27,16,28,NA,"","M",91.3,NA,NA,NA,0,"Homer","HomCPort",91,15.3979519606891,20.4794318448409
"3096",NA,1994,6,27,16,29,NA,"","F",86.2,NA,NA,NA,0,"Homer","HomCPort",86,12.8216474535934,17.0529207932853
"3097",NA,1994,6,28,17,1,NA,"","M",72,NA,NA,NA,0,"Homer","HomCPort",72,7.20984847775072,9.58917139686394
"3098",NA,1994,6,28,17,2,NA,"","",88,NA,NA,NA,0,"Homer","HomCPort",88,13.8131493343522,18.3716283228886
