"","year","page","line","port","age","AgeErr","length2","sex2","SEX","LENGTH","NETWT","RNDWT","AGE2","AGECONF","USER","BOATNAME","STATAREA","CAS","MONTH","DAY","SUB","LITHO"
"1090",2007,37,4,"CCI",NA,"",NA,"","M",88,13.8,18.4,NA,NA,"Charter","BIG IRON",525931,NA,8,20,1,NA
"1091",2007,37,5,"CCI",NA,"",NA,"","F",83,11.4,15.2,NA,NA,"Charter","BIG IRON",525931,NA,8,20,1,NA
"1092",2007,37,6,"CCI",7,"",83,"F","F",83,11.4,15.2,NA,NA,"Charter","BIG IRON",525931,NA,8,20,1,NA
"1093",2007,37,7,"CCI",NA,"",NA,"","F",88,13.8,18.4,NA,NA,"Charter","BIG IRON",525931,NA,8,20,1,NA
"1094",2007,37,8,"CCI",NA,"",NA,"","F",92,16,21.2,NA,NA,"Charter","BIG IRON",525931,NA,8,20,1,NA
"1095",2007,37,9,"CCI",NA,"",NA,"","F",91,15.4,20.5,NA,NA,"Charter","BIG IRON",525931,NA,8,20,1,NA
"1096",2007,37,10,"CCI",NA,"",NA,"","F",93,16.5,22,NA,NA,"Charter","BIG IRON",525931,NA,8,20,1,NA
"1097",2007,37,11,"CCI",NA,"",NA,"","F",91,15.4,20.5,NA,NA,"Charter","BIG IRON",525931,NA,8,20,1,NA
"1098",2007,37,12,"CCI",NA,"",NA,"","F",93,16.5,22,NA,NA,"Charter","BIG IRON",525931,NA,8,20,1,NA
"1099",2007,37,13,"CCI",NA,"",NA,"","F",85,12.3,16.4,NA,NA,"Charter","HER'S TOO",525931,NA,8,20,1,NA
"1100",2007,37,14,"CCI",NA,"",NA,"","M",78,9.3,12.4,NA,NA,"Charter","HER'S TOO",525931,NA,8,20,1,NA
"1101",2007,37,15,"CCI",NA,"",NA,"","F",86,12.8,17.1,NA,NA,"Charter","HER'S TOO",525931,NA,8,20,1,NA
"1102",2007,37,16,"CCI",NA,"",NA,"","F",76,8.6,11.4,NA,NA,"Charter","HER'S TOO",525931,NA,8,20,1,NA
"1103",2007,37,17,"CCI",NA,"",NA,"","F",84,11.9,15.8,NA,NA,"Charter","HER'S TOO",525931,NA,8,20,1,NA
"1104",2007,37,18,"CCI",NA,"",NA,"","F",82,11,14.6,NA,NA,"Charter","HER'S TOO",525931,NA,8,20,1,NA
"1105",2007,37,19,"CCI",NA,"",NA,"","M",95,17.7,23.5,NA,NA,"Charter","HER'S TOO",525931,NA,8,20,1,NA
"1106",2007,37,20,"CCI",NA,"",NA,"","F",81,10.6,14,NA,NA,"Charter","HER'S TOO",525931,NA,8,20,1,NA
"1107",2007,37,21,"CCI",NA,"",NA,"","F",82,11,14.6,NA,NA,"Charter","HER'S TOO",525931,NA,8,20,1,NA
"1108",2007,37,22,"CCI",10,"",87,"F","F",87,13.3,17.7,NA,NA,"Charter","HER'S TOO",525931,NA,8,20,1,NA
"1109",2007,37,23,"CCI",7,"",88,"F","F",88,13.8,18.4,NA,NA,"Charter","HER'S TOO",525931,NA,8,20,1,NA
"1110",2007,37,24,"CCI",NA,"",NA,"","F",91,15.4,20.5,NA,NA,"Charter","HER'S TOO",525931,NA,8,20,1,NA
"1111",2007,37,25,"CCI",NA,"",NA,"","F",82,11,14.6,NA,NA,"Charter","HER'S TOO",525931,NA,8,20,1,NA
"1112",2007,37,26,"CCI",NA,"",NA,"","F",78,9.3,12.4,NA,NA,"Charter","HER'S TOO",525931,NA,8,20,1,NA
"1113",2007,37,27,"CCI",7,"",89,"F","F",89,14.3,19.1,NA,NA,"Charter","HER'S TOO",525931,NA,8,20,1,NA
"1114",2007,37,28,"CCI",NA,"",NA,"","F",95,17.7,23.5,NA,NA,"Charter","HER'S TOO",525931,NA,8,20,1,NA
"1115",2007,37,29,"CCI",7,"",84,"F","F",84,11.9,15.8,NA,NA,"Private","",NA,NA,8,20,1,NA
"1116",2007,37,30,"CCI",7,"",78,"F","F",78,9.3,12.4,NA,NA,"Private","",NA,NA,8,20,1,NA
"1117",2007,37,31,"CCI",6,"",81,"F","F",81,10.6,14,NA,NA,"Private","",NA,NA,8,20,1,NA
"1118",2007,37,32,"CCI",7,"",81,"F","F",81,10.6,14,NA,NA,"Private","",NA,NA,8,20,1,NA
"1119",2007,37,33,"CCI",8,"",91,"F","F",91,15.4,20.5,NA,NA,"Private","",NA,NA,8,20,1,NA
"1120",2007,37,34,"CCI",12,"",108,"F","F",108,26.8,35.7,NA,NA,"Private","",NA,NA,8,20,1,NA
"1121",2007,38,1,"CCI",8,"",87,"F","F",87,13.3,17.7,NA,NA,"Private","",525931,NA,8,22,1,NA
"1122",2007,38,2,"CCI",NA,"I",83,"F","F",83,11.4,15.2,NA,NA,"Private","",525931,NA,8,22,1,NA
"1123",2007,38,3,"CCI",8,"",97,"F","F",97,18.9,25.2,NA,NA,"Private","",525931,NA,8,22,1,NA
"1124",2007,38,4,"CCI",7,"",93,"F","F",93,16.5,22,NA,NA,"Private","",525931,NA,8,22,1,NA
"1125",2007,38,5,"CCI",7,"",92,"F","F",92,16,21.2,NA,NA,"Private","",525931,NA,8,22,1,NA
"1126",2007,38,6,"CCI",7,"",88,"F","F",88,13.8,18.4,NA,NA,"Private","",525931,NA,8,22,1,NA
"1127",2007,38,7,"CCI",6,"",87,"F","F",87,13.3,17.7,NA,NA,"Private","",525931,NA,8,22,1,NA
"1128",2007,38,8,"CCI",8,"",80,"F","F",80,10.1,13.5,NA,NA,"Private","",525931,NA,8,22,1,NA
"1129",2007,38,9,"CCI",7,"",91,"F","F",91,15.4,20.5,NA,NA,"Private","",525931,NA,8,22,1,NA
"1130",2007,38,10,"CCI",7,"",96,"F","F",96,18.3,24.4,NA,NA,"Private","",525931,NA,8,22,1,NA
"1131",2007,38,11,"CCI",8,"",92,"F","F",92,16,21.2,NA,NA,"Private","",NA,NA,8,22,1,NA
"1132",2007,38,12,"CCI",10,"",86,"F","F",86,12.8,17.1,NA,NA,"Private","",NA,NA,8,22,1,NA
"1133",2007,38,13,"CCI",7,"",84,"F","F",84,11.9,15.8,NA,NA,"Private","",NA,NA,8,22,1,NA
"1134",2007,38,14,"CCI",8,"",100,"F","F",100,20.9,27.8,NA,NA,"Private","",NA,NA,8,22,1,NA
"1135",2007,38,15,"CCI",8,"",89,"F","F",89,14.3,19.1,NA,NA,"Private","",NA,NA,8,22,1,NA
"1136",2007,38,16,"CCI",7,"",87,"F","F",87,13.3,17.7,NA,NA,"Private","",NA,NA,8,22,1,NA
"1137",2007,38,17,"CCI",6,"",84,"F","F",84,11.9,15.8,NA,NA,"Charter","HER'S",525931,NA,8,22,1,NA
"1138",2007,38,18,"CCI",6,"",79,"F","F",79,9.7,13,NA,NA,"Charter","HER'S",525931,NA,8,22,1,NA
"1139",2007,38,19,"CCI",NA,"",NA,"","M",82,11,14.6,NA,NA,"Charter","HER'S",525931,NA,8,22,1,NA
"1140",2007,38,20,"CCI",NA,"",NA,"","F",89,14.3,19.1,NA,NA,"Charter","HER'S",525931,NA,8,22,1,NA
"1141",2007,38,21,"CCI",NA,"",NA,"","F",72,7.2,9.6,NA,NA,"Charter","HER'S",525931,NA,8,22,1,NA
"1142",2007,38,22,"CCI",9,"",81,"F","F",81,10.6,14,NA,NA,"Charter","HER'S",525931,NA,8,22,1,NA
"1143",2007,38,23,"CCI",NA,"",NA,"","M",84,11.9,15.8,NA,NA,"Charter","HER'S",525931,NA,8,22,1,NA
"1144",2007,38,24,"CCI",NA,"",NA,"","M",77,9,11.9,NA,NA,"Charter","HER'S",525931,NA,8,22,1,NA
"1145",2007,38,25,"CCI",NA,"",NA,"","F",77,9,11.9,NA,NA,"Charter","HER'S",525931,NA,8,22,1,NA
"1146",2007,38,26,"CCI",NA,"",NA,"","F",85,12.3,16.4,NA,NA,"Charter","HER'S",525931,NA,8,22,1,NA
"1147",2007,38,27,"CCI",7,"",86,"F","F",86,12.8,17.1,NA,NA,"Charter","CHEWBACCA",525931,NA,8,22,1,NA
"1148",2007,38,28,"CCI",NA,"",NA,"","F",86,12.8,17.1,NA,NA,"Charter","CHEWBACCA",525931,NA,8,22,1,NA
"1149",2007,38,29,"CCI",NA,"",NA,"","F",89,14.3,19.1,NA,NA,"Charter","CHEWBACCA",525931,NA,8,22,1,NA
"1150",2007,38,30,"CCI",NA,"",NA,"","F",88,13.8,18.4,NA,NA,"Charter","CHEWBACCA",525931,NA,8,22,1,NA
"1151",2007,38,31,"CCI",NA,"",NA,"","F",88,13.8,18.4,NA,NA,"Charter","CHEWBACCA",525931,NA,8,22,1,NA
"1152",2007,38,32,"CCI",NA,"",NA,"","M",89,14.3,19.1,NA,NA,"Charter","CHEWBACCA",525931,NA,8,22,1,NA
"1153",2007,38,33,"CCI",NA,"",NA,"","F",88,13.8,18.4,NA,NA,"Charter","CHEWBACCA",525931,NA,8,22,1,NA
"1154",2007,38,34,"CCI",NA,"",NA,"","F",88,13.8,18.4,NA,NA,"Charter","CHEWBACCA",525931,NA,8,22,1,NA
"1155",2007,39,1,"CCI",NA,"",NA,"","F",84,11.9,15.8,NA,NA,"Charter","HER'S TOO",525931,NA,8,26,1,NA
"1156",2007,39,2,"CCI",NA,"",NA,"","F",78,9.3,12.4,NA,NA,"Charter","HER'S TOO",525931,NA,8,26,1,NA
"1157",2007,39,3,"CCI",8,"",75,"M","M",75,8.2,10.9,NA,NA,"Charter","HER'S TOO",525931,NA,8,26,1,NA
"1158",2007,39,4,"CCI",NA,"",NA,"","F",67,5.7,7.6,NA,NA,"Charter","HER'S TOO",525931,NA,8,26,1,NA
"1159",2007,39,5,"CCI",NA,"",NA,"","F",79,9.7,13,NA,NA,"Charter","HER'S TOO",525931,NA,8,26,1,NA
"1160",2007,39,6,"CCI",NA,"",NA,"","F",94,17.1,22.7,NA,NA,"Charter","HER'S TOO",525931,NA,8,26,1,NA
"1161",2007,39,7,"CCI",8,"",74,"M","M",74,7.9,10.5,NA,NA,"Charter","HER'S TOO",525931,NA,8,26,1,NA
"1162",2007,39,8,"CCI",5,"",72,"F","F",72,7.2,9.6,NA,NA,"Charter","HER'S TOO",525931,NA,8,26,1,NA
"1163",2007,39,9,"CCI",NA,"",NA,"","F",83,11.4,15.2,NA,NA,"Charter","HER'S TOO",525931,NA,8,26,1,NA
"1164",2007,39,10,"CCI",NA,"",NA,"","F",82,11,14.6,NA,NA,"Charter","HER'S",525931,NA,8,26,1,NA
"1165",2007,39,11,"CCI",8,"",86,"F","F",86,12.8,17.1,NA,NA,"Charter","HER'S",525931,NA,8,26,1,NA
"1166",2007,39,12,"CCI",6,"",83,"F","F",83,11.4,15.2,NA,NA,"Charter","HER'S",525931,NA,8,26,1,NA
"1167",2007,39,13,"CCI",NA,"",NA,"","F",80,10.1,13.5,NA,NA,"Charter","HER'S",525931,NA,8,26,1,NA
"1168",2007,39,14,"CCI",NA,"",NA,"","F",76,8.6,11.4,NA,NA,"Charter","HER'S",525931,NA,8,26,1,NA
"1169",2007,39,15,"CCI",6,"",74,"F","F",74,7.9,10.5,NA,NA,"Charter","HER'S",525931,NA,8,26,1,NA
"1170",2007,39,16,"CCI",9,"",78,"M","M",78,9.3,12.4,NA,NA,"Charter","HER'S",525931,NA,8,26,1,NA
"1171",2007,39,17,"CCI",NA,"",NA,"","F",84,11.9,15.8,NA,NA,"Charter","HER'S",525931,NA,8,26,1,NA
"1172",2007,39,18,"CCI",NA,"",NA,"","F",82,11,14.6,NA,NA,"Charter","HER'S",525931,NA,8,26,1,NA
"1173",2007,39,19,"CCI",8,"",92,"F","F",92,16,21.2,NA,NA,"Charter","HER'S",525931,NA,8,26,1,NA
"1174",2007,39,20,"CCI",8,"",79,"F","F",79,9.7,13,NA,NA,"Charter","YODA",525931,NA,8,26,1,NA
"1175",2007,39,21,"CCI",NA,"",NA,"","F",94,17.1,22.7,NA,NA,"Charter","YODA",525931,NA,8,26,1,NA
"1176",2007,39,22,"CCI",9,"",83,"F","F",83,11.4,15.2,NA,NA,"Charter","YODA",525931,NA,8,26,1,NA
"1177",2007,39,23,"CCI",NA,"",NA,"","F",78,9.3,12.4,NA,NA,"Charter","YODA",525931,NA,8,26,1,NA
"1178",2007,40,1,"CCI",9,"",76,"M","M",76,8.6,11.4,NA,NA,"Charter","GHOST",515903,NA,8,27,2,NA
"1179",2007,40,2,"CCI",NA,"",NA,"","F",81,10.6,14,NA,NA,"Charter","GHOST",515903,NA,8,27,2,NA
"1180",2007,40,3,"CCI",NA,"",NA,"","F",78,9.3,12.4,NA,NA,"Charter","GHOST",515903,NA,8,27,2,NA
"1181",2007,40,4,"CCI",NA,"",NA,"","M",72,7.2,9.6,NA,NA,"Charter","GHOST",515903,NA,8,27,2,NA
"1182",2007,40,5,"CCI",12,"",157,"F","F",157,90.1,119.9,NA,NA,"Charter","GHOST",515903,NA,8,27,2,NA
"1183",2007,40,6,"CCI",NA,"",NA,"","F",83,11.4,15.2,NA,NA,"Charter","GHOST",515903,NA,8,27,2,NA
"1184",2007,40,7,"CCI",6,"",79,"F","F",79,9.7,13,NA,NA,"Charter","GHOST",515903,NA,8,27,2,NA
"1185",2007,40,8,"CCI",7,"",80,"F","F",80,10.1,13.5,NA,NA,"Charter","GHOST",515903,NA,8,27,2,NA
"1186",2007,40,9,"CCI",7,"",92,"F","F",92,16,21.2,NA,NA,"Charter","GHOST",515903,NA,8,27,2,NA
"1187",2007,40,10,"CCI",6,"",78,"F","F",78,9.3,12.4,NA,NA,"Charter","GHOST",515903,NA,8,27,2,NA
"1188",2007,40,11,"CCI",NA,"",NA,"","F",79,9.7,13,NA,NA,"Charter","GHOST",515903,NA,8,27,2,NA
"1189",2007,40,12,"CCI",7,"",80,"F","F",80,10.1,13.5,NA,NA,"Charter","GHOST",515903,NA,8,27,2,NA
"1190",2007,41,1,"CCI",NA,"",NA,"","F",97,18.9,25.2,NA,NA,"Charter","AK 3130",525931,NA,8,28,1,NA
"1191",2007,41,2,"CCI",NA,"",NA,"","F",80,10.1,13.5,NA,NA,"Charter","AK 3130",525931,NA,8,28,1,NA
"1192",2007,41,3,"CCI",NA,"",NA,"","F",75,8.2,10.9,NA,NA,"Charter","AK 3130",525931,NA,8,28,1,NA
"1193",2007,41,4,"CCI",NA,"",NA,"","F",80,10.1,13.5,NA,NA,"Charter","AK 3130",525931,NA,8,28,1,NA
"1194",2007,41,5,"CCI",NA,"",NA,"","F",105,24.5,32.6,NA,NA,"Charter","AK 3130",525931,NA,8,28,1,NA
"1195",2007,41,6,"CCI",NA,"",NA,"","M",77,9,11.9,NA,NA,"Charter","AK 3130",525931,NA,8,28,1,NA
"1196",2007,41,7,"CCI",9,"",80,"F","F",80,10.1,13.5,NA,NA,"Charter","AK 3130",525931,NA,8,28,1,NA
"1197",2007,41,8,"CCI",NA,"I",89,"F","F",89,14.3,19.1,NA,NA,"Charter","AK 3130",525931,NA,8,28,1,NA
"1198",2007,41,9,"CCI",NA,"",NA,"","F",86,12.8,17.1,NA,NA,"Charter","AK 3130",525931,NA,8,28,1,NA
"1199",2007,41,10,"CCI",NA,"",NA,"","F",107,26,34.6,NA,NA,"Charter","AK 3130",525931,NA,8,28,1,NA
"1200",2007,41,11,"CCI",NA,"",NA,"","F",90,14.9,19.8,NA,NA,"Charter","AK 3130",525931,NA,8,28,1,NA
"1201",2007,41,12,"CCI",NA,"",NA,"","F",78,9.3,12.4,NA,NA,"Charter","AFISHUNT II",525931,NA,8,28,1,NA
"1202",2007,41,13,"CCI",5,"",70,"F","F",70,6.6,8.8,NA,NA,"Charter","AFISHUNT II",525931,NA,8,28,1,NA
"1203",2007,41,14,"CCI",NA,"",NA,"","F",93,16.5,22,NA,NA,"Charter","AFISHUNT II",525931,NA,8,28,1,NA
"1204",2007,41,15,"CCI",5,"",74,"M","M",74,7.9,10.5,NA,NA,"Charter","AFISHUNT II",525931,NA,8,28,1,NA
"1205",2007,41,16,"CCI",NA,"",NA,"","F",75,8.2,10.9,NA,NA,"Charter","AFISHUNT II",525931,NA,8,28,1,NA
"1206",2007,41,17,"CCI",5,"",80,"F","F",80,10.1,13.5,NA,NA,"Charter","AFISHUNT II",525931,NA,8,28,1,NA
"1207",2007,41,18,"CCI",NA,"",NA,"","F",88,13.8,18.4,NA,NA,"Charter","AFISHUNT II",525931,NA,8,28,1,NA
"1208",2007,41,19,"CCI",NA,"",NA,"","F",99,20.2,26.9,NA,NA,"Charter","AFISHUNT II",525931,NA,8,28,1,NA
"1209",2007,41,20,"CCI",NA,"",NA,"","F",84,11.9,15.8,NA,NA,"Charter","AFISHUNT II",525931,NA,8,28,1,NA
"1210",2007,41,21,"CCI",7,"",91,"F","F",91,15.4,20.5,NA,NA,"Charter","AFISHUNT II",525931,NA,8,28,1,NA
"1211",2007,41,22,"CCI",NA,"",NA,"","F",92,16,21.2,NA,NA,"Charter","AFISHUNT II",525931,NA,8,28,1,NA
"1212",2007,41,23,"CCI",NA,"",NA,"","M",72,7.2,9.6,NA,NA,"Charter","AFISHUNT II",525931,NA,8,28,1,NA
"1213",2007,42,1,"CCI",NA,"",NA,"","F",80,10.1,13.5,NA,NA,"Charter","DREAM CATCHER",525931,NA,8,30,2,NA
"1214",2007,42,2,"CCI",NA,"",NA,"","F",88,13.8,18.4,NA,NA,"Charter","DREAM CATCHER",525931,NA,8,30,2,NA
"1215",2007,42,3,"CCI",NA,"",NA,"","F",91,15.4,20.5,NA,NA,"Charter","DREAM CATCHER",525931,NA,8,30,2,NA
"1216",2007,42,4,"CCI",NA,"",NA,"","F",86,12.8,17.1,NA,NA,"Charter","DREAM CATCHER",525931,NA,8,30,2,NA
"1217",2007,42,5,"CCI",7,"",83,"F","F",83,11.4,15.2,NA,NA,"Charter","DREAM CATCHER",525931,NA,8,30,2,NA
"1218",2007,42,6,"CCI",NA,"",NA,"","F",84,11.9,15.8,NA,NA,"Charter","DREAM CATCHER",525931,NA,8,30,2,NA
"1219",2007,42,7,"CCI",NA,"",NA,"","F",83,11.4,15.2,NA,NA,"Charter","DREAM CATCHER",525931,NA,8,30,2,NA
"1220",2007,42,8,"CCI",NA,"",NA,"","M",92,16,21.2,NA,NA,"Charter","DREAM CATCHER",525931,NA,8,30,2,NA
"1221",2007,42,9,"CCI",NA,"",NA,"","F",80,10.1,13.5,NA,NA,"Charter","DREAM CATCHER",525931,NA,8,30,2,NA
"1222",2007,42,10,"CCI",NA,"",NA,"","F",91,15.4,20.5,NA,NA,"Charter","DREAM CATCHER",525931,NA,8,30,2,NA
"1223",2007,1,1,"Homer",NA,"",NA,"","F",74,7.9,10.5,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1224",2007,1,2,"Homer",NA,"",NA,"","F",88,13.8,18.4,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1225",2007,1,3,"Homer",8,"",73,"F","F",73,7.5,10,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1226",2007,1,4,"Homer",7,"",70,"F","F",70,6.6,8.8,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1227",2007,1,5,"Homer",8,"",84,"F","F",84,11.9,15.8,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1228",2007,1,6,"Homer",7,"",72,"F","F",72,7.2,9.6,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1229",2007,1,7,"Homer",NA,"I",74,"F","F",74,7.9,10.5,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1230",2007,1,8,"Homer",7,"",75,"F","F",75,8.2,10.9,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1231",2007,1,9,"Homer",NA,"",NA,"","F",86,12.8,17.1,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1232",2007,1,10,"Homer",NA,"",NA,"","F",76,8.6,11.4,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1233",2007,1,11,"Homer",7,"",71,"F","F",71,6.9,9.2,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1234",2007,1,12,"Homer",10,"",79,"F","F",79,9.7,13,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1235",2007,1,13,"Homer",8,"",75,"F","F",75,8.2,10.9,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1236",2007,1,14,"Homer",NA,"",NA,"","F",100,20.9,27.8,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1237",2007,1,15,"Homer",11,"",76,"M","M",76,8.6,11.4,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1238",2007,1,16,"Homer",NA,"",NA,"","M",72,7.2,9.6,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1239",2007,1,17,"Homer",NA,"",NA,"","M",85,12.3,16.4,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1240",2007,1,18,"Homer",8,"",72,"M","M",72,7.2,9.6,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1241",2007,1,19,"Homer",NA,"",NA,"","M",73,7.5,10,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1242",2007,1,20,"Homer",NA,"",NA,"","M",76,8.6,11.4,NA,NA,"HomCSea","SEA WITCH",525931,1,5,18,NA,NA
"1243",2007,1,21,"Homer",NA,"",NA,"","F",64,4.9,6.5,NA,NA,"Private","",515936,0,5,18,NA,NA
"1244",2007,1,22,"Homer",9,"",96,"F","F",96,18.3,24.4,NA,NA,"Private","",515936,0,5,18,NA,NA
"1245",2007,1,23,"Homer",NA,"",NA,"","F",73,7.5,10,NA,NA,"Private","",515936,0,5,18,NA,NA
"1246",2007,1,24,"Homer",NA,"",NA,"","F",68,6,8,NA,NA,"Private","",515936,0,5,18,NA,NA
"1247",2007,1,25,"Homer",NA,"",NA,"","F",76,8.6,11.4,NA,NA,"Private","",515936,0,5,18,NA,NA
"1248",2007,1,26,"Homer",NA,"",NA,"","F",67,5.7,7.6,NA,NA,"Private","",515936,0,5,18,NA,NA
"1249",2007,1,27,"Homer",11,"",78,"M","M",78,9.3,12.4,NA,NA,"Private","",515936,0,5,18,NA,NA
"1250",2007,1,28,"Homer",5,"",55,"M","M",55,3,4,NA,NA,"Private","",515936,0,5,18,NA,NA
"1251",2007,2,1,"Homer",14,"",81,"M","M",81,10.6,14,NA,NA,"HomCPort","FALCON",525902,0,5,19,NA,NA
"1252",2007,2,2,"Homer",NA,"",NA,"","F",109,27.6,36.8,NA,NA,"HomCPort","FALCON",525902,0,5,19,NA,NA
"1253",2007,2,3,"Homer",NA,"",NA,"","F",87,13.3,17.7,NA,NA,"HomCPort","FALCON",525902,0,5,19,NA,NA
"1254",2007,2,4,"Homer",NA,"",NA,"","F",96,18.3,24.4,NA,NA,"HomCPort","FALCON",525902,0,5,19,NA,NA
"1255",2007,2,5,"Homer",NA,"",NA,"","F",96,18.3,24.4,NA,NA,"HomCPort","FALCON",525902,0,5,19,NA,NA
"1256",2007,2,6,"Homer",NA,"",NA,"","F",142,65.1,86.6,NA,NA,"HomCPort","FALCON",525902,0,5,19,NA,NA
"1257",2007,2,7,"Homer",NA,"",NA,"","F",77,9,11.9,NA,NA,"HomCPort","FALCON",525902,0,5,19,NA,NA
"1258",2007,2,8,"Homer",11,"",89,"F","F",89,14.3,19.1,NA,NA,"HomCPort","FALCON",525902,0,5,19,NA,NA
"1259",2007,2,9,"Homer",12,"",133,"F","F",133,52.7,70,NA,NA,"HomCPort","NO PROBLEM",515906,0,5,19,NA,NA
"1260",2007,2,10,"Homer",NA,"",NA,"","F",126,44.2,58.8,NA,NA,"HomCPort","NO PROBLEM",515906,0,5,19,NA,NA
"1261",2007,2,11,"Homer",NA,"",NA,"","F",119,36.7,48.8,NA,NA,"HomCPort","NO PROBLEM",515906,0,5,19,NA,NA
"1262",2007,2,12,"Homer",7,"",96,"F","F",96,18.3,24.4,NA,NA,"HomCPort","NO PROBLEM",515906,0,5,19,NA,NA
"1263",2007,2,13,"Homer",8,"",112,"F","F",112,30.2,40.1,NA,NA,"HomCPort","NO PROBLEM",515906,0,5,19,NA,NA
"1264",2007,2,14,"Homer",NA,"",NA,"","F",82,11,14.6,NA,NA,"HomCPort","NO PROBLEM",515906,0,5,19,NA,NA
"1265",2007,2,15,"Homer",NA,"",NA,"","F",83,11.4,15.2,NA,NA,"HomCPort","NO PROBLEM",515906,0,5,19,NA,NA
"1266",2007,2,16,"Homer",NA,"",NA,"","F",136,56.6,75.3,NA,NA,"HomCPort","NO PROBLEM",515906,0,5,19,NA,NA
"1267",2007,2,17,"Homer",10,"",79,"M","M",79,9.7,13,NA,NA,"HomCPort","SORCERESS",525902,0,5,19,NA,NA
"1268",2007,2,18,"Homer",11,"",91,"M","M",91,15.4,20.5,NA,NA,"HomCPort","SORCERESS",525902,0,5,19,NA,NA
"1269",2007,2,19,"Homer",16,"",83,"M","M",83,11.4,15.2,NA,NA,"HomCPort","SORCERESS",525902,0,5,19,NA,NA
"1270",2007,2,20,"Homer",NA,"",NA,"","F",128,46.5,61.9,NA,NA,"HomCPort","SORCERESS",525902,0,5,19,NA,NA
"1271",2007,2,21,"Homer",NA,"",NA,"","F",109,27.6,36.8,NA,NA,"HomCPort","SORCERESS",525902,0,5,19,NA,NA
"1272",2007,2,22,"Homer",NA,"",NA,"","F",79,9.7,13,NA,NA,"HomCPort","SORCERESS",525902,0,5,19,NA,NA
"1273",2007,2,23,"Homer",NA,"",NA,"","F",77,9,11.9,NA,NA,"HomCPort","SORCERESS",525902,0,5,19,NA,NA
"1274",2007,2,24,"Homer",NA,"",NA,"","F",78,9.3,12.4,NA,NA,"HomCPort","SORCERESS",525902,0,5,19,NA,NA
"1275",2007,2,25,"Homer",11,"",89,"F","F",89,14.3,19.1,NA,NA,"HomCPort","SORCERESS",525902,0,5,19,NA,NA
"1276",2007,2,26,"Homer",NA,"",NA,"","F",101,21.6,28.7,NA,NA,"HomCPort","SORCERESS",525902,0,5,19,NA,NA
"1277",2007,2,27,"Homer",NA,"",NA,"","M",73,7.5,10,NA,NA,"Private","",525931,0,5,19,NA,NA
"1278",2007,2,28,"Homer",13,"",87,"M","M",87,13.3,17.7,NA,NA,"Private","",525931,0,5,19,NA,NA
"1279",2007,2,29,"Homer",10,"",104,"F","F",104,23.7,31.6,NA,NA,"Private","",525931,0,5,19,NA,NA
"1280",2007,2,30,"Homer",NA,"",NA,"","F",77,9,11.9,NA,NA,"Private","",525931,0,5,19,NA,NA
"1281",2007,2,31,"Homer",NA,"",NA,"","F",73,7.5,10,NA,NA,"Private","",525931,0,5,19,NA,NA
"1282",2007,2,32,"Homer",NA,"",NA,"","F",120,37.7,50.2,NA,NA,"Private","",525931,0,5,19,NA,NA
"1283",2007,2,33,"Homer",10,"",116,"F","F",116,33.8,45,NA,NA,"Private","",525931,0,5,19,NA,NA
"1284",2007,2,34,"Homer",NA,"",NA,"","F",81,10.6,14,NA,NA,"Private","",525931,0,5,19,NA,NA
"1285",2007,2,35,"Homer",11,"",94,"F","F",94,17.1,22.7,NA,NA,"Private","",525931,0,5,19,NA,NA
"1286",2007,2,36,"Homer",12,"",88,"F","F",88,13.8,18.4,NA,NA,"Private","",525931,0,5,19,NA,NA
"1287",2007,2,37,"Homer",9,"",116,"F","F",116,33.8,45,NA,NA,"Private","",515907,0,5,19,NA,NA
"1288",2007,2,38,"Homer",11,"",103,"F","F",103,23,30.6,NA,NA,"Private","",515907,0,5,19,NA,NA
"1289",2007,2,39,"Homer",NA,"",NA,"","F",78,9.3,12.4,NA,NA,"Private","",515907,0,5,19,NA,NA
"1290",2007,2,40,"Homer",8,"",80,"F","F",80,10.1,13.5,NA,NA,"Private","",515907,0,5,19,NA,NA
