"","AREA","SITE","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGE","AGEERR","SEX","LENGTH","OBSWT","FINCLIP","STATAREA","USER","PORT","CAS","NETWT","RNDWT"
"1131",161,3,NA,2001,7,5,37,19,NA,NA,"","M",65,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,5.2,6.9
"1132",161,3,NA,2001,7,5,37,20,NA,NA,"","F",112,NA,"  ,C ,  ,  ,  ,",515905,"HomCPort","Homer",0,30.2,40.1
"1133",161,3,NA,2001,7,5,37,21,NA,NA,"","F",92,NA,"  ,C ,  ,  ,  ,",515905,"HomCPort","Homer",0,16,21.2
"1134",161,3,NA,2001,7,5,37,22,NA,NA,"","F",91,NA,"  ,C ,  ,  ,  ,",515905,"HomCPort","Homer",0,15.4,20.5
"1135",161,3,NA,2001,7,5,37,23,NA,NA,"","F",97,NA,"  ,C ,  ,  ,  ,",515905,"HomCPort","Homer",0,18.9,25.2
"1136",161,3,NA,2001,7,5,37,24,NA,10,"","F",89,NA,"  ,C ,  ,  ,  ,",515905,"HomCPort","Homer",0,14.3,19.1
"1137",161,3,NA,2001,7,5,37,25,NA,23,"","M",93,NA,"  ,C ,  ,  ,  ,",515905,"HomCPort","Homer",0,16.5,22
"1138",161,3,NA,2001,7,5,37,26,NA,17,"","F",108,NA,"  ,C ,  ,  ,  ,",515905,"HomCPort","Homer",0,26.8,35.7
"1139",161,3,NA,2001,7,5,37,27,NA,NA,"","F",99,NA,"  ,C ,  ,  ,  ,",515905,"HomCPort","Homer",0,20.2,26.9
"1140",161,3,NA,2001,7,5,37,28,NA,NA,"I","F",102,NA,"  ,C ,  ,  ,  ,",515905,"HomCPort","Homer",0,22.3,29.6
"1141",161,3,NA,2001,7,5,37,29,NA,NA,"","F",116,NA,"  ,C ,  ,  ,  ,",515905,"HomCPort","Homer",0,33.8,45
"1142",161,3,NA,2001,7,5,37,30,NA,9,"","F",109,NA,"  ,C ,  ,  ,  ,",515905,"HomCPort","Homer",0,27.6,36.8
"1143",161,3,NA,2001,7,5,38,1,NA,NA,"","F",100,NA,"  ,C ,  ,  ,  ,",515905,"HomCPort","Homer",0,20.9,27.8
"1144",161,3,NA,2001,7,5,38,2,NA,13,"","M",84,NA,"  ,C ,  ,  ,  ,",515905,"HomCPort","Homer",0,11.9,15.8
"1145",161,3,NA,2001,7,7,39,1,NA,14,"","M",85,NA,"  ,C ,  ,  ,  ,",525902,"HomCSea","Homer",1,12.3,16.4
"1146",161,3,NA,2001,7,7,39,2,NA,13,"","F",92,NA,"  ,C ,  ,  ,  ,",525902,"HomCSea","Homer",1,16,21.2
"1147",161,3,NA,2001,7,7,39,3,NA,14,"","F",105,NA,"  ,C ,  ,  ,  ,",525902,"HomCSea","Homer",1,24.5,32.6
"1148",161,3,NA,2001,7,7,39,4,NA,13,"","F",98,NA,"  ,C ,  ,  ,  ,",525902,"HomCSea","Homer",1,19.6,26
"1149",161,3,NA,2001,7,7,39,5,NA,13,"","F",98,NA,"  ,C ,  ,  ,  ,",525902,"HomCSea","Homer",1,19.6,26
"1150",161,3,NA,2001,7,7,39,6,NA,14,"","F",94,NA,"  ,C ,  ,  ,  ,",525902,"HomCSea","Homer",1,17.1,22.7
"1151",161,3,NA,2001,7,7,39,7,NA,10,"","F",95,NA,"  ,C ,  ,  ,  ,",525902,"HomCSea","Homer",1,17.7,23.5
"1152",161,3,NA,2001,7,7,39,8,NA,NA,"","F",122,NA,"  ,C ,  ,  ,  ,",525902,"HomCSea","Homer",1,39.8,52.9
"1153",161,3,NA,2001,7,7,39,9,NA,NA,"","F",111,NA,"  ,C ,  ,  ,  ,",525902,"HomCSea","Homer",1,29.3,39
"1154",161,3,NA,2001,7,7,40,1,NA,NA,"","F",94,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,17.1,22.7
"1155",161,3,NA,2001,7,7,40,2,NA,NA,"","M",80,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,10.1,13.5
"1156",161,3,NA,2001,7,7,40,3,NA,6,"","F",81,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,10.6,14
"1157",161,3,NA,2001,7,7,40,4,NA,NA,"","F",79,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,9.7,13
"1158",161,3,NA,2001,7,7,40,5,NA,NA,"","M",80,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,10.1,13.5
"1159",161,3,NA,2001,7,7,40,6,NA,7,"","F",73,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,7.5,10
"1160",161,3,NA,2001,7,7,40,7,NA,NA,"","F",88,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,13.8,18.4
"1161",161,3,NA,2001,7,7,40,8,NA,NA,"","F",97,NA,"  ,C ,  ,  ,  ,",525931,"HomCPort","Homer",0,18.9,25.2
"1162",161,3,NA,2001,7,7,40,9,NA,8,"","M",93,NA,"  ,C ,  ,  ,  ,",525931,"HomCPort","Homer",0,16.5,22
"1163",161,3,NA,2001,7,7,40,10,NA,NA,"","M",79,NA,"  ,C ,  ,  ,  ,",525931,"HomCPort","Homer",0,9.7,13
"1164",161,3,NA,2001,7,7,40,11,NA,NA,"","F",74,NA,"  ,C ,  ,  ,  ,",525931,"HomCPort","Homer",0,7.9,10.5
"1165",161,3,NA,2001,7,7,40,12,NA,NA,"","F",107,NA,"  ,C ,  ,  ,  ,",525931,"HomCPort","Homer",0,26,34.6
"1166",161,3,NA,2001,7,7,40,13,NA,NA,"","F",102,NA,"  ,C ,  ,  ,  ,",525931,"HomCPort","Homer",0,22.3,29.6
"1167",161,3,NA,2001,7,7,40,14,NA,NA,"","F",89,NA,"  ,C ,  ,  ,  ,",525931,"HomCPort","Homer",0,14.3,19.1
"1168",161,3,NA,2001,7,7,40,15,NA,NA,"","M",88,NA,"  ,C ,  ,  ,  ,",525931,"HomCPort","Homer",0,13.8,18.4
"1169",161,3,NA,2001,7,7,40,16,NA,NA,"","M",89,NA,"  ,C ,  ,  ,  ,",525931,"HomCPort","Homer",0,14.3,19.1
"1170",161,3,NA,2001,7,7,40,17,NA,11,"","F",96,NA,"  ,C ,  ,  ,  ,",525931,"HomCPort","Homer",0,18.3,24.4
"1171",161,3,NA,2001,7,8,41,1,NA,NA,"","F",166,NA,"  ,  ,D ,  ,  ,",515935,"Private","Homer",0,108,143.6
"1172",161,3,NA,2001,7,8,41,2,NA,8,"","F",116,NA,"  ,  ,D ,  ,  ,",515903,"Private","Homer",0,33.8,45
"1173",161,3,NA,2001,7,8,41,3,NA,NA,"","F",102,NA,"  ,  ,D ,  ,  ,",515903,"Private","Homer",0,22.3,29.6
"1174",161,3,NA,2001,7,8,41,4,NA,NA,"","F",85,NA,"  ,  ,D ,  ,  ,",515903,"Private","Homer",0,12.3,16.4
"1175",161,3,NA,2001,7,8,41,5,NA,NA,"","F",96,NA,"  ,  ,D ,  ,  ,",515903,"Private","Homer",0,18.3,24.4
"1176",161,3,NA,2001,7,8,41,6,NA,NA,"","F",95,NA,"  ,  ,D ,  ,  ,",515903,"Private","Homer",0,17.7,23.5
"1177",161,3,NA,2001,7,8,41,7,NA,NA,"","F",97,NA,"  ,  ,D ,  ,  ,",515903,"Private","Homer",0,18.9,25.2
"1178",161,3,NA,2001,7,8,41,8,NA,NA,"","F",85,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,12.3,16.4
"1179",161,3,NA,2001,7,8,41,9,NA,9,"","M",82,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,11,14.6
"1180",161,3,NA,2001,7,8,41,10,NA,NA,"","M",81,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,10.6,14
"1181",161,3,NA,2001,7,8,41,11,NA,NA,"","F",74,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,7.9,10.5
"1182",161,3,NA,2001,7,8,41,12,NA,5,"","F",72,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,7.2,9.6
"1183",161,3,NA,2001,7,8,41,13,NA,NA,"","F",81,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,10.6,14
"1184",161,3,NA,2001,7,8,41,14,NA,8,"","F",84,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,11.9,15.8
"1185",161,3,NA,2001,7,8,41,15,NA,NA,"","M",66,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,5.4,7.2
"1186",161,3,NA,2001,7,8,41,16,NA,6,"","M",67,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,5.7,7.6
"1187",161,3,NA,2001,7,8,41,17,NA,NA,"","M",83,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,11.4,15.2
"1188",161,3,NA,2001,7,8,41,18,NA,NA,"","M",84,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,11.9,15.8
"1189",161,3,NA,2001,7,8,41,19,NA,NA,"","F",76,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,8.6,11.4
"1190",161,3,NA,2001,7,8,41,20,NA,7,"","F",77,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,9,11.9
"1191",161,3,NA,2001,7,8,41,21,NA,12,"","F",114,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,32,42.5
"1192",161,3,NA,2001,7,8,41,22,NA,NA,"","F",96,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,18.3,24.4
"1193",161,3,NA,2001,7,8,41,23,NA,11,"","F",102,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,22.3,29.6
"1194",161,3,NA,2001,7,8,41,24,NA,NA,"","F",99,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,20.2,26.9
"1195",161,3,NA,2001,7,8,41,25,NA,13,"","F",143,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,66.6,88.6
"1196",161,3,NA,2001,7,8,41,26,NA,12,"","F",123,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,40.9,54.4
"1197",161,3,NA,2001,7,8,41,27,NA,NA,"","F",117,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,34.8,46.2
"1198",161,3,NA,2001,7,8,41,28,NA,NA,"","F",104,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,23.7,31.6
"1199",161,3,NA,2001,7,8,41,29,NA,NA,"","F",129,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,47.7,63.4
"1200",161,3,NA,2001,7,8,41,30,NA,10,"","F",124,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,42,55.8
"1201",161,3,NA,2001,7,8,42,1,NA,NA,"I","F",119,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,36.7,48.8
"1202",161,3,NA,2001,7,8,42,2,NA,NA,"","F",100,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,20.9,27.8
"1203",161,3,NA,2001,7,8,42,3,NA,7,"","",97,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,18.9,25.2
"1204",161,3,NA,2001,7,8,42,4,NA,8,"","",99,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,20.2,26.9
"1205",161,3,NA,2001,7,9,43,1,NA,9,"","F",111,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,29.3,39
"1206",161,3,NA,2001,7,9,43,2,NA,NA,"I","F",107,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,26,34.6
"1207",161,3,NA,2001,7,9,43,3,NA,NA,"","F",113,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,31.1,41.3
"1208",161,3,NA,2001,7,9,43,4,NA,NA,"","F",109,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,27.6,36.8
"1209",161,3,NA,2001,7,9,43,5,NA,NA,"","M",112,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,30.2,40.1
"1210",161,3,NA,2001,7,9,43,6,NA,NA,"","F",98,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,19.6,26
"1211",161,3,NA,2001,7,9,43,7,NA,NA,"","F",94,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,17.1,22.7
"1212",161,3,NA,2001,7,9,43,8,NA,8,"","F",97,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,18.9,25.2
"1213",161,3,NA,2001,7,9,43,9,NA,NA,"","F",104,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,23.7,31.6
"1214",161,3,NA,2001,7,9,43,10,NA,NA,"","F",100,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,20.9,27.8
"1215",161,3,NA,2001,7,9,43,11,NA,NA,"","F",121,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,38.8,51.6
"1216",161,3,NA,2001,7,9,43,12,NA,11,"","F",125,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,43.1,57.3
"1217",161,3,NA,2001,7,9,43,13,NA,11,"","F",132,NA,"  ,C ,  ,  ,  ,",525836,"HomCPort","Homer",0,51.4,68.3
"1218",161,3,NA,2001,7,9,43,14,NA,10,"","F",97,NA,"  ,  ,D ,  ,  ,",525902,"Private","Homer",0,18.9,25.2
"1219",161,3,NA,2001,7,9,43,15,NA,NA,"","F",121,NA,"  ,  ,D ,  ,  ,",525902,"Private","Homer",0,38.8,51.6
"1220",161,3,NA,2001,7,9,43,16,NA,NA,"","M",87,NA,"  ,  ,D ,  ,  ,",525902,"Private","Homer",0,13.3,17.7
"1221",161,3,NA,2001,7,9,43,17,NA,15,"","F",104,NA,"  ,  ,D ,  ,  ,",525902,"Private","Homer",0,23.7,31.6
"1222",161,3,NA,2001,7,9,43,18,NA,NA,"","F",103,NA,"  ,  ,D ,  ,  ,",525902,"Private","Homer",0,23,30.6
"1223",161,3,NA,2001,7,9,43,19,NA,NA,"","M",80,NA,"  ,  ,D ,  ,  ,",525902,"Private","Homer",0,10.1,13.5
"1224",161,3,NA,2001,7,9,43,20,NA,9,"","",70,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,6.6,8.8
"1225",161,3,NA,2001,7,9,43,21,NA,NA,"","F",106,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,25.2,33.6
"1226",161,3,NA,2001,7,9,43,22,NA,NA,"","F",92,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,16,21.2
"1227",161,3,NA,2001,7,9,43,23,NA,NA,"","F",75,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,8.2,10.9
"1228",161,3,NA,2001,7,9,43,24,NA,NA,"","F",71,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,6.9,9.2
"1229",161,3,NA,2001,7,9,43,25,NA,NA,"","",71,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,6.9,9.2
"1230",161,3,NA,2001,7,9,43,26,NA,NA,"","",65,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,5.2,6.9
"1231",161,3,NA,2001,7,9,43,27,NA,NA,"","M",76,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,8.6,11.4
"1232",161,3,NA,2001,7,9,43,28,NA,10,"","M",76,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,8.6,11.4
"1233",161,3,NA,2001,7,9,43,29,NA,6,"","F",78,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,9.3,12.4
"1234",161,3,NA,2001,7,9,43,30,NA,NA,"","F",86,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,12.8,17.1
"1235",161,3,NA,2001,7,9,44,1,NA,NA,"","F",102,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,22.3,29.6
"1236",161,3,NA,2001,7,9,44,2,NA,7,"","F",78,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,9.3,12.4
"1237",161,3,NA,2001,7,9,44,3,NA,12,"","F",96,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,18.3,24.4
"1238",161,3,NA,2001,7,9,44,4,NA,NA,"","F",80,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,10.1,13.5
"1239",161,3,NA,2001,7,9,44,5,NA,NA,"","F",86,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,12.8,17.1
"1240",161,3,NA,2001,7,9,44,6,NA,NA,"","F",82,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,11,14.6
"1241",161,3,NA,2001,7,9,44,7,NA,NA,"","F",134,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,53.9,71.8
"1242",161,3,NA,2001,7,10,45,1,NA,6,"","F",88,NA,"  ,C ,  ,  ,  ,",515907,"HomCPort","Homer",0,13.8,18.4
"1243",161,3,NA,2001,7,10,45,2,NA,NA,"","F",80,NA,"  ,C ,  ,  ,  ,",515907,"HomCPort","Homer",0,10.1,13.5
"1244",161,3,NA,2001,7,10,45,3,NA,5,"","F",65,NA,"  ,C ,  ,  ,  ,",515907,"HomCPort","Homer",0,5.2,6.9
"1245",161,3,NA,2001,7,10,45,4,NA,7,"","M",69,NA,"  ,C ,  ,  ,  ,",515907,"HomCPort","Homer",0,6.3,8.4
"1246",161,3,NA,2001,7,10,45,5,NA,NA,"","F",92,NA,"  ,C ,  ,  ,  ,",515907,"HomCPort","Homer",0,16,21.2
"1247",161,3,NA,2001,7,10,45,6,NA,NA,"","F",101,NA,"  ,C ,  ,  ,  ,",515907,"HomCPort","Homer",0,21.6,28.7
"1248",161,3,NA,2001,7,10,45,7,NA,NA,"","F",66,NA,"  ,C ,  ,  ,  ,",515907,"HomCPort","Homer",0,5.4,7.2
"1249",161,3,NA,2001,7,10,45,8,NA,NA,"","F",92,NA,"  ,C ,  ,  ,  ,",515907,"HomCPort","Homer",0,16,21.2
"1250",161,3,NA,2001,7,10,45,9,NA,NA,"","F",86,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,12.8,17.1
"1251",161,3,NA,2001,7,10,45,10,NA,NA,"","F",70,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,6.6,8.8
"1252",161,3,NA,2001,7,10,45,11,NA,NA,"","F",62,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,4.4,5.9
"1253",161,3,NA,2001,7,10,45,12,NA,5,"","F",63,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,4.7,6.2
"1254",161,3,NA,2001,7,10,45,13,NA,7,"","",67,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,5.7,7.6
"1255",161,3,NA,2001,7,10,45,14,NA,NA,"","F",84,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,11.9,15.8
"1256",161,3,NA,2001,7,10,45,15,NA,NA,"","M",79,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,9.7,13
"1257",161,3,NA,2001,7,10,45,16,NA,7,"","F",85,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,12.3,16.4
"1258",161,3,NA,2001,7,10,45,17,NA,NA,"","M",69,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,6.3,8.4
"1259",161,3,NA,2001,7,10,45,18,NA,NA,"","M",76,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,8.6,11.4
"1260",161,3,NA,2001,7,10,45,19,NA,NA,"","",75,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,8.2,10.9
"1261",161,3,NA,2001,7,10,45,20,NA,NA,"","F",76,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,8.6,11.4
"1262",161,3,NA,2001,7,10,45,21,NA,NA,"","M",74,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,7.9,10.5
"1263",161,3,NA,2001,7,10,45,22,NA,14,"","F",132,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,51.4,68.3
"1264",161,3,NA,2001,7,10,46,1,NA,10,"","F",102,NA,"  ,C ,  ,  ,  ,",525931,"HomCSea","Homer",1,22.3,29.6
"1265",161,3,NA,2001,7,10,46,2,NA,14,"","F",115,NA,"  ,C ,  ,  ,  ,",525931,"HomCSea","Homer",1,32.9,43.7
"1266",161,3,NA,2001,7,10,46,3,NA,NA,"","F",125,NA,"  ,C ,  ,  ,  ,",525931,"HomCSea","Homer",1,43.1,57.3
"1267",161,3,NA,2001,7,10,46,4,NA,15,"","F",125,NA,"  ,C ,  ,  ,  ,",525931,"HomCSea","Homer",1,43.1,57.3
"1268",161,3,NA,2001,7,10,46,5,NA,12,"","F",93,NA,"  ,C ,  ,  ,  ,",525931,"HomCSea","Homer",1,16.5,22
"1269",161,3,NA,2001,7,10,46,6,NA,15,"","F",122,NA,"  ,C ,  ,  ,  ,",525931,"HomCSea","Homer",1,39.8,52.9
"1270",161,3,NA,2001,7,10,46,7,NA,16,"","M",84,NA,"  ,C ,  ,  ,  ,",525931,"HomCSea","Homer",1,11.9,15.8
"1271",161,3,NA,2001,7,10,46,8,NA,8,"","F",106,NA,"  ,C ,  ,  ,  ,",525931,"HomCSea","Homer",1,25.2,33.6
"1272",161,3,NA,2001,7,10,46,9,NA,9,"","F",105,NA,"  ,C ,  ,  ,  ,",525931,"HomCSea","Homer",1,24.5,32.6
"1273",161,3,NA,2001,7,10,46,10,NA,14,"","M",87,NA,"  ,C ,  ,  ,  ,",525931,"HomCSea","Homer",1,13.3,17.7
"1274",161,3,NA,2001,7,10,46,11,NA,10,"","F",98,NA,"  ,C ,  ,  ,  ,",525931,"HomCSea","Homer",1,19.6,26
"1275",161,3,NA,2001,7,10,46,12,NA,14,"","F",125,NA,"  ,C ,  ,  ,  ,",525931,"HomCSea","Homer",1,43.1,57.3
"1276",161,3,NA,2001,7,10,46,13,NA,NA,"","F",150,NA,"  ,C ,  ,  ,  ,",525931,"HomCSea","Homer",1,77.8,103.4
"1277",161,3,NA,2001,7,14,47,1,NA,NA,"","M",71,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,6.9,9.2
"1278",161,3,NA,2001,7,14,47,2,NA,NA,"","M",68,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,6,8
"1279",161,3,NA,2001,7,14,47,3,NA,8,"","F",93,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,16.5,22
"1280",161,3,NA,2001,7,14,47,4,NA,7,"","F",71,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,6.9,9.2
"1281",161,3,NA,2001,7,14,47,5,NA,NA,"","F",72,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,7.2,9.6
"1282",161,3,NA,2001,7,14,47,6,NA,8,"","F",70,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,6.6,8.8
"1283",161,3,NA,2001,7,14,47,7,NA,NA,"","M",68,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,6,8
"1284",161,3,NA,2001,7,14,47,8,NA,NA,"","F",77,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,9,11.9
"1285",161,3,NA,2001,7,14,47,9,NA,15,"","F",111,NA,"  ,  ,D ,  ,  ,",515936,"Private","Homer",0,29.3,39
"1286",161,3,NA,2001,7,14,47,10,NA,NA,"","F",105,NA,"  ,C ,  ,  ,  ,",515903,"HomCPort","Homer",0,24.5,32.6
"1287",161,3,NA,2001,7,14,47,11,NA,NA,"","F",94,NA,"  ,C ,  ,  ,  ,",515903,"HomCPort","Homer",0,17.1,22.7
"1288",161,3,NA,2001,7,14,47,12,NA,NA,"","F",108,NA,"  ,C ,  ,  ,  ,",515903,"HomCPort","Homer",0,26.8,35.7
"1289",161,3,NA,2001,7,14,47,13,NA,NA,"","F",113,NA,"  ,C ,  ,  ,  ,",515903,"HomCPort","Homer",0,31.1,41.3
"1290",161,3,NA,2001,7,14,47,14,NA,NA,"","F",118,NA,"  ,C ,  ,  ,  ,",515903,"HomCPort","Homer",0,35.7,47.5
"1291",161,3,NA,2001,7,14,47,15,NA,NA,"","F",105,NA,"  ,C ,  ,  ,  ,",515903,"HomCPort","Homer",0,24.5,32.6
"1292",161,3,NA,2001,7,14,47,16,NA,NA,"","F",112,NA,"  ,C ,  ,  ,  ,",515903,"HomCPort","Homer",0,30.2,40.1
"1293",161,3,NA,2001,7,14,47,17,NA,NA,"","F",114,NA,"  ,C ,  ,  ,  ,",515903,"HomCPort","Homer",0,32,42.5
"1294",161,3,NA,2001,7,14,47,18,NA,NA,"","F",105,NA,"  ,C ,  ,  ,  ,",515903,"HomCPort","Homer",0,24.5,32.6
"1295",161,3,NA,2001,7,14,47,19,NA,NA,"","F",116,NA,"  ,C ,  ,  ,  ,",515903,"HomCPort","Homer",0,33.8,45
"1296",161,3,NA,2001,7,14,47,20,NA,NA,"","F",168,NA,"  ,C ,  ,  ,  ,",515903,"HomCPort","Homer",0,112.2,149.3
"1297",161,3,NA,2001,7,14,47,21,NA,NA,"","F",124,NA,"  ,C ,  ,  ,  ,",515903,"HomCPort","Homer",0,42,55.8
"1298",161,3,NA,2001,7,14,47,22,NA,NA,"","F",108,NA,"  ,C ,  ,  ,  ,",515903,"HomCPort","Homer",0,26.8,35.7
"1299",161,3,NA,2001,7,14,47,23,NA,NA,"","F",113,NA,"  ,C ,  ,  ,  ,",515903,"HomCPort","Homer",0,31.1,41.3
"1300",161,3,NA,2001,7,16,48,1,NA,NA,"","M",66,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,5.4,7.2
"1301",161,3,NA,2001,7,16,48,2,NA,NA,"","F",78,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,9.3,12.4
"1302",161,3,NA,2001,7,16,48,3,NA,NA,"","F",75,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,8.2,10.9
"1303",161,3,NA,2001,7,16,48,4,NA,NA,"","F",77,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,9,11.9
"1304",161,3,NA,2001,7,16,48,5,NA,NA,"","F",107,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,26,34.6
"1305",161,3,NA,2001,7,16,48,6,NA,NA,"","F",131,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,50.1,66.7
"1306",161,3,NA,2001,7,16,48,7,NA,NA,"","F",72,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,7.2,9.6
"1307",161,3,NA,2001,7,16,48,8,NA,NA,"","F",136,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,56.6,75.3
"1308",161,3,NA,2001,7,18,49,1,NA,NA,"","F",109,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,27.6,36.8
"1309",161,3,NA,2001,7,18,49,2,NA,13,"","F",100,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,20.9,27.8
"1310",161,3,NA,2001,7,18,49,3,NA,14,"","F",111,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,29.3,39
"1311",161,3,NA,2001,7,18,49,4,NA,5,"","F",77,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,9,11.9
"1312",161,3,NA,2001,7,18,49,5,NA,7,"","F",81,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,10.6,14
"1313",161,3,NA,2001,7,18,49,6,NA,NA,"","F",94,NA,"  ,  ,D ,  ,  ,",525931,"Private","Homer",0,17.1,22.7
