SortNum,PORT,PAGE,LINE,SAMPLEID,SEX,LENGTH,NETWT,RNDWT,AGE,AGE2,AGECONF,AGEERR,USER,BOATNAME,STATAREA,CAS,GAF,REMARKS,YEAR,MONTH,DAY,SUB
746,Homer,1,29,205192263,M,65,5.022871535,6.695586986,,,,,HomCSea,IRISH,525901,1,0,,2022,5,19,
747,Homer,1,30,205192264,U,78,8.887699676,11.84747925,,,,,HomCSea,IRISH,525901,1,0,,2022,5,19,
748,Homer,1,31,205192265,M,66,5.268728051,7.023318578,,,,,HomCSea,IRISH,525901,1,0,,2022,5,19,
749,Homer,2,1,205202211,U,116,30.78128676,41.03206335,,,,,HomCPort,AMPHITRITE,515907,0,0,,2022,5,20,
750,Homer,2,2,205202212,F,62,4.332307282,5.775051193,,,,,HomCPort,AMPHITRITE,515907,0,0,,2022,5,20,
751,Homer,2,3,205202213,F,68,5.784770866,7.711213845,,,,,HomCPort,AMPHITRITE,515907,0,0,,2022,5,20,
752,Homer,2,4,205202214,F,160,84.2226322,112.2704326,,,,,HomCPort,AMPHITRITE,515907,0,0,,2022,5,20,
753,Homer,2,5,205202221,F,87,12.50917088,16.67497191,,,,,Private,P3,515937,0,0,,2022,5,20,
754,Homer,2,6,205202231,F,67,5.522648429,7.361799458,,,,,Private,P2,515908,0,0,,2022,5,20,
755,Homer,2,7,205202232,F,129,42.9219118,57.21575637,,,,,Private,P2,515908,0,0,,2022,5,20,
756,Homer,2,8,205202241,F,110,26.06707906,34.74793135,,,,,Private,P1,515936,0,0,No otolith NO ENVELOPE,2022,5,20,
757,Homer,2,9,205202242,F,78,8.887699676,11.84747925,,,,,Private,P1,515936,0,0,,2022,5,20,
758,Homer,2,10,205202243,M,75,7.860949729,10.47880128,,,,,Private,P1,515936,0,0,,2022,5,20,
759,Homer,2,11,205202251,F,95,16.47434472,21.96062696,,,,,Private,P4,515931,0,0,,2022,5,20,
760,Homer,2,12,205202252,F,84,11.20798213,14.9404616,,,,,Private,P4,515931,0,0,,2022,5,20,
761,Homer,2,13,205202253,F,78,8.887699676,11.84747925,,,,,Private,P4,515931,0,0,,2022,5,20,
762,Homer,2,14,205202254,F,62,4.332307282,5.775051193,,,,,Private,P4,515931,0,0,,2022,5,20,
763,Homer,2,15,205202255,M,76,8.193695274,10.92235767,,,,,Private,P4,515931,0,0,,2022,5,20,
764,Homer,2,16,205202261,F,165,92.73806071,123.621667,,,,,HomCPort,WEST CAPE,525901,0,0,,2022,5,20,
765,Homer,2,17,205202262,U,99,18.74439483,24.98664861,,,,,HomCPort,WEST CAPE,525901,0,0,,2022,5,20,
766,Homer,2,18,205202263,M,63,4.554798661,6.071636597,,,,,HomCPort,WEST CAPE,525901,0,0,,2022,5,20,
767,Homer,2,19,205202264,F,115,29.95832341,39.93503695,,,,,HomCPort,WEST CAPE,525901,0,0,,2022,5,20,
768,Homer,2,20,205202265,F,67,5.522648429,7.361799458,,,,,HomCPort,WEST CAPE,525901,0,0,,2022,5,20,
769,Homer,2,21,205202266,U,59,3.709369195,4.944662417,,,,,HomCPort,WEST CAPE,525901,0,0,,2022,5,20,
770,Homer,3,1,205212211,F,152,71.73047303,95.61813761,,,,,Private,P1,515937,0,0,,2022,5,21,
771,Homer,3,2,205212221,F,81,10.00210418,13.33300246,,,,,Private,P2,515935,0,0,,2022,5,21,
772,Homer,3,3,205212222,F,85,11.63093161,15.50426161,,,,,Private,P2,515935,0,0,,2022,5,21,
773,Homer,3,4,205212223,M,67,5.522648429,7.361799458,,,,,Private,P2,515935,0,0,,2022,5,21,
774,Homer,3,5,205212224,F,57,3.329826174,4.438724072,,,,,Private,P2,515935,0,0,,2022,5,21,
775,Homer,3,6,205212225,F,56,3.150371639,4.199507631,,,,,Private,P2,515935,0,0,,2022,5,21,
776,Homer,3,7,205212226,F,54,2.811420018,3.747678425,,,,,Private,P2,515935,0,0,,2022,5,21,
777,Homer,3,8,205212231,F,104,21.86994126,29.15306375,,,,,Private,P3,515932,0,0,,2022,5,21,
778,Homer,3,9,205212232,M,72,6.918054489,9.221903303,,,,,Private,P3,515932,0,0,,2022,5,21,
779,Homer,3,10,205212241,F,76,8.193695274,10.92235767,,,,,Private,P4,515936,0,0,,2022,5,21,
780,Homer,4,1,205222211,M,66,5.268728051,7.023318578,,,,,HomCSea,OUTRAGEOUS,515907,1,0,,2022,5,22,
781,Homer,4,2,205222212,F,62,4.332307282,5.775051193,,,,,HomCSea,OUTRAGEOUS,515907,1,0,,2022,5,22,
782,Homer,4,3,205222213,F,76,8.193695274,10.92235767,,,,,HomCSea,OUTRAGEOUS,515907,1,0,,2022,5,22,
783,Homer,4,4,205222214,M,64,4.784940955,6.378420822,,,,,HomCSea,OUTRAGEOUS,515907,1,0,,2022,5,22,
784,Homer,4,5,205222215,F,71,6.621736519,8.826905594,,,,,HomCSea,OUTRAGEOUS,515907,1,0,,2022,5,22,
785,Homer,4,6,205222216,F,78,8.887699676,11.84747925,,,,,HomCSea,OUTRAGEOUS,515907,1,0,,2022,5,22,
786,Homer,4,7,205222217,F,68,5.784770866,7.711213845,,,,,HomCSea,OUTRAGEOUS,515907,1,0,,2022,5,22,
787,Homer,4,8,205222218,F,84,11.20798213,14.9404616,,,,,HomCSea,OUTRAGEOUS,515907,1,0,,2022,5,22,
788,Homer,4,9,205222219,F,72,6.918054489,9.221903303,,,,,HomCSea,OUTRAGEOUS,515907,1,0,,2022,5,22,
789,Homer,4,10,2052222110,F,76,8.193695274,10.92235767,,,,,HomCSea,OUTRAGEOUS,515907,1,0,,2022,5,22,
790,Homer,4,11,2052222111,M,76,8.193695274,10.92235767,,,,,HomCSea,OUTRAGEOUS,515907,1,0,,2022,5,22,
791,Homer,4,12,2052222112,M,67,5.522648429,7.361799458,,,,,HomCSea,OUTRAGEOUS,515907,1,0,,2022,5,22,
792,Homer,5,1,205252211,F,63,4.554798661,6.071636597,,,,,Private,P1,515937,0,0,,2022,5,25,
793,Homer,5,2,205252212,F,97,17.58445015,23.44041943,,,,,Private,P1,515937,0,0,,2022,5,25,
794,Homer,5,3,205252213,F,67,5.522648429,7.361799458,,,,,Private,P1,515937,0,0,,2022,5,25,
795,Homer,5,4,205252221,F,66,5.268728051,7.023318578,,,,,Private,P2,525931,0,0,,2022,5,25,
796,Homer,5,5,205252222,F,93,15.41291891,20.54572539,,,,,Private,P2,525931,0,0,,2022,5,25,
797,Homer,5,6,205252223,F,86,12.0646136,16.08236826,,,,,Private,P2,525931,0,0,,2022,5,25,
798,Homer,5,7,205252224,F,85,11.63093161,15.50426161,,,,,Private,P2,525931,0,0,,2022,5,25,
799,Homer,5,8,205252225,F,98,18.15811998,24.20513266,,,,,Private,P2,525931,0,0,,2022,5,25,
800,Homer,5,9,205252226,F,91,14.39901627,19.19417315,,,,,Private,P2,525931,0,0,,2022,5,25,
801,Homer,5,10,205252227,F,91,14.39901627,19.19417315,,,,,Private,P2,525931,0,0,,2022,5,25,
802,Homer,5,11,205252228,F,80,9.620661265,12.82453153,,,,,Private,P2,525931,0,0,,2022,5,25,
803,Homer,5,12,205252231,F,103,21.21845597,28.28462099,,,,,Private,P4,515938,0,0,,2022,5,25,
804,Homer,5,13,205252232,F,91,14.39901627,19.19417315,,,,,Private,P4,515938,0,0,,2022,5,25,
805,Homer,5,14,205252233,F,97,17.58445015,23.44041943,,,,,Private,P4,515938,0,0,,2022,5,25,
806,Homer,5,15,205252234,F,96,17.02324007,22.69231532,,,,,Private,P4,515938,0,0,,2022,5,25,
807,Homer,5,16,205252235,F,83,10.7956226,14.39077819,,,,,Private,P4,515938,0,0,,2022,5,25,
808,Homer,5,17,205252236,F,86,12.0646136,16.08236826,,,,,Private,P4,515938,0,0,,2022,5,25,
809,Homer,5,18,205252241,F,88,12.96474647,17.28226317,,,,,Private,P3,515937,0,0,,2022,5,25,
810,Homer,5,19,205252242,F,101,19.9553415,26.60086445,,,,,Private,P3,515937,0,0,,2022,5,25,
811,Homer,5,20,205252251,M,73,7.223269467,9.628760898,,,,,Private,P5,525902,0,0,,2022,5,25,
812,Homer,5,21,205252252,M,81,10.00210418,13.33300246,,,,,Private,P5,525902,0,0,,2022,5,25,
813,Homer,5,22,205252253,F,58,3.51611349,4.687048744,,,,,Private,P5,525902,0,0,,2022,5,25,
814,Homer,5,23,205252254,F,86,12.0646136,16.08236826,,,,,Private,P5,525902,0,0,,2022,5,25,
815,Homer,5,24,205252255,F,42,1.280275821,1.706632961,,,,,Private,P5,525902,0,0,,2022,5,25,
816,Homer,6,1,205262211,F,66,5.268728051,7.023318578,,,,,Private,P1,515908,0,0,,2022,5,26,
817,Homer,6,2,205262212,F,133,47.22684145,62.95431264,,,,,Private,P1,515908,0,0,,2022,5,26,
818,Homer,6,3,205262221,F,78,8.887699676,11.84747925,,,,,Private,P2,515936,0,0,,2022,5,26,
819,Homer,6,4,205262222,F,73,7.223269467,9.628760898,,,,,Private,P2,515936,0,0,,2022,5,26,
820,Homer,6,5,205262223,F,73,7.223269467,9.628760898,,,,,Private,P2,515936,0,0,,2022,5,26,
821,Homer,6,6,205262224,F,59,3.709369195,4.944662417,,,,,Private,P2,515936,0,0,,2022,5,26,
822,Homer,6,7,205262225,F,99,18.74439483,24.98664861,,,,,Private,P2,515936,0,0,,2022,5,26,
823,Homer,6,8,205262226,F,72,6.918054489,9.221903303,,,,,Private,P2,515936,0,0,,2022,5,26,
824,Homer,6,9,2052622341,F,112,27.57945473,36.76395799,,,,,HomCSea,SEA PREDATOR,525836,1,0,,2022,5,26,
825,Homer,6,10,2052622342,M,59,3.709369195,4.944662417,,,,,HomCSea,SEA PREDATOR,525836,1,0,,2022,5,26,
826,Homer,6,11,2052622343,F,105,22.53490703,30.03947625,,,,,HomCSea,SEA PREDATOR,525836,1,0,,2022,5,26,
827,Homer,6,12,2052622344,F,106,23.21349984,30.94405387,,,,,HomCSea,SEA PREDATOR,525836,1,0,,2022,5,26,
828,Homer,6,13,2052622345,F,96,17.02324007,22.69231532,,,,,HomCSea,SEA PREDATOR,525836,1,0,,2022,5,26,
829,Homer,6,14,2052622346,F,113,28.35755562,37.80118186,,,,,HomCSea,SEA PREDATOR,525836,1,0,,2022,5,26,
830,Homer,6,15,2052622347,F,163,89.26484728,118.9918049,,,,,HomCSea,SEA PREDATOR,525836,1,0,,2022,5,26,
831,Homer,6,16,205262241,F,129,42.9219118,57.21575637,,,,,Private,P3,525931,0,0,,2022,5,26,
832,Homer,6,17,205262242,F,83,10.7956226,14.39077819,,,,,Private,P3,525931,0,0,,2022,5,26,
833,Homer,6,18,205262243,F,78,8.887699676,11.84747925,,,,,Private,P3,525931,0,0,,2022,5,26,
834,Homer,6,19,205262244,F,81,10.00210418,13.33300246,,,,,Private,P3,525931,0,0,,2022,5,26,
835,Homer,6,20,205262245,F,85,11.63093161,15.50426161,,,,,Private,P3,525931,0,0,,2022,5,26,
836,Homer,6,21,205262246,M,83,10.7956226,14.39077819,,,,,Private,P3,525931,0,0,,2022,5,26,
837,Homer,6,22,205262247,F,77,8.535898344,11.37852112,,,,,Private,P3,525931,0,0,,2022,5,26,
838,Homer,7,1,205292211,F,69,6.055233829,8.071746318,,,,,Private,P1,525931,0,0,,2022,5,29,
839,Homer,7,2,205292212,F,69,6.055233829,8.071746318,,,,,Private,P1,525931,0,0,,2022,5,29,
840,Homer,7,3,205292213,M,64,4.784940955,6.378420822,,,,,Private,P1,525931,0,0,,2022,5,29,
841,Homer,7,4,205292214,F,75,7.860949729,10.47880128,,,,,Private,P1,525931,0,0,,2022,5,29,
842,Homer,7,5,205292215,F,100,19.34342013,25.78516117,,,,,Private,P1,525931,0,0,,2022,5,29,
843,Homer,7,6,205292216,F,90,13.90952563,18.54167245,,,,,Private,P1,525931,0,0,,2022,5,29,
844,Homer,7,7,205292217,M,72,6.918054489,9.221903303,,,,,Private,P1,525931,0,0,,2022,5,29,
845,Homer,7,8,205292218,F,57,3.329826174,4.438724072,,,,,Private,P1,525931,0,0,,2022,5,29,
846,Homer,7,9,205292219,F,67,5.522648429,7.361799458,,,,,Private,P1,525931,0,0,,2022,5,29,
847,Homer,7,10,2052922110,F,67,5.522648429,7.361799458,,,,,Private,P1,525931,0,0,,2022,5,29,
848,Homer,7,11,205292221,U,57,3.329826174,4.438724072,,,,,Private,P2,515907,0,0,,2022,5,29,
849,Homer,7,12,205292222,F,69,6.055233829,8.071746318,,,,,Private,P2,515907,0,0,,2022,5,29,
850,Homer,7,13,205292223,F,73,7.223269467,9.628760898,,,,,Private,P2,515907,0,0,,2022,5,29,
851,Homer,7,14,205292224,F,67,5.522648429,7.361799458,,,,,Private,P2,515907,0,0,,2022,5,29,
852,Homer,7,15,205292225,F,69,6.055233829,8.071746318,,,,,Private,P2,515907,0,0,,2022,5,29,
853,Homer,7,16,205292231,M,74,7.537521211,10.04766468,,,,,Private,P3,515937,0,0,,2022,5,29,
854,Homer,7,17,205292232,M,64,4.784940955,6.378420822,,,,,Private,P3,515937,0,0,,2022,5,29,
855,Homer,7,18,205292233,M,74,7.537521211,10.04766468,,,,,Private,P3,515937,0,0,,2022,5,29,
856,Homer,7,19,205292234,F,89,13.43148357,17.90443295,,,,,Private,P3,515937,0,0,,2022,5,29,
857,Homer,7,20,205292241,F,103,21.21845597,28.28462099,,,,,Private,P6,515936,0,0,,2022,5,29,
858,Homer,7,21,205292242,F,108,24.61215374,32.80848715,,,,,Private,P6,515936,0,0,,2022,5,29,
859,Homer,7,22,205292243,F,149,67.39168026,89.83444113,,,,,Private,P6,515936,0,0,No otolith NO ENVELOPE,2022,5,29,
860,Homer,7,23,205292251,F,106,23.21349984,30.94405387,,,,,Private,P4,515906,0,0,,2022,5,29,
861,Homer,7,24,205292252,F,96,17.02324007,22.69231532,,,,,Private,P4,515906,0,0,,2022,5,29,
862,Homer,7,25,205292253,F,99,18.74439483,24.98664861,,,,,Private,P4,515906,0,0,,2022,5,29,
863,Homer,7,26,205292254,F,77,8.535898344,11.37852112,,,,,Private,P4,515906,0,0,,2022,5,29,
864,Homer,7,27,205292255,M,72,6.918054489,9.221903303,,,,,Private,P4,515906,0,0,,2022,5,29,
865,Homer,7,28,205292256,M,71,6.621736519,8.826905594,,,,,Private,P4,515906,0,0,,2022,5,29,
866,Homer,7,29,205292257,F,93,15.41291891,20.54572539,,,,,Private,P4,515906,0,0,,2022,5,29,
867,Homer,7,30,205292258,M,86,12.0646136,16.08236826,,,,,Private,P4,515906,0,0,,2022,5,29,
868,Homer,7,31,205292259,F,69,6.055233829,8.071746318,,,,,Private,P4,515906,0,0,,2022,5,29,
869,Homer,7,32,2052922510,F,66,5.268728051,7.023318578,,,,,Private,P4,515906,0,0,,2022,5,29,
870,Homer,7,33,205292261,F,76,8.193695274,10.92235767,,,,,Private,P5,525931,0,0,,2022,5,29,
871,Homer,7,34,205292262,F,79,9.249240246,12.32941997,,,,,Private,P5,525931,0,0,,2022,5,29,
872,Homer,7,35,205292263,F,87,12.50917088,16.67497191,,,,,Private,P5,525931,0,0,,2022,5,29,
873,Homer,7,36,205292264,M,67,5.522648429,7.361799458,,,,,Private,P5,525931,0,0,,2022,5,29,
874,Homer,7,37,205292265,F,92,14.90009935,19.86212679,,,,,Private,P5,525931,0,0,,2022,5,29,
875,Homer,7,38,205292266,F,80,9.620661265,12.82453153,,,,,Private,P5,525931,0,0,,2022,5,29,
876,Homer,7,39,205292271,F,116,30.78128676,41.03206335,,,,,Private,P7,515935,0,0,,2022,5,29,
877,Homer,7,40,205292272,F,83,10.7956226,14.39077819,,,,,Private,P7,515935,0,0,,2022,5,29,
878,Homer,7,41,205292273,F,100,19.34342013,25.78516117,,,,,Private,P7,515935,0,0,,2022,5,29,
879,Homer,7,42,205292274,F,70,6.334176049,8.443581807,,,,,Private,P7,515935,0,0,,2022,5,29,
880,Homer,7,43,205292275,F,96,17.02324007,22.69231532,,,,,Private,P7,515935,0,0,,2022,5,29,
881,Homer,7,44,205292281,F,88,12.96474647,17.28226317,,,,,Private,P8,515935,0,0,,2022,5,29,
882,Homer,7,45,205292282,F,98,18.15811998,24.20513266,,,,,Private,P8,515935,0,0,,2022,5,29,
883,Homer,7,46,205292283,F,107,23.90586643,31.86699223,,,,,Private,P8,515935,0,0,,2022,5,29,
884,Homer,7,47,205292291,F,78,8.887699676,11.84747925,,,,,Private,P9,515939,0,0,,2022,5,29,
885,Homer,7,48,205292292,F,132,46.12428736,61.48458626,,,,,Private,P9,515939,0,0,No otolith NO ENVELOPE,2022,5,29,
886,Homer,7,49,205292293,F,77,8.535898344,11.37852112,,,,,Private,P9,515939,0,0,,2022,5,29,
887,Homer,7,50,205292294,F,112,27.57945473,36.76395799,,,,,Private,P9,515939,0,0,,2022,5,29,
888,Homer,8,1,205302211,F,105,22.53490703,30.03947625,,,,,HomCPort,HALIBUT HUNTER,515936,0,0,,2022,5,30,
889,Homer,8,2,205302212,F,122,36.04454391,48.04808911,,,,,HomCPort,HALIBUT HUNTER,515936,0,0,,2022,5,30,
890,Homer,8,3,205302213,F,86,12.0646136,16.08236826,,,,,HomCPort,HALIBUT HUNTER,515936,0,0,,2022,5,30,
891,Homer,8,4,205302214,F,99,18.74439483,24.98664861,,,,,HomCPort,HALIBUT HUNTER,515936,0,0,,2022,5,30,
892,Homer,8,5,205302215,F,66,5.268728051,7.023318578,,,,,HomCPort,HALIBUT HUNTER,515936,0,0,,2022,5,30,
893,Homer,8,6,205302219,F,70,6.334176049,8.443581807,,,,,HomCPort,HALIBUT HUNTER,515936,0,0,,2022,5,30,
894,Homer,8,7,2053022220,F,69,6.055233829,8.071746318,,,,,HomCPort,SEA HUNTER,515906,0,0,,2022,5,30,
895,Homer,8,8,2053022221,U,76,8.193695274,10.92235767,,,,,HomCPort,SEA HUNTER,515906,0,0,,2022,5,30,
896,Homer,8,9,2053022222,F,81,10.00210418,13.33300246,,,,,HomCPort,SEA HUNTER,515906,0,0,,2022,5,30,
897,Homer,8,10,2053022223,F,83,10.7956226,14.39077819,,,,,HomCPort,SEA HUNTER,515906,0,0,,2022,5,30,
898,Homer,8,11,2053022224,F,67,5.522648429,7.361799458,,,,,HomCPort,SEA HUNTER,515906,0,0,,2022,5,30,
899,Homer,8,12,2053022225,F,76,8.193695274,10.92235767,,,,,HomCPort,SEA HUNTER,515906,0,0,,2022,5,30,
900,Homer,8,13,2053022226,F,90,13.90952563,18.54167245,,,,,HomCPort,SEA HUNTER,515906,0,0,,2022,5,30,
901,Homer,8,14,2053022227,M,75,7.860949729,10.47880128,,,,,HomCPort,SEA HUNTER,515906,0,0,,2022,5,30,
902,Homer,8,15,205302231,F,63,4.554798661,6.071636597,,,,,HomCPort,SWEET T,515937,0,0,,2022,5,30,
903,Homer,8,16,205302232,M,72,6.918054489,9.221903303,,,,,HomCPort,SWEET T,515937,0,0,,2022,5,30,
904,Homer,8,17,205302233,F,79,9.249240246,12.32941997,,,,,HomCPort,SWEET T,515937,0,0,,2022,5,30,
905,Homer,8,18,205302234,M,66,5.268728051,7.023318578,,,,,HomCPort,SWEET T,515937,0,0,,2022,5,30,
906,Homer,8,19,205302235,F,111,26.8160118,35.7462735,,,,,HomCPort,SWEET T,515937,0,0,,2022,5,30,
907,Homer,8,20,205302236,F,160,84.2226322,112.2704326,,,,,HomCPort,SWEET T,515937,0,0,No otolith NO ENVELOPE,2022,5,30,
908,Homer,8,21,205302237,F,99,18.74439483,24.98664861,,,,,HomCPort,SWEET T,515937,0,0,,2022,5,30,
909,Homer,8,22,205302238,F,129,42.9219118,57.21575637,,,,,HomCPort,SWEET T,515937,0,0,No otolith NO ENVELOPE,2022,5,30,
910,Homer,9,1,205312211,F,63,4.554798661,6.071636597,,,,,HomCPort,ENOUGH SAID,515936,0,0,,2022,5,31,
911,Homer,9,2,205312212,F,64,4.784940955,6.378420822,,,,,HomCPort,ENOUGH SAID,515936,0,0,,2022,5,31,
912,Homer,9,3,205312213,F,109,25.33250885,33.76873475,,,,,HomCPort,ENOUGH SAID,515936,0,0,,2022,5,31,
913,Homer,9,4,205312214,F,139,54.22125797,72.27800804,,,,,HomCPort,ENOUGH SAID,515936,0,0,,2022,5,31,
914,Homer,9,5,205312221,M,72,6.918054489,9.221903303,,,,,HomCPort,STORM PETREL,515907,0,0,,2022,5,31,
915,Homer,9,6,205312222,M,75,7.860949729,10.47880128,,,,,HomCPort,STORM PETREL,515907,0,0,,2022,5,31,
916,Homer,9,7,205312223,F,79,9.249240246,12.32941997,,,,,HomCPort,STORM PETREL,515907,0,0,,2022,5,31,
917,Homer,9,8,205312224,M,69,6.055233829,8.071746318,,,,,HomCPort,STORM PETREL,515907,0,0,,2022,5,31,
918,Homer,9,9,205312225,M,74,7.537521211,10.04766468,,,,,HomCPort,STORM PETREL,515907,0,0,,2022,5,31,
919,Homer,9,10,205312226,M,70,6.334176049,8.443581807,,,,,HomCPort,STORM PETREL,515907,0,0,,2022,5,31,
920,Homer,9,11,205312227,F,100,19.34342013,25.78516117,,,,,HomCPort,STORM PETREL,515907,0,0,,2022,5,31,
921,Homer,9,12,205312228,F,81,10.00210418,13.33300246,,,,,HomCPort,STORM PETREL,515907,0,0,,2022,5,31,
922,Homer,9,13,205312241,F,107,23.90586643,31.86699223,,,,,HomCPort,EARLY RISER,515907,0,0,,2022,5,31,
923,Homer,9,14,205312242,F,121,35.12784224,46.82610766,,,,,HomCPort,EARLY RISER,515907,0,0,,2022,5,31,
924,Homer,9,15,205312243,F,99,18.74439483,24.98664861,,,,,HomCPort,EARLY RISER,515907,0,0,,2022,5,31,
925,Homer,9,16,205312244,F,104,21.86994126,29.15306375,,,,,HomCPort,EARLY RISER,515907,0,0,,2022,5,31,
926,Homer,9,17,205312245,M,76,8.193695274,10.92235767,,,,,HomCPort,EARLY RISER,515907,0,0,,2022,5,31,
927,Homer,9,18,205312246,F,61,4.117329729,5.488481869,,,,,HomCPort,EARLY RISER,515907,0,0,,2022,5,31,
928,Homer,9,19,205312247,F,64,4.784940955,6.378420822,,,,,HomCPort,EARLY RISER,515907,0,0,,2022,5,31,
929,Homer,9,20,205312248,F,69,6.055233829,8.071746318,,,,,HomCPort,EARLY RISER,515907,0,0,,2022,5,31,
930,Homer,9,21,205312249,F,57,3.329826174,4.438724072,,,,,HomCPort,EARLY RISER,515907,0,0,,2022,5,31,
931,Homer,9,22,2053122410,F,58,3.51611349,4.687048744,,,,,HomCPort,EARLY RISER,515907,0,0,,2022,5,31,
932,Homer,9,23,205312231,F,117,31.61950099,42.14941948,,,,,Private,P1,525931,0,0,,2022,5,31,
933,Homer,9,24,205312232,M,73,7.223269467,9.628760898,,,,,Private,P1,525931,0,0,,2022,5,31,
934,Homer,9,25,205312233,F,81,10.00210418,13.33300246,,,,,Private,P1,525931,0,0,,2022,5,31,
935,Homer,9,26,205312234,M,62,4.332307282,5.775051193,,,,,Private,P1,525931,0,0,,2022,5,31,
936,Homer,9,27,205312235,M,54,2.811420018,3.747678425,,,,,Private,P1,525931,0,0,,2022,5,31,
937,Homer,9,28,205312236,M,53,2.651653278,3.534706204,,,,,Private,P1,525931,0,0,,2022,5,31,
938,Homer,9,29,205312251,F,106,23.21349984,30.94405387,,,,,Private,P2,515932,0,0,,2022,5,31,
939,Homer,9,30,205312252,F,56,3.150371639,4.199507631,,,,,Private,P2,515932,0,0,,2022,5,31,
940,Homer,9,31,205312253,M,58,3.51611349,4.687048744,,,,,Private,P2,515932,0,0,,2022,5,31,
941,Homer,9,32,205312254,F,69,6.055233829,8.071746318,,,,,Private,P2,515932,0,0,,2022,5,31,
942,Homer,9,33,205312255,F,56,3.150371639,4.199507631,,,,,Private,P2,515932,0,0,,2022,5,31,
943,Homer,10,1,206012211,F,81,10.00210418,13.33300246,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
944,Homer,10,2,206012212,F,73,7.223269467,9.628760898,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
945,Homer,10,3,206012213,M,65,5.022871535,6.695586986,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
946,Homer,10,4,206012214,F,64,4.784940955,6.378420822,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
947,Homer,10,5,206012215,M,65,5.022871535,6.695586986,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
948,Homer,10,6,206012216,M,61,4.117329729,5.488481869,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
949,Homer,10,7,206012217,M,64,4.784940955,6.378420822,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
950,Homer,10,8,206012218,M,80,9.620661265,12.82453153,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
951,Homer,10,9,206012219,F,90,13.90952563,18.54167245,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
952,Homer,10,10,2060122110,F,66,5.268728051,7.023318578,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
953,Homer,10,11,2060122111,F,80,9.620661265,12.82453153,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
954,Homer,10,12,2060122112,M,65,5.022871535,6.695586986,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
955,Homer,10,13,2060122113,M,72,6.918054489,9.221903303,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
956,Homer,10,14,2060122114,F,81,10.00210418,13.33300246,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
957,Homer,10,15,2060122115,F,65,5.022871535,6.695586986,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
958,Homer,10,16,2060122116,M,65,5.022871535,6.695586986,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
959,Homer,10,17,2060122117,M,71,6.621736519,8.826905594,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
960,Homer,10,18,2060122118,M,63,4.554798661,6.071636597,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
961,Homer,10,19,2060122119,F,69,6.055233829,8.071746318,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
962,Homer,10,20,2060122120,M,73,7.223269467,9.628760898,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
963,Homer,10,21,2060122121,F,74,7.537521211,10.04766468,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
964,Homer,10,22,2060122122,M,62,4.332307282,5.775051193,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
965,Homer,10,23,2060122123,M,68,5.784770866,7.711213845,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
966,Homer,10,24,2060122124,M,70,6.334176049,8.443581807,,,,,HomCSea,NAUTI LADY,525931,1,0,,2022,6,1,
967,Homer,11,1,206042211,F,70,6.334176049,8.443581807,,,,,Private,P1,515933,0,0,,2022,6,4,
968,Homer,11,2,206042212,F,66,5.268728051,7.023318578,,,,,Private,P1,515933,0,0,,2022,6,4,
969,Homer,11,3,206042213,F,64,4.784940955,6.378420822,,,,,Private,P1,515933,0,0,Broken oto,2022,6,4,
970,Homer,11,4,206042214,F,66,5.268728051,7.023318578,,,,,Private,P1,515933,0,0,,2022,6,4,
971,Homer,11,5,206042215,F,95,16.47434472,21.96062696,,,,,Private,P1,515933,0,0,,2022,6,4,
972,Homer,11,6,206042221,U,70,6.334176049,8.443581807,,,,,HomCSea,ARTEMIS,515906,1,0,,2022,6,4,
973,Homer,11,7,206042222,F,70,6.334176049,8.443581807,,,,,HomCSea,ARTEMIS,515906,1,0,,2022,6,4,
974,Homer,11,8,206042223,F,63,4.554798661,6.071636597,,,,,HomCSea,ARTEMIS,515906,1,0,,2022,6,4,
