"","SITE","SPECCODE","SURVAREA","SHSITE","YEAR","DATE","SHIFT","BIWEEK","WEEK","STATWEEK","HARBOR","SUBHARBOR","HEADVAR2","SAMPTYPE","LITHCODE","LINENO","LENGTH","AREA","SUBAREA","CLASS","CLASSN","INTVNUMB","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","MONTH","LENCM","GROSSWT","NETWT_B","NETWT","ROUNDWT"
"478","ELFIN_COVE","200","G",82,2011,2011-05-27,NA,11,7,22,1,13,15,"C","00105411","02",805,53,NA,1,"Private",31,"2C",114211,"11421","114","21","114-21",5,80.5,12.0007900817551,10.3501704423003,10.3501704423003,13.7657266882595
"479","ELFIN_COVE","200","G",82,2011,2011-05-27,NA,11,7,22,1,13,15,"C","00105411","03",695,53,NA,1,"Private",32,"2C",114211,"11421","114","21","114-21",5,69.5,7.45524557430893,6.42983185753865,6.42983185753865,8.5516763705264
"480","ELFIN_COVE","200","G",82,2011,2011-05-27,NA,11,7,22,1,13,15,"C","00105411","04",735,53,NA,1,"Private",32,"2C",114211,"11421","114","21","114-21",5,73.5,8.93721416866509,7.70796666676608,7.70796666676608,10.2515956667989
"481","ELFIN_COVE","200","G",82,2011,2011-05-27,NA,11,7,22,1,13,15,"C","00105411","05",715,53,NA,1,"Private",32,"2C",114211,"11421","114","21","114-21",5,71.5,8.17302377304676,7.04888499038183,7.04888499038183,9.37501703720784
"482","ELFIN_COVE","200","G",82,2011,2011-05-27,NA,11,7,22,1,13,15,"C","00105411","06",660,53,NA,1,"Private",32,"2C",114211,"11421","114","21","114-21",5,66,6.3059937777102,5.43865111903038,5.43865111903038,7.2334059883104
"483","ELFIN_COVE","200","G",82,2011,2011-05-27,NA,11,7,22,1,13,15,"C","00105411","07",665,53,NA,1,"Private",32,"2C",114211,"11421","114","21","114-21",5,66.5,6.46209469001727,5.57328150899388,5.57328150899388,7.41246440696185
"484","ELFIN_COVE","200","G",82,2011,2011-05-27,NA,11,7,22,1,13,15,"C","00105411","08",750,53,NA,1,"Private",32,"2C",114211,"11421","114","21","114-21",5,75,9.54178617567186,8.22938427965115,8.22938427965115,10.945081091936
"485","ELFIN_COVE","200","G",82,2011,2011-05-27,NA,11,7,22,1,13,15,"C","00105411","09",705,53,NA,1,"Private",33,"2C",114211,"11421","114","21","114-21",5,70.5,7.80843367563802,6.73444155590393,6.73444155590393,8.95680726935223
"486","ELFIN_COVE","200","G",82,2011,2011-05-28,NA,11,7,22,0,14,15,"A","00105412","01",695,55,NA,1,"Private",41,"2C",113910,"11391","113","91","113-91",5,69.5,7.45524557430893,6.42983185753865,6.42983185753865,8.5516763705264
"487","ELFIN_COVE","200","G",82,2011,2011-05-28,NA,11,7,22,0,14,15,"A","00105412","02",1270,55,NA,1,"Private",41,"2C",113910,"11391","113","91","113-91",5,127,52.5720899895424,45.3411890544574,45.3411890544574,60.3037814424283
"488","ELFIN_COVE","200","G",82,2011,2011-05-28,NA,11,7,22,0,14,15,"A","00105412","03",695,55,NA,1,"Private",41,"2C",113910,"11391","113","91","113-91",5,69.5,7.45524557430893,6.42983185753865,6.42983185753865,8.5516763705264
"489","ELFIN_COVE","200","G",82,2011,2011-05-28,NA,11,7,22,0,14,15,"A","00105412","04",615,55,NA,1,"Private",41,"2C",113910,"11391","113","91","113-91",5,61.5,5.01633534732833,4.3263756375106,4.3263756375106,5.75407959788909
"490","ELFIN_COVE","200","G",82,2011,2011-05-28,NA,11,7,22,0,19,15,"A","00105412","05",1355,73,NA,2,"Charter",91,"3A",365801,"","","","",5,135.5,64.8506753582265,55.9309461029891,55.9309461029891,74.3881583169756
"491","ELFIN_COVE","200","G",82,2011,2011-05-28,NA,11,7,22,0,19,15,"A","00105412","06",1105,73,NA,2,"Charter",91,"3A",365801,"","","","",5,110.5,33.4907572619574,28.884352075282,28.884352075282,38.4161882601251
"492","ELFIN_COVE","200","G",82,2011,2011-05-28,NA,11,7,22,0,19,15,"A","00105412","07",1340,73,NA,2,"Charter",91,"3A",365801,"","","","",5,134,62.5533731096728,53.9496207345737,53.9496207345737,71.752995576983
"493","ELFIN_COVE","200","G",82,2011,2011-05-28,NA,11,7,22,0,19,15,"A","00105412","08",1245,73,NA,2,"Charter",91,"3A",365801,"","","","",5,124.5,49.2923910688513,42.5125883875572,42.5125883875572,56.5417425554511
"494","ELFIN_COVE","200","G",82,2011,2011-05-29,NA,11,7,23,1,12,15,"C","00105418","01",1140,53,NA,1,"Private",21,"2C",114211,"11421","114","21","114-21",5,114,37.0512534704059,31.9551284463005,31.9551284463005,42.5003208335797
"495","ELFIN_COVE","200","G",82,2011,2011-05-29,NA,11,7,23,1,12,15,"C","00105418","02",1155,53,NA,1,"Private",21,"2C",114211,"11421","114","21","114-21",5,115.5,38.6542112348137,33.3376112628821,33.3376112628821,44.3390229796331
"496","ELFIN_COVE","200","G",82,2011,2011-05-29,NA,11,7,23,1,13,15,"C","00105418","03",770,55,NA,2,"Charter",33,"2C",113910,"11391","113","91","113-91",5,77,10.39109071556,8.96187328124,8.96187328124,11.9192914640492
"497","ELFIN_COVE","200","G",82,2011,2011-05-29,NA,11,7,23,1,13,15,"C","00105418","04",780,55,NA,2,"Charter",33,"2C",113910,"11391","113","91","113-91",5,78,10.8347201758416,9.34448480063655,9.34448480063655,12.4281647848466
"498","ELFIN_COVE","200","G",82,2011,2011-05-29,NA,11,7,23,1,13,15,"C","00105418","05",905,55,NA,2,"Charter",33,"2C",113910,"11391","113","91","113-91",5,90.5,17.5376978432305,15.1255176206242,15.1255176206242,20.1169384354302
"499","ELFIN_COVE","200","G",82,2011,2011-05-29,NA,11,7,23,1,13,15,"C","00105418","06",1310,73,NA,2,"Charter",32,"3A",365801,"","","","",5,131,58.1286430110945,50.1334794330865,50.1334794330865,66.6775276460051
"500","ELFIN_COVE","200","G",82,2011,2011-05-29,NA,11,7,23,1,13,15,"C","00105418","07",840,73,NA,2,"Charter",32,"3A",365801,"","","","",5,84,13.7751416551806,11.8804731210747,11.8804731210747,15.8010292510293
"501","ELFIN_COVE","200","G",82,2011,2011-05-29,NA,11,7,23,1,13,15,"C","00105418","08",935,73,NA,2,"Charter",32,"3A",365801,"","","","",5,93.5,19.4921976273653,16.8111904602808,16.8111904602808,22.3588833121734
"502","ELFIN_COVE","200","G",82,2011,2011-05-29,NA,11,7,23,1,13,15,"C","00105418","09",870,73,NA,2,"Charter",32,"3A",365801,"","","","",5,87,15.4338247731885,13.3110166823064,13.3110166823064,17.7036521874675
"503","ELFIN_COVE","200","G",82,2011,2011-05-29,NA,11,7,23,1,13,15,"C","00105418","10",785,73,NA,2,"Charter",35,"3A",365801,"","","","",5,78.5,11.0613688531761,9.53995963395614,9.53995963395614,12.6881463131617
"504","ELFIN_COVE","200","G",82,2011,2011-05-29,NA,11,7,23,1,13,15,"C","00105418","11",1010,73,NA,2,"Charter",35,"3A",365801,"","","","",5,101,25.0283625747782,21.5858969931053,21.5858969931053,28.7092430008301
"505","ELFIN_COVE","200","G",82,2011,2011-05-29,NA,11,7,23,1,13,15,"C","00105418","12",755,73,NA,2,"Charter",35,"3A",365801,"","","","",5,75.5,9.74943189855772,8.40846987391971,8.40846987391971,11.1832649323132
"506","ELFIN_COVE","200","G",82,2011,2011-05-29,NA,11,7,23,1,13,15,"C","00105418","13",730,73,NA,2,"Charter",35,"3A",365801,"","","","",5,73,8.74172728105141,7.53936755018688,7.53936755018688,10.0273588417485
"507","ELFIN_COVE","200","G",82,2011,2011-05-29,NA,11,7,23,1,13,15,"C","00105418","14",830,55,NA,2,"Charter",34,"2C",113910,"11391","113","91","113-91",5,83,13.2508642867348,11.4283062149386,11.4283062149386,15.1996472658684
"508","ELFIN_COVE","200","G",82,2011,2011-05-29,NA,11,7,23,1,13,15,"C","00105418","15",760,55,NA,2,"Charter",34,"2C",113910,"11391","113","91","113-91",5,76,9.96018088682265,8.5902319024382,8.5902319024382,11.4250084302428
"509","ELFIN_COVE","200","G",82,2011,2011-05-29,NA,11,7,23,1,13,15,"C","00105418","16",885,55,NA,2,"Charter",34,"2C",113910,"11391","113","91","113-91",5,88.5,16.3127576363339,14.0690588511069,14.0690588511069,18.7118482719722
"510","ELFIN_COVE","200","G",82,2011,2011-05-30,NA,11,8,23,0,14,15,"C","00105420","01",765,28,NA,1,"Private",41,"2C",114231,"11423","114","23","114-23",5,76.5,10.1740586444088,8.77469236127076,8.77469236127076,11.6703408404901
"511","ELFIN_COVE","200","G",82,2011,2011-05-30,NA,11,8,23,0,14,15,"C","00105420","02",850,28,NA,1,"Private",41,"2C",114231,"11423","114","23","114-23",5,85,14.3135877905572,12.344859985371,12.344859985371,16.4186637805435
"512","ELFIN_COVE","200","G",82,2011,2011-05-30,NA,11,8,23,0,14,15,"C","00105420","03",875,28,NA,1,"Private",41,"2C",114231,"11423","114","23","114-23",5,87.5,15.7230674870545,13.5604762068303,13.5604762068303,18.0354333550842
"513","ELFIN_COVE","200","G",82,2011,2011-05-30,NA,11,8,23,0,14,15,"C","00105420","04",745,28,NA,1,"Private",41,"2C",114231,"11423","114","23","114-23",5,74.5,9.33721825472724,8.05295315850166,8.05295315850166,10.7104277008072
"514","ELFIN_COVE","200","G",82,2011,2011-05-30,NA,11,8,23,0,14,15,"C","00105420","05",755,28,NA,1,"Private",41,"2C",114231,"11423","114","23","114-23",5,75.5,9.74943189855772,8.40846987391971,8.40846987391971,11.1832649323132
"515","ELFIN_COVE","200","G",82,2011,2011-05-30,NA,11,8,23,0,14,15,"C","00105420","06",780,28,NA,1,"Private",41,"2C",114231,"11423","114","23","114-23",5,78,10.8347201758416,9.34448480063655,9.34448480063655,12.4281647848466
"516","ELFIN_COVE","200","G",82,2011,2011-05-30,NA,11,8,23,0,19,15,"C","00105420","07",1085,73,NA,2,"Charter",93,"3A",365801,"","","","",5,108.5,31.5662897365399,27.2245807799716,27.2245807799716,36.2086924373623
"517","ELFIN_COVE","200","G",82,2011,2011-05-30,NA,11,8,23,0,19,15,"C","00105420","08",1145,73,NA,2,"Charter",93,"3A",365801,"","","","",5,114.5,37.5803623762038,32.411462347672,32.411462347672,43.1072449224037
"518","ELFIN_COVE","200","G",82,2011,2011-05-30,NA,11,8,23,0,19,15,"C","00105420","09",1055,73,NA,2,"Charter",93,"3A",365801,"","","","",5,105.5,28.8249893786975,24.8603259480883,24.8603259480883,33.0642335109574
"519","ELFIN_COVE","200","G",82,2011,2011-05-31,NA,11,8,23,1,13,15,"A","00105425","01",895,55,NA,2,"Charter",31,"2C",113910,"11391","113","91","113-91",5,89.5,16.9175637286307,14.5906783525871,14.5906783525871,19.4056022089408
"520","ELFIN_COVE","200","G",82,2011,2011-05-31,NA,11,8,23,1,13,15,"A","00105425","02",885,55,NA,2,"Charter",31,"2C",113910,"11391","113","91","113-91",5,88.5,16.3127576363339,14.0690588511069,14.0690588511069,18.7118482719722
"521","ELFIN_COVE","200","G",82,2011,2011-05-31,NA,11,8,23,1,13,15,"A","00105425","03",790,53,NA,2,"Charter",35,"2C",114211,"11421","114","21","114-21",5,79,11.2912744200948,9.7382433958611,9.7382433958611,12.9518637164953
"522","ELFIN_COVE","200","G",82,2011,2011-05-31,NA,11,8,23,1,13,15,"A","00105425","04",840,53,NA,2,"Charter",35,"2C",114211,"11421","114","21","114-21",5,84,13.7751416551806,11.8804731210747,11.8804731210747,15.8010292510293
"523","ELFIN_COVE","200","G",82,2011,2011-05-31,NA,11,8,23,1,13,15,"A","00105425","05",805,53,NA,2,"Charter",33,"2C",114211,"11421","114","21","114-21",5,80.5,12.0007900817551,10.3501704423003,10.3501704423003,13.7657266882595
"524","ELFIN_COVE","200","G",82,2011,2011-05-31,NA,11,8,23,1,13,15,"A","00105425","06",925,53,NA,2,"Charter",33,"2C",114211,"11421","114","21","114-21",5,92.5,18.8248012991272,16.2355895454433,16.2355895454433,21.5933340954396
"525","ELFIN_COVE","200","G",82,2011,2011-05-31,NA,11,8,23,1,13,15,"A","00105425","07",770,53,NA,2,"Charter",33,"2C",114211,"11421","114","21","114-21",5,77,10.39109071556,8.96187328124,8.96187328124,11.9192914640492
"526","ELFIN_COVE","200","G",82,2011,2011-05-31,NA,11,8,23,1,13,15,"A","00105425","08",925,46,NA,2,"Charter",34,"2C",114212,"11421","114","21","114-21",5,92.5,18.8248012991272,16.2355895454433,16.2355895454433,21.5933340954396
"527","ELFIN_COVE","200","G",82,2011,2011-05-31,NA,11,8,23,1,13,15,"A","00105425","09",730,46,NA,2,"Charter",34,"2C",114212,"11421","114","21","114-21",5,73,8.74172728105141,7.53936755018688,7.53936755018688,10.0273588417485
"528","ELFIN_COVE","200","G",82,2011,2011-05-31,NA,11,8,23,1,13,15,"A","00105425","10",805,46,NA,2,"Charter",34,"2C",114212,"11421","114","21","114-21",5,80.5,12.0007900817551,10.3501704423003,10.3501704423003,13.7657266882595
"529","ELFIN_COVE","200","G",82,2011,2011-05-31,NA,11,8,23,1,13,15,"A","00105425","11",915,46,NA,2,"Charter",34,"2C",114212,"11421","114","21","114-21",5,91.5,18.1733726289059,15.6737600557299,15.6737600557299,20.8461008741207
"530","ELFIN_COVE","200","G",82,2011,2011-06-01,NA,11,8,23,0,19,15,"C","00105429","01",1140,47,NA,2,"Charter",91,"3A",116110,"11611","116","11","116-11",6,114,37.0512534704059,31.9551284463005,31.9551284463005,42.5003208335797
"531","ELFIN_COVE","200","G",82,2011,2011-06-01,NA,11,8,23,0,19,15,"C","00105429","02",755,55,NA,2,"Charter",94,"2C",113910,"11391","113","91","113-91",6,75.5,9.74943189855772,8.40846987391971,8.40846987391971,11.1832649323132
"532","ELFIN_COVE","200","G",82,2011,2011-06-01,NA,11,8,23,0,19,15,"C","00105429","03",825,55,NA,2,"Charter",94,"2C",113910,"11391","113","91","113-91",6,82.5,12.9939735987757,11.2067489351843,11.2067489351843,14.9049760837951
"533","ELFIN_COVE","200","G",82,2011,2011-06-01,NA,11,8,23,0,19,15,"C","00105429","04",845,55,NA,2,"Charter",94,"2C",113910,"11391","113","91","113-91",6,84.5,14.0425805500267,12.1111277801179,12.1111277801179,16.1077999475568
"534","ELFIN_COVE","200","G",82,2011,2011-06-01,NA,11,8,23,0,19,15,"C","00105429","05",780,55,NA,2,"Charter",94,"2C",113910,"11391","113","91","113-91",6,78,10.8347201758416,9.34448480063655,9.34448480063655,12.4281647848466
"535","ELFIN_COVE","200","G",82,2011,2011-06-01,NA,11,8,23,0,19,15,"C","00105429","06",905,55,NA,2,"Charter",95,"2C",113910,"11391","113","91","113-91",6,90.5,17.5376978432305,15.1255176206242,15.1255176206242,20.1169384354302
"536","ELFIN_COVE","200","G",82,2011,2011-06-01,NA,11,8,23,0,19,15,"C","00105429","07",780,55,NA,2,"Charter",95,"2C",113910,"11391","113","91","113-91",6,78,10.8347201758416,9.34448480063655,9.34448480063655,12.4281647848466
"537","ELFIN_COVE","200","G",82,2011,2011-06-01,NA,11,8,23,0,19,15,"C","00105429","08",880,55,NA,2,"Charter",95,"2C",113910,"11391","113","91","113-91",6,88,16.0160363013939,13.8131493343522,13.8131493343522,18.3714886146885
"538","ELFIN_COVE","200","G",82,2011,2011-06-01,NA,11,8,23,0,19,15,"C","00105429","09",825,55,NA,2,"Charter",95,"2C",113910,"11391","113","91","113-91",6,82.5,12.9939735987757,11.2067489351843,11.2067489351843,14.9049760837951
"539","ELFIN_COVE","200","G",82,2011,2011-06-04,NA,11,8,23,1,13,15,"A","00105431","01",750,55,NA,2,"Charter",31,"2C",113910,"11391","113","91","113-91",6,75,9.54178617567186,8.22938427965115,8.22938427965115,10.945081091936
"540","ELFIN_COVE","200","G",82,2011,2011-06-04,NA,11,8,23,1,13,15,"A","00105431","02",735,55,NA,2,"Charter",31,"2C",113910,"11391","113","91","113-91",6,73.5,8.93721416866509,7.70796666676608,7.70796666676608,10.2515956667989
"541","ELFIN_COVE","200","G",82,2011,2011-06-04,NA,11,8,23,1,13,15,"A","00105431","03",765,55,NA,2,"Charter",31,"2C",113910,"11391","113","91","113-91",6,76.5,10.1740586444088,8.77469236127076,8.77469236127076,11.6703408404901
"542","ELFIN_COVE","200","G",82,2011,2011-06-04,NA,11,8,23,1,13,15,"A","00105431","04",725,55,NA,2,"Charter",31,"2C",113910,"11391","113","91","113-91",6,72.5,8.54921675080914,7.37333541510483,7.37333541510483,9.80653610208943
"543","ELFIN_COVE","200","G",82,2011,2011-06-04,NA,11,8,23,1,13,15,"A","00105431","05",660,55,NA,2,"Charter",31,"2C",113910,"11391","113","91","113-91",6,66,6.3059937777102,5.43865111903038,5.43865111903038,7.2334059883104
"544","ELFIN_COVE","200","G",82,2011,2011-06-04,NA,11,8,23,1,13,15,"A","00105431","06",1010,53,NA,1,"Private",32,"2C",114211,"11421","114","21","114-21",6,101,25.0283625747782,21.5858969931053,21.5858969931053,28.7092430008301
"545","ELFIN_COVE","200","G",82,2011,2011-06-04,NA,11,8,23,1,13,15,"A","00105431","07",760,53,NA,2,"Charter",33,"2C",114211,"11421","114","21","114-21",6,76,9.96018088682265,8.5902319024382,8.5902319024382,11.4250084302428
"546","ELFIN_COVE","200","G",82,2011,2011-06-04,NA,11,8,23,1,13,15,"A","00105431","08",695,53,NA,2,"Charter",33,"2C",114211,"11421","114","21","114-21",6,69.5,7.45524557430893,6.42983185753865,6.42983185753865,8.5516763705264
"547","ELFIN_COVE","200","G",82,2011,2011-06-04,NA,11,8,23,1,13,15,"A","00105431","09",775,53,NA,2,"Charter",33,"2C",114211,"11421","114","21","114-21",6,77.5,10.6113026846215,9.15179672775422,9.15179672775422,12.1718896479131
"548","ELFIN_COVE","200","G",82,2011,2011-06-05,NA,11,8,24,1,13,15,"C","00105436","01",895,55,NA,2,"Charter",31,"2C",113910,"11391","113","91","113-91",6,89.5,16.9175637286307,14.5906783525871,14.5906783525871,19.4056022089408
"549","ELFIN_COVE","200","G",82,2011,2011-06-05,NA,11,8,24,1,13,15,"C","00105436","02",820,55,NA,2,"Charter",31,"2C",113910,"11391","113","91","113-91",6,82,12.7405468281241,10.9881791366113,10.9881791366113,14.614278251693
"550","ELFIN_COVE","200","G",82,2011,2011-06-05,NA,11,8,24,1,13,15,"C","00105436","03",890,55,NA,2,"Charter",31,"2C",113910,"11391","113","91","113-91",6,89,16.6132579480539,14.3282275744224,14.3282275744224,19.0565426739818
"551","ELFIN_COVE","200","G",82,2011,2011-06-05,NA,11,8,24,1,13,15,"C","00105436","04",795,55,NA,2,"Charter",31,"2C",113910,"11391","113","91","113-91",6,79.5,11.5244626193897,9.93935828841346,9.93935828841346,13.2193465235899
"552","ELFIN_COVE","200","G",82,2011,2011-06-05,NA,11,8,24,1,13,15,"C","00105436","05",805,55,NA,2,"Charter",33,"2C",113910,"11391","113","91","113-91",6,80.5,12.0007900817551,10.3501704423003,10.3501704423003,13.7657266882595
"553","ELFIN_COVE","200","G",82,2011,2011-06-05,NA,11,8,24,1,13,15,"C","00105436","06",870,55,NA,2,"Charter",33,"2C",113910,"11391","113","91","113-91",6,87,15.4338247731885,13.3110166823064,13.3110166823064,17.7036521874675
"554","ELFIN_COVE","200","G",82,2011,2011-06-05,NA,11,8,24,1,13,15,"C","00105436","07",795,55,NA,2,"Charter",33,"2C",113910,"11391","113","91","113-91",6,79.5,11.5244626193897,9.93935828841346,9.93935828841346,13.2193465235899
"555","ELFIN_COVE","200","G",82,2011,2011-06-05,NA,11,8,24,1,13,15,"C","00105436","08",810,55,NA,2,"Charter",33,"2C",113910,"11391","113","91","113-91",6,81,12.2439810253286,10.5599122758681,10.5599122758681,14.0446833269046
"556","ELFIN_COVE","200","G",82,2011,2011-06-06,NA,12,9,24,1,12,15,"A","00105438","01",940,53,NA,2,"Charter",21,"2C",114211,"11421","114","21","114-21",6,94,19.8319506194401,17.1042129489918,17.1042129489918,22.7486032221592
"557","ELFIN_COVE","200","G",82,2011,2011-06-06,NA,12,9,24,1,11,15,"A","00105438","02",725,53,NA,1,"Private",11,"2C",114211,"11421","114","21","114-21",6,72.5,8.54921675080914,7.37333541510483,7.37333541510483,9.80653610208943
"558","ELFIN_COVE","200","G",82,2011,2011-06-06,NA,12,9,24,1,11,15,"A","00105438","03",680,53,NA,1,"Private",11,"2C",114211,"11421","114","21","114-21",6,68,6.94640441261685,5.99097802244174,5.99097802244174,7.96800076984751
"559","ELFIN_COVE","200","G",82,2011,2011-06-06,NA,12,9,24,1,11,15,"A","00105438","04",625,53,NA,1,"Private",11,"2C",114211,"11421","114","21","114-21",6,62.5,5.2854557703288,4.55848054298624,4.55848054298624,6.06277912217171
"560","ELFIN_COVE","200","G",82,2011,2011-06-06,NA,12,9,24,1,11,15,"A","00105438","05",685,53,NA,1,"Private",11,"2C",114211,"11421","114","21","114-21",6,68.5,7.11325926752169,6.13488322998436,6.13488322998436,8.1593946958792
"561","ELFIN_COVE","200","G",82,2011,2011-06-06,NA,12,9,24,1,13,15,"A","00105438","06",860,53,NA,2,"Charter",32,"2C",114211,"11421","114","21","114-21",6,86,14.8664121475711,12.8216474535934,12.8216474535934,17.0527911132793
"562","ELFIN_COVE","200","G",82,2011,2011-06-06,NA,12,9,24,1,13,15,"A","00105438","07",820,53,NA,2,"Charter",32,"2C",114211,"11421","114","21","114-21",6,82,12.7405468281241,10.9881791366113,10.9881791366113,14.614278251693
"563","ELFIN_COVE","200","G",82,2011,2011-06-06,NA,12,9,24,1,13,15,"A","00105438","08",725,53,NA,2,"Charter",32,"2C",114211,"11421","114","21","114-21",6,72.5,8.54921675080914,7.37333541510483,7.37333541510483,9.80653610208943
"564","ELFIN_COVE","200","G",82,2011,2011-06-06,NA,12,9,24,1,13,15,"A","00105438","09",885,53,NA,2,"Charter",33,"2C",114211,"11421","114","21","114-21",6,88.5,16.3127576363339,14.0690588511069,14.0690588511069,18.7118482719722
"565","ELFIN_COVE","200","G",82,2011,2011-06-06,NA,12,9,24,1,13,15,"A","00105438","10",830,53,NA,2,"Charter",33,"2C",114211,"11421","114","21","114-21",6,83,13.2508642867348,11.4283062149386,11.4283062149386,15.1996472658684
"566","ELFIN_COVE","200","G",82,2011,2011-06-06,NA,12,9,24,1,13,15,"A","00105438","11",970,53,NA,2,"Charter",33,"2C",114211,"11421","114","21","114-21",6,97,21.9569294148405,18.9369166767327,18.9369166767327,25.1860991800545
"567","ELFIN_COVE","200","G",82,2011,2011-06-06,NA,12,9,24,1,13,15,"A","00105438","12",860,53,NA,2,"Charter",33,"2C",114211,"11421","114","21","114-21",6,86,14.8664121475711,12.8216474535934,12.8216474535934,17.0527911132793
"568","ELFIN_COVE","200","G",82,2011,2011-06-06,NA,12,9,24,1,13,15,"A","00105438","13",965,53,NA,2,"Charter",33,"2C",114211,"11421","114","21","114-21",6,96.5,21.592338598755,18.6224726224267,18.6224726224267,24.7678885878275
