"","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGE","AGEERR","SEX","LENGTH","OBSWT","STATAREA","LITHO","USER","PORT","CAS","NETWT","RNDWT"
"1568",NA,2006,7,7,36,26,NA,NA,"","F",82,NA,515937,NA,"HomCPort","Homer",0,11,14.6
"1569",NA,2006,7,7,36,27,NA,NA,"","F",78,NA,515937,NA,"HomCPort","Homer",0,9.3,12.4
"1570",NA,2006,7,7,36,28,NA,19,"","M",90,NA,515937,NA,"HomCPort","Homer",0,14.9,19.8
"1571",NA,2006,7,7,36,29,NA,NA,"","F",132,NA,525931,NA,"HomCPort","Homer",0,51.4,68.3
"1572",NA,2006,7,7,36,30,NA,8,"","F",83,NA,525931,NA,"HomCPort","Homer",0,11.4,15.2
"1573",NA,2006,7,7,37,1,NA,NA,"","F",84,NA,525931,NA,"HomCPort","Homer",0,11.9,15.8
"1574",NA,2006,7,7,37,2,NA,NA,"","F",79,NA,525931,NA,"HomCPort","Homer",0,9.7,13
"1575",NA,2006,7,7,37,3,NA,NA,"","F",78,NA,525931,NA,"HomCPort","Homer",0,9.3,12.4
"1576",NA,2006,7,7,37,4,NA,NA,"","F",72,NA,525931,NA,"HomCPort","Homer",0,7.2,9.6
"1577",NA,2006,7,7,37,5,NA,NA,"","M",85,NA,525931,NA,"HomCPort","Homer",0,12.3,16.4
"1578",NA,2006,7,7,37,6,NA,NA,"","M",74,NA,525931,NA,"HomCPort","Homer",0,7.9,10.5
"1579",NA,2006,7,7,37,7,NA,10,"","F",92,NA,525931,NA,"HomCPort","Homer",0,16,21.2
"1580",NA,2006,7,7,37,8,NA,NA,"","F",96,NA,525931,NA,"HomCPort","Homer",0,18.3,24.4
"1581",NA,2006,7,7,37,9,NA,NA,"","M",79,NA,525931,NA,"HomCPort","Homer",0,9.7,13
"1582",NA,2006,7,7,37,10,NA,12,"","F",92,NA,525931,NA,"HomCPort","Homer",0,16,21.2
"1583",NA,2006,7,7,37,11,NA,10,"","F",80,NA,525931,NA,"HomCPort","Homer",0,10.1,13.5
"1584",NA,2006,7,7,37,12,NA,12,"","F",80,NA,525931,NA,"HomCPort","Homer",0,10.1,13.5
"1585",NA,2006,7,7,37,13,NA,NA,"","F",99,NA,515907,NA,"Private","Homer",0,20.2,26.9
"1586",NA,2006,7,7,37,14,NA,8,"","F",92,NA,515907,NA,"Private","Homer",0,16,21.2
"1587",NA,2006,7,7,37,15,NA,NA,"","F",94,NA,515907,NA,"Private","Homer",0,17.1,22.7
"1588",NA,2006,7,7,37,16,NA,NA,"","F",91,NA,515907,NA,"Private","Homer",0,15.4,20.5
"1589",NA,2006,7,7,37,17,NA,NA,"","F",86,NA,515907,NA,"Private","Homer",0,12.8,17.1
"1590",NA,2006,7,7,37,18,NA,15,"","F",105,NA,515907,NA,"Private","Homer",0,24.5,32.6
"1591",NA,2006,7,7,37,19,NA,8,"","F",91,NA,515932,NA,"Private","Homer",0,15.4,20.5
"1592",NA,2006,7,7,37,20,NA,NA,"","F",93,NA,515932,NA,"Private","Homer",0,16.5,22
"1593",NA,2006,7,7,37,21,NA,7,"","F",87,NA,515932,NA,"Private","Homer",0,13.3,17.7
"1594",NA,2006,7,7,37,22,NA,NA,"","F",101,NA,515935,NA,"Private","Homer",0,21.6,28.7
"1595",NA,2006,7,7,37,23,NA,5,"","F",53,NA,515936,NA,"Private","Homer",0,2.7,3.6
"1596",NA,2006,7,7,37,24,NA,NA,"","F",81,NA,515936,NA,"Private","Homer",0,10.6,14
"1597",NA,2006,7,7,37,25,NA,NA,"","F",93,NA,515936,NA,"Private","Homer",0,16.5,22
"1598",NA,2006,7,7,37,26,NA,NA,"","F",74,NA,515936,NA,"Private","Homer",0,7.9,10.5
"1599",NA,2006,7,7,37,27,NA,NA,"","F",82,NA,515936,NA,"Private","Homer",0,11,14.6
"1600",NA,2006,7,7,37,28,NA,7,"","F",87,NA,515936,NA,"Private","Homer",0,13.3,17.7
"1601",NA,2006,7,7,37,29,NA,12,"","M",74,NA,525902,NA,"Private","Homer",0,7.9,10.5
"1602",NA,2006,7,7,37,30,NA,NA,"","F",79,NA,525902,NA,"Private","Homer",0,9.7,13
"1603",NA,2006,7,7,38,1,NA,NA,"","M",73,NA,525902,NA,"Private","Homer",0,7.5,10
"1604",NA,2006,7,7,38,2,NA,NA,"","F",79,NA,525902,NA,"Private","Homer",0,9.7,13
"1605",NA,2006,7,7,38,3,NA,NA,"","F",83,NA,525902,NA,"Private","Homer",0,11.4,15.2
"1606",NA,2006,7,9,39,1,NA,10,"","F",88,NA,515903,NA,"Private","Homer",0,13.8,18.4
"1607",NA,2006,7,9,39,2,NA,NA,"","F",92,NA,515903,NA,"Private","Homer",0,16,21.2
"1608",NA,2006,7,9,39,3,NA,NA,"","M",88,NA,515903,NA,"Private","Homer",0,13.8,18.4
"1609",NA,2006,7,9,39,4,NA,NA,"","F",79,NA,515903,NA,"Private","Homer",0,9.7,13
"1610",NA,2006,7,9,39,5,NA,NA,"","F",80,NA,515903,NA,"Private","Homer",0,10.1,13.5
"1611",NA,2006,7,9,39,6,NA,NA,"","F",101,NA,515903,NA,"Private","Homer",0,21.6,28.7
"1612",NA,2006,7,9,39,7,NA,9,"","F",82,NA,515903,NA,"Private","Homer",0,11,14.6
"1613",NA,2006,7,9,39,8,NA,NA,"","F",95,NA,515903,NA,"Private","Homer",0,17.7,23.5
"1614",NA,2006,7,9,39,9,NA,NA,"","F",99,NA,515903,NA,"Private","Homer",0,20.2,26.9
"1615",NA,2006,7,9,39,10,NA,NA,"","F",87,NA,515903,NA,"Private","Homer",0,13.3,17.7
"1616",NA,2006,7,9,39,11,NA,NA,"","F",85,NA,515903,NA,"Private","Homer",0,12.3,16.4
"1617",NA,2006,7,9,39,12,NA,11,"","F",89,NA,515903,NA,"Private","Homer",0,14.3,19.1
"1618",NA,2006,7,9,39,13,NA,11,"","F",84,NA,515903,NA,"Private","Homer",0,11.9,15.8
"1619",NA,2006,7,9,39,14,NA,11,"","",NA,NA,515908,NA,"Private","Homer",0,NA,NA
"1620",NA,2006,7,9,39,15,NA,NA,"","F",66,NA,515908,NA,"Private","Homer",0,5.4,7.2
"1621",NA,2006,7,9,39,16,NA,7,"","F",76,NA,515908,NA,"Private","Homer",0,8.6,11.4
"1622",NA,2006,7,9,39,17,NA,NA,"","F",93,NA,515908,NA,"Private","Homer",0,16.5,22
"1623",NA,2006,7,9,39,18,NA,NA,"","M",75,NA,515908,NA,"Private","Homer",0,8.2,10.9
"1624",NA,2006,7,9,39,19,NA,9,"","F",90,NA,515908,NA,"Private","Homer",0,14.9,19.8
"1625",NA,2006,7,9,39,20,NA,NA,"","F",94,NA,515936,NA,"Private","Homer",0,17.1,22.7
"1626",NA,2006,7,9,39,21,NA,NA,"","F",78,NA,515936,NA,"Private","Homer",0,9.3,12.4
"1627",NA,2006,7,9,39,22,NA,NA,"","F",82,NA,515936,NA,"Private","Homer",0,11,14.6
"1628",NA,2006,7,9,39,23,NA,NA,"","F",74,NA,515936,NA,"Private","Homer",0,7.9,10.5
"1629",NA,2006,7,9,39,24,NA,NA,"","F",152,NA,515907,NA,"HomCPort","Homer",0,81.2,107.9
"1630",NA,2006,7,9,39,25,NA,NA,"","F",95,NA,515907,NA,"HomCPort","Homer",0,17.7,23.5
"1631",NA,2006,7,9,39,26,NA,NA,"","F",89,NA,515907,NA,"HomCPort","Homer",0,14.3,19.1
"1632",NA,2006,7,9,39,27,NA,18,"","M",87,NA,515907,NA,"HomCPort","Homer",0,13.3,17.7
"1633",NA,2006,7,9,39,28,NA,13,"","F",124,NA,515907,NA,"HomCPort","Homer",0,42,55.8
"1634",NA,2006,7,9,39,29,NA,NA,"","F",89,NA,515907,NA,"HomCPort","Homer",0,14.3,19.1
"1635",NA,2006,7,9,39,30,NA,NA,"","F",90,NA,515907,NA,"HomCPort","Homer",0,14.9,19.8
"1636",NA,2006,7,9,40,1,NA,10,"","F",84,NA,515907,NA,"HomCPort","Homer",0,11.9,15.8
"1637",NA,2006,7,9,40,2,NA,11,"","M",80,NA,515907,NA,"HomCPort","Homer",0,10.1,13.5
"1638",NA,2006,7,9,40,3,NA,NA,"","M",85,NA,515907,NA,"HomCPort","Homer",0,12.3,16.4
"1639",NA,2006,7,9,40,4,NA,NA,"","F",97,NA,525931,NA,"HomCPort","Homer",0,18.9,25.2
"1640",NA,2006,7,9,40,5,NA,11,"","F",93,NA,525931,NA,"HomCPort","Homer",0,16.5,22
"1641",NA,2006,7,9,40,6,NA,NA,"","F",88,NA,525931,NA,"HomCPort","Homer",0,13.8,18.4
"1642",NA,2006,7,9,40,7,NA,9,"","F",91,NA,525931,NA,"HomCPort","Homer",0,15.4,20.5
"1643",NA,2006,7,9,40,8,NA,NA,"","F",89,NA,525931,NA,"HomCPort","Homer",0,14.3,19.1
"1644",NA,2006,7,9,40,9,NA,9,"","F",93,NA,525931,NA,"HomCPort","Homer",0,16.5,22
"1645",NA,2006,7,9,40,10,NA,16,"","M",91,NA,525931,NA,"HomCPort","Homer",0,15.4,20.5
"1646",NA,2006,7,9,40,11,NA,NA,"","F",111,NA,525931,NA,"HomCPort","Homer",0,29.3,39
"1647",NA,2006,7,9,40,12,NA,NA,"","M",77,NA,525931,NA,"HomCPort","Homer",0,9,11.9
"1648",NA,2006,7,9,40,13,NA,NA,"","F",86,NA,525931,NA,"HomCPort","Homer",0,12.8,17.1
"1649",NA,2006,7,9,40,14,NA,NA,"","F",80,NA,525931,NA,"HomCPort","Homer",0,10.1,13.5
"1650",NA,2006,7,9,40,15,NA,NA,"","F",76,NA,525931,NA,"HomCPort","Homer",0,8.6,11.4
"1651",NA,2006,7,9,40,16,NA,NA,"","M",85,NA,525931,NA,"HomCPort","Homer",0,12.3,16.4
"1652",NA,2006,7,9,40,17,NA,NA,"","F",78,NA,525931,NA,"HomCPort","Homer",0,9.3,12.4
"1653",NA,2006,7,10,41,1,NA,7,"","F",89,NA,515935,NA,"Private","Homer",0,14.3,19.1
"1654",NA,2006,7,10,41,2,NA,7,"","F",91,NA,515935,NA,"Private","Homer",0,15.4,20.5
"1655",NA,2006,7,10,41,3,NA,NA,"","F",87,NA,515935,NA,"Private","Homer",0,13.3,17.7
"1656",NA,2006,7,10,41,4,NA,NA,"","F",60,NA,515935,NA,"Private","Homer",0,4,5.3
"1657",NA,2006,7,10,41,5,NA,8,"","F",97,NA,515935,NA,"Private","Homer",0,18.9,25.2
"1658",NA,2006,7,10,41,6,NA,NA,"","F",89,NA,515936,NA,"Private","Homer",0,14.3,19.1
"1659",NA,2006,7,10,41,7,NA,NA,"","M",72,NA,525931,NA,"Private","Homer",0,7.2,9.6
"1660",NA,2006,7,10,41,8,NA,NA,"","M",70,NA,525931,NA,"Private","Homer",0,6.6,8.8
"1661",NA,2006,7,10,41,9,NA,NA,"","F",83,NA,525931,NA,"Private","Homer",0,11.4,15.2
"1662",NA,2006,7,10,41,10,NA,NA,"","F",85,NA,525931,NA,"Private","Homer",0,12.3,16.4
"1663",NA,2006,7,10,41,11,NA,8,"","F",86,NA,525931,NA,"Private","Homer",0,12.8,17.1
"1664",NA,2006,7,10,41,12,NA,NA,"","F",96,NA,525931,NA,"Private","Homer",0,18.3,24.4
"1665",NA,2006,7,10,41,13,NA,NA,"","F",84,NA,525931,NA,"Private","Homer",0,11.9,15.8
"1666",NA,2006,7,10,41,14,NA,NA,"","F",89,NA,525931,NA,"Private","Homer",0,14.3,19.1
"1667",NA,2006,7,10,41,15,NA,NA,"","M",65,NA,525931,NA,"Private","Homer",0,5.2,6.9
"1668",NA,2006,7,10,41,16,NA,NA,"","F",74,NA,525931,NA,"Private","Homer",0,7.9,10.5
"1669",NA,2006,7,10,41,17,NA,NA,"","F",77,NA,525931,NA,"Private","Homer",0,9,11.9
"1670",NA,2006,7,10,41,18,NA,NA,"","F",97,NA,525931,NA,"Private","Homer",0,18.9,25.2
"1671",NA,2006,7,10,41,19,NA,NA,"","F",86,NA,525931,NA,"Private","Homer",0,12.8,17.1
"1672",NA,2006,7,10,41,20,NA,NA,"","M",73,NA,525931,NA,"Private","Homer",0,7.5,10
"1673",NA,2006,7,10,41,21,NA,NA,"","F",125,NA,525931,NA,"Private","Homer",0,43.1,57.3
"1674",NA,2006,7,10,41,22,NA,NA,"","F",91,NA,525931,NA,"Private","Homer",0,15.4,20.5
"1675",NA,2006,7,10,41,23,NA,NA,"I","F",84,NA,525931,NA,"Private","Homer",0,11.9,15.8
"1676",NA,2006,7,10,41,24,NA,NA,"","F",74,NA,525931,NA,"Private","Homer",0,7.9,10.5
"1677",NA,2006,7,10,41,25,NA,NA,"","F",78,NA,525931,NA,"Private","Homer",0,9.3,12.4
"1678",NA,2006,7,10,41,26,NA,NA,"","M",81,NA,525931,NA,"Private","Homer",0,10.6,14
"1679",NA,2006,7,10,41,27,NA,8,"","F",79,NA,525931,NA,"Private","Homer",0,9.7,13
"1680",NA,2006,7,10,41,28,NA,7,"","F",78,NA,525931,NA,"Private","Homer",0,9.3,12.4
"1681",NA,2006,7,13,42,1,NA,NA,"","F",117,NA,525931,NA,"HomCSea","Homer",1,34.8,46.2
"1682",NA,2006,7,13,42,2,NA,9,"","F",92,NA,525931,NA,"HomCSea","Homer",1,16,21.2
"1683",NA,2006,7,13,42,3,NA,NA,"","F",87,NA,525931,NA,"HomCSea","Homer",1,13.3,17.7
"1684",NA,2006,7,13,42,4,NA,NA,"","F",88,NA,525931,NA,"HomCSea","Homer",1,13.8,18.4
"1685",NA,2006,7,13,42,5,NA,9,"","F",83,NA,525931,NA,"HomCSea","Homer",1,11.4,15.2
"1686",NA,2006,7,13,42,6,NA,7,"","M",73,NA,525931,NA,"HomCSea","Homer",1,7.5,10
"1687",NA,2006,7,13,42,7,NA,NA,"","F",75,NA,525931,NA,"HomCSea","Homer",1,8.2,10.9
"1688",NA,2006,7,13,42,8,NA,NA,"","",NA,NA,525931,NA,"HomCSea","Homer",1,NA,NA
"1689",NA,2006,7,13,43,1,NA,NA,"","F",104,NA,515908,NA,"Private","Homer",0,23.7,31.6
"1690",NA,2006,7,13,43,2,NA,7,"","F",80,NA,515931,NA,"Private","Homer",0,10.1,13.5
"1691",NA,2006,7,13,43,3,NA,NA,"","M",76,NA,525931,NA,"Private","Homer",0,8.6,11.4
"1692",NA,2006,7,13,43,4,NA,9,"","F",78,NA,525931,NA,"Private","Homer",0,9.3,12.4
"1693",NA,2006,7,13,43,5,NA,8,"","F",86,NA,525931,NA,"Private","Homer",0,12.8,17.1
"1694",NA,2006,7,13,43,6,NA,NA,"","F",69,NA,525931,NA,"Private","Homer",0,6.3,8.4
"1695",NA,2006,7,13,43,7,NA,NA,"","M",76,NA,525931,NA,"Private","Homer",0,8.6,11.4
"1696",NA,2006,7,13,43,8,NA,NA,"","F",74,NA,525931,NA,"Private","Homer",0,7.9,10.5
"1697",NA,2006,7,13,43,9,NA,NA,"","M",77,NA,525902,NA,"HomCPort","Homer",0,9,11.9
"1698",NA,2006,7,13,43,10,NA,NA,"","F",91,NA,525902,NA,"HomCPort","Homer",0,15.4,20.5
"1699",NA,2006,7,13,43,11,NA,NA,"","F",84,NA,525902,NA,"HomCPort","Homer",0,11.9,15.8
"1700",NA,2006,7,13,43,12,NA,NA,"","F",72,NA,525902,NA,"HomCPort","Homer",0,7.2,9.6
"1701",NA,2006,7,13,43,13,NA,NA,"","F",71,NA,525902,NA,"HomCPort","Homer",0,6.9,9.2
"1702",NA,2006,7,13,43,14,NA,NA,"","M",73,NA,525902,NA,"HomCPort","Homer",0,7.5,10
"1703",NA,2006,7,13,43,15,NA,NA,"","M",76,NA,525902,NA,"HomCPort","Homer",0,8.6,11.4
"1704",NA,2006,7,13,43,16,NA,NA,"","M",56,NA,525902,NA,"HomCPort","Homer",0,3.2,4.2
"1705",NA,2006,7,13,43,17,NA,NA,"","F",60,NA,525902,NA,"HomCPort","Homer",0,4,5.3
"1706",NA,2006,7,16,44,1,NA,NA,"","M",68,NA,525901,NA,"Private","Homer",0,6,8
"1707",NA,2006,7,16,44,2,NA,NA,"","F",100,NA,525901,NA,"Private","Homer",0,20.9,27.8
"1708",NA,2006,7,16,44,3,NA,NA,"","M",99,NA,525901,NA,"Private","Homer",0,20.2,26.9
"1709",NA,2006,7,16,44,4,NA,8,"","F",76,NA,525901,NA,"Private","Homer",0,8.6,11.4
"1710",NA,2006,7,16,44,5,NA,10,"","M",73,NA,525901,NA,"Private","Homer",0,7.5,10
"1711",NA,2006,7,16,44,6,NA,7,"","F",76,NA,525901,NA,"Private","Homer",0,8.6,11.4
"1712",NA,2006,7,16,44,7,NA,7,"","F",72,NA,525901,NA,"Private","Homer",0,7.2,9.6
"1713",NA,2006,7,16,44,8,NA,10,"","M",72,NA,525901,NA,"Private","Homer",0,7.2,9.6
"1714",NA,2006,7,16,44,9,NA,7,"","F",75,NA,525901,NA,"Private","Homer",0,8.2,10.9
"1715",NA,2006,7,16,44,10,NA,NA,"","F",73,NA,525901,NA,"Private","Homer",0,7.5,10
"1716",NA,2006,7,16,44,11,NA,12,"","F",100,NA,525902,NA,"Private","Homer",0,20.9,27.8
"1717",NA,2006,7,16,44,12,NA,NA,"","F",105,NA,525902,NA,"Private","Homer",0,24.5,32.6
"1718",NA,2006,7,16,44,13,NA,NA,"","F",98,NA,525902,NA,"Private","Homer",0,19.6,26
"1719",NA,2006,7,16,44,14,NA,NA,"","F",90,NA,525902,NA,"Private","Homer",0,14.9,19.8
"1720",NA,2006,7,16,44,15,NA,NA,"","M",77,NA,525902,NA,"Private","Homer",0,9,11.9
"1721",NA,2006,7,16,44,16,NA,NA,"","M",71,NA,525902,NA,"Private","Homer",0,6.9,9.2
"1722",NA,2006,7,16,44,17,NA,NA,"","F",64,NA,525902,NA,"Private","Homer",0,4.9,6.5
"1723",NA,2006,7,16,44,18,NA,7,"","F",72,NA,525902,NA,"Private","Homer",0,7.2,9.6
"1724",NA,2006,7,16,44,19,NA,8,"","M",67,NA,525902,NA,"Private","Homer",0,5.7,7.6
"1725",NA,2006,7,16,44,20,NA,9,"","F",70,NA,525902,NA,"Private","Homer",0,6.6,8.8
"1726",NA,2006,7,16,44,21,NA,NA,"","F",92,NA,515936,NA,"HomCPort","Homer",0,16,21.2
"1727",NA,2006,7,16,44,22,NA,NA,"","F",77,NA,515936,NA,"HomCPort","Homer",0,9,11.9
"1728",NA,2006,7,16,44,23,NA,NA,"","F",76,NA,515936,NA,"HomCPort","Homer",0,8.6,11.4
"1729",NA,2006,7,16,44,24,NA,NA,"","F",92,NA,515936,NA,"HomCPort","Homer",0,16,21.2
"1730",NA,2006,7,16,44,25,NA,NA,"","F",89,NA,515936,NA,"HomCPort","Homer",0,14.3,19.1
"1731",NA,2006,7,16,44,26,NA,NA,"","F",94,NA,515936,NA,"HomCPort","Homer",0,17.1,22.7
"1732",NA,2006,7,16,44,27,NA,NA,"","M",81,NA,515936,NA,"HomCPort","Homer",0,10.6,14
"1733",NA,2006,7,16,44,28,NA,7,"","F",81,NA,515936,NA,"HomCPort","Homer",0,10.6,14
"1734",NA,2006,7,16,44,29,NA,NA,"","M",73,NA,515936,NA,"HomCPort","Homer",0,7.5,10
"1735",NA,2006,7,16,44,30,NA,NA,"","F",77,NA,515936,NA,"HomCPort","Homer",0,9,11.9
"1736",NA,2006,7,16,45,1,NA,NA,"","F",72,NA,515936,NA,"HomCPort","Homer",0,7.2,9.6
"1737",NA,2006,7,16,45,2,NA,8,"","F",89,NA,515936,NA,"HomCPort","Homer",0,14.3,19.1
"1738",NA,2006,7,16,45,3,NA,NA,"","F",81,NA,515936,NA,"HomCPort","Homer",0,10.6,14
"1739",NA,2006,7,17,46,1,NA,NA,"","F",115,NA,525902,NA,"HomCPort","Homer",0,32.9,43.7
"1740",NA,2006,7,17,46,2,NA,NA,"","F",104,NA,525902,NA,"Private","Homer",0,23.7,31.6
"1741",NA,2006,7,17,46,3,NA,NA,"","F",127,NA,525902,NA,"Private","Homer",0,45.3,60.3
"1742",NA,2006,7,17,46,4,NA,NA,"","F",111,NA,525902,NA,"Private","Homer",0,29.3,39
"1743",NA,2006,7,17,46,5,NA,11,"","F",116,NA,525902,NA,"Private","Homer",0,33.8,45
"1744",NA,2006,7,17,46,6,NA,20,"","M",92,NA,525902,NA,"Private","Homer",0,16,21.2
"1745",NA,2006,7,17,46,7,NA,NA,"","F",115,NA,525902,NA,"Private","Homer",0,32.9,43.7
"1746",NA,2006,7,17,46,8,NA,NA,"","M",91,NA,525902,NA,"Private","Homer",0,15.4,20.5
"1747",NA,2006,7,17,46,9,NA,NA,"","F",114,NA,525902,NA,"Private","Homer",0,32,42.5
"1748",NA,2006,7,17,46,10,NA,13,"","F",130,NA,525902,NA,"Private","Homer",0,48.9,65
"1749",NA,2006,7,17,46,11,NA,10,"","F",85,NA,525902,NA,"Private","Homer",0,12.3,16.4
"1750",NA,2006,7,17,46,12,NA,NA,"","F",89,NA,525902,NA,"Private","Homer",0,14.3,19.1
"1751",NA,2006,7,17,46,13,NA,NA,"","F",113,NA,525902,NA,"Private","Homer",0,31.1,41.3
"1752",NA,2006,7,17,46,14,NA,NA,"","M",86,NA,525902,NA,"Private","Homer",0,12.8,17.1
"1753",NA,2006,7,17,46,15,NA,NA,"","M",80,NA,525902,NA,"Private","Homer",0,10.1,13.5
"1754",NA,2006,7,17,46,16,NA,NA,"","M",82,NA,525902,NA,"Private","Homer",0,11,14.6
"1755",NA,2006,7,17,46,17,NA,NA,"","F",75,NA,525902,NA,"Private","Homer",0,8.2,10.9
"1756",NA,2006,7,17,46,18,NA,NA,"","F",99,NA,525902,NA,"Private","Homer",0,20.2,26.9
"1757",NA,2006,7,17,46,19,NA,12,"","F",111,NA,525902,NA,"Private","Homer",0,29.3,39
"1758",NA,2006,7,17,46,20,NA,12,"","F",113,NA,525902,NA,"Private","Homer",0,31.1,41.3
"1759",NA,2006,7,17,46,21,NA,NA,"","F",84,NA,525902,NA,"Private","Homer",0,11.9,15.8
"1760",NA,2006,7,17,46,22,NA,NA,"","F",103,NA,525902,NA,"Private","Homer",0,23,30.6
"1761",NA,2006,7,17,46,23,NA,NA,"","F",203,NA,525902,NA,"HomCPort","Homer",0,207.2,275.6
"1762",NA,2006,7,17,46,24,NA,NA,"","F",83,NA,525902,NA,"HomCPort","Homer",0,11.4,15.2
"1763",NA,2006,7,17,46,25,NA,NA,"","M",82,NA,525902,NA,"HomCPort","Homer",0,11,14.6
"1764",NA,2006,7,17,46,26,NA,NA,"","F",120,NA,525902,NA,"HomCPort","Homer",0,37.7,50.2
"1765",NA,2006,7,17,46,27,NA,NA,"","F",123,NA,525902,NA,"HomCPort","Homer",0,40.9,54.4
"1766",NA,2006,7,17,46,28,NA,NA,"","F",118,NA,525902,NA,"HomCPort","Homer",0,35.7,47.5
"1767",NA,2006,7,17,46,29,NA,NA,"","M",92,NA,525902,NA,"HomCPort","Homer",0,16,21.2
"1768",NA,2006,7,17,46,30,NA,10,"","F",91,NA,525902,NA,"HomCPort","Homer",0,15.4,20.5
"1769",NA,2006,7,17,47,1,NA,NA,"","F",87,NA,525902,NA,"HomCPort","Homer",0,13.3,17.7
"1770",NA,2006,7,17,47,2,NA,NA,"","F",88,NA,525902,NA,"HomCPort","Homer",0,13.8,18.4
"1771",NA,2006,7,17,47,3,NA,8,"","F",90,NA,525902,NA,"HomCPort","Homer",0,14.9,19.8
"1772",NA,2006,7,17,47,4,NA,NA,"","F",121,NA,525902,NA,"HomCPort","Homer",0,38.8,51.6
"1773",NA,2006,7,17,47,5,NA,NA,"","F",111,NA,525902,NA,"HomCPort","Homer",0,29.3,39
"1774",NA,2006,7,17,47,6,NA,NA,"","F",94,NA,525931,NA,"HomCPort","Homer",0,17.1,22.7
"1775",NA,2006,7,17,47,7,NA,11,"","F",100,NA,525931,NA,"HomCPort","Homer",0,20.9,27.8
"1776",NA,2006,7,17,47,8,NA,NA,"","F",105,NA,525931,NA,"HomCPort","Homer",0,24.5,32.6
"1777",NA,2006,7,17,47,9,NA,NA,"","F",95,NA,525931,NA,"HomCPort","Homer",0,17.7,23.5
"1778",NA,2006,7,17,47,10,NA,NA,"","M",96,NA,525931,NA,"HomCPort","Homer",0,18.3,24.4
"1779",NA,2006,7,17,47,11,NA,NA,"","F",90,NA,525931,NA,"HomCPort","Homer",0,14.9,19.8
"1780",NA,2006,7,17,47,12,NA,NA,"","F",151,NA,525931,NA,"HomCPort","Homer",0,79.4,105.7
"1781",NA,2006,7,17,47,13,NA,NA,"","F",109,NA,525931,NA,"HomCPort","Homer",0,27.6,36.8
"1782",NA,2006,7,17,47,14,NA,11,"","F",97,NA,525931,NA,"HomCPort","Homer",0,18.9,25.2
"1783",NA,2006,7,17,47,15,NA,NA,"","F",122,NA,525931,NA,"HomCPort","Homer",0,39.8,52.9
"1784",NA,2006,7,17,47,16,NA,13,"","F",114,NA,525931,NA,"HomCPort","Homer",0,32,42.5
"1785",NA,2006,7,17,47,17,NA,NA,"","F",96,NA,525931,NA,"HomCPort","Homer",0,18.3,24.4
"1786",NA,2006,7,17,47,18,NA,NA,"","F",117,NA,525931,NA,"HomCPort","Homer",0,34.8,46.2
"1787",NA,2006,7,17,47,19,NA,11,"","F",119,NA,525931,NA,"HomCPort","Homer",0,36.7,48.8
"1788",NA,2006,7,18,48,1,NA,NA,"","F",104,NA,525902,NA,"HomCSea","Homer",1,23.7,31.6
"1789",NA,2006,7,18,48,2,NA,NA,"","M",79,NA,525902,NA,"HomCSea","Homer",1,9.7,13
"1790",NA,2006,7,18,48,3,NA,11,"","M",93,NA,525902,NA,"HomCSea","Homer",1,16.5,22
"1791",NA,2006,7,18,48,4,NA,NA,"","F",80,NA,525902,NA,"HomCSea","Homer",1,10.1,13.5
"1792",NA,2006,7,18,48,5,NA,14,"","F",87,NA,525902,NA,"HomCSea","Homer",1,13.3,17.7
"1793",NA,2006,7,18,48,6,NA,NA,"","F",94,NA,525902,NA,"HomCSea","Homer",1,17.1,22.7
"1794",NA,2006,7,18,48,7,NA,14,"","F",88,NA,525902,NA,"HomCSea","Homer",1,13.8,18.4
"1795",NA,2006,7,18,48,8,NA,NA,"","F",72,NA,525902,NA,"HomCSea","Homer",1,7.2,9.6
"1796",NA,2006,7,18,48,9,NA,12,"","M",78,NA,525902,NA,"HomCSea","Homer",1,9.3,12.4
"1797",NA,2006,7,18,48,10,NA,11,"","M",80,NA,525902,NA,"HomCSea","Homer",1,10.1,13.5
"1798",NA,2006,7,18,48,11,NA,NA,"","F",79,NA,525902,NA,"HomCSea","Homer",1,9.7,13
"1799",NA,2006,7,18,48,12,NA,NA,"","F",84,NA,525902,NA,"HomCSea","Homer",1,11.9,15.8
"1800",NA,2006,7,18,48,13,NA,20,"","F",84,NA,525902,NA,"HomCSea","Homer",1,11.9,15.8
"1801",NA,2006,7,18,48,14,NA,8,"","F",81,NA,525902,NA,"HomCSea","Homer",1,10.6,14
"1802",NA,2006,7,18,48,15,NA,NA,"","F",91,NA,525902,NA,"HomCSea","Homer",1,15.4,20.5
"1803",NA,2006,7,18,48,16,NA,11,"","M",82,NA,525902,NA,"HomCSea","Homer",1,11,14.6
"1804",NA,2006,7,18,48,17,NA,NA,"","F",89,NA,525902,NA,"HomCSea","Homer",1,14.3,19.1
"1805",NA,2006,7,18,48,18,NA,NA,"","F",91,NA,525902,NA,"HomCSea","Homer",1,15.4,20.5
"1806",NA,2006,7,18,48,19,NA,13,"","F",92,NA,525902,NA,"HomCSea","Homer",1,16,21.2
"1807",NA,2006,7,18,48,20,NA,NA,"","F",93,NA,525902,NA,"HomCSea","Homer",1,16.5,22
"1808",NA,2006,7,18,48,21,NA,18,"","F",94,NA,525902,NA,"HomCSea","Homer",1,17.1,22.7
