"","SUB","YEAR","MONTH","DAY","PAGE","AGECONF","LINE","AGE","AGEERR","SEX","LENGTH","OBSWT","STATAREA","USER","PORT","CAS","NETWT","RNDWT"
"1899",1,2000,8,28,50,NA,5,10,"","F",85,NA,515931,"Charter","CCI",0,12.3,16.4
"1900",1,2000,8,28,50,NA,6,9,"","F",86,NA,515931,"Charter","CCI",0,12.8,17.1
"1901",1,2000,8,28,50,NA,7,NA,"","F",88,NA,515931,"Charter","CCI",0,13.8,18.4
"1902",1,2000,8,28,50,NA,8,12,"","F",91,NA,515931,"Charter","CCI",0,15.4,20.5
"1903",1,2000,8,28,50,NA,9,12,"","F",92,NA,515931,"Charter","CCI",0,16,21.2
"1904",1,2000,8,28,50,NA,10,9,"","F",93,NA,515931,"Charter","CCI",0,16.5,22
"1905",1,2000,8,28,50,NA,11,NA,"","F",94,NA,515931,"Charter","CCI",0,17.1,22.7
"1906",1,2000,8,28,50,NA,12,11,"","F",102,NA,515931,"Charter","CCI",0,22.3,29.6
"1907",1,2000,8,28,50,NA,13,9,"","M",77,NA,515931,"Charter","CCI",0,9,11.9
"1908",1,2000,8,28,50,NA,14,NA,"I","M",73,NA,515931,"Charter","CCI",0,7.5,10
"1909",1,2000,8,28,50,NA,15,NA,"","M",76,NA,515931,"Charter","CCI",0,8.6,11.4
"1910",1,2000,8,28,50,NA,16,NA,"","M",81,NA,515931,"Charter","CCI",0,10.6,14
"1911",NA,2000,5,16,1,NA,1,NA,"","F",89,NA,515907,"HomCPort","Homer",0,14.3,19.1
"1912",NA,2000,5,16,1,NA,2,NA,"","F",108,NA,515907,"HomCPort","Homer",0,26.8,35.7
"1913",NA,2000,5,16,1,NA,3,NA,"","F",94,NA,515907,"HomCPort","Homer",0,17.1,22.7
"1914",NA,2000,5,16,1,NA,4,21,"","M",71,NA,515907,"HomCPort","Homer",0,6.9,9.2
"1915",NA,2000,5,16,1,NA,5,8,"","F",111,NA,515907,"HomCPort","Homer",0,29.3,39
"1916",NA,2000,5,16,1,NA,6,11,"","F",81,NA,515907,"HomCPort","Homer",0,10.6,14
"1917",NA,2000,5,16,1,NA,7,7,"","F",72,NA,515907,"HomCPort","Homer",0,7.2,9.6
"1918",NA,2000,5,16,1,NA,8,15,"","F",85,NA,515907,"HomCPort","Homer",0,12.3,16.4
"1919",NA,2000,5,16,1,NA,9,NA,"","F",116,NA,515907,"HomCPort","Homer",0,33.8,45
"1920",NA,2000,5,16,1,NA,10,NA,"","F",86,NA,515907,"HomCPort","Homer",0,12.8,17.1
"1921",NA,2000,5,16,1,NA,11,11,"","F",89,NA,525931,"Private","Homer",0,14.3,19.1
"1922",NA,2000,5,16,1,NA,12,NA,"","F",75,NA,525931,"Private","Homer",0,8.2,10.9
"1923",NA,2000,5,16,1,NA,13,10,"","F",77,NA,525931,"Private","Homer",0,9,11.9
"1924",NA,2000,5,16,1,NA,14,NA,"","F",98,NA,525931,"Private","Homer",0,19.6,26
"1925",NA,2000,5,16,1,NA,15,10,"","M",78,NA,525931,"Private","Homer",0,9.3,12.4
"1926",NA,2000,5,16,1,NA,16,NA,"","M",79,NA,525931,"Private","Homer",0,9.7,13
"1927",NA,2000,5,16,1,NA,17,NA,"","F",74,NA,525931,"Private","Homer",0,7.9,10.5
"1928",NA,2000,5,16,1,NA,18,10,"","F",85,NA,525931,"Private","Homer",0,12.3,16.4
"1929",NA,2000,5,17,2,NA,1,NA,"","M",72,NA,515906,"HomCPort","Homer",0,7.2,9.6
"1930",NA,2000,5,17,2,NA,2,NA,"","F",77,NA,515906,"HomCPort","Homer",0,9,11.9
"1931",NA,2000,5,17,2,NA,3,NA,"","M",76,NA,515906,"HomCPort","Homer",0,8.6,11.4
"1932",NA,2000,5,17,2,NA,4,11,"","M",71,NA,515906,"HomCPort","Homer",0,6.9,9.2
"1933",NA,2000,5,17,2,NA,5,NA,"","F",78,NA,515906,"HomCPort","Homer",0,9.3,12.4
"1934",NA,2000,5,17,2,NA,6,NA,"","M",76,NA,515906,"HomCPort","Homer",0,8.6,11.4
"1935",NA,2000,5,17,2,NA,7,NA,"","F",100,NA,515906,"HomCPort","Homer",0,20.9,27.8
"1936",NA,2000,5,17,2,NA,8,NA,"","F",131,NA,515906,"HomCPort","Homer",0,50.1,66.7
"1937",NA,2000,5,17,2,NA,9,NA,"","M",84,NA,515906,"HomCPort","Homer",0,11.9,15.8
"1938",NA,2000,5,17,2,NA,10,NA,"","F",82,NA,515906,"HomCPort","Homer",0,11,14.6
"1939",NA,2000,5,17,2,NA,11,12,"","M",81,NA,515906,"HomCPort","Homer",0,10.6,14
"1940",NA,2000,5,17,2,NA,12,NA,"","M",85,NA,515906,"HomCPort","Homer",0,12.3,16.4
"1941",NA,2000,5,17,2,NA,13,NA,"","F",110,NA,515936,"Private","Homer",0,28.5,37.9
"1942",NA,2000,5,17,2,NA,14,11,"","F",120,NA,515936,"Private","Homer",0,37.7,50.2
"1943",NA,2000,5,17,2,NA,15,13,"","F",86,NA,525931,"Private","Homer",0,12.8,17.1
"1944",NA,2000,5,17,2,NA,16,NA,"","M",80,NA,525931,"Private","Homer",0,10.1,13.5
"1945",NA,2000,5,17,2,NA,17,NA,"","F",88,NA,525931,"Private","Homer",0,13.8,18.4
"1946",NA,2000,5,17,2,NA,18,7,"","F",82,NA,525931,"Private","Homer",0,11,14.6
"1947",NA,2000,5,17,2,NA,19,7,"","F",102,NA,525931,"Private","Homer",0,22.3,29.6
"1948",NA,2000,5,17,2,NA,20,12,"","M",82,NA,525931,"Private","Homer",0,11,14.6
"1949",NA,2000,5,17,2,NA,21,NA,"","F",77,NA,525931,"Private","Homer",0,9,11.9
"1950",NA,2000,5,17,2,NA,22,6,"","F",87,NA,525931,"Private","Homer",0,13.3,17.7
"1951",NA,2000,5,22,3,NA,1,11,"","F",97,NA,525931,"HomCPort","Homer",0,18.9,25.2
"1952",NA,2000,5,22,3,NA,2,NA,"","F",101,NA,525931,"HomCPort","Homer",0,21.6,28.7
"1953",NA,2000,5,22,3,NA,3,NA,"","F",87,NA,525931,"HomCPort","Homer",0,13.3,17.7
"1954",NA,2000,5,22,3,NA,4,NA,"","F",95,NA,525931,"HomCPort","Homer",0,17.7,23.5
"1955",NA,2000,5,22,3,NA,5,9,"","F",103,NA,525931,"HomCPort","Homer",0,23,30.6
"1956",NA,2000,5,22,3,NA,6,12,"","F",113,NA,525931,"HomCPort","Homer",0,31.1,41.3
"1957",NA,2000,5,22,3,NA,7,8,"","F",99,NA,525931,"HomCPort","Homer",0,20.2,26.9
"1958",NA,2000,5,22,3,NA,8,NA,"","F",98,NA,525931,"HomCPort","Homer",0,19.6,26
"1959",NA,2000,5,22,3,NA,9,NA,"","F",108,NA,525931,"HomCPort","Homer",0,26.8,35.7
"1960",NA,2000,5,22,3,NA,10,NA,"","F",145,NA,525931,"HomCPort","Homer",0,69.7,92.7
"1961",NA,2000,5,22,3,NA,11,NA,"","F",108,NA,515932,"Private","Homer",0,26.8,35.7
"1962",NA,2000,5,22,3,NA,12,NA,"","F",74,NA,515932,"Private","Homer",0,7.9,10.5
"1963",NA,2000,5,22,3,NA,13,7,"","F",90,NA,515932,"Private","Homer",0,14.9,19.8
"1964",NA,2000,5,22,3,NA,14,NA,"","F",62,NA,515932,"Private","Homer",0,4.4,5.9
"1965",NA,2000,5,22,3,NA,15,NA,"","F",72,NA,515932,"Private","Homer",0,7.2,9.6
"1966",NA,2000,5,22,3,NA,16,6,"","F",86,NA,515932,"Private","Homer",0,12.8,17.1
"1967",NA,2000,5,23,4,NA,1,10,"","F",82,NA,525902,"HomCSea","Homer",1,11,14.6
"1968",NA,2000,5,23,4,NA,2,NA,"","F",88,NA,525902,"HomCSea","Homer",1,13.8,18.4
"1969",NA,2000,5,23,4,NA,3,12,"","M",80,NA,525902,"HomCSea","Homer",1,10.1,13.5
"1970",NA,2000,5,23,4,NA,4,13,"","M",77,NA,525902,"HomCSea","Homer",1,9,11.9
"1971",NA,2000,5,23,4,NA,5,8,"","M",81,NA,525902,"HomCSea","Homer",1,10.6,14
"1972",NA,2000,5,23,4,NA,6,9,"","M",82,NA,525902,"HomCSea","Homer",1,11,14.6
"1973",NA,2000,5,23,4,NA,7,12,"","F",87,NA,525902,"HomCSea","Homer",1,13.3,17.7
"1974",NA,2000,5,23,4,NA,8,NA,"","M",84,NA,525902,"HomCSea","Homer",1,11.9,15.8
"1975",NA,2000,5,23,4,NA,9,7,"","",74,NA,525902,"HomCSea","Homer",1,7.9,10.5
"1976",NA,2000,5,23,4,NA,10,9,"","M",72,NA,525902,"HomCSea","Homer",1,7.2,9.6
"1977",NA,2000,5,23,5,NA,1,NA,"","F",117,NA,NA,"HomCPort","Homer",0,34.8,46.2
"1978",NA,2000,5,23,5,NA,2,NA,"","F",82,NA,NA,"HomCPort","Homer",0,11,14.6
"1979",NA,2000,5,23,5,NA,3,12,"","M",76,NA,NA,"HomCPort","Homer",0,8.6,11.4
"1980",NA,2000,5,23,5,NA,4,8,"","F",89,NA,NA,"HomCPort","Homer",0,14.3,19.1
"1981",NA,2000,5,23,5,NA,5,NA,"","M",80,NA,NA,"HomCPort","Homer",0,10.1,13.5
"1982",NA,2000,5,23,5,NA,6,NA,"","F",118,NA,NA,"HomCPort","Homer",0,35.7,47.5
"1983",NA,2000,5,23,5,NA,7,NA,"","M",88,NA,NA,"HomCPort","Homer",0,13.8,18.4
"1984",NA,2000,5,23,5,NA,8,NA,"","M",79,NA,NA,"HomCPort","Homer",0,9.7,13
"1985",NA,2000,5,28,6,NA,1,17,"","F",133,NA,525931,"HomCSea","Homer",1,52.7,70
"1986",NA,2000,5,28,6,NA,2,11,"","F",110,NA,525931,"HomCSea","Homer",1,28.5,37.9
"1987",NA,2000,5,28,6,NA,3,12,"","F",119,NA,525931,"HomCSea","Homer",1,36.7,48.8
"1988",NA,2000,5,28,6,NA,4,13,"","M",74,NA,525931,"HomCSea","Homer",1,7.9,10.5
"1989",NA,2000,5,28,6,NA,5,8,"","F",92,NA,525931,"HomCSea","Homer",1,16,21.2
"1990",NA,2000,5,28,6,NA,6,6,"","F",76,NA,525931,"HomCSea","Homer",1,8.6,11.4
"1991",NA,2000,5,28,6,NA,7,10,"","F",86,NA,525931,"HomCSea","Homer",1,12.8,17.1
"1992",NA,2000,5,28,6,NA,8,12,"","M",76,NA,525931,"HomCSea","Homer",1,8.6,11.4
"1993",NA,2000,5,28,6,NA,9,11,"","M",76,NA,525931,"HomCSea","Homer",1,8.6,11.4
"1994",NA,2000,5,28,6,NA,10,8,"","F",88,NA,525931,"HomCSea","Homer",1,13.8,18.4
"1995",NA,2000,5,28,6,NA,11,NA,"","F",90,NA,525931,"HomCSea","Homer",1,14.9,19.8
"1996",NA,2000,5,28,6,NA,12,12,"","F",103,NA,525931,"HomCSea","Homer",1,23,30.6
"1997",NA,2000,5,28,6,NA,13,11,"","M",76,NA,525931,"HomCSea","Homer",1,8.6,11.4
"1998",NA,2000,5,28,6,NA,14,NA,"","M",70,NA,525931,"HomCSea","Homer",1,6.6,8.8
"1999",NA,2000,5,28,6,NA,15,NA,"","M",79,NA,525931,"HomCSea","Homer",1,9.7,13
"2000",NA,2000,5,28,6,NA,16,11,"","F",89,NA,525931,"HomCSea","Homer",1,14.3,19.1
"2001",NA,2000,5,28,6,NA,17,8,"","F",82,NA,525931,"HomCSea","Homer",1,11,14.6
"2002",NA,2000,5,28,6,NA,18,9,"","M",70,NA,525931,"HomCSea","Homer",1,6.6,8.8
"2003",NA,2000,5,28,6,NA,19,12,"","F",93,NA,525931,"HomCSea","Homer",1,16.5,22
"2004",NA,2000,5,28,6,NA,20,12,"","F",88,NA,525931,"HomCSea","Homer",1,13.8,18.4
"2005",NA,2000,5,28,6,NA,21,10,"","F",96,NA,525931,"HomCSea","Homer",1,18.3,24.4
"2006",NA,2000,5,28,6,NA,22,12,"","F",NA,NA,525931,"HomCSea","Homer",1,NA,NA
"2007",NA,2000,5,28,7,NA,1,NA,"","F",127,NA,515936,"Private","Homer",0,45.3,60.3
"2008",NA,2000,5,28,7,NA,2,NA,"","F",57,NA,515936,"Private","Homer",0,3.4,4.5
"2009",NA,2000,5,28,7,NA,3,5,"","F",56,NA,515936,"Private","Homer",0,3.2,4.2
"2010",NA,2000,5,28,7,NA,4,NA,"","F",77,NA,515936,"Private","Homer",0,9,11.9
"2011",NA,2000,5,28,7,NA,5,NA,"","F",89,NA,515936,"Private","Homer",0,14.3,19.1
"2012",NA,2000,5,28,7,NA,6,6,"","F",74,NA,515936,"Private","Homer",0,7.9,10.5
"2013",NA,2000,5,28,7,NA,7,5,"","F",83,NA,515936,"Private","Homer",0,11.4,15.2
"2014",NA,2000,5,28,7,NA,8,NA,"","F",76,NA,515936,"Private","Homer",0,8.6,11.4
"2015",NA,2000,5,28,7,NA,9,NA,"","F",73,NA,515933,"Private","Homer",0,7.5,10
"2016",NA,2000,5,28,7,NA,10,NA,"","M",65,NA,515933,"Private","Homer",0,5.2,6.9
"2017",NA,2000,5,28,7,NA,11,NA,"","F",69,NA,515933,"Private","Homer",0,6.3,8.4
"2018",NA,2000,5,28,7,NA,12,6,"","M",73,NA,515933,"Private","Homer",0,7.5,10
"2019",NA,2000,5,28,7,NA,13,NA,"","F",101,NA,515933,"Private","Homer",0,21.6,28.7
"2020",NA,2000,5,28,7,NA,14,NA,"","M",87,NA,515937,"Private","Homer",0,13.3,17.7
"2021",NA,2000,5,28,7,NA,15,5,"","F",86,NA,515937,"Private","Homer",0,12.8,17.1
"2022",NA,2000,5,28,7,NA,16,5,"","F",63,NA,515937,"Private","Homer",0,4.7,6.2
"2023",NA,2000,5,28,7,NA,17,6,"","F",96,NA,515937,"Private","Homer",0,18.3,24.4
"2024",NA,2000,5,28,7,NA,18,6,"","F",64,NA,515937,"Private","Homer",0,4.9,6.5
"2025",NA,2000,5,28,7,NA,19,6,"","F",88,NA,515937,"Private","Homer",0,13.8,18.4
"2026",NA,2000,5,28,7,NA,20,8,"","M",78,NA,515937,"Private","Homer",0,9.3,12.4
"2027",NA,2000,5,28,7,NA,21,NA,"","F",74,NA,515937,"Private","Homer",0,7.9,10.5
"2028",NA,2000,5,28,7,NA,22,11,"","M",77,NA,515937,"Private","Homer",0,9,11.9
"2029",NA,2000,5,28,7,NA,23,6,"","F",75,NA,515937,"Private","Homer",0,8.2,10.9
"2030",NA,2000,5,28,7,NA,24,NA,"","F",59,NA,515937,"Private","Homer",0,3.8,5
"2031",NA,2000,5,29,8,NA,1,6,"","F",74,NA,525901,"HomCPort","Homer",0,7.9,10.5
"2032",NA,2000,5,29,8,NA,2,NA,"","F",86,NA,525901,"HomCPort","Homer",0,12.8,17.1
"2033",NA,2000,5,29,8,NA,3,NA,"","F",83,NA,525901,"HomCPort","Homer",0,11.4,15.2
"2034",NA,2000,5,29,8,NA,4,8,"","F",100,NA,525901,"HomCPort","Homer",0,20.9,27.8
"2035",NA,2000,5,29,8,NA,5,10,"","M",97,NA,525901,"HomCPort","Homer",0,18.9,25.2
"2036",NA,2000,5,29,8,NA,6,13,"","M",78,NA,525901,"HomCPort","Homer",0,9.3,12.4
"2037",NA,2000,5,29,8,NA,7,11,"","F",96,NA,525901,"HomCPort","Homer",0,18.3,24.4
"2038",NA,2000,5,29,8,NA,8,10,"","F",87,NA,525901,"HomCPort","Homer",0,13.3,17.7
"2039",NA,2000,5,29,8,NA,9,NA,"","F",98,NA,525901,"HomCPort","Homer",0,19.6,26
"2040",NA,2000,5,29,8,NA,10,NA,"","M",80,NA,525901,"HomCPort","Homer",0,10.1,13.5
"2041",NA,2000,5,29,8,NA,11,NA,"","F",97,NA,525901,"HomCPort","Homer",0,18.9,25.2
"2042",NA,2000,5,29,8,NA,12,11,"","F",89,NA,525901,"HomCPort","Homer",0,14.3,19.1
"2043",NA,2000,5,29,8,NA,13,14,"","F",109,NA,525901,"HomCPort","Homer",0,27.6,36.8
"2044",NA,2000,5,29,8,NA,14,NA,"","F",NA,NA,525931,"HomCPort","Homer",0,NA,NA
"2045",NA,2000,5,29,8,NA,15,8,"","F",84,NA,525931,"HomCPort","Homer",0,11.9,15.8
"2046",NA,2000,5,29,8,NA,16,8,"","F",83,NA,525931,"HomCPort","Homer",0,11.4,15.2
"2047",NA,2000,5,29,8,NA,17,NA,"","F",80,NA,525931,"HomCPort","Homer",0,10.1,13.5
"2048",NA,2000,5,29,8,NA,18,NA,"","M",82,NA,525931,"HomCPort","Homer",0,11,14.6
"2049",NA,2000,5,29,8,NA,19,NA,"","F",124,NA,525931,"HomCPort","Homer",0,42,55.8
"2050",NA,2000,5,29,8,NA,20,4,"","F",58,NA,515937,"Private","Homer",0,3.6,4.8
"2051",NA,2000,5,29,8,NA,21,NA,"","F",51,NA,515937,"Private","Homer",0,2.4,3.1
"2052",NA,2000,5,29,8,NA,22,NA,"","F",69,NA,515937,"Private","Homer",0,6.3,8.4
"2053",NA,2000,5,29,8,NA,23,NA,"","F",57,NA,515937,"Private","Homer",0,3.4,4.5
"2054",NA,2000,5,29,8,NA,24,NA,"","F",65,NA,515937,"Private","Homer",0,5.2,6.9
"2055",NA,2000,5,29,8,NA,25,NA,"","F",61,NA,515937,"Private","Homer",0,4.2,5.6
"2056",NA,2000,5,29,8,NA,26,NA,"","F",91,NA,515937,"Private","Homer",0,15.4,20.5
"2057",NA,2000,5,29,8,NA,27,NA,"","M",91,NA,515937,"Private","Homer",0,15.4,20.5
"2058",NA,2000,5,29,8,NA,28,14,"","F",121,NA,515937,"Private","Homer",0,38.8,51.6
"2059",NA,2000,6,2,9,NA,1,NA,"","F",82,NA,515907,"HomCPort","Homer",0,11,14.6
"2060",NA,2000,6,2,9,NA,2,NA,"","F",79,NA,515907,"HomCPort","Homer",0,9.7,13
"2061",NA,2000,6,2,9,NA,3,NA,"","M",83,NA,515907,"HomCPort","Homer",0,11.4,15.2
"2062",NA,2000,6,2,9,NA,4,NA,"","F",137,NA,515907,"HomCPort","Homer",0,58,77.1
"2063",NA,2000,6,2,9,NA,5,NA,"","F",79,NA,515907,"HomCPort","Homer",0,9.7,13
"2064",NA,2000,6,2,9,NA,6,NA,"","F",74,NA,515907,"HomCPort","Homer",0,7.9,10.5
"2065",NA,2000,6,2,9,NA,7,10,"","F",106,NA,515907,"HomCPort","Homer",0,25.2,33.6
"2066",NA,2000,6,2,9,NA,8,10,"","F",91,NA,515907,"HomCPort","Homer",0,15.4,20.5
"2067",NA,2000,6,2,9,NA,9,NA,"","F",104,NA,515907,"HomCPort","Homer",0,23.7,31.6
"2068",NA,2000,6,2,9,NA,10,NA,"","F",82,NA,515907,"HomCPort","Homer",0,11,14.6
"2069",NA,2000,6,2,9,NA,11,NA,"","M",81,NA,515907,"HomCPort","Homer",0,10.6,14
"2070",NA,2000,6,2,9,NA,12,NA,"","F",82,NA,515907,"HomCPort","Homer",0,11,14.6
"2071",NA,2000,6,2,9,NA,13,NA,"","M",85,NA,515907,"HomCPort","Homer",0,12.3,16.4
"2072",NA,2000,6,2,9,NA,14,NA,"","F",89,NA,515907,"HomCPort","Homer",0,14.3,19.1
"2073",NA,2000,6,2,9,NA,15,NA,"","F",84,NA,525931,"HomCPort","Homer",0,11.9,15.8
"2074",NA,2000,6,2,9,NA,16,12,"","M",86,NA,525931,"HomCPort","Homer",0,12.8,17.1
"2075",NA,2000,6,2,9,NA,17,NA,"","M",82,NA,525931,"HomCPort","Homer",0,11,14.6
"2076",NA,2000,6,2,9,NA,18,NA,"","F",100,NA,525931,"HomCPort","Homer",0,20.9,27.8
"2077",NA,2000,6,2,9,NA,19,NA,"","F",82,NA,525931,"HomCPort","Homer",0,11,14.6
"2078",NA,2000,6,2,9,NA,20,NA,"","M",95,NA,525931,"HomCPort","Homer",0,17.7,23.5
"2079",NA,2000,6,2,9,NA,21,NA,"","F",110,NA,525931,"HomCPort","Homer",0,28.5,37.9
"2080",NA,2000,6,2,9,NA,22,13,"","M",82,NA,525931,"HomCPort","Homer",0,11,14.6
"2081",NA,2000,6,2,9,NA,23,10,"","F",88,NA,525931,"HomCPort","Homer",0,13.8,18.4
"2082",NA,2000,6,2,9,NA,24,NA,"","F",111,NA,525931,"HomCPort","Homer",0,29.3,39
"2083",NA,2000,6,2,9,NA,25,19,"","M",81,NA,525931,"HomCPort","Homer",0,10.6,14
"2084",NA,2000,6,2,9,NA,26,6,"","F",52,NA,525931,"HomCPort","Homer",0,2.5,3.3
"2085",NA,2000,6,2,9,NA,27,5,"","M",56,NA,525931,"HomCPort","Homer",0,3.2,4.2
"2086",NA,2000,6,2,9,NA,28,NA,"","F",61,NA,525931,"HomCPort","Homer",0,4.2,5.6
"2087",NA,2000,6,2,9,NA,29,NA,"","",63,NA,525931,"HomCPort","Homer",0,4.7,6.2
"2088",NA,2000,6,2,9,NA,30,NA,"","F",90,NA,525931,"HomCPort","Homer",0,14.9,19.8
"2089",NA,2000,6,2,10,NA,1,NA,"","F",138,NA,525931,"HomCPort","Homer",0,59.3,78.9
"2090",NA,2000,6,2,10,NA,2,6,"","F",69,NA,515907,"Private","Homer",0,6.3,8.4
"2091",NA,2000,6,2,10,NA,3,NA,"","F",69,NA,515907,"Private","Homer",0,6.3,8.4
"2092",NA,2000,6,2,10,NA,4,NA,"","F",92,NA,515907,"Private","Homer",0,16,21.2
"2093",NA,2000,6,2,10,NA,5,8,"","F",97,NA,515907,"Private","Homer",0,18.9,25.2
"2094",NA,2000,6,2,10,NA,6,NA,"","F",101,NA,515907,"Private","Homer",0,21.6,28.7
"2095",NA,2000,6,4,11,NA,1,10,"","M",82,NA,525931,"HomCPort","Homer",0,11,14.6
"2096",NA,2000,6,4,11,NA,2,NA,"","M",85,NA,525931,"HomCPort","Homer",0,12.3,16.4
"2097",NA,2000,6,4,11,NA,3,15,"","M",86,NA,525931,"HomCPort","Homer",0,12.8,17.1
"2098",NA,2000,6,4,11,NA,4,NA,"","M",77,NA,525931,"HomCPort","Homer",0,9,11.9
"2099",NA,2000,6,4,11,NA,5,13,"","F",98,NA,525931,"HomCPort","Homer",0,19.6,26
"2100",NA,2000,6,4,11,NA,6,9,"","F",89,NA,525931,"HomCPort","Homer",0,14.3,19.1
"2101",NA,2000,6,4,11,NA,7,6,"","F",72,NA,525931,"Private","Homer",0,7.2,9.6
"2102",NA,2000,6,4,11,NA,8,11,"","M",77,NA,525931,"Private","Homer",0,9,11.9
"2103",NA,2000,6,4,11,NA,9,9,"","F",93,NA,525931,"Private","Homer",0,16.5,22
"2104",NA,2000,6,4,11,NA,10,6,"","F",73,NA,515936,"Private","Homer",0,7.5,10
"2105",NA,2000,6,4,11,NA,11,NA,"","F",151,NA,515936,"Private","Homer",0,79.4,105.7
"2106",NA,2000,6,4,11,NA,12,NA,"","F",100,NA,515936,"Private","Homer",0,20.9,27.8
"2107",NA,2000,6,4,11,NA,13,12,"","F",108,NA,515936,"Private","Homer",0,26.8,35.7
"2108",NA,2000,6,4,11,NA,14,NA,"","F",111,NA,515936,"Private","Homer",0,29.3,39
"2109",NA,2000,6,4,11,NA,15,11,"","F",130,NA,515936,"Private","Homer",0,48.9,65
"2110",NA,2000,6,4,11,NA,16,NA,"","F",102,NA,515936,"Private","Homer",0,22.3,29.6
"2111",NA,2000,6,4,11,NA,17,6,"","F",87,NA,515936,"Private","Homer",0,13.3,17.7
"2112",NA,2000,6,4,11,NA,18,NA,"","F",131,NA,515936,"Private","Homer",0,50.1,66.7
"2113",NA,2000,6,4,11,NA,19,NA,"","F",107,NA,515936,"Private","Homer",0,26,34.6
"2114",NA,2000,6,5,12,NA,1,NA,"","M",78,NA,525931,"Private","Homer",0,9.3,12.4
"2115",NA,2000,6,5,12,NA,2,NA,"","F",140,NA,525931,"Private","Homer",0,62.2,82.7
"2116",NA,2000,6,5,12,NA,3,NA,"","F",103,NA,525931,"Private","Homer",0,23,30.6
"2117",NA,2000,6,5,12,NA,4,NA,"I","M",81,NA,525931,"Private","Homer",0,10.6,14
"2118",NA,2000,6,5,12,NA,5,8,"","F",83,NA,525931,"Private","Homer",0,11.4,15.2
"2119",NA,2000,6,5,12,NA,6,NA,"","F",90,NA,525931,"Private","Homer",0,14.9,19.8
"2120",NA,2000,6,5,12,NA,7,NA,"","F",79,NA,525931,"Private","Homer",0,9.7,13
"2121",NA,2000,6,5,12,NA,8,5,"","F",69,NA,525931,"Private","Homer",0,6.3,8.4
"2122",NA,2000,6,5,12,NA,9,10,"","F",83,NA,525931,"Private","Homer",0,11.4,15.2
"2123",NA,2000,6,5,12,NA,10,9,"","M",70,NA,525931,"Private","Homer",0,6.6,8.8
"2124",NA,2000,6,4,13,NA,1,16,"","M",87,NA,515905,"HomCSea","Homer",1,13.3,17.7
"2125",NA,2000,6,4,13,NA,2,15,"","F",97,NA,515905,"HomCSea","Homer",1,18.9,25.2
"2126",NA,2000,6,4,13,NA,3,12,"","F",91,NA,515905,"HomCSea","Homer",1,15.4,20.5
"2127",NA,2000,6,4,13,NA,4,NA,"","F",81,NA,515905,"HomCSea","Homer",1,10.6,14
"2128",NA,2000,6,4,13,NA,5,14,"","M",85,NA,515905,"HomCSea","Homer",1,12.3,16.4
"2129",NA,2000,6,4,13,NA,6,NA,"","F",NA,NA,515905,"HomCSea","Homer",1,NA,NA
"2130",NA,2000,6,4,13,NA,7,NA,"","F",NA,NA,515905,"HomCSea","Homer",1,NA,NA
"2131",NA,2000,6,4,13,NA,8,NA,"","M",NA,NA,515905,"HomCSea","Homer",1,NA,NA
"2132",NA,2000,6,4,13,NA,9,17,"","F",144,NA,515905,"HomCSea","Homer",1,68.1,90.6
"2133",NA,2000,6,4,13,NA,10,12,"","F",149,NA,515905,"HomCSea","Homer",1,76.1,101.2
"2134",NA,2000,6,4,13,NA,11,NA,"","F",NA,NA,515905,"HomCSea","Homer",1,NA,NA
"2135",NA,2000,6,4,13,NA,12,11,"","F",100,NA,515905,"HomCSea","Homer",1,20.9,27.8
"2136",NA,2000,6,4,13,NA,13,12,"","F",95,NA,515905,"HomCSea","Homer",1,17.7,23.5
"2137",NA,2000,6,4,13,NA,14,12,"","F",94,NA,515905,"HomCSea","Homer",1,17.1,22.7
"2138",NA,2000,6,4,13,NA,15,15,"","F",113,NA,515905,"HomCSea","Homer",1,31.1,41.3
"2139",NA,2000,6,4,13,NA,16,11,"","F",86,NA,515905,"HomCSea","Homer",1,12.8,17.1
"2140",NA,2000,6,4,13,NA,17,15,"","F",90,NA,515905,"HomCSea","Homer",1,14.9,19.8
"2141",NA,2000,6,4,13,NA,18,7,"","F",82,NA,515905,"HomCSea","Homer",1,11,14.6
"2142",NA,2000,6,4,13,NA,19,17,"","M",91,NA,515905,"HomCSea","Homer",1,15.4,20.5
"2143",NA,2000,6,4,13,NA,20,12,"","F",87,NA,515905,"HomCSea","Homer",1,13.3,17.7
"2144",NA,2000,6,4,13,NA,21,NA,"","F",83,NA,515905,"HomCSea","Homer",1,11.4,15.2
"2145",NA,2000,6,4,13,NA,22,10,"","F",98,NA,515905,"HomCSea","Homer",1,19.6,26
"2146",NA,2000,6,4,13,NA,23,11,"","F",85,NA,515905,"HomCSea","Homer",1,12.3,16.4
"2147",NA,2000,6,10,14,NA,1,NA,"","F",120,NA,515937,"Private","Homer",0,37.7,50.2
"2148",NA,2000,6,10,14,NA,2,NA,"","F",110,NA,515937,"Private","Homer",0,28.5,37.9
"2149",NA,2000,6,10,14,NA,3,NA,"","F",105,NA,515937,"Private","Homer",0,24.5,32.6
"2150",NA,2000,6,10,14,NA,4,NA,"","F",95,NA,515937,"Private","Homer",0,17.7,23.5
"2151",NA,2000,6,10,14,NA,5,NA,"","F",104,NA,515937,"Private","Homer",0,23.7,31.6
"2152",NA,2000,6,10,14,NA,6,10,"","F",79,NA,515937,"Private","Homer",0,9.7,13
