"","Area_name","DATE","WK","WD","Site","snum","Area","SPECIES","ID","day_type","LITHCODE","LINE","LENGTH","CATAREA","CHAR_NON","CAS"
"2936","Juneau",2006-07-30,31,1,"E",81,"E 81",200,6,"A",8042,5,1030,4,1,0
"2937","Juneau",2006-07-30,31,1,"E",81,"E 81",200,6,"A",8042,6,620,2,1,0
"2938","Juneau",2006-08-01,31,2,"E",81,"E 81",200,1,"A",12096,1,625,5,2,0
"2939","Juneau",2006-08-02,31,2,"E",81,"E 81",200,2,"D",12134,1,1190,26,2,0
"2940","Juneau",2006-08-02,31,2,"E",81,"E 81",200,2,"D",12134,2,870,26,2,0
"2941","Juneau",2006-08-02,31,2,"E",81,"E 81",200,2,"D",12134,3,760,5,1,0
"2942","Juneau",2006-08-03,31,2,"E",81,"E 81",200,2,"D",12084,1,1440,4,2,0
"2943","Juneau",2006-08-03,31,2,"E",81,"E 81",200,2,"D",12084,2,780,4,2,0
"2944","Juneau",2006-08-03,31,2,"E",81,"E 81",200,2,"D",12084,3,880,4,2,0
"2945","Juneau",2006-08-03,31,2,"E",81,"E 81",200,2,"D",12084,4,1400,6,2,0
"2946","Juneau",2006-08-03,31,2,"E",81,"E 81",200,2,"D",12084,5,680,4,2,0
"2947","Juneau",2006-08-03,31,2,"E",81,"E 81",200,2,"D",12084,6,700,4,2,0
"2948","Juneau",2006-08-03,31,2,"E",81,"E 81",200,2,"D",12084,7,760,4,2,0
"2949","Juneau",2006-08-03,31,2,"E",81,"E 81",200,2,"D",12084,8,680,4,2,0
"2950","Juneau",2006-08-03,31,2,"E",81,"E 81",200,2,"D",12084,9,810,4,2,0
"2951","Juneau",2006-08-04,31,2,"E",81,"E 81",200,4,"C",8205,1,625,4,1,0
"2952","Juneau",2006-08-04,31,2,"E",81,"E 81",200,2,"D",12077,1,960,6,1,0
"2953","Juneau",2006-08-04,31,2,"E",81,"E 81",200,2,"D",12077,2,1080,6,1,0
"2954","Juneau",2006-08-04,31,2,"E",81,"E 81",200,2,"D",12077,3,700,4,1,0
"2955","Juneau",2006-08-04,31,2,"E",81,"E 81",200,2,"D",12077,4,530,4,1,0
"2956","Juneau",2006-08-04,31,2,"E",81,"E 81",200,1,"C",12097,1,910,5,1,0
"2957","Juneau",2006-08-04,31,2,"E",81,"E 81",200,6,"C",8055,1,760,5,1,0
"2958","Juneau",2006-08-04,31,2,"E",81,"E 81",200,6,"C",8055,2,780,6,1,0
"2959","Juneau",2006-08-04,31,2,"E",81,"E 81",200,6,"C",8055,3,990,2,1,0
"2960","Juneau",2006-08-05,32,1,"E",81,"E 81",200,6,"C",13189,1,870,12,1,0
"2961","Juneau",2006-08-05,32,1,"E",81,"E 81",200,2,"D",12074,1,780,4,1,0
"2962","Juneau",2006-08-05,32,1,"E",81,"E 81",200,2,"D",12074,2,1310,5,2,0
"2963","Juneau",2006-08-06,32,1,"E",81,"E 81",200,4,"C",8006,1,970,12,1,0
"2964","Juneau",2006-08-06,32,1,"E",81,"E 81",200,4,"C",8006,2,890,6,1,0
"2965","Juneau",2006-08-06,32,1,"E",81,"E 81",200,4,"C",8006,3,830,6,1,0
"2966","Juneau",2006-08-06,32,1,"E",81,"E 81",200,6,"C",8041,1,560,10,1,0
"2967","Juneau",2006-08-08,32,2,"E",81,"E 81",200,2,"D",12072,1,870,4,1,0
"2968","Juneau",2006-08-08,32,2,"E",81,"E 81",200,2,"D",12072,2,930,4,1,0
"2969","Juneau",2006-08-10,32,2,"E",81,"E 81",200,6,"C",8044,1,790,7,1,0
"2970","Juneau",2006-08-10,32,2,"E",81,"E 81",200,6,"C",8044,2,790,3,2,0
"2971","Juneau",2006-08-10,32,2,"E",81,"E 81",200,6,"C",8044,3,810,3,2,0
"2972","Juneau",2006-08-10,32,2,"E",81,"E 81",200,6,"C",8044,4,865,3,2,0
"2973","Juneau",2006-08-10,32,2,"E",81,"E 81",200,6,"C",8044,5,1102,3,2,0
"2974","Juneau",2006-08-10,32,2,"E",81,"E 81",200,1,"C",12094,1,685,7,2,0
"2975","Juneau",2006-08-10,32,2,"E",81,"E 81",200,1,"C",12094,2,830,7,2,0
"2976","Juneau",2006-08-10,32,2,"E",81,"E 81",200,1,"C",12094,3,700,7,2,0
"2977","Juneau",2006-08-10,32,2,"E",81,"E 81",200,1,"C",12094,4,910,7,2,0
"2978","Juneau",2006-08-10,32,2,"E",81,"E 81",200,1,"C",12094,5,1285,7,2,0
"2979","Juneau",2006-08-10,32,2,"E",81,"E 81",200,3,"C",8497,1,660,12,1,0
"2980","Juneau",2006-08-10,32,2,"E",81,"E 81",200,3,"C",8497,2,655,12,1,0
"2981","Juneau",2006-08-10,32,2,"E",81,"E 81",200,3,"C",8497,3,680,12,1,0
"2982","Juneau",2006-08-10,32,2,"E",81,"E 81",200,3,"C",8497,4,740,12,1,0
"2983","Juneau",2006-08-11,32,2,"E",81,"E 81",200,2,"D",12032,1,790,24,1,0
"2984","Juneau",2006-08-11,32,2,"E",81,"E 81",200,2,"D",12032,2,820,24,1,0
"2985","Juneau",2006-08-11,32,2,"E",81,"E 81",200,2,"D",12032,3,720,24,1,0
"2986","Juneau",2006-08-11,32,2,"E",81,"E 81",200,2,"D",12032,4,740,24,1,0
"2987","Juneau",2006-08-12,33,1,"E",81,"E 81",200,2,"D",12031,1,620,4,1,0
"2988","Juneau",2006-08-12,33,1,"E",81,"E 81",200,2,"D",12031,2,810,4,1,0
"2989","Juneau",2006-08-12,33,1,"E",81,"E 81",200,2,"D",12031,3,700,4,1,0
"2990","Juneau",2006-08-12,33,1,"E",81,"E 81",200,2,"D",12031,4,610,4,2,0
"2991","Juneau",2006-08-12,33,1,"E",81,"E 81",200,2,"D",12031,5,670,4,2,0
"2992","Juneau",2006-08-12,33,1,"E",81,"E 81",200,2,"D",12031,6,900,4,2,0
"2993","Juneau",2006-08-12,33,1,"E",81,"E 81",200,2,"D",12031,7,910,4,2,0
"2994","Juneau",2006-08-12,33,1,"E",81,"E 81",200,2,"D",12031,8,770,4,2,0
"2995","Juneau",2006-08-12,33,1,"E",81,"E 81",200,2,"D",12031,9,830,4,2,0
"2996","Juneau",2006-08-12,33,1,"E",81,"E 81",200,2,"D",12031,10,700,4,2,0
"2997","Juneau",2006-08-12,33,1,"E",81,"E 81",200,2,"D",12031,11,820,4,2,0
"2998","Juneau",2006-08-12,33,1,"E",81,"E 81",200,2,"D",12031,12,720,4,2,0
"2999","Juneau",2006-08-12,33,1,"E",81,"E 81",200,2,"D",12031,13,660,4,2,0
"3000","Juneau",2006-08-12,33,1,"E",81,"E 81",200,2,"D",12031,14,760,4,2,0
"3001","Juneau",2006-08-12,33,1,"E",81,"E 81",200,2,"D",12031,15,870,11,1,0
"3002","Juneau",2006-08-12,33,1,"E",81,"E 81",200,2,"D",12031,16,770,11,1,0
"3003","Juneau",2006-08-12,33,1,"E",81,"E 81",200,2,"D",12031,17,950,11,1,0
"3004","Juneau",2006-08-13,33,1,"E",81,"E 81",200,2,"D",12066,1,900,6,1,0
"3005","Juneau",2006-08-13,33,1,"E",81,"E 81",200,2,"D",12066,2,850,4,1,0
"3006","Juneau",2006-08-13,33,1,"E",81,"E 81",200,2,"D",12066,3,880,4,1,0
"3007","Juneau",2006-08-13,33,1,"E",81,"E 81",200,2,"D",12066,4,840,4,1,0
"3008","Juneau",2006-08-13,33,1,"E",81,"E 81",200,2,"D",12066,5,670,4,1,0
"3009","Juneau",2006-08-13,33,1,"E",81,"E 81",200,2,"D",12066,6,740,4,1,0
"3010","Juneau",2006-08-13,33,1,"E",81,"E 81",200,2,"D",12066,7,660,4,1,0
"3011","Juneau",2006-08-13,33,1,"E",81,"E 81",200,2,"D",12066,8,840,4,1,0
"3012","Juneau",2006-08-13,33,1,"E",81,"E 81",200,2,"D",12066,9,870,4,1,0
"3013","Juneau",2006-08-13,33,1,"E",81,"E 81",200,2,"D",12066,10,750,4,1,0
"3014","Juneau",2006-08-13,33,1,"E",81,"E 81",200,2,"D",12066,11,770,26,2,0
"3015","Juneau",2006-08-13,33,1,"E",81,"E 81",200,2,"D",12066,12,780,26,2,0
"3016","Juneau",2006-08-13,33,1,"E",81,"E 81",200,2,"D",12066,13,790,26,2,0
"3017","Juneau",2006-08-13,33,1,"E",81,"E 81",200,2,"D",12066,14,820,26,2,0
"3018","Juneau",2006-08-13,33,1,"E",81,"E 81",200,2,"D",12066,15,750,26,2,0
"3019","Juneau",2006-08-13,33,1,"E",81,"E 81",200,2,"D",12066,16,950,26,2,0
"3020","Juneau",2006-08-13,33,1,"E",81,"E 81",200,5,"C",13200,1,1450,10,1,0
"3021","Juneau",2006-08-13,33,1,"E",81,"E 81",200,1,"C",12111,1,840,19,1,0
"3022","Juneau",2006-08-13,33,1,"E",81,"E 81",200,1,"C",12111,2,835,19,1,0
"3023","Juneau",2006-08-13,33,1,"E",81,"E 81",200,1,"C",12111,3,680,19,1,0
"3024","Juneau",2006-08-13,33,1,"E",81,"E 81",200,1,"C",12111,4,780,27,1,0
"3025","Juneau",2006-08-13,33,1,"E",81,"E 81",200,1,"C",12111,5,780,27,1,0
"3026","Juneau",2006-08-13,33,1,"E",81,"E 81",200,1,"C",12111,6,660,27,1,0
"3027","Juneau",2006-08-13,33,1,"E",81,"E 81",200,1,"C",12111,7,760,27,1,0
"3028","Juneau",2006-08-13,33,1,"E",81,"E 81",200,1,"C",12111,8,1000,27,1,0
"3029","Juneau",2006-08-13,33,1,"E",81,"E 81",200,1,"C",12111,9,635,27,1,0
"3030","Juneau",2006-08-13,33,1,"E",81,"E 81",200,3,"C",8456,1,865,4,1,0
"3031","Juneau",2006-08-13,33,1,"E",81,"E 81",200,3,"C",8456,2,1195,4,1,0
"3032","Juneau",2006-08-13,33,1,"E",81,"E 81",200,6,"C",13159,1,1450,4,1,0
"3033","Juneau",2006-08-13,33,1,"E",81,"E 81",200,6,"C",13159,2,640,4,1,0
"3034","Juneau",2006-08-13,33,1,"E",81,"E 81",200,6,"C",13159,3,640,4,1,0
"3035","Juneau",2006-08-13,33,1,"E",81,"E 81",200,6,"C",13159,4,640,4,1,0
"3036","Juneau",2006-08-13,33,1,"E",81,"E 81",200,6,"C",13159,5,710,2,1,0
"3037","Juneau",2006-08-13,33,1,"E",81,"E 81",200,6,"C",13159,6,910,4,1,0
"3038","Juneau",2006-08-13,33,1,"E",81,"E 81",200,6,"C",13159,7,645,3,1,0
"3039","Juneau",2006-08-13,33,1,"E",81,"E 81",200,6,"C",13159,8,640,3,1,0
"3040","Juneau",2006-08-14,33,2,"E",81,"E 81",200,1,"A",12100,1,695,6,2,0
"3041","Juneau",2006-08-14,33,2,"E",81,"E 81",200,1,"A",12100,2,710,4,2,0
"3042","Juneau",2006-08-14,33,2,"E",81,"E 81",200,1,"A",12100,3,655,4,2,0
"3043","Juneau",2006-08-14,33,2,"E",81,"E 81",200,1,"A",12100,4,805,4,2,0
"3044","Juneau",2006-08-14,33,2,"E",81,"E 81",200,1,"A",12100,5,830,4,2,0
"3045","Juneau",2006-08-14,33,2,"E",81,"E 81",200,1,"A",12100,6,820,4,2,0
"3046","Juneau",2006-08-14,33,2,"E",81,"E 81",200,1,"A",12100,7,640,4,2,0
"3047","Juneau",2006-08-14,33,2,"E",81,"E 81",200,1,"A",12100,8,730,4,2,0
"3048","Juneau",2006-08-14,33,2,"E",81,"E 81",200,1,"A",12100,9,750,4,2,0
"3049","Juneau",2006-08-14,33,2,"E",81,"E 81",200,1,"A",12100,10,655,4,2,0
"3050","Juneau",2006-08-14,33,2,"E",81,"E 81",200,1,"A",12100,11,660,4,2,0
"3051","Juneau",2006-08-14,33,2,"E",81,"E 81",200,1,"A",12100,12,700,4,2,0
"3052","Juneau",2006-08-14,33,2,"E",81,"E 81",200,3,"A",8492,1,1040,2,1,0
"3053","Juneau",2006-08-14,33,2,"E",81,"E 81",200,3,"A",8492,2,710,4,1,0
"3054","Juneau",2006-08-14,33,2,"E",81,"E 81",200,3,"A",8492,3,600,4,1,0
"3055","Juneau",2006-08-14,33,2,"E",81,"E 81",200,3,"A",8492,4,815,4,1,0
"3056","Juneau",2006-08-14,33,2,"E",81,"E 81",200,3,"A",8492,5,1475,3,1,0
"3057","Juneau",2006-08-14,33,2,"E",81,"E 81",200,3,"A",8492,6,965,3,1,0
"3058","Juneau",2006-08-14,33,2,"E",81,"E 81",200,3,"A",8492,7,760,3,1,0
"3059","Juneau",2006-08-14,33,2,"E",81,"E 81",200,3,"A",8492,8,865,3,1,0
"3060","Juneau",2006-08-14,33,2,"E",81,"E 81",200,6,"A",8040,1,965,15,1,0
"3061","Juneau",2006-08-14,33,2,"E",81,"E 81",200,6,"A",8040,2,865,15,1,0
"3062","Juneau",2006-08-14,33,2,"E",81,"E 81",200,6,"A",8040,3,760,15,1,0
"3063","Juneau",2006-08-14,33,2,"E",81,"E 81",200,6,"A",8040,4,710,15,1,0
"3064","Juneau",2006-08-14,33,2,"E",81,"E 81",200,2,"D",12064,1,1200,6,1,0
"3065","Juneau",2006-08-14,33,2,"E",81,"E 81",200,2,"D",12064,2,890,6,1,0
"3066","Juneau",2006-08-14,33,2,"E",81,"E 81",200,2,"D",12064,3,810,4,2,0
"3067","Juneau",2006-08-14,33,2,"E",81,"E 81",200,2,"D",12064,4,830,4,2,0
"3068","Juneau",2006-08-14,33,2,"E",81,"E 81",200,2,"D",12064,5,740,4,2,0
"3069","Juneau",2006-08-14,33,2,"E",81,"E 81",200,2,"D",12064,6,820,4,2,0
"3070","Juneau",2006-08-14,33,2,"E",81,"E 81",200,2,"D",12064,7,570,8,1,0
"3071","Juneau",2006-08-14,33,2,"E",81,"E 81",200,2,"D",12064,8,570,8,1,0
"3072","Juneau",2006-08-14,33,2,"E",81,"E 81",200,2,"D",12064,9,520,8,1,0
"3073","Juneau",2006-08-14,33,2,"E",81,"E 81",200,2,"D",12064,10,690,8,1,0
"3074","Juneau",2006-08-17,33,2,"E",81,"E 81",200,2,"D",12060,1,880,7,1,0
"3075","Juneau",2006-08-17,33,2,"E",81,"E 81",200,2,"D",12060,2,720,7,1,NA
"3076","Juneau",2006-08-17,33,2,"E",81,"E 81",200,2,"D",12060,3,1050,12,1,NA
"3077","Juneau",2006-08-18,33,2,"E",81,"E 81",200,2,"D",12058,1,650,37,1,0
"3078","Juneau",2006-08-18,33,2,"E",81,"E 81",200,2,"D",12058,2,800,37,1,0
"3079","Juneau",2006-08-18,33,2,"E",81,"E 81",200,2,"D",12058,3,750,37,1,0
"3080","Juneau",2006-08-18,33,2,"E",81,"E 81",200,2,"D",12058,4,740,37,1,0
"3081","Juneau",2006-08-18,33,2,"E",81,"E 81",200,2,"D",12058,5,890,37,1,0
"3082","Juneau",2006-08-18,33,2,"E",81,"E 81",200,2,"D",12058,6,700,37,1,0
"3083","Juneau",2006-08-18,33,2,"E",81,"E 81",200,2,"D",12058,7,720,37,1,0
"3084","Juneau",2006-08-18,33,2,"E",81,"E 81",200,2,"D",12058,8,820,37,1,0
"3085","Juneau",2006-08-18,33,2,"E",81,"E 81",200,2,"D",12058,9,810,4,1,0
"3086","Juneau",2006-08-18,33,2,"E",81,"E 81",200,2,"D",12058,10,800,4,1,NA
"3087","Juneau",2006-08-18,33,2,"E",81,"E 81",200,2,"D",12058,11,630,4,1,NA
"3088","Juneau",2006-08-18,33,2,"E",81,"E 81",200,2,"D",12058,12,720,4,1,NA
"3089","Juneau",2006-08-18,33,2,"E",81,"E 81",200,2,"D",12058,13,720,4,1,NA
"3090","Juneau",2006-08-18,33,2,"E",81,"E 81",200,2,"D",12058,14,870,4,1,NA
"3091","Juneau",2006-08-18,33,2,"E",81,"E 81",200,2,"D",12058,15,740,4,1,NA
"3092","Juneau",2006-08-18,33,2,"E",81,"E 81",200,2,"D",12058,16,760,4,1,NA
"3093","Juneau",2006-08-19,34,1,"E",81,"E 81",200,1,"C",12101,1,1060,7,1,0
"3094","Juneau",2006-08-19,34,1,"E",81,"E 81",200,1,"C",12101,2,710,2,1,0
"3095","Juneau",2006-08-19,34,1,"E",81,"E 81",200,1,"C",12101,3,715,2,1,0
"3096","Juneau",2006-08-19,34,1,"E",81,"E 81",200,1,"C",12101,4,735,2,1,0
"3097","Juneau",2006-08-19,34,1,"E",81,"E 81",200,1,"C",12101,5,705,2,1,0
"3098","Juneau",2006-08-19,34,1,"E",81,"E 81",200,1,"C",12101,6,670,2,1,0
"3099","Juneau",2006-08-19,34,1,"E",81,"E 81",200,1,"C",12101,7,1180,2,1,0
"3100","Juneau",2006-08-19,34,1,"E",81,"E 81",200,1,"C",12101,8,675,2,1,0
"3101","Juneau",2006-08-19,34,1,"E",81,"E 81",200,1,"C",12101,9,640,2,1,0
"3102","Juneau",2006-08-19,34,1,"E",81,"E 81",200,1,"C",12101,10,660,2,1,0
"3103","Juneau",2006-08-19,34,1,"E",81,"E 81",200,1,"C",12101,11,715,2,1,0
"3104","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,1,840,4,2,0
"3105","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,2,780,4,2,0
"3106","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,3,740,4,2,0
"3107","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,4,720,4,2,0
"3108","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,5,610,4,1,0
"3109","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,6,1090,4,2,0
"3110","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,7,1360,4,2,0
"3111","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,8,1120,4,2,0
"3112","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,9,1070,4,2,0
"3113","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,10,850,4,1,0
"3114","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,11,1020,4,1,0
"3115","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,12,720,4,1,0
"3116","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,13,810,4,1,0
"3117","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,14,820,4,1,0
"3118","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,15,720,4,1,0
"3119","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,16,770,4,1,0
"3120","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,17,710,26,1,0
"3121","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,18,730,26,1,0
"3122","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,19,700,4,1,0
"3123","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12056,20,650,4,1,0
"3124","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12053,1,690,4,1,0
"3125","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12053,2,680,4,1,0
"3126","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12053,3,1470,4,1,0
"3127","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12053,4,900,4,2,0
"3128","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12053,5,740,4,2,0
"3129","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12053,6,880,4,2,0
"3130","Juneau",2006-08-19,34,1,"E",81,"E 81",200,2,"D",12053,7,740,4,2,0
"3131","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,1,690,2,1,0
"3132","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,2,670,2,1,0
"3133","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,3,600,2,1,0
"3134","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,4,570,26,2,0
"3135","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,5,630,26,1,0
"3136","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,6,750,3,1,0
"3137","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,7,900,3,1,0
"3138","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,8,760,3,1,0
"3139","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,9,930,3,1,0
"3140","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,10,590,26,2,0
"3141","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,11,590,26,2,0
"3142","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,12,730,26,2,0
"3143","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,13,930,4,1,0
"3144","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,14,570,4,1,0
"3145","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,15,630,4,1,0
"3146","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,16,670,4,1,0
"3147","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,17,1290,18,1,0
"3148","Juneau",2006-08-20,34,1,"E",81,"E 81",200,2,"D",12050,18,600,6,2,NA
"3149","Juneau",2006-08-20,34,1,"E",81,"E 81",200,5,"D",7828,1,1090,7,1,0
"3150","Juneau",2006-08-20,34,1,"E",81,"E 81",200,1,"A",12079,1,1050,15,1,0
"3151","Juneau",2006-08-21,34,2,"E",81,"E 81",200,2,"D",12046,1,800,12,1,0
"3152","Juneau",2006-08-21,34,2,"E",81,"E 81",200,2,"D",12046,2,720,12,1,0
"3153","Juneau",2006-08-21,34,2,"E",81,"E 81",200,2,"D",12046,3,590,12,1,0
"3154","Juneau",2006-08-21,34,2,"E",81,"E 81",200,2,"D",12046,4,770,12,1,0
"3155","Juneau",2006-08-21,34,2,"E",81,"E 81",200,2,"D",12046,5,940,12,1,0
"3156","Juneau",2006-08-21,34,2,"E",81,"E 81",200,2,"D",12046,6,870,12,1,0
"3157","Juneau",2006-08-21,34,2,"E",81,"E 81",200,2,"D",12046,7,700,9,2,0
"3158","Juneau",2006-08-21,34,2,"E",81,"E 81",200,2,"D",12046,8,720,9,2,0
"3159","Juneau",2006-08-22,34,2,"E",81,"E 81",200,2,"D",12030,1,1190,9,1,0
"3160","Juneau",2006-08-22,34,2,"E",81,"E 81",200,2,"D",12030,2,990,6,1,0
"3161","Juneau",2006-08-22,34,2,"E",81,"E 81",200,2,"D",12030,3,870,6,1,0
"3162","Juneau",2006-08-22,34,2,"E",81,"E 81",200,2,"D",12030,4,750,6,1,0
"3163","Juneau",2006-08-22,34,2,"E",81,"E 81",200,2,"D",12030,5,680,6,1,0
"3164","Juneau",2006-08-22,34,2,"E",81,"E 81",200,2,"D",12030,6,640,6,1,0
"3165","Juneau",2006-08-22,34,2,"E",81,"E 81",200,2,"D",12030,7,1040,3,2,0
"3166","Juneau",2006-08-22,34,2,"E",81,"E 81",200,2,"D",12030,8,940,3,2,0
"3167","Juneau",2006-08-22,34,2,"E",81,"E 81",200,2,"D",12030,9,1200,3,2,0
"3168","Juneau",2006-08-22,34,2,"E",81,"E 81",200,2,"D",12030,10,840,3,2,0
"3169","Juneau",2006-08-22,34,2,"E",81,"E 81",200,2,"D",12030,11,1060,3,2,0
"3170","Juneau",2006-08-22,34,2,"E",81,"E 81",200,2,"D",12030,12,950,3,2,0
"3171","Juneau",2006-08-23,34,2,"E",81,"E 81",200,1,"A",12102,1,845,4,1,0
"3172","Juneau",2006-08-24,34,2,"E",81,"E 81",200,1,"C",12110,1,485,2,1,0
"3173","Juneau",2006-08-24,34,2,"E",81,"E 81",200,1,"C",12110,2,530,2,1,0
"3174","Juneau",2006-08-24,34,2,"E",81,"E 81",200,1,"C",12110,3,675,2,1,0
"3175","Juneau",2006-08-24,34,2,"E",81,"E 81",200,1,"C",12110,4,560,5,1,0
"3176","Juneau",2006-08-24,34,2,"E",81,"E 81",200,1,"C",12110,5,595,5,1,0
"3177","Juneau",2006-08-25,34,2,"E",81,"E 81",200,2,"D",12027,1,670,4,2,0
"3178","Juneau",2006-08-26,35,1,"E",81,"E 81",200,1,"A",12106,1,710,4,2,0
"3179","Juneau",2006-08-26,35,1,"E",81,"E 81",200,1,"A",12106,2,930,4,1,0
"3180","Juneau",2006-08-26,35,1,"E",81,"E 81",200,1,"A",12106,3,1140,4,1,0
"3181","Juneau",2006-08-26,35,1,"E",81,"E 81",200,1,"A",12106,4,725,21,1,0
"3182","Juneau",2006-08-26,35,1,"E",81,"E 81",200,1,"A",12106,5,685,25,1,0
"3183","Juneau",2006-08-26,35,1,"E",81,"E 81",200,1,"A",12106,6,630,25,1,0
"3184","Juneau",2006-08-26,35,1,"E",81,"E 81",200,1,"A",12106,7,600,25,1,0
"3185","Juneau",2006-08-26,35,1,"E",81,"E 81",200,1,"A",12106,8,660,25,1,0
"3186","Juneau",2006-08-26,35,1,"E",81,"E 81",200,4,"A",8005,1,1010,2,1,0
"3187","Juneau",2006-08-27,35,1,"E",81,"E 81",200,3,"C",8493,1,1410,35,1,0
"3188","Juneau",2006-08-27,35,1,"E",81,"E 81",200,3,"C",8493,2,1270,12,1,0
"3189","Juneau",2006-08-27,35,1,"E",81,"E 81",200,3,"C",8402,1,910,12,1,0
"3190","Juneau",2006-08-27,35,1,"E",81,"E 81",200,3,"C",8402,2,690,10,1,0
"3191","Juneau",2006-08-27,35,1,"E",81,"E 81",200,3,"C",8402,3,1300,4,1,0
"3192","Juneau",2006-08-27,35,1,"E",81,"E 81",200,3,"C",8402,4,480,10,1,0
"3193","Juneau",2006-08-27,35,1,"E",81,"E 81",200,1,"C",12104,1,770,4,1,0
"3194","Juneau",2006-08-27,35,1,"E",81,"E 81",200,1,"C",12104,2,740,4,1,0
"3195","Juneau",2006-08-27,35,1,"E",81,"E 81",200,4,"C",13396,1,805,18,1,0
"3196","Juneau",2006-08-27,35,1,"E",81,"E 81",200,4,"C",13396,2,800,18,1,0
"3197","Juneau",2006-08-27,35,1,"E",81,"E 81",200,4,"C",13396,3,990,18,1,0
"3198","Juneau",2006-08-27,35,1,"E",81,"E 81",200,4,"C",13396,4,790,18,1,0
"3199","Juneau",2006-08-27,35,1,"E",81,"E 81",200,4,"C",13396,5,750,18,1,0
"3200","Juneau",2006-08-27,35,1,"E",81,"E 81",200,4,"C",13396,6,670,18,1,0
"3201","Juneau",2006-08-27,35,1,"E",81,"E 81",200,4,"C",13396,7,1150,18,1,0
"3202","Juneau",2006-08-27,35,1,"E",81,"E 81",200,2,"D",12028,1,900,25,1,0
"3203","Juneau",2006-08-27,35,1,"E",81,"E 81",200,2,"D",12028,2,1200,25,1,0
"3204","Juneau",2006-08-27,35,1,"E",81,"E 81",200,2,"D",12028,3,1388,25,1,0
"3205","Juneau",2006-08-27,35,1,"E",81,"E 81",200,2,"D",12028,4,1120,25,1,0
"3206","Juneau",2006-08-27,35,1,"E",81,"E 81",200,2,"D",12028,5,990,25,1,0
"3207","Juneau",2006-08-27,35,1,"E",81,"E 81",200,2,"D",12028,6,630,21,1,0
"3208","Juneau",2006-08-27,35,1,"E",81,"E 81",200,2,"D",12028,7,650,9,1,0
"3209","Juneau",2006-08-27,35,1,"E",81,"E 81",200,2,"D",12028,8,670,9,1,0
"3210","Juneau",2006-08-27,35,1,"E",81,"E 81",200,2,"D",12028,9,680,9,1,0
"3211","Juneau",2006-08-27,35,1,"E",81,"E 81",200,2,"D",12028,10,690,24,1,NA
"3212","Juneau",2006-08-27,35,1,"E",81,"E 81",200,2,"D",12028,11,600,24,2,NA
