"","Index","Area_name","Year","DATE","WK","WD","Site","snum","AREA","SPECIES","ID","day_type","LITHCODE","LINE","LENGTH","CATAREA","CHAR_NON","CAS"
"2126",2126,"Sitka",2007,2007-07-31,31,2,"D",81,"D 81",200,13,"D",537,5,710,9,2,1
"2127",2127,"Sitka",2007,2007-07-31,31,2,"D",81,"D 81",200,13,"D",537,6,680,9,2,1
"2128",2128,"Sitka",2007,2007-07-31,31,2,"D",81,"D 81",200,13,"D",537,7,680,9,2,1
"2129",2129,"Sitka",2007,2007-07-31,31,2,"D",81,"D 81",200,13,"D",537,8,690,9,2,1
"2130",2130,"Sitka",2007,2007-07-31,31,2,"D",81,"D 81",200,13,"D",537,9,780,9,2,1
"2131",2131,"Sitka",2007,2007-07-31,31,2,"D",81,"D 81",200,13,"D",537,10,700,9,2,1
"2132",2132,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,1,1060,13,2,0
"2133",2133,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,2,995,13,2,0
"2134",2134,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,3,645,13,2,0
"2135",2135,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,4,970,9,2,0
"2136",2136,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,5,1070,9,2,0
"2137",2137,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,6,1775,9,2,0
"2138",2138,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,7,1115,9,2,0
"2139",2139,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,8,870,9,2,1
"2140",2140,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,9,750,9,2,0
"2141",2141,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,10,830,9,2,0
"2142",2142,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,11,1555,9,2,0
"2143",2143,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,12,1730,9,2,0
"2144",2144,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,13,980,10,2,1
"2145",2145,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,14,1110,10,2,1
"2146",2146,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,15,1270,10,2,1
"2147",2147,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,16,810,9,2,0
"2148",2148,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,17,890,99,2,0
"2149",2149,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,18,1065,9,2,1
"2150",2150,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,19,920,9,2,1
"2151",2151,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",11929,20,945,9,2,1
"2152",2152,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",17782,1,790,9,2,1
"2153",2153,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,9,"A",17782,2,1025,9,2,1
"2154",2154,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,1,820,98,2,1
"2155",2155,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,2,730,98,2,1
"2156",2156,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,3,720,98,2,1
"2157",2157,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,4,805,98,2,1
"2158",2158,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,5,700,98,2,1
"2159",2159,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,6,1580,98,2,1
"2160",2160,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,7,900,14,2,0
"2161",2161,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,8,790,9,2,1
"2162",2162,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,9,680,9,2,1
"2163",2163,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,10,1320,10,2,0
"2164",2164,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,11,1530,10,2,0
"2165",2165,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,12,700,10,2,0
"2166",2166,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,13,880,10,2,0
"2167",2167,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,14,1140,14,2,1
"2168",2168,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,15,1120,14,2,1
"2169",2169,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,16,930,14,2,1
"2170",2170,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,17,810,14,2,1
"2171",2171,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,18,880,14,2,1
"2172",2172,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,19,790,14,2,1
"2173",2173,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",536,20,800,14,2,1
"2174",2174,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",535,1,700,14,2,1
"2175",2175,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",535,2,850,14,2,1
"2176",2176,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",535,3,960,14,2,1
"2177",2177,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",535,4,700,14,2,1
"2178",2178,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,13,"D",535,5,670,14,2,1
"2179",2179,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,12,"D",2604,1,805,9,2,0
"2180",2180,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,12,"D",2604,2,725,9,2,0
"2181",2181,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,12,"D",2604,3,690,9,2,0
"2182",2182,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,12,"D",2604,4,650,9,2,0
"2183",2183,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,12,"D",2604,5,620,9,2,0
"2184",2184,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,12,"D",2604,6,635,9,2,0
"2185",2185,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,12,"D",2604,7,645,9,2,0
"2186",2186,"Sitka",2007,2007-08-01,31,2,"D",81,"D 81",200,12,"D",2604,8,580,9,2,0
"2187",2187,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,1,920,14,2,0
"2188",2188,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,2,790,14,2,0
"2189",2189,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,3,750,14,2,0
"2190",2190,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,4,1020,14,2,0
"2191",2191,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,5,1000,14,2,0
"2192",2192,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,6,820,14,2,0
"2193",2193,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,7,2050,10,2,0
"2194",2194,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,8,1650,10,2,0
"2195",2195,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,9,1520,10,2,0
"2196",2196,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,10,870,10,2,1
"2197",2197,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,11,930,10,2,1
"2198",2198,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,12,740,10,2,1
"2199",2199,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,13,780,10,2,1
"2200",2200,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,14,1470,10,2,1
"2201",2201,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,15,1720,10,2,1
"2202",2202,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,16,720,14,2,0
"2203",2203,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,17,990,14,2,0
"2204",2204,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,18,720,14,2,0
"2205",2205,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,19,780,14,2,0
"2206",2206,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",534,20,720,14,2,0
"2207",2207,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",533,1,920,14,2,0
"2208",2208,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",533,2,1100,14,2,0
"2209",2209,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",533,3,1295,10,2,0
"2210",2210,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",533,4,1345,10,2,0
"2211",2211,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",533,5,1375,10,2,0
"2212",2212,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",533,6,1420,10,2,0
"2213",2213,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",533,7,1140,9,2,0
"2214",2214,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",533,8,730,9,2,0
"2215",2215,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",533,9,820,9,2,0
"2216",2216,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",533,10,1150,9,2,0
"2217",2217,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",533,11,770,9,2,0
"2218",2218,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",533,12,750,9,2,0
"2219",2219,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",533,13,1140,9,2,0
"2220",2220,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,13,"D",533,14,740,9,2,0
"2221",2221,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,12,"D",2598,1,750,9,2,1
"2222",2222,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,12,"D",2598,2,705,9,2,1
"2223",2223,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,12,"D",2598,3,685,9,2,1
"2224",2224,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,12,"D",2598,4,675,9,2,1
"2225",2225,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,12,"D",2598,5,640,9,2,0
"2226",2226,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,12,"D",2598,6,660,9,2,0
"2227",2227,"Sitka",2007,2007-08-02,31,2,"D",81,"D 81",200,12,"D",2598,7,770,9,2,1
"2228",2228,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,8,"C",3089,1,1690,10,2,0
"2229",2229,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,8,"C",3089,2,1365,14,2,0
"2230",2230,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,8,"C",3089,3,705,14,2,1
"2231",2231,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,1,920,13,2,1
"2232",2232,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,2,730,13,2,1
"2233",2233,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,3,700,13,2,1
"2234",2234,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,4,780,13,2,1
"2235",2235,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,5,690,13,2,1
"2236",2236,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,6,710,13,2,1
"2237",2237,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,7,640,13,2,1
"2238",2238,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,8,870,13,2,1
"2239",2239,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,9,800,13,2,1
"2240",2240,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,10,720,13,2,1
"2241",2241,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,11,680,13,2,1
"2242",2242,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,12,1390,13,2,1
"2243",2243,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,13,720,13,2,1
"2244",2244,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,14,1030,13,2,1
"2245",2245,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,15,900,13,2,1
"2246",2246,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,16,610,13,2,1
"2247",2247,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,17,830,9,2,1
"2248",2248,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,18,680,9,2,1
"2249",2249,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,19,700,9,2,1
"2250",2250,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",532,20,690,9,2,1
"2251",2251,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",531,1,720,9,2,1
"2252",2252,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",531,2,650,9,2,1
"2253",2253,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",531,3,840,9,2,1
"2254",2254,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",531,4,1060,9,2,1
"2255",2255,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",531,5,650,9,2,1
"2256",2256,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",531,6,790,9,2,1
"2257",2257,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",531,7,810,9,2,1
"2258",2258,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,13,"D",531,8,720,9,2,1
"2259",2259,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,7,"C",13537,1,695,1,1,0
"2260",2260,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,7,"C",13537,2,685,1,1,0
"2261",2261,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,7,"C",13537,3,675,1,1,0
"2262",2262,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,12,"D",2599,1,1355,10,2,1
"2263",2263,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,12,"D",2599,2,665,14,2,1
"2264",2264,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,12,"D",2599,3,740,14,2,1
"2265",2265,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,12,"D",2599,4,930,14,2,0
"2266",2266,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,12,"D",2599,5,880,14,2,0
"2267",2267,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,12,"D",2599,6,1035,14,2,0
"2268",2268,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,12,"D",2599,7,750,14,2,1
"2269",2269,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,12,"D",2599,8,790,14,2,0
"2270",2270,"Sitka",2007,2007-08-03,31,2,"D",81,"D 81",200,12,"D",2599,9,760,14,2,1
"2271",2271,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,8,"A",3115,1,710,10,2,1
"2272",2272,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,8,"A",3115,2,660,10,2,1
"2273",2273,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,8,"A",3115,3,665,10,2,1
"2274",2274,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,8,"A",3115,4,845,10,2,1
"2275",2275,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,8,"A",3115,5,770,10,2,1
"2276",2276,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,8,"A",3115,6,790,10,2,1
"2277",2277,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,8,"A",3115,7,1115,10,2,1
"2278",2278,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,8,"A",3115,8,750,10,2,1
"2279",2279,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,8,"A",3115,9,885,10,2,1
"2280",2280,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,8,"A",3115,10,750,10,2,1
"2281",2281,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,8,"A",3115,11,1050,99,2,1
"2282",2282,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,8,"A",3115,12,775,99,2,1
"2283",2283,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,8,"A",3115,13,1110,99,2,1
"2284",2284,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,8,"A",3115,14,750,99,2,1
"2285",2285,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,8,"A",3115,15,1115,99,2,1
"2286",2286,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,8,"A",3115,16,670,10,2,1
"2287",2287,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,1,730,13,2,1
"2288",2288,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,2,905,9,2,1
"2289",2289,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,3,725,9,2,1
"2290",2290,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,4,690,9,2,1
"2291",2291,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,5,1195,9,2,1
"2292",2292,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,6,1235,9,2,1
"2293",2293,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,7,660,9,2,1
"2294",2294,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,8,770,9,2,1
"2295",2295,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,9,1080,9,2,1
"2296",2296,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,10,1180,9,2,1
"2297",2297,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,11,1120,9,2,1
"2298",2298,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,12,1135,9,2,1
"2299",2299,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,13,800,9,2,1
"2300",2300,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,14,705,9,2,1
"2301",2301,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,15,685,9,2,1
"2302",2302,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,16,765,13,2,1
"2303",2303,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,17,705,13,2,1
"2304",2304,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,18,640,13,2,1
"2305",2305,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,19,1450,13,2,1
"2306",2306,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13547,20,1280,13,2,1
"2307",2307,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13543,1,1120,13,2,1
"2308",2308,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13543,2,610,13,2,1
"2309",2309,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13543,3,740,13,2,1
"2310",2310,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13543,4,1395,9,2,1
"2311",2311,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,7,"A",13543,5,725,9,2,1
"2312",2312,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,12,"D",2596,1,1440,10,2,0
"2313",2313,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,12,"D",2596,2,840,10,2,0
"2314",2314,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,12,"D",2596,3,840,10,2,0
"2315",2315,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,12,"D",2596,4,1330,10,2,0
"2316",2316,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,12,"D",2596,5,830,10,2,0
"2317",2317,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,12,"D",2596,6,985,10,2,0
"2318",2318,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,12,"D",2596,7,740,10,2,0
"2319",2319,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,12,"D",2596,8,790,10,2,0
"2320",2320,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,12,"D",2596,9,770,10,2,0
"2321",2321,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,12,"D",2596,10,800,10,2,0
"2322",2322,"Sitka",2007,2007-08-04,32,1,"D",81,"D 81",200,12,"D",2596,11,1070,10,2,0
"2323",2323,"Sitka",2007,2007-08-05,32,1,"D",81,"D 81",200,7,"A",13539,1,1180,10,2,1
"2324",2324,"Sitka",2007,2007-08-05,32,1,"D",81,"D 81",200,12,"D",2595,1,770,9,2,1
"2325",2325,"Sitka",2007,2007-08-05,32,1,"D",81,"D 81",200,12,"D",2595,2,1260,9,2,1
"2326",2326,"Sitka",2007,2007-08-05,32,1,"D",81,"D 81",200,12,"D",2595,3,750,9,2,1
"2327",2327,"Sitka",2007,2007-08-05,32,1,"D",81,"D 81",200,12,"D",2595,4,910,9,2,1
"2328",2328,"Sitka",2007,2007-08-05,32,1,"D",81,"D 81",200,12,"D",2595,5,710,9,2,1
"2329",2329,"Sitka",2007,2007-08-05,32,1,"D",81,"D 81",200,12,"D",2595,6,1090,9,2,1
"2330",2330,"Sitka",2007,2007-08-05,32,1,"D",81,"D 81",200,12,"D",2595,7,680,9,2,1
"2331",2331,"Sitka",2007,2007-08-05,32,1,"D",81,"D 81",200,12,"D",2595,8,1040,9,2,1
"2332",2332,"Sitka",2007,2007-08-05,32,1,"D",81,"D 81",200,12,"D",2595,9,705,14,1,0
"2333",2333,"Sitka",2007,2007-08-05,32,1,"D",81,"D 81",200,12,"D",2595,10,765,9,2,0
"2334",2334,"Sitka",2007,2007-08-05,32,1,"D",81,"D 81",200,12,"D",2595,11,1430,10,2,0
"2335",2335,"Sitka",2007,2007-08-05,32,1,"D",81,"D 81",200,12,"D",2595,12,1310,10,2,1
"2336",2336,"Sitka",2007,2007-08-05,32,1,"D",81,"D 81",200,12,"D",2595,13,905,10,2,0
"2337",2337,"Sitka",2007,2007-08-06,32,2,"D",81,"D 81",200,9,"C",11735,1,1210,9,2,1
"2338",2338,"Sitka",2007,2007-08-06,32,2,"D",81,"D 81",200,9,"C",11735,2,630,9,2,1
"2339",2339,"Sitka",2007,2007-08-06,32,2,"D",81,"D 81",200,9,"C",11735,3,660,9,2,1
"2340",2340,"Sitka",2007,2007-08-06,32,2,"D",81,"D 81",200,9,"C",11735,4,670,9,2,1
"2341",2341,"Sitka",2007,2007-08-06,32,2,"D",81,"D 81",200,9,"C",11735,5,690,9,2,1
"2342",2342,"Sitka",2007,2007-08-06,32,2,"D",81,"D 81",200,9,"C",11735,6,1330,9,2,1
"2343",2343,"Sitka",2007,2007-08-06,32,2,"D",81,"D 81",200,9,"C",11735,7,770,9,2,1
"2344",2344,"Sitka",2007,2007-08-06,32,2,"D",81,"D 81",200,9,"C",11735,8,1005,10,2,1
"2345",2345,"Sitka",2007,2007-08-06,32,2,"D",81,"D 81",200,9,"C",11735,9,990,9,2,1
"2346",2346,"Sitka",2007,2007-08-06,32,2,"D",81,"D 81",200,9,"C",11735,10,700,13,2,1
"2347",2347,"Sitka",2007,2007-08-06,32,2,"D",81,"D 81",200,9,"C",11735,11,915,13,2,1
"2348",2348,"Sitka",2007,2007-08-06,32,2,"D",81,"D 81",200,9,"C",11735,12,610,99,2,1
"2349",2349,"Sitka",2007,2007-08-06,32,2,"D",81,"D 81",200,9,"C",11735,13,960,99,2,1
"2350",2350,"Sitka",2007,2007-08-06,32,2,"D",81,"D 81",200,9,"C",11735,14,945,99,2,1
"2351",2351,"Sitka",2007,2007-08-06,32,2,"D",81,"D 81",200,9,"C",11735,15,780,99,2,1
"2352",2352,"Sitka",2007,2007-08-06,32,2,"D",81,"D 81",200,9,"C",11735,16,1150,13,2,1
"2353",2353,"Sitka",2007,2007-08-06,32,2,"D",81,"D 81",200,9,"C",11735,17,900,13,2,1
"2354",2354,"Sitka",2007,2007-08-07,32,2,"D",81,"D 81",200,13,"D",529,1,1380,10,2,1
"2355",2355,"Sitka",2007,2007-08-07,32,2,"D",81,"D 81",200,13,"D",529,2,690,10,2,1
"2356",2356,"Sitka",2007,2007-08-07,32,2,"D",81,"D 81",200,13,"D",529,3,1500,98,2,0
"2357",2357,"Sitka",2007,2007-08-07,32,2,"D",81,"D 81",200,13,"D",529,4,1010,9,2,0
"2358",2358,"Sitka",2007,2007-08-07,32,2,"D",81,"D 81",200,13,"D",529,5,1120,9,2,0
"2359",2359,"Sitka",2007,2007-08-07,32,2,"D",81,"D 81",200,13,"D",529,6,940,9,2,0
"2360",2360,"Sitka",2007,2007-08-07,32,2,"D",81,"D 81",200,13,"D",529,7,1130,9,2,0
"2361",2361,"Sitka",2007,2007-08-07,32,2,"D",81,"D 81",200,13,"D",529,8,710,10,2,1
"2362",2362,"Sitka",2007,2007-08-07,32,2,"D",81,"D 81",200,13,"D",529,9,700,10,2,1
"2363",2363,"Sitka",2007,2007-08-07,32,2,"D",81,"D 81",200,13,"D",529,10,770,10,2,1
"2364",2364,"Sitka",2007,2007-08-07,32,2,"D",81,"D 81",200,13,"D",529,11,690,10,2,1
"2365",2365,"Sitka",2007,2007-08-07,32,2,"D",81,"D 81",200,13,"D",529,12,690,10,2,1
"2366",2366,"Sitka",2007,2007-08-07,32,2,"D",81,"D 81",200,13,"D",529,13,760,10,2,1
"2367",2367,"Sitka",2007,2007-08-07,32,2,"D",81,"D 81",200,13,"D",529,14,750,10,2,1
"2368",2368,"Sitka",2007,2007-08-07,32,2,"D",81,"D 81",200,13,"D",529,15,780,10,2,1
"2369",2369,"Sitka",2007,2007-08-07,32,2,"D",81,"D 81",200,13,"D",529,16,790,10,2,1
