"","MB_MR","SITE","SURVAREA","SHSITE","YEAR","DATE","DAY_TYPE","SHIFT","BIWEEK","WEEK","STATWEEK","HARBOR","SUBHARBOR","HEADVAR2","techid","SAMPTYPE","SPECCODE","SPECIESCODE","SPEC_GROUP","LITHCODE","LINENO","LENGTH","lEGAL_LENGTH","LENGTH_TYPE","AREA","SUBAREA","THA","CLASS","CLASSN","GAF","INTVNUMB","PHOTO_NUM","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","NOTES2","SAMP_TYPE","R_SLOT","MONTH","LENCM","GROSSWT","NETWT","ROUNDWT","ORIGIN","GF_area","LC_area","ATARGET","BIOSAMPLEID","N_AWL_SAMP"
"1858","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-03,1,NA,16,17,32,1,13,15,"MJLW","C","200","HA","Halibut","00126421","10",1215,NA,"STF",53,NA,"",1,"Private","SF",11,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","N_A",8,121.5,45.5468479549882,39.2822169400635,52.2453485302845,"dta","NSEI","NSEI","",NA,NA
"1859","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-03,1,NA,16,17,32,1,13,15,"MJLW","C","200","HA","Halibut","00126421","11",810,NA,"STF",53,NA,"",1,"Private","SF",11,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","N_A",8,81,12.2439810253286,10.5599122758681,14.0446833269046,"dta","NSEI","NSEI","",NA,NA
"1860","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-03,1,NA,16,17,32,1,13,15,"MJLW","C","200","HA","Halibut","00126421","12",750,NA,"STF",53,NA,"",1,"Private","SF",11,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","N_A",8,75,9.54178617567186,8.22938427965115,10.945081091936,"dta","NSEI","NSEI","",NA,NA
"1861","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-03,1,NA,16,17,32,1,13,15,"MJLW","C","200","HA","Halibut","00126421","13",1185,NA,"STF",53,NA,"",1,"Private","SF",11,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","N_A",8,118.5,42.0028386328132,36.2256598064312,48.1801275425535,"dta","NSEI","NSEI","",NA,NA
"1862","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-03,1,NA,16,17,32,1,13,15,"MJLW","C","200","HA","Halibut","00126421","14",1220,NA,"STF",53,NA,"",1,"Private","SF",12,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","N_A",8,122,46.1569430614005,39.8083979910079,52.9451693280405,"dta","NSEI","NSEI","",NA,NA
"1863","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-03,1,NA,16,17,32,1,13,15,"MJLW","C","200","HA","Halibut","00126421","15",1090,NA,"STF",53,NA,"",1,"Private","SF",12,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","N_A",8,109,32.0400392956013,27.633169602028,36.7521155706973,"dta","NSEI","NSEI","",NA,NA
"1864","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-03,1,NA,16,17,32,1,13,15,"MJLW","C","200","HA","Halibut","00126421","16",1230,NA,"STF",53,NA,"",1,"Private","SF",12,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","N_A",8,123,47.3940418597145,40.8753430279002,54.3642062271072,"dta","NSEI","NSEI","",NA,NA
"1865","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-03,1,NA,16,17,32,1,13,15,"MJLW","C","200","HA","Halibut","00126421","17",1095,NA,"STF",53,NA,"",1,"Private","SF",12,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","N_A",8,109.5,32.5186818331691,28.0459784096992,37.3011512849,"dta","NSEI","NSEI","",NA,NA
"1866","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-03,1,NA,16,17,32,1,13,15,"MJLW","C","200","HA","Halibut","00126421","18",745,NA,"STF",46,NA,"",1,"Private","SF",14,"","2C",114212,"11421","114","21","114-21","","Creel Sampler","N_A",8,74.5,9.33721825472724,8.05295315850166,10.7104277008072,"dta","NSEI","NSEI","",NA,NA
"1867","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-03,1,NA,16,17,32,1,13,15,"MJLW","C","200","HA","Halibut","00126421","19",905,NA,"STF",28,NA,"",1,"Private","SF",14,"","2C",114231,"11423","114","23","114-23","","Creel Sampler","N_A",8,90.5,17.5376978432305,15.1255176206242,20.1169384354302,"dta","NSEI","NSEI","",NA,NA
"1868","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-03,1,NA,16,17,32,1,13,15,"MJLW","C","200","HA","Halibut","00126421","20",850,NA,"STF",53,NA,"",1,"Private","SF",15,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","N_A",8,85,14.3135877905572,12.344859985371,16.4186637805435,"dta","NSEI","NSEI","",NA,NA
"1869","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-03,1,NA,16,17,32,1,13,15,"MJLW","C","200","HA","Halibut","00126422","01",835,NA,"STF",53,NA,"",1,"Private","SF",15,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","N_A",8,83.5,13.5112449427298,11.6528734435183,15.4983216798794,"dta","NSEI","NSEI","",NA,NA
"1870","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-03,1,NA,16,17,32,1,13,15,"MJLW","C","200","HA","Halibut","00126422","02",850,NA,"STF",53,NA,"",1,"Private","SF",15,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","N_A",8,85,14.3135877905572,12.344859985371,16.4186637805435,"dta","NSEI","NSEI","",NA,NA
"1871","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-03,1,NA,16,17,32,1,13,15,"MJLW","C","200","HA","Halibut","00126422","03",1440,NA,"STF",46,NA,"",1,"Private","SF",18,"","2C",114212,"11421","114","21","114-21","","Creel Sampler","N_A",8,144,78.9815515772766,68.1182251379398,90.5972394334599,"dta","NSEI","NSEI","",NA,NA
"1872","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","01",880,NA,"STF",47,NA,"",2,"Charter","SF",2,"","3A",116110,"11611","116","11","116-11","","Creel Sampler","N_A",8,88,16.0160363013939,13.8131493343522,18.3714886146885,"dta","NSEO","NSEO","",NA,NA
"1873","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","02",845,NA,"STF",47,NA,"",2,"Charter","SF",2,"","3A",116110,"11611","116","11","116-11","","Creel Sampler","N_A",8,84.5,14.0425805500267,12.1111277801179,16.1077999475568,"dta","NSEO","NSEO","",NA,NA
"1874","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","03",1445,NA,"STF",47,NA,"",2,"Charter","SF",2,"","3A",116110,"11611","116","11","116-11","","Creel Sampler","N_A",8,144.5,79.8735544356355,68.8875396210811,91.6204276960379,"dta","NSEO","NSEO","",NA,NA
"1875","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","04",950,NA,"STF",47,NA,"",2,"Charter","SF",1,"","3A",116110,"11611","116","11","116-11","","Creel Sampler","N_A",8,95,20.5237004736467,17.7008177429845,23.5420875981694,"dta","NSEO","NSEO","",NA,NA
"1876","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","05",665,NA,"STF",47,NA,"",2,"Charter","SF",1,"","3A",116110,"11611","116","11","116-11","","Creel Sampler","N_A",8,66.5,6.46209469001727,5.57328150899388,7.41246440696185,"dta","NSEO","NSEO","",NA,NA
"1877","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","06",975,NA,"STF",47,NA,"",2,"Charter","SF",1,"","3A",116110,"11611","116","11","116-11","","Creel Sampler","N_A",8,97.5,22.3257543343357,19.2550124649381,25.6091665783677,"dta","NSEO","NSEO","",NA,NA
"1878","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","07",985,NA,"STF",47,NA,"",2,"Charter","SF",1,"","3A",116110,"11611","116","11","116-11","","Creel Sampler","N_A",8,98.5,23.0762148370295,19.9022526933047,26.4699960820953,"dta","NSEO","NSEO","",NA,NA
"1879","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","08",745,NA,"STF",53,NA,"",1,"Private","SF",3,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","N_A",8,74.5,9.33721825472724,8.05295315850166,10.7104277008072,"dta","NSEI","NSEI","",NA,NA
"1880","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","09",880,NA,"STF",53,NA,"",1,"Private","SF",3,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","N_A",8,88,16.0160363013939,13.8131493343522,18.3714886146885,"dta","NSEI","NSEI","",NA,NA
"1881","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","10",805,NA,"STF",53,NA,"",1,"Private","SF",3,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","N_A",8,80.5,12.0007900817551,10.3501704423003,13.7657266882595,"dta","NSEI","NSEI","",NA,NA
"1882","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","11",870,NA,"STF",53,NA,"",1,"Private","SF",3,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","N_A",8,87,15.4338247731885,13.3110166823064,17.7036521874675,"dta","NSEI","NSEI","",NA,NA
"1883","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","12",770,NA,"STF",53,NA,"",1,"Private","SF",3,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","N_A",8,77,10.39109071556,8.96187328124,11.9192914640492,"dta","NSEI","NSEI","",NA,NA
"1884","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","13",930,NA,"STF",53,NA,"",1,"Private","SF",3,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","N_A",8,93,19.1564901234037,16.5216570328072,21.9738038536336,"dta","NSEI","NSEI","",NA,NA
"1885","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","14",920,NA,"STF",45,NA,"",1,"Private","SF",5,"","2C",114600,"11460","114","60","114-60","","Creel Sampler","N_A",8,92,18.497104380677,15.9529649068762,21.2174433261454,"dta","NSEI","NSEI","",NA,NA
"1886","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","15",1010,NA,"STF",45,NA,"",1,"Private","SF",5,"","2C",114600,"11460","114","60","114-60","","Creel Sampler","N_A",8,101,25.0283625747782,21.5858969931053,28.7092430008301,"dta","NSEI","NSEI","",NA,NA
"1887","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","16",795,NA,"STF",45,NA,"",1,"Private","SF",5,"","2C",114600,"11460","114","60","114-60","","Creel Sampler","N_A",8,79.5,11.5244626193897,9.93935828841346,13.2193465235899,"dta","NSEI","NSEI","",NA,NA
"1888","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","17",1055,NA,"STF",45,NA,"",1,"Private","SF",5,"","2C",114600,"11460","114","60","114-60","","Creel Sampler","N_A",8,105.5,28.8249893786975,24.8603259480883,33.0642335109574,"dta","NSEI","NSEI","",NA,NA
"1889","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-04,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126423","18",1000,NA,"STF",45,NA,"",1,"Private","SF",5,"","2C",114600,"11460","114","60","114-60","","Creel Sampler","N_A",8,100,24.2343394485858,20.9010858569024,27.7984441896802,"dta","NSEI","NSEI","",NA,NA
"1890","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,19,15,"MJLW","C","200","HA","Halibut","00126427","01",1590,NA,"STF",47,NA,"",2,"Charter","SF",1,"","3A",116110,"11611","116","11","116-11","","Creel Sampler","N_A",8,159,108.882446243346,93.9064735834806,124.895609866029,"dta","NSEO","NSEO","",NA,NA
"1891","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,19,15,"MJLW","C","200","HA","Halibut","00126427","02",1305,NA,"STF",47,NA,"",2,"Charter","SF",1,"","3A",116110,"11611","116","11","116-11","","Creel Sampler","N_A",8,130.5,57.4128683190672,49.5161542394703,65.8564851384955,"dta","NSEO","NSEO","",NA,NA
"1892","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,19,15,"MJLW","C","200","HA","Halibut","00126427","03",2120,NA,"STF",47,NA,"",2,"Charter","SF",1,"","3A",116110,"11611","116","11","116-11","As written","Creel Sampler","N_A",8,212,276.540902685637,238.504753234159,317.211321801431,"dta","NSEO","NSEO","",NA,NA
"1893","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,19,15,"MJLW","C","200","HA","Halibut","00126427","04",1285,NA,"STF",47,NA,"",2,"Charter","SF",3,"","3A",116110,"11611","116","11","116-11","","Creel Sampler","N_A",8,128.5,54.6106468108786,47.0993575094845,62.6421454876144,"dta","NSEO","NSEO","",NA,NA
"1894","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,19,15,"MJLW","C","200","HA","Halibut","00126427","05",1440,NA,"STF",47,NA,"",2,"Charter","SF",3,"","3A",116110,"11611","116","11","116-11","","Creel Sampler","N_A",8,144,78.9815515772766,68.1182251379398,90.5972394334599,"dta","NSEO","NSEO","",NA,NA
"1895","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,19,15,"MJLW","C","200","HA","Halibut","00126427","06",1585,NA,"STF",47,NA,"",2,"Charter","SF",3,"","3A",116110,"11611","116","11","116-11","","Creel Sampler","N_A",8,158.5,107.776980054714,92.9530560674182,123.627564569666,"dta","NSEO","NSEO","",NA,NA
"1896","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,19,15,"MJLW","C","200","HA","Halibut","00126427","07",1025,NA,"STF",47,NA,"",2,"Charter","SF",3,"","3A",116110,"11611","116","11","116-11","","Creel Sampler","N_A",8,102.5,26.2528532304901,22.641968043868,30.1138174983445,"dta","NSEO","NSEO","",NA,NA
"1897","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,19,15,"MJLW","C","200","HA","Halibut","00126427","08",1030,NA,"STF",73,NA,"",2,"Charter","SF",4,"","3A",365801,"36580","365","80","365-80","","Creel Sampler","N_A",8,103,26.6700478433973,23.0017806330211,30.5923682419181,"dta","NSEO","NSEO","",NA,NA
"1898","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,19,15,"MJLW","C","200","HA","Halibut","00126427","09",1090,NA,"STF",73,NA,"",2,"Charter","SF",4,"018","3A",365801,"36580","365","80","365-80","","Creel Sampler","N_A",8,109,32.0400392956013,27.633169602028,36.7521155706973,"dta","NSEO","NSEO","",NA,NA
"1899","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,19,15,"MJLW","C","200","HA","Halibut","00126427","10",900,NA,"STF",73,NA,"",2,"Charter","SF",4,"","3A",365801,"36580","365","80","365-80","","Creel Sampler","N_A",8,90,17.2257015058852,14.8564340647168,19.7590573060733,"dta","NSEO","NSEO","",NA,NA
"1900","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,19,15,"MJLW","C","200","HA","Halibut","00126427","11",970,NA,"STF",73,NA,"",2,"Charter","SF",4,"","3A",365801,"36580","365","80","365-80","","Creel Sampler","N_A",8,97,21.9569294148405,18.9369166767327,25.1860991800545,"dta","NSEO","NSEO","",NA,NA
"1901","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,19,15,"MJLW","C","200","HA","Halibut","00126427","12",1310,NA,"STF",73,NA,"",2,"Charter","SF",5,"","3A",365801,"36580","365","80","365-80","","Creel Sampler","N_A",8,131,58.1286430110945,50.1334794330865,66.6775276460051,"dta","NSEO","NSEO","",NA,NA
"1902","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,19,15,"MJLW","C","200","HA","Halibut","00126427","13",1090,NA,"STF",73,NA,"",2,"Charter","SF",5,"","3A",365801,"36580","365","80","365-80","","Creel Sampler","N_A",8,109,32.0400392956013,27.633169602028,36.7521155706973,"dta","NSEO","NSEO","",NA,NA
"1903","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126427","14",1100,NA,"STF",55,NA,"",1,"Private","SF",6,"","2C",113910,"11391","113","91","113-91","","Creel Sampler","N_A",8,110,33.0022451961432,28.4630312197507,37.8558315222684,"dta","NSEO","NSEO","",NA,NA
"1904","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126427","15",1265,NA,"STF",55,NA,"",1,"Private","SF",6,"","2C",113910,"11391","113","91","113-91","","Creel Sampler","N_A",8,126.5,51.9044375630204,44.765367265755,59.5379384634542,"dta","NSEO","NSEO","",NA,NA
"1905","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126427","16",1220,NA,"STF",55,NA,"",1,"Private","SF",6,"","2C",113910,"11391","113","91","113-91","","Creel Sampler","N_A",8,122,46.1569430614005,39.8083979910079,52.9451693280405,"dta","NSEO","NSEO","",NA,NA
"1906","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126427","17",975,NA,"STF",55,NA,"",1,"Private","SF",6,"","2C",113910,"11391","113","91","113-91","","Creel Sampler","N_A",8,97.5,22.3257543343357,19.2550124649381,25.6091665783677,"dta","NSEO","NSEO","",NA,NA
"1907","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126427","18",1040,NA,"STF",55,NA,"",1,"Private","SF",6,"","2C",113910,"11391","113","91","113-91","","Creel Sampler","N_A",8,104,27.51814825208,23.7332311227181,31.5651973932151,"dta","NSEO","NSEO","",NA,NA
"1908","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-05,1,NA,16,17,32,0,14,15,"MJLW","C","200","HA","Halibut","00126427","19",1340,NA,"STF",55,NA,"",1,"Private","SF",6,"","2C",113910,"11391","113","91","113-91","","Creel Sampler","N_A",8,134,62.5533731096728,53.9496207345737,71.752995576983,"dta","NSEO","NSEO","",NA,NA
"1909","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-06,1,NA,16,17,32,1,10,15,"MJLW","C","200","HA","Halibut","00126430","01",800,NA,"STF",53,NA,"",2,"Charter","SF",1,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","LEGAL",8,80,11.7609592329861,10.1433265474259,13.4906243080765,"dta","NSEI","NSEI","",NA,NA
"1910","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-06,1,NA,16,17,32,1,10,15,"MJLW","C","200","HA","Halibut","00126430","02",840,NA,"STF",53,NA,"",2,"Charter","SF",1,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","LEGAL",8,84,13.7751416551806,11.8804731210747,15.8010292510293,"dta","NSEI","NSEI","",NA,NA
"1911","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-06,1,NA,16,17,32,1,10,15,"MJLW","C","200","HA","Halibut","00126430","03",845,NA,"STF",53,NA,"",2,"Charter","SF",1,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","LEGAL",8,84.5,14.0425805500267,12.1111277801179,16.1077999475568,"dta","NSEI","NSEI","",NA,NA
"1912","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-06,1,NA,16,17,32,1,10,15,"MJLW","C","200","HA","Halibut","00126430","04",925,NA,"STF",53,NA,"",2,"Charter","SF",1,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","LEGAL",8,92.5,18.8248012991272,16.2355895454433,21.5933340954396,"dta","NSEI","NSEI","",NA,NA
"1913","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-06,1,NA,16,17,32,1,10,15,"MJLW","C","200","HA","Halibut","00126430","05",955,NA,"STF",53,NA,"",2,"Charter","SF",2,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","LEGAL",8,95.5,20.8757511242235,18.0044464385095,23.9459137632177,"dta","NSEI","NSEI","",NA,NA
"1914","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-06,1,NA,16,17,32,1,10,15,"MJLW","C","200","HA","Halibut","00126430","06",930,NA,"STF",53,NA,"",2,"Charter","SF",2,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","LEGAL",8,93,19.1564901234037,16.5216570328072,21.9738038536336,"dta","NSEI","NSEI","",NA,NA
"1915","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-06,1,NA,16,17,32,1,10,15,"MJLW","C","200","HA","Halibut","00126430","07",805,NA,"STF",53,NA,"",2,"Charter","SF",2,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","LEGAL",8,80.5,12.0007900817551,10.3501704423003,13.7657266882595,"dta","NSEI","NSEI","",NA,NA
"1916","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-06,1,NA,16,17,32,1,10,15,"MJLW","C","200","HA","Halibut","00126430","08",825,NA,"STF",53,NA,"",2,"Charter","SF",2,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","LEGAL",8,82.5,12.9939735987757,11.2067489351843,14.9049760837951,"dta","NSEI","NSEI","",NA,NA
"1917","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-07,1,NA,16,17,33,0,19,15,"MJLW","C","200","HA","Halibut","00126432","01",790,NA,"STF",55,NA,"",2,"Charter","SF",7,"","2C",113910,"11391","113","91","113-91","","Creel Sampler","LEGAL",8,79,11.2912744200948,9.7382433958611,12.9518637164953,"dta","NSEO","NSEO","",NA,NA
"1918","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-07,1,NA,16,17,33,0,19,15,"MJLW","C","200","HA","Halibut","00126432","02",775,NA,"STF",55,NA,"",2,"Charter","SF",7,"","2C",113910,"11391","113","91","113-91","","Creel Sampler","LEGAL",8,77.5,10.6113026846215,9.15179672775422,12.1718896479131,"dta","NSEO","NSEO","",NA,NA
"1919","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-07,1,NA,16,17,33,0,19,15,"MJLW","C","200","HA","Halibut","00126432","03",1050,NA,"STF",53,NA,"",2,"Charter","SF",1,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","LEGAL",8,105,28.3847135434072,24.4806067874466,32.559207027304,"dta","NSEI","NSEI","",NA,NA
"1920","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-07,1,NA,16,17,33,0,19,15,"MJLW","C","200","HA","Halibut","00126432","04",1580,NA,"STF",47,NA,"",2,"Charter","SF",2,"","3A",116110,"11611","116","11","116-11","","Creel Sampler","N_A",8,158,106.679297826551,92.0063518858124,122.36844800813,"dta","NSEO","NSEO","",NA,NA
"1921","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-07,1,NA,16,17,33,0,19,15,"MJLW","C","200","HA","Halibut","00126432","05",1275,NA,"STF",47,NA,"",2,"Charter","SF",2,"","3A",116110,"11611","116","11","116-11","","Creel Sampler","N_A",8,127.5,53.2456564117704,45.9221114126336,61.0764081788027,"dta","NSEO","NSEO","",NA,NA
"1922","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-07,1,NA,16,17,33,0,19,15,"MJLW","C","200","HA","Halibut","00126432","06",1025,NA,"STF",53,NA,"",2,"Charter","SF",4,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","LEGAL",8,102.5,26.2528532304901,22.641968043868,30.1138174983445,"dta","NSEI","NSEI","",NA,NA
"1923","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-07,1,NA,16,17,33,0,19,15,"MJLW","C","200","HA","Halibut","00126432","07",990,NA,"STF",53,NA,"",2,"Charter","SF",5,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","LEGAL",8,99,23.4579046802108,20.2314439303907,26.9078204274196,"dta","NSEI","NSEI","",NA,NA
"1924","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-07,1,NA,16,17,33,0,19,15,"MJLW","C","200","HA","Halibut","00126432","08",980,NA,"STF",53,NA,"",2,"Charter","SF",5,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","LEGAL",8,98,22.6988404372717,19.5767833424166,26.037121845414,"dta","NSEI","NSEI","",NA,NA
"1925","Marine Boat","ELFIN_COVE","G",82,2016,2016-08-07,1,NA,16,17,33,0,19,15,"MJLW","C","200","HA","Halibut","00126432","09",1040,NA,"STF",53,NA,"",2,"Charter","SF",5,"","2C",114211,"11421","114","21","114-21","","Creel Sampler","LEGAL",8,104,27.51814825208,23.7332311227181,31.5651973932151,"dta","NSEI","NSEI","",NA,NA
