"","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGE","AGEERR","SEX","LENGTH","OBSWT","STATAREA","USER","CAS","PORT","NETWT","RNDWT"
"1533",NA,2002,7,29,48,17,NA,14,"","M",84,NA,525902,"Private",0,"Homer",11.9,15.8
"1534",NA,2002,7,29,48,18,NA,NA,"","M",86,NA,525902,"Private",0,"Homer",12.8,17.1
"1535",NA,2002,7,29,48,19,NA,NA,"","M",86,NA,525902,"Private",0,"Homer",12.8,17.1
"1536",NA,2002,7,29,48,20,NA,NA,"","F",86,NA,525902,"Private",0,"Homer",12.8,17.1
"1537",NA,2002,7,29,48,21,NA,NA,"","M",85,NA,525902,"Private",0,"Homer",12.3,16.4
"1538",NA,2002,8,1,49,1,NA,NA,"","F",79,NA,525902,"HomCPort",0,"Homer",9.7,13
"1539",NA,2002,8,1,49,2,NA,NA,"","M",84,NA,525902,"HomCPort",0,"Homer",11.9,15.8
"1540",NA,2002,8,1,49,3,NA,NA,"","M",92,NA,525902,"HomCPort",0,"Homer",16,21.2
"1541",NA,2002,8,1,49,4,NA,13,"","F",90,NA,525902,"HomCPort",0,"Homer",14.9,19.8
"1542",NA,2002,8,1,49,5,NA,14,"","M",80,NA,525902,"HomCPort",0,"Homer",10.1,13.5
"1543",NA,2002,8,1,49,6,NA,15,"","M",91,NA,525902,"HomCPort",0,"Homer",15.4,20.5
"1544",NA,2002,8,1,49,7,NA,15,"","M",85,NA,525902,"HomCPort",0,"Homer",12.3,16.4
"1545",NA,2002,8,1,49,8,NA,13,"","M",89,NA,525902,"HomCPort",0,"Homer",14.3,19.1
"1546",NA,2002,8,1,49,9,NA,18,"","M",90,NA,525902,"HomCPort",0,"Homer",14.9,19.8
"1547",NA,2002,8,1,49,10,NA,NA,"","M",90,NA,525902,"HomCPort",0,"Homer",14.9,19.8
"1548",NA,2002,8,1,49,11,NA,17,"","M",94,NA,525902,"HomCPort",0,"Homer",17.1,22.7
"1549",NA,2002,8,1,49,12,NA,NA,"","F",NA,NA,525902,"HomCPort",0,"Homer",NA,NA
"1550",NA,2002,8,1,49,13,NA,NA,"","F",102,NA,525902,"HomCPort",0,"Homer",22.3,29.6
"1551",NA,2002,8,1,49,14,NA,NA,"","M",84,NA,525902,"HomCPort",0,"Homer",11.9,15.8
"1552",NA,2002,8,4,50,1,NA,NA,"","F",69,NA,515908,"Private",0,"Homer",6.3,8.4
"1553",NA,2002,8,4,50,2,NA,NA,"","F",69,NA,515908,"Private",0,"Homer",6.3,8.4
"1554",NA,2002,8,4,50,3,NA,6,"","M",67,NA,515908,"Private",0,"Homer",5.7,7.6
"1555",NA,2002,8,4,50,4,NA,5,"","F",63,NA,515937,"Private",0,"Homer",4.7,6.2
"1556",NA,2002,8,4,50,5,NA,NA,"I","F",71,NA,515937,"Private",0,"Homer",6.9,9.2
"1557",NA,2002,8,4,50,6,NA,6,"","F",73,NA,515937,"Private",0,"Homer",7.5,10
"1558",NA,2002,8,4,50,7,NA,NA,"","F",91,NA,515937,"Private",0,"Homer",15.4,20.5
"1559",NA,2002,8,4,50,8,NA,NA,"","F",79,NA,525902,"Private",0,"Homer",9.7,13
"1560",NA,2002,8,4,50,9,NA,NA,"","M",74,NA,525902,"Private",0,"Homer",7.9,10.5
"1561",NA,2002,8,4,50,10,NA,NA,"","F",76,NA,525902,"Private",0,"Homer",8.6,11.4
"1562",NA,2002,8,4,50,11,NA,NA,"","F",90,NA,525902,"Private",0,"Homer",14.9,19.8
"1563",NA,2002,8,4,50,12,NA,NA,"","F",82,NA,525902,"Private",0,"Homer",11,14.6
"1564",NA,2002,8,4,50,13,NA,NA,"","M",88,NA,525902,"Private",0,"Homer",13.8,18.4
"1565",NA,2002,8,4,50,14,NA,14,"","M",82,NA,525902,"Private",0,"Homer",11,14.6
"1566",NA,2002,8,4,50,15,NA,NA,"","M",80,NA,525902,"Private",0,"Homer",10.1,13.5
"1567",NA,2002,8,4,50,16,NA,NA,"","M",88,NA,525902,"Private",0,"Homer",13.8,18.4
"1568",NA,2002,8,4,50,17,NA,NA,"","F",75,NA,525902,"Private",0,"Homer",8.2,10.9
"1569",NA,2002,8,5,51,1,NA,16,"","M",91,NA,525836,"HomCPort",0,"Homer",15.4,20.5
"1570",NA,2002,8,5,51,2,NA,NA,"","M",89,NA,525836,"HomCPort",0,"Homer",14.3,19.1
"1571",NA,2002,8,5,51,3,NA,NA,"","F",162,NA,525836,"HomCPort",0,"Homer",99.8,132.7
"1572",NA,2002,8,5,51,4,NA,NA,"","F",141,NA,525836,"HomCPort",0,"Homer",63.6,84.6
"1573",NA,2002,8,5,51,5,NA,NA,"","F",135,NA,525836,"HomCPort",0,"Homer",55.3,73.5
"1574",NA,2002,8,5,51,6,NA,NA,"","F",123,NA,525836,"HomCPort",0,"Homer",40.9,54.4
"1575",NA,2002,8,5,51,7,NA,13,"","F",114,NA,525836,"HomCPort",0,"Homer",32,42.5
"1576",NA,2002,8,5,51,8,NA,14,"","F",108,NA,525836,"HomCPort",0,"Homer",26.8,35.7
"1577",NA,2002,8,5,51,9,NA,NA,"","F",107,NA,525836,"HomCPort",0,"Homer",26,34.6
"1578",NA,2002,8,5,51,10,NA,NA,"","M",92,NA,525836,"HomCPort",0,"Homer",16,21.2
"1579",NA,2002,8,5,51,11,NA,NA,"","F",103,NA,525836,"HomCPort",0,"Homer",23,30.6
"1580",NA,2002,8,5,51,12,NA,13,"","F",107,NA,525836,"HomCPort",0,"Homer",26,34.6
"1581",NA,2002,8,5,51,13,NA,13,"","F",123,NA,525836,"HomCPort",0,"Homer",40.9,54.4
"1582",NA,2002,8,5,51,14,NA,NA,"","F",112,NA,525836,"HomCPort",0,"Homer",30.2,40.1
"1583",NA,2002,8,5,51,15,NA,NA,"","M",85,NA,525931,"HomCPort",0,"Homer",12.3,16.4
"1584",NA,2002,8,5,51,16,NA,NA,"","M",86,NA,525931,"HomCPort",0,"Homer",12.8,17.1
"1585",NA,2002,8,5,51,17,NA,NA,"","F",100,NA,525931,"HomCPort",0,"Homer",20.9,27.8
"1586",NA,2002,8,5,51,18,NA,NA,"","F",81,NA,525931,"HomCPort",0,"Homer",10.6,14
"1587",NA,2002,8,5,51,19,NA,NA,"","M",88,NA,525931,"HomCPort",0,"Homer",13.8,18.4
"1588",NA,2002,8,5,51,20,NA,NA,"","F",90,NA,525931,"HomCPort",0,"Homer",14.9,19.8
"1589",NA,2002,8,5,51,21,NA,11,"","M",81,NA,525931,"HomCPort",0,"Homer",10.6,14
"1590",NA,2002,8,5,51,22,NA,15,"","M",93,NA,525931,"HomCPort",0,"Homer",16.5,22
"1591",NA,2002,8,5,51,23,NA,NA,"","F",100,NA,525931,"HomCPort",0,"Homer",20.9,27.8
"1592",NA,2002,8,5,51,24,NA,NA,"","M",88,NA,525931,"HomCPort",0,"Homer",13.8,18.4
"1593",NA,2002,8,5,51,25,NA,NA,"","F",95,NA,525931,"HomCPort",0,"Homer",17.7,23.5
"1594",NA,2002,8,5,51,26,NA,NA,"","M",91,NA,525931,"HomCPort",0,"Homer",15.4,20.5
"1595",NA,2002,8,5,51,27,NA,NA,"","F",79,NA,525902,"Private",0,"Homer",9.7,13
"1596",NA,2002,8,5,51,28,NA,NA,"","F",83,NA,525902,"Private",0,"Homer",11.4,15.2
"1597",NA,2002,8,5,51,29,NA,NA,"","F",77,NA,525902,"Private",0,"Homer",9,11.9
"1598",NA,2002,8,5,51,30,NA,NA,"","F",73,NA,525902,"Private",0,"Homer",7.5,10
"1599",NA,2002,8,5,52,1,NA,NA,"","F",86,NA,525902,"Private",0,"Homer",12.8,17.1
"1600",NA,2002,8,5,52,2,NA,5,"","F",68,NA,525902,"Private",0,"Homer",6,8
"1601",NA,2002,8,5,52,3,NA,NA,"","F",78,NA,525902,"Private",0,"Homer",9.3,12.4
"1602",NA,2002,8,5,52,4,NA,NA,"","F",70,NA,525902,"Private",0,"Homer",6.6,8.8
"1603",NA,2002,8,5,52,5,NA,10,"","M",73,NA,525902,"Private",0,"Homer",7.5,10
"1604",NA,2002,8,10,53,1,NA,NA,"","M",72,NA,515937,"Private",0,"Homer",7.2,9.6
"1605",NA,2002,8,10,53,2,NA,NA,"","F",82,NA,515937,"Private",0,"Homer",11,14.6
"1606",NA,2002,8,10,53,3,NA,NA,"","F",72,NA,515937,"Private",0,"Homer",7.2,9.6
"1607",NA,2002,8,10,53,4,NA,8,"","F",82,NA,515936,"Private",0,"Homer",11,14.6
"1608",NA,2002,8,10,53,5,NA,NA,"","F",85,NA,515936,"Private",0,"Homer",12.3,16.4
"1609",NA,2002,8,10,53,6,NA,NA,"","F",82,NA,515936,"Private",0,"Homer",11,14.6
"1610",NA,2002,8,10,53,7,NA,NA,"","F",62,NA,515936,"Private",0,"Homer",4.4,5.9
"1611",NA,2002,8,10,53,8,NA,NA,"","F",67,NA,515936,"Private",0,"Homer",5.7,7.6
"1612",NA,2002,8,10,53,9,NA,NA,"","F",85,NA,515936,"Private",0,"Homer",12.3,16.4
"1613",NA,2002,8,10,53,10,NA,NA,"","F",82,NA,515936,"Private",0,"Homer",11,14.6
"1614",NA,2002,8,10,53,11,NA,11,"","F",93,NA,515936,"Private",0,"Homer",16.5,22
"1615",NA,2002,8,10,53,12,NA,NA,"","M",74,NA,525931,"HomCPort",0,"Homer",7.9,10.5
"1616",NA,2002,8,10,53,13,NA,6,"","F",87,NA,525931,"HomCPort",0,"Homer",13.3,17.7
"1617",NA,2002,8,10,53,14,NA,NA,"","F",88,NA,525931,"HomCPort",0,"Homer",13.8,18.4
"1618",NA,2002,8,10,53,15,NA,NA,"","F",82,NA,525931,"HomCPort",0,"Homer",11,14.6
"1619",NA,2002,8,10,53,16,NA,NA,"I","M",70,NA,525931,"HomCPort",0,"Homer",6.6,8.8
"1620",NA,2002,8,11,54,1,NA,NA,"","F",79,NA,515936,"Private",0,"Homer",9.7,13
"1621",NA,2002,8,11,54,2,NA,NA,"","F",80,NA,515936,"Private",0,"Homer",10.1,13.5
"1622",NA,2002,8,11,54,3,NA,NA,"I","M",68,NA,515936,"Private",0,"Homer",6,8
"1623",NA,2002,8,11,54,4,NA,NA,"","F",73,NA,515936,"Private",0,"Homer",7.5,10
"1624",NA,2002,8,11,54,5,NA,7,"","F",83,NA,515936,"HomCPort",0,"Homer",11.4,15.2
"1625",NA,2002,8,11,54,6,NA,NA,"","F",128,NA,515936,"HomCPort",0,"Homer",46.5,61.9
"1626",NA,2002,8,11,54,7,NA,NA,"","F",79,NA,515936,"HomCPort",0,"Homer",9.7,13
"1627",NA,2002,8,11,54,8,NA,NA,"","F",94,NA,515936,"HomCPort",0,"Homer",17.1,22.7
"1628",NA,2002,8,11,54,9,NA,14,"","F",149,NA,515936,"HomCPort",0,"Homer",76.1,101.2
"1629",NA,2002,8,11,54,10,NA,8,"","F",103,NA,515936,"HomCPort",0,"Homer",23,30.6
"1630",NA,2002,8,18,55,1,NA,NA,"","F",99,NA,525931,"Private",0,"Homer",20.2,26.9
"1631",NA,2002,8,18,55,2,NA,NA,"","F",90,NA,525931,"Private",0,"Homer",14.9,19.8
"1632",NA,2002,8,18,55,3,NA,NA,"","F",74,NA,525931,"Private",0,"Homer",7.9,10.5
"1633",NA,2002,8,18,55,4,NA,7,"","F",88,NA,525931,"Private",0,"Homer",13.8,18.4
"1634",NA,2002,8,18,55,5,NA,NA,"","M",70,NA,525931,"Private",0,"Homer",6.6,8.8
"1635",NA,2002,8,18,55,6,NA,NA,"","",91,NA,525902,"Private",0,"Homer",15.4,20.5
"1636",NA,2002,8,18,55,7,NA,NA,"","",65,NA,525902,"Private",0,"Homer",5.2,6.9
"1637",NA,2002,8,18,55,8,NA,NA,"","F",102,NA,515933,"Private",0,"Homer",22.3,29.6
"1638",NA,2002,8,18,55,9,NA,7,"","F",79,NA,515933,"Private",0,"Homer",9.7,13
"1639",NA,2002,8,18,55,10,NA,NA,"","M",74,NA,515933,"Private",0,"Homer",7.9,10.5
"1640",NA,2002,8,18,55,11,NA,5,"","F",82,NA,515933,"Private",0,"Homer",11,14.6
"1641",NA,2002,8,18,55,12,NA,NA,"","F",76,NA,515933,"Private",0,"Homer",8.6,11.4
"1642",NA,2002,8,18,55,13,NA,8,"","M",68,NA,515937,"Private",0,"Homer",6,8
"1643",NA,2002,8,18,55,14,NA,NA,"","F",85,NA,515937,"Private",0,"Homer",12.3,16.4
"1644",NA,2002,8,18,55,15,NA,11,"","F",127,NA,515936,"HomCPort",0,"Homer",45.3,60.3
"1645",NA,2002,8,18,55,16,NA,NA,"","F",100,NA,515936,"HomCPort",0,"Homer",20.9,27.8
"1646",NA,2002,8,18,55,17,NA,NA,"","F",140,NA,515936,"HomCPort",0,"Homer",62.2,82.7
"1647",NA,2002,8,18,55,18,NA,NA,"","F",78,NA,515936,"HomCPort",0,"Homer",9.3,12.4
"1648",NA,2002,8,18,55,19,NA,6,"","F",76,NA,515936,"HomCPort",0,"Homer",8.6,11.4
"1649",NA,2002,8,18,55,20,NA,6,"","F",77,NA,515936,"HomCPort",0,"Homer",9,11.9
"1650",NA,2002,8,18,55,21,NA,NA,"","F",65,NA,515936,"HomCPort",0,"Homer",5.2,6.9
"1651",NA,2002,8,18,55,22,NA,NA,"","F",67,NA,515936,"HomCPort",0,"Homer",5.7,7.6
"1652",NA,2002,8,18,55,23,NA,NA,"","F",80,NA,515936,"HomCPort",0,"Homer",10.1,13.5
"1653",NA,2002,8,18,55,24,NA,NA,"","F",88,NA,515936,"HomCPort",0,"Homer",13.8,18.4
"1654",NA,2002,8,18,55,25,NA,NA,"","F",85,NA,525931,"HomCPort",0,"Homer",12.3,16.4
"1655",NA,2002,8,18,55,26,NA,11,"","F",92,NA,525931,"HomCPort",0,"Homer",16,21.2
"1656",NA,2002,8,18,55,27,NA,NA,"","M",81,NA,525931,"HomCPort",0,"Homer",10.6,14
"1657",NA,2002,8,18,55,28,NA,15,"","M",91,NA,525931,"HomCPort",0,"Homer",15.4,20.5
"1658",NA,2002,8,18,55,29,NA,13,"","F",86,NA,525931,"HomCPort",0,"Homer",12.8,17.1
"1659",NA,2002,8,18,55,30,NA,NA,"","F",90,NA,525931,"HomCPort",0,"Homer",14.9,19.8
"1660",NA,2002,8,18,56,1,NA,NA,"","F",88,NA,525931,"HomCPort",0,"Homer",13.8,18.4
"1661",NA,2002,8,18,56,2,NA,11,"","M",87,NA,525931,"HomCPort",0,"Homer",13.3,17.7
"1662",NA,2002,8,18,56,3,NA,7,"","F",86,NA,525931,"HomCPort",0,"Homer",12.8,17.1
"1663",NA,2002,8,18,56,4,NA,10,"","F",93,NA,525931,"HomCPort",0,"Homer",16.5,22
"1664",NA,2002,8,18,56,5,NA,NA,"","M",81,NA,525931,"HomCPort",0,"Homer",10.6,14
"1665",NA,2002,8,19,57,1,NA,7,"","F",73,NA,525902,"HomCSea",1,"Homer",7.5,10
"1666",NA,2002,8,19,57,2,NA,9,"","M",80,NA,525902,"HomCSea",1,"Homer",10.1,13.5
"1667",NA,2002,8,19,57,3,NA,9,"","F",81,NA,525902,"HomCSea",1,"Homer",10.6,14
"1668",NA,2002,8,19,57,4,NA,9,"","F",81,NA,525902,"HomCSea",1,"Homer",10.6,14
"1669",NA,2002,8,19,57,5,NA,14,"","M",88,NA,525902,"HomCSea",1,"Homer",13.8,18.4
"1670",NA,2002,8,19,57,6,NA,11,"","F",97,NA,525902,"HomCSea",1,"Homer",18.9,25.2
"1671",NA,2002,8,19,57,7,NA,6,"","F",94,NA,525902,"HomCSea",1,"Homer",17.1,22.7
"1672",NA,2002,8,19,57,8,NA,11,"","F",86,NA,525902,"HomCSea",1,"Homer",12.8,17.1
"1673",NA,2002,8,19,57,9,NA,11,"","M",87,NA,525902,"HomCSea",1,"Homer",13.3,17.7
"1674",NA,2002,8,19,57,10,NA,15,"","M",88,NA,525902,"HomCSea",1,"Homer",13.8,18.4
"1675",NA,2002,8,19,57,11,NA,8,"","F",85,NA,525902,"HomCSea",1,"Homer",12.3,16.4
"1676",NA,2002,8,19,57,12,NA,9,"","F",86,NA,525902,"HomCSea",1,"Homer",12.8,17.1
"1677",NA,2002,8,19,57,13,NA,9,"","F",82,NA,525902,"HomCSea",1,"Homer",11,14.6
"1678",NA,2002,8,19,57,14,NA,7,"","F",80,NA,525902,"HomCSea",1,"Homer",10.1,13.5
"1679",NA,2002,8,19,58,1,NA,9,"","F",96,NA,515936,"HomCPort",0,"Homer",18.3,24.4
"1680",NA,2002,8,19,58,2,NA,NA,"","M",79,NA,515936,"HomCPort",0,"Homer",9.7,13
"1681",NA,2002,8,19,58,3,NA,6,"","F",77,NA,515936,"HomCPort",0,"Homer",9,11.9
"1682",NA,2002,8,19,58,4,NA,NA,"","F",91,NA,515936,"HomCPort",0,"Homer",15.4,20.5
"1683",NA,2002,8,19,58,5,NA,7,"","F",79,NA,515936,"HomCPort",0,"Homer",9.7,13
"1684",NA,2002,8,19,58,6,NA,7,"","M",78,NA,515936,"HomCPort",0,"Homer",9.3,12.4
"1685",NA,2002,8,19,58,7,NA,NA,"","F",93,NA,515936,"HomCPort",0,"Homer",16.5,22
"1686",NA,2002,8,19,58,8,NA,NA,"","F",101,NA,515936,"HomCPort",0,"Homer",21.6,28.7
"1687",NA,2002,8,19,58,9,NA,6,"","F",74,NA,515936,"HomCPort",0,"Homer",7.9,10.5
"1688",NA,2002,8,19,58,10,NA,NA,"","F",76,NA,515936,"HomCPort",0,"Homer",8.6,11.4
"1689",NA,2002,8,19,58,11,NA,8,"","M",75,NA,515936,"HomCPort",0,"Homer",8.2,10.9
"1690",NA,2002,8,19,58,12,NA,8,"","F",93,NA,515936,"HomCPort",0,"Homer",16.5,22
"1691",NA,2002,8,19,58,13,NA,NA,"","F",83,NA,515936,"HomCPort",0,"Homer",11.4,15.2
"1692",NA,2002,8,19,58,14,NA,NA,"","F",70,NA,515937,"Private",0,"Homer",6.6,8.8
"1693",NA,2002,8,19,58,15,NA,NA,"","F",63,NA,515937,"Private",0,"Homer",4.7,6.2
"1694",NA,2002,8,19,58,16,NA,NA,"","F",76,NA,515937,"Private",0,"Homer",8.6,11.4
"1695",NA,2002,8,19,58,17,NA,5,"","M",59,NA,515937,"Private",0,"Homer",3.8,5
"1696",NA,2002,8,19,58,18,NA,5,"","F",62,NA,515937,"Private",0,"Homer",4.4,5.9
"1697",NA,2002,8,19,58,19,NA,NA,"","F",74,NA,515937,"Private",0,"Homer",7.9,10.5
"1698",NA,2002,8,19,58,20,NA,NA,"","F",79,NA,515937,"Private",0,"Homer",9.7,13
"1699",NA,2002,8,19,58,21,NA,NA,"","F",64,NA,515937,"Private",0,"Homer",4.9,6.5
"1700",NA,2002,8,19,58,22,NA,7,"","F",69,NA,515937,"Private",0,"Homer",6.3,8.4
"1701",NA,2002,8,19,58,23,NA,NA,"","F",96,NA,515937,"Private",0,"Homer",18.3,24.4
"1702",NA,2002,8,19,58,24,NA,7,"","F",71,NA,515937,"Private",0,"Homer",6.9,9.2
"1703",NA,2002,8,19,58,25,NA,NA,"","F",64,NA,515937,"Private",0,"Homer",4.9,6.5
"1704",NA,2002,8,19,58,26,NA,NA,"","M",67,NA,525902,"Private",0,"Homer",5.7,7.6
"1705",NA,2002,8,19,58,27,NA,NA,"","F",69,NA,525902,"Private",0,"Homer",6.3,8.4
"1706",NA,2002,8,19,58,28,NA,NA,"","F",77,NA,525902,"Private",0,"Homer",9,11.9
"1707",NA,2002,8,19,58,29,NA,NA,"","F",90,NA,525902,"Private",0,"Homer",14.9,19.8
"1708",NA,2002,8,19,58,30,NA,7,"","F",86,NA,525902,"Private",0,"Homer",12.8,17.1
"1709",NA,2002,8,19,59,1,NA,NA,"","F",114,NA,525902,"Private",0,"Homer",32,42.5
"1710",NA,2002,8,19,59,2,NA,9,"","",89,NA,525902,"Private",0,"Homer",14.3,19.1
"1711",NA,2002,8,19,59,3,NA,NA,"","F",75,NA,525902,"Private",0,"Homer",8.2,10.9
"1712",NA,2002,8,21,60,1,NA,11,"","F",91,NA,525902,"HomCPort",0,"Homer",15.4,20.5
"1713",NA,2002,8,21,60,2,NA,NA,"","F",89,NA,525902,"HomCPort",0,"Homer",14.3,19.1
"1714",NA,2002,8,21,60,3,NA,NA,"","F",84,NA,525902,"HomCPort",0,"Homer",11.9,15.8
"1715",NA,2002,8,21,60,4,NA,NA,"","F",84,NA,525902,"HomCPort",0,"Homer",11.9,15.8
"1716",NA,2002,8,21,60,5,NA,NA,"","F",86,NA,525902,"HomCPort",0,"Homer",12.8,17.1
"1717",NA,2002,8,21,60,6,NA,10,"","F",96,NA,525902,"HomCPort",0,"Homer",18.3,24.4
"1718",NA,2002,8,21,60,7,NA,NA,"","F",99,NA,525902,"HomCPort",0,"Homer",20.2,26.9
"1719",NA,2002,8,21,60,8,NA,NA,"","M",89,NA,525902,"HomCPort",0,"Homer",14.3,19.1
"1720",NA,2002,8,21,60,9,NA,NA,"","M",86,NA,525902,"HomCPort",0,"Homer",12.8,17.1
"1721",NA,2002,8,21,60,10,NA,NA,"","F",93,NA,525902,"HomCPort",0,"Homer",16.5,22
"1722",NA,2002,8,21,60,11,NA,NA,"","M",92,NA,525902,"HomCPort",0,"Homer",16,21.2
"1723",NA,2002,8,21,60,12,NA,9,"","F",95,NA,525902,"HomCPort",0,"Homer",17.7,23.5
"1724",NA,2002,8,21,60,13,NA,NA,"","F",99,NA,525902,"HomCPort",0,"Homer",20.2,26.9
"1725",NA,2002,8,21,60,14,NA,NA,"","F",114,NA,525902,"HomCPort",0,"Homer",32,42.5
"1726",NA,2002,8,23,61,1,NA,7,"","F",100,NA,525931,"Private",0,"Homer",20.9,27.8
"1727",NA,2002,8,23,61,2,NA,NA,"","F",87,NA,525931,"Private",0,"Homer",13.3,17.7
"1728",NA,2002,8,23,61,3,NA,NA,"","M",74,NA,525931,"Private",0,"Homer",7.9,10.5
"1729",NA,2002,8,23,61,4,NA,NA,"","F",75,NA,525931,"Private",0,"Homer",8.2,10.9
"1730",NA,2002,8,23,61,5,NA,7,"","M",73,NA,525931,"Private",0,"Homer",7.5,10
"1731",NA,2002,8,23,61,6,NA,7,"","F",78,NA,525931,"Private",0,"Homer",9.3,12.4
"1732",NA,2002,8,23,61,7,NA,NA,"","M",65,NA,525931,"Private",0,"Homer",5.2,6.9
"1733",NA,2002,8,23,61,8,NA,6,"","F",66,NA,525931,"Private",0,"Homer",5.4,7.2
"1734",NA,2002,8,23,61,9,NA,10,"","M",76,NA,525931,"HomCPort",0,"Homer",8.6,11.4
"1735",NA,2002,8,23,61,10,NA,NA,"I","F",80,NA,525931,"HomCPort",0,"Homer",10.1,13.5
"1736",NA,2002,8,23,61,11,NA,NA,"","M",92,NA,525931,"HomCPort",0,"Homer",16,21.2
"1737",NA,2002,8,23,61,12,NA,NA,"","F",75,NA,525931,"HomCPort",0,"Homer",8.2,10.9
"1738",NA,2002,8,23,61,13,NA,NA,"","F",77,NA,525931,"HomCPort",0,"Homer",9,11.9
"1739",NA,2002,8,23,61,14,NA,8,"","M",88,NA,525931,"HomCPort",0,"Homer",13.8,18.4
"1740",NA,2002,8,23,61,15,NA,10,"","F",92,NA,525931,"HomCPort",0,"Homer",16,21.2
"1741",NA,2002,8,23,61,16,NA,NA,"","M",89,NA,525931,"HomCPort",0,"Homer",14.3,19.1
"1742",NA,2002,8,23,61,17,NA,NA,"","F",109,NA,525931,"HomCPort",0,"Homer",27.6,36.8
"1743",NA,2002,8,23,61,18,NA,NA,"","F",96,NA,525931,"HomCPort",0,"Homer",18.3,24.4
"1744",NA,2002,8,23,61,19,NA,NA,"","F",92,NA,525931,"HomCPort",0,"Homer",16,21.2
"1745",NA,2002,8,23,61,20,NA,NA,"","F",78,NA,525931,"HomCPort",0,"Homer",9.3,12.4
"1746",NA,2002,8,23,61,21,NA,11,"","F",115,NA,525931,"HomCPort",0,"Homer",32.9,43.7
"1747",NA,2002,8,23,61,22,NA,NA,"I","F",121,NA,525931,"HomCPort",0,"Homer",38.8,51.6
"1748",NA,2002,8,23,61,23,NA,NA,"","M",98,NA,525837,"HomCPort",0,"Homer",19.6,26
"1749",NA,2002,8,23,61,24,NA,NA,"","F",91,NA,525837,"HomCPort",0,"Homer",15.4,20.5
"1750",NA,2002,8,23,61,25,NA,8,"","F",102,NA,525837,"HomCPort",0,"Homer",22.3,29.6
"1751",NA,2002,8,23,61,26,NA,NA,"","F",100,NA,525837,"HomCPort",0,"Homer",20.9,27.8
"1752",NA,2002,8,23,61,27,NA,NA,"","F",131,NA,525837,"HomCPort",0,"Homer",50.1,66.7
"1753",NA,2002,8,23,61,28,NA,NA,"","F",111,NA,525837,"HomCPort",0,"Homer",29.3,39
"1754",NA,2002,8,23,61,29,NA,13,"","F",110,NA,525837,"HomCPort",0,"Homer",28.5,37.9
"1755",NA,2002,8,23,61,30,NA,NA,"","M",113,NA,525837,"HomCPort",0,"Homer",31.1,41.3
"1756",NA,2002,8,26,62,1,NA,NA,"","F",75,NA,525902,"HomCPort",0,"Homer",8.2,10.9
"1757",NA,2002,8,26,62,2,NA,NA,"","F",93,NA,525902,"HomCPort",0,"Homer",16.5,22
"1758",NA,2002,8,26,62,3,NA,NA,"","M",84,NA,525902,"HomCPort",0,"Homer",11.9,15.8
"1759",NA,2002,8,26,62,4,NA,NA,"","M",79,NA,525902,"HomCPort",0,"Homer",9.7,13
"1760",NA,2002,8,26,62,5,NA,NA,"","M",82,NA,525902,"HomCPort",0,"Homer",11,14.6
"1761",NA,2002,8,26,62,6,NA,NA,"","M",81,NA,525902,"HomCPort",0,"Homer",10.6,14
"1762",NA,2002,8,26,62,7,NA,NA,"","F",96,NA,525902,"HomCPort",0,"Homer",18.3,24.4
"1763",NA,2002,8,26,62,8,NA,NA,"","M",83,NA,525902,"HomCPort",0,"Homer",11.4,15.2
"1764",NA,2002,8,26,62,9,NA,NA,"","F",88,NA,525902,"HomCPort",0,"Homer",13.8,18.4
"1765",NA,2002,8,26,62,10,NA,15,"","M",81,NA,525902,"HomCPort",0,"Homer",10.6,14
"1766",NA,2002,8,26,62,11,NA,NA,"","F",89,NA,525902,"HomCPort",0,"Homer",14.3,19.1
"1767",NA,2002,8,26,62,12,NA,NA,"","M",82,NA,525902,"Private",0,"Homer",11,14.6
"1768",NA,2002,8,26,62,13,NA,NA,"","F",83,NA,525902,"Private",0,"Homer",11.4,15.2
"1769",NA,2002,8,26,62,14,NA,NA,"","F",87,NA,525902,"Private",0,"Homer",13.3,17.7
"1770",NA,2002,8,26,62,15,NA,NA,"","F",79,NA,525902,"Private",0,"Homer",9.7,13
"1771",NA,2002,8,28,63,1,NA,NA,"","",86,NA,515903,"HomCPort",0,"Homer",12.8,17.1
"1772",NA,2002,8,28,63,2,NA,NA,"","",74,NA,515903,"HomCPort",0,"Homer",7.9,10.5
"1773",NA,2002,8,28,63,3,NA,NA,"","",90,NA,515903,"HomCPort",0,"Homer",14.9,19.8
"1774",NA,2002,8,28,63,4,NA,NA,"","",91,NA,515903,"HomCPort",0,"Homer",15.4,20.5
"1775",NA,2002,8,28,63,5,NA,NA,"","",84,NA,515903,"HomCPort",0,"Homer",11.9,15.8
"1776",NA,2002,8,28,63,6,NA,NA,"","F",77,NA,515903,"HomCPort",0,"Homer",9,11.9
"1777",NA,2002,8,28,63,7,NA,NA,"","M",89,NA,515903,"HomCPort",0,"Homer",14.3,19.1
"1778",NA,2002,8,28,63,8,NA,NA,"","F",94,NA,515903,"HomCPort",0,"Homer",17.1,22.7
"1779",NA,2002,8,28,63,9,NA,NA,"","F",78,NA,515903,"HomCPort",0,"Homer",9.3,12.4
"1780",NA,2002,8,28,63,10,NA,NA,"","F",99,NA,515903,"HomCPort",0,"Homer",20.2,26.9
