"","Index","Area_name","Year","DATE","WK","WD","Site","snum","SPECIES","Dock","ID","day_type","LITHCODE","LINE","LENGTH","CATAREA","CHAR_NON"
"2029",2029,"Sitka",2008,2008-08-17,34,1,"D",81,200,6,12,"D",1199,9,900,14,2
"2030",2030,"Sitka",2008,2008-08-17,34,1,"D",81,200,6,12,"D",1199,10,920,14,2
"2031",2031,"Sitka",2008,2008-08-17,34,1,"D",81,200,6,12,"D",1199,11,760,14,2
"2032",2032,"Sitka",2008,2008-08-17,34,1,"D",81,200,6,12,"D",1199,12,700,14,2
"2033",2033,"Sitka",2008,2008-08-17,34,1,"D",81,200,6,12,"D",1199,13,750,14,2
"2034",2034,"Sitka",2008,2008-08-17,34,1,"D",81,200,6,12,"D",1199,14,770,14,2
"2035",2035,"Sitka",2008,2008-08-17,34,1,"D",81,200,6,12,"D",1199,15,870,14,2
"2036",2036,"Sitka",2008,2008-08-17,34,1,"D",81,200,6,12,"D",1199,16,1180,9,2
"2037",2037,"Sitka",2008,2008-08-17,34,1,"D",81,200,6,12,"D",1199,17,890,9,2
"2038",2038,"Sitka",2008,2008-08-17,34,1,"D",81,200,6,12,"D",1199,18,790,9,2
"2039",2039,"Sitka",2008,2008-08-17,34,1,"D",81,200,6,12,"D",1199,19,770,98,2
"2040",2040,"Sitka",2008,2008-08-17,34,1,"D",81,200,6,12,"D",1199,20,780,98,2
"2041",2041,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,1,740,9,2
"2042",2042,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,2,740,9,2
"2043",2043,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,3,670,9,2
"2044",2044,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,4,820,9,2
"2045",2045,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,5,670,9,2
"2046",2046,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,6,780,9,2
"2047",2047,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,7,660,9,2
"2048",2048,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,8,560,9,2
"2049",2049,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,9,760,9,2
"2050",2050,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,10,740,9,2
"2051",2051,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,11,710,9,2
"2052",2052,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,12,820,89,2
"2053",2053,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,13,800,9,2
"2054",2054,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,14,750,89,2
"2055",2055,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,15,770,99,2
"2056",2056,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,16,660,9,2
"2057",2057,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,17,940,9,2
"2058",2058,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,18,920,9,2
"2059",2059,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,19,700,19,2
"2060",2060,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",727,20,740,19,2
"2061",2061,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",728,1,1930,9,2
"2062",2062,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",728,2,1620,9,2
"2063",2063,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",728,3,1370,9,2
"2064",2064,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",728,4,1030,9,2
"2065",2065,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",728,5,670,9,2
"2066",2066,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",728,6,750,9,2
"2067",2067,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",728,7,740,9,2
"2068",2068,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",728,8,650,9,2
"2069",2069,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",728,9,750,9,2
"2070",2070,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",728,10,740,9,2
"2071",2071,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",728,11,710,9,2
"2072",2072,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",728,12,660,9,2
"2073",2073,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",728,13,650,9,2
"2074",2074,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",728,14,630,19,2
"2075",2075,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",728,15,660,9,2
"2076",2076,"Sitka",2008,2008-08-17,34,1,"D",81,200,3,14,"D",728,16,710,19,2
"2077",2077,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,1,790,9,2
"2078",2078,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,2,1170,9,2
"2079",2079,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,3,790,9,2
"2080",2080,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,4,790,9,2
"2081",2081,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,5,790,9,2
"2082",2082,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,6,1140,9,2
"2083",2083,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,7,980,9,2
"2084",2084,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,8,1520,9,2
"2085",2085,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,9,910,10,2
"2086",2086,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,10,720,10,2
"2087",2087,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,11,830,10,2
"2088",2088,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,12,840,10,2
"2089",2089,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,13,880,10,2
"2090",2090,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,14,910,10,2
"2091",2091,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,15,890,21,2
"2092",2092,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,16,770,21,2
"2093",2093,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,17,1040,21,2
"2094",2094,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,18,840,21,2
"2095",2095,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,19,1350,21,2
"2096",2096,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",734,20,820,21,2
"2097",2097,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,1,780,21,2
"2098",2098,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,2,810,21,2
"2099",2099,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,3,770,9,2
"2100",2100,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,4,910,9,2
"2101",2101,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,5,910,9,2
"2102",2102,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,6,900,9,2
"2103",2103,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,7,690,9,2
"2104",2104,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,8,690,9,2
"2105",2105,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,9,770,14,2
"2106",2106,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,10,800,14,2
"2107",2107,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,11,910,14,2
"2108",2108,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,12,780,14,2
"2109",2109,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,13,820,14,2
"2110",2110,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,14,690,14,2
"2111",2111,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,15,1190,14,2
"2112",2112,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,16,950,14,2
"2113",2113,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,17,1170,9,2
"2114",2114,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,18,870,14,2
"2115",2115,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,19,1200,14,2
"2116",2116,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",733,20,780,14,2
"2117",2117,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,1,770,14,2
"2118",2118,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,2,780,14,2
"2119",2119,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,3,720,9,2
"2120",2120,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,4,870,14,2
"2121",2121,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,5,810,14,2
"2122",2122,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,6,680,14,2
"2123",2123,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,7,820,14,2
"2124",2124,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,8,1030,14,2
"2125",2125,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,9,920,14,2
"2126",2126,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,10,930,14,2
"2127",2127,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,11,1090,9,2
"2128",2128,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,12,780,21,2
"2129",2129,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,13,660,21,2
"2130",2130,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,14,740,21,2
"2131",2131,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,15,770,21,2
"2132",2132,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,16,890,21,2
"2133",2133,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,17,1060,21,2
"2134",2134,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,18,970,21,2
"2135",2135,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,19,1380,21,2
"2136",2136,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",732,20,850,9,2
"2137",2137,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",731,1,820,9,2
"2138",2138,"Sitka",2008,2008-08-18,34,2,"D",81,200,1,14,"D",731,2,1780,9,2
"2139",2139,"Sitka",2008,2008-08-18,34,2,"D",81,200,7,12,"D",1195,1,670,10,1
"2140",2140,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1443,1,870,13,2
"2141",2141,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1443,2,860,13,2
"2142",2142,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1443,3,730,13,2
"2143",2143,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1443,4,740,13,2
"2144",2144,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1443,5,860,13,2
"2145",2145,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1443,6,770,13,2
"2146",2146,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1443,7,890,13,2
"2147",2147,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1443,8,710,13,2
"2148",2148,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1443,9,690,13,2
"2149",2149,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1443,10,680,13,2
"2150",2150,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1443,11,1210,13,2
"2151",2151,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1443,12,1220,13,2
"2152",2152,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1443,13,1280,13,2
"2153",2153,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1443,14,680,13,2
"2154",2154,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1443,15,640,13,2
"2155",2155,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1443,16,870,13,2
"2156",2156,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,1,740,9,2
"2157",2157,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,2,680,9,2
"2158",2158,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,3,930,9,2
"2159",2159,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,4,790,9,2
"2160",2160,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,5,850,9,2
"2161",2161,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,6,680,9,2
"2162",2162,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,7,750,9,2
"2163",2163,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,8,710,9,2
"2164",2164,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,9,700,9,2
"2165",2165,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,10,720,9,2
"2166",2166,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,11,840,9,2
"2167",2167,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,12,780,9,2
"2168",2168,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,13,760,9,2
"2169",2169,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,14,720,13,2
"2170",2170,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,15,730,13,2
"2171",2171,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,16,730,13,2
"2172",2172,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,17,890,13,2
"2173",2173,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,18,690,13,2
"2174",2174,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,19,840,13,2
"2175",2175,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1444,20,730,13,2
"2176",2176,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,1,740,9,2
"2177",2177,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,2,580,9,2
"2178",2178,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,3,740,9,2
"2179",2179,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,4,740,9,2
"2180",2180,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,5,720,9,2
"2181",2181,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,6,770,9,2
"2182",2182,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,7,700,9,2
"2183",2183,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,8,690,9,2
"2184",2184,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,9,780,9,2
"2185",2185,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,10,700,9,2
"2186",2186,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,11,680,9,2
"2187",2187,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,12,690,9,2
"2188",2188,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,13,790,9,2
"2189",2189,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,14,790,9,2
"2190",2190,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,15,710,9,2
"2191",2191,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,16,710,9,2
"2192",2192,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,17,980,9,2
"2193",2193,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,18,760,9,2
"2194",2194,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,19,740,9,2
"2195",2195,"Sitka",2008,2008-08-19,34,2,"D",81,200,3,12,"D",1193,20,720,9,2
"2196",2196,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,1,610,10,1
"2197",2197,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,2,670,10,1
"2198",2198,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,3,790,10,2
"2199",2199,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,4,790,10,2
"2200",2200,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,5,740,10,2
"2201",2201,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,6,780,10,2
"2202",2202,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,7,840,10,2
"2203",2203,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,8,710,10,2
"2204",2204,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,9,820,10,2
"2205",2205,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,10,740,10,2
"2206",2206,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,11,750,10,2
"2207",2207,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,12,950,10,2
"2208",2208,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,13,780,10,2
"2209",2209,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,14,780,10,2
"2210",2210,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,15,740,10,2
"2211",2211,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,16,1090,9,2
"2212",2212,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,17,790,9,2
"2213",2213,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,18,840,9,2
"2214",2214,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,19,790,9,2
"2215",2215,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1190,20,1150,9,2
"2216",2216,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,1,840,9,2
"2217",2217,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,2,900,14,2
"2218",2218,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,3,740,14,2
"2219",2219,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,4,710,14,2
"2220",2220,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,5,730,14,2
"2221",2221,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,6,860,14,2
"2222",2222,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,7,1250,14,2
"2223",2223,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,8,1230,14,2
"2224",2224,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,9,1110,14,2
"2225",2225,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,10,1115,14,2
"2226",2226,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,11,1320,14,2
"2227",2227,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,12,920,14,2
"2228",2228,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,13,760,14,2
"2229",2229,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,14,740,14,2
"2230",2230,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,15,660,14,2
"2231",2231,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,16,1350,14,2
"2232",2232,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,17,760,14,2
"2233",2233,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,18,780,14,2
"2234",2234,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,19,850,14,2
"2235",2235,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1442,20,750,14,2
"2236",2236,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1441,1,690,14,2
"2237",2237,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1441,2,840,9,2
"2238",2238,"Sitka",2008,2008-08-20,34,2,"D",81,200,7,12,"D",1441,3,930,9,2
"2239",2239,"Sitka",2008,2008-08-21,34,2,"D",81,200,8,14,"D",741,1,1420,10,2
"2240",2240,"Sitka",2008,2008-08-21,34,2,"D",81,200,8,14,"D",741,2,810,10,2
"2241",2241,"Sitka",2008,2008-08-21,34,2,"D",81,200,8,14,"D",741,3,750,10,2
"2242",2242,"Sitka",2008,2008-08-21,34,2,"D",81,200,8,14,"D",741,4,950,14,2
"2243",2243,"Sitka",2008,2008-08-21,34,2,"D",81,200,8,14,"D",741,5,750,14,2
"2244",2244,"Sitka",2008,2008-08-21,34,2,"D",81,200,8,14,"D",741,6,790,14,2
"2245",2245,"Sitka",2008,2008-08-21,34,2,"D",81,200,8,14,"D",741,7,1210,9,2
"2246",2246,"Sitka",2008,2008-08-21,34,2,"D",81,200,8,14,"D",741,8,790,9,2
"2247",2247,"Sitka",2008,2008-08-21,34,2,"D",81,200,8,14,"D",741,9,980,14,2
"2248",2248,"Sitka",2008,2008-08-21,34,2,"D",81,200,8,14,"D",741,10,1460,14,2
"2249",2249,"Sitka",2008,2008-08-21,34,2,"D",81,200,8,14,"D",741,11,760,14,2
"2250",2250,"Sitka",2008,2008-08-21,34,2,"D",81,200,8,14,"D",741,12,840,14,2
"2251",2251,"Sitka",2008,2008-08-21,34,2,"D",81,200,8,14,"D",741,13,1000,NA,NA
"2252",2252,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,1,750,9,2
"2253",2253,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,2,840,9,2
"2254",2254,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,3,850,9,2
"2255",2255,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,4,850,9,2
"2256",2256,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,5,820,9,2
"2257",2257,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,6,730,9,2
"2258",2258,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,7,660,10,2
"2259",2259,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,8,620,10,2
"2260",2260,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,9,990,10,2
"2261",2261,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,10,650,10,2
"2262",2262,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,11,720,10,2
"2263",2263,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,12,700,10,2
"2264",2264,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,13,720,10,2
"2265",2265,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,14,1330,10,2
"2266",2266,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,15,800,10,2
"2267",2267,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,16,820,10,2
"2268",2268,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,17,790,10,2
"2269",2269,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,18,810,10,2
"2270",2270,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,19,780,10,2
"2271",2271,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",742,20,1500,14,2
"2272",2272,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",745,1,1210,9,2
"2273",2273,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",745,2,860,9,2
"2274",2274,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",745,3,850,14,2
"2275",2275,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",745,4,900,14,2
"2276",2276,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",745,5,770,14,2
"2277",2277,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",745,6,800,14,2
"2278",2278,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",745,7,700,14,2
"2279",2279,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",745,8,730,14,2
"2280",2280,"Sitka",2008,2008-08-22,34,2,"D",81,200,6,14,"D",745,9,930,14,2
"2281",2281,"Sitka",2008,2008-08-22,34,2,"D",81,200,8,8,"C",688,1,940,14,2
"2282",2282,"Sitka",2008,2008-08-22,34,2,"D",81,200,8,8,"C",688,2,710,10,2
"2283",2283,"Sitka",2008,2008-08-22,34,2,"D",81,200,8,8,"C",688,3,705,14,2
"2284",2284,"Sitka",2008,2008-08-22,34,2,"D",81,200,8,8,"C",688,4,690,14,2
"2285",2285,"Sitka",2008,2008-08-22,34,2,"D",81,200,8,8,"C",688,5,685,14,2
"2286",2286,"Sitka",2008,2008-08-22,34,2,"D",81,200,8,8,"C",688,6,710,14,2
"2287",2287,"Sitka",2008,2008-08-22,34,2,"D",81,200,8,8,"C",688,7,765,14,2
"2288",2288,"Sitka",2008,2008-08-23,35,1,"D",81,200,7,14,"D",748,1,990,14,2
"2289",2289,"Sitka",2008,2008-08-23,35,1,"D",81,200,7,14,"D",748,2,910,14,2
"2290",2290,"Sitka",2008,2008-08-23,35,1,"D",81,200,7,14,"D",748,3,990,14,2
"2291",2291,"Sitka",2008,2008-08-23,35,1,"D",81,200,7,14,"D",748,4,990,14,2
"2292",2292,"Sitka",2008,2008-08-23,35,1,"D",81,200,7,14,"D",748,5,740,14,2
"2293",2293,"Sitka",2008,2008-08-23,35,1,"D",81,200,7,14,"D",748,6,730,14,2
"2294",2294,"Sitka",2008,2008-08-23,35,1,"D",81,200,7,14,"D",748,7,920,14,2
"2295",2295,"Sitka",2008,2008-08-23,35,1,"D",81,200,7,14,"D",748,8,690,14,2
"2296",2296,"Sitka",2008,2008-08-23,35,1,"D",81,200,7,14,"D",748,9,700,10,2
"2297",2297,"Sitka",2008,2008-08-23,35,1,"D",81,200,7,14,"D",748,10,730,10,2
"2298",2298,"Sitka",2008,2008-08-23,35,1,"D",81,200,7,14,"D",748,11,670,10,2
